Time [mm:ss]	T [°C]	U [%r H]  	Tu Cap [°C]
03:59.1     	12.83 	71.4      	12.88
04:00.0     	12.83 	71.5      	12.89
04:00.9     	12.82 	71.5      	12.89
04:01.8     	12.81 	71.8      	12.89
04:02.6     	12.78 	72.1      	12.90
04:03.5     	12.80 	71.7      	12.90
04:04.5     	12.82 	71.5      	12.90
04:05.3     	12.82 	71.3      	12.90
04:06.2     	12.82 	71.3      	12.91
04:07.2     	12.82 	71.4      	12.91
04:08.1     	12.82 	71.3      	12.91
04:09.0     	12.82 	71.5      	12.91
04:09.9     	12.80 	72.1      	12.92
04:10.7     	12.79 	72.3      	12.92
04:11.7     	12.82 	71.9      	12.92
04:12.6     	12.84 	72.0      	12.92
04:13.4     	12.85 	72.0      	12.93
04:14.3     	12.88 	72.4      	12.93
04:15.2     	12.86 	72.7      	12.94
04:16.1     	12.86 	72.5      	12.94
04:17.0     	12.87 	72.2      	12.95
04:17.9     	12.88 	72.0      	12.95
04:18.7     	12.90 	72.2      	12.96
04:19.7     	12.91 	72.7      	12.96
04:20.6     	12.93 	72.2      	12.96
04:21.5     	12.94 	72.1      	12.97
04:22.4     	12.95 	72.7      	12.97
04:23.3     	12.95 	72.6      	12.98
04:24.2     	12.85 	73.0      	12.98
04:25.8     	12.76 	73.3      	12.98
04:26.0     	12.81 	72.1      	12.97
04:26.9     	12.82 	72.1      	12.97
04:27.8     	12.77 	72.5      	12.96
04:28.7     	12.67 	73.3      	12.96
04:29.5     	12.67 	73.1      	12.95
04:30.4     	12.68 	73.0      	12.94
04:31.3     	12.74 	72.5      	12.94
04:32.9     	12.81 	72.0      	12.93
04:33.1     	12.73 	73.1      	12.93
04:34.1     	12.65 	74.0      	12.91
04:35.0     	12.62 	74.0      	12.90
04:35.9     	12.64 	72.8      	12.89
04:36.8     	12.69 	72.2      	12.88
04:37.6     	12.72 	71.9      	12.87
04:38.5     	12.77 	71.5      	12.87
04:40.1     	12.82 	71.2      	12.87
04:40.3     	12.85 	71.1      	12.87
04:41.2     	12.87 	71.1      	12.87
04:42.1     	12.87 	71.0      	12.88
04:43.0     	12.86 	70.9      	12.88
04:43.9     	12.86 	70.9      	12.88
04:44.8     	12.86 	71.0      	12.89
04:46.1     	12.86 	71.1      	12.89
04:46.5     	12.85 	71.3      	12.89
04:47.5     	12.80 	71.9      	12.90
04:48.4     	12.79 	72.2      	12.90
04:49.3     	12.75 	72.7      	12.91
04:50.2     	12.78 	73.1      	12.91
04:51.1     	12.80 	72.8      	12.92
04:52.0     	12.82 	72.8      	12.92
04:52.9     	12.82 	73.1      	12.92
04:53.7     	12.79 	73.7      	12.91
04:54.6     	12.73 	73.9      	12.91
04:55.5     	12.68 	73.3      	12.90
04:56.4     	12.67 	73.2      	12.89
04:57.3     	12.60 	74.1      	12.88
04:58.2     	12.55 	74.4      	12.88
04:59.1     	12.60 	73.4      	12.87
05:00.0     	12.70 	72.4      	12.86
05:01.0     	12.70 	72.8      	12.85
05:01.8     	12.73 	72.6      	12.85
05:02.7     	12.73 	72.6      	12.85
05:03.6     	12.73 	72.8      	12.84
05:04.5     	12.73 	72.8      	12.84
