Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
02:49.9     	15.52 	60.2    	16.20
02:50.8     	15.43 	59.2    	16.19
02:51.6     	15.36 	59.4    	16.17
02:52.5     	15.36 	59.5    	16.15
02:53.5     	15.39 	59.6    	16.14
02:54.3     	15.45 	60.1    	16.13
02:55.2     	15.52 	60.5    	16.13
02:56.1     	15.62 	61.6    	16.13
02:57.0     	15.77 	62.0    	16.14
02:57.9     	15.85 	60.8    	16.14
02:58.8     	15.89 	61.2    	16.15
02:59.6     	15.97 	61.4    	16.16
03:00.5     	15.94 	61.3    	16.18
03:01.6     	15.80 	58.7    	16.19
03:02.4     	15.59 	59.8    	16.20
03:03.3     	15.63 	60.0    	16.20
03:04.2     	15.64 	60.1    	16.20
03:05.1     	15.72 	59.9    	16.20
03:06.0     	15.57 	59.2    	16.19
03:06.9     	15.54 	60.2    	16.19
03:07.7     	15.74 	61.9    	16.19
03:08.7     	15.91 	62.7    	16.20
03:09.6     	16.09 	62.0    	16.22
03:10.4     	16.19 	59.3    	16.23
03:11.3     	15.72 	57.7    	16.22
03:12.2     	15.45 	57.4    	16.21
03:13.1     	15.25 	57.8    	16.18
03:14.0     	15.20 	59.1    	16.16
03:14.9     	15.28 	60.5    	16.14
03:15.9     	15.50 	61.4    	16.13
03:16.8     	15.56 	60.1    	16.13
03:17.7     	15.38 	57.7    	16.12
03:18.5     	15.39 	59.3    	16.11
03:19.4     	15.42 	59.6    	16.11
03:20.3     	15.50 	60.6    	16.10
03:21.2     	15.44 	58.8    	16.09
03:22.1     	15.35 	58.4    	16.08
03:23.0     	15.41 	59.1    	16.08
03:23.9     	15.46 	59.8    	16.07
03:24.8     	15.56 	59.3    	16.06
03:25.7     	15.37 	57.9    	16.04
03:26.5     	15.36 	59.0    	16.03
03:27.4     	15.37 	58.8    	16.02
03:28.3     	15.39 	58.7    	16.01
03:29.3     	15.30 	59.6    	15.99
03:30.2     	15.37 	59.3    	15.98
03:31.1     	15.37 	59.4    	15.97
03:32.0     	15.40 	60.3    	15.96
03:32.9     	15.44 	60.2    	15.97
03:33.8     	15.37 	59.7    	15.96
03:34.6     	15.42 	59.8    	15.96
03:35.5     	15.59 	62.8    	15.97
03:36.4     	15.72 	60.9    	15.98
03:37.3     	15.84 	60.4    	15.99
03:38.2     	15.67 	59.1    	16.00
03:39.1     	15.52 	58.5    	16.00
03:40.0     	15.43 	59.4    	16.00
03:40.9     	15.38 	59.2    	16.00
03:41.9     	15.34 	59.8    	16.00
03:42.7     	15.30 	60.5    	15.99
03:43.6     	15.31 	60.6    	15.99
03:44.5     	15.28 	60.3    	15.98
03:45.4     	15.30 	60.7    	15.97
03:46.3     	15.29 	60.7    	15.97
03:47.2     	15.28 	60.8    	15.96
03:48.1     	15.40 	61.5    	15.96
03:49.0     	15.62 	63.5    	15.97
03:49.9     	15.72 	61.6    	15.98
03:50.7     	15.70 	61.1    	15.99
03:51.6     	15.55 	60.5    	15.98
03:52.6     	15.34 	60.3    	15.97
03:53.4     	15.34 	61.3    	15.97
03:54.3     	15.28 	60.8    	15.96
03:55.2     	15.34 	61.6    	15.95
03:56.1     	15.38 	60.3    	15.94
03:57.1     	15.35 	61.0    	15.93
03:58.0     	15.35 	60.8    	15.93
03:58.8     	15.39 	61.1    	15.93
03:59.8     	15.34 	60.7    	15.93
04:00.7     	15.31 	61.0    	15.94
04:01.5     	15.35 	61.2    	15.94
04:02.4     	15.30 	60.7    	15.95
04:03.3     	15.24 	60.0    	15.95
04:04.2     	15.22 	60.4    	15.96
04:05.1     	15.24 	61.1    	15.96
04:06.0     	15.30 	62.3    	15.97
04:06.9     	15.47 	64.0    	15.97
04:07.8     	15.69 	64.0    	15.99
04:08.7     	15.97 	64.0    	16.00
04:09.6     	15.97 	61.8    	16.02
04:10.5     	15.65 	59.3    	16.03
04:11.4     	15.44 	59.3    	16.03
04:12.3     	15.45 	60.8    	16.04
04:13.2     	15.51 	61.6    	16.04
04:14.1     	15.64 	62.2    	16.05
04:15.0     	15.80 	62.8    	16.06
04:15.9     	15.64 	59.7    	16.06
04:16.8     	15.56 	60.9    	16.07
04:17.6     	15.67 	61.9    	16.07
04:18.5     	15.78 	62.4    	16.08
04:19.4     	15.98 	62.0    	16.10
04:20.3     	15.87 	58.5    	16.10
04:21.2     	15.51 	58.2    	16.11
04:22.1     	15.42 	59.5    	16.11
04:23.1     	15.38 	59.6    	16.12
04:24.0     	15.44 	61.0    	16.12
04:24.9     	15.42 	60.9    	16.13
04:25.7     	15.47 	60.6    	16.13
04:26.6     	15.58 	62.1    	16.14
04:27.5     	15.69 	62.4    	16.14
04:28.4     	15.74 	61.3    	16.15
04:29.3     	15.74 	61.9    	16.16
04:30.2     	15.76 	60.4    	16.17
04:31.1     	15.50 	60.1    	16.16
04:32.0     	15.25 	59.0    	16.14
04:32.9     	15.08 	60.3    	16.12
04:33.7     	15.06 	60.3    	16.09
04:34.6     	15.07 	60.4    	16.06
04:35.5     	15.12 	61.6    	16.03
04:36.4     	15.07 	63.0    	16.01
04:37.4     	15.25 	61.4    	16.00
04:38.3     	15.24 	61.1    	15.98
04:39.2     	15.30 	62.0    	15.97
04:40.1     	15.38 	61.5    	15.97
04:41.0     	15.32 	60.1    	15.96
04:41.8     	15.15 	58.8    	15.95
04:42.8     	15.01 	58.9    	15.94
04:43.7     	14.92 	59.6    	15.93
04:44.5     	15.01 	60.5    	15.92
04:45.4     	15.06 	59.2    	15.91
04:46.3     	14.94 	59.3    	15.88
04:47.2     	15.01 	60.8    	15.86
04:48.1     	15.13 	61.2    	15.85
04:49.0     	15.11 	59.9    	15.84
04:49.8     	15.16 	60.3    	15.84
04:50.9     	15.29 	62.0    	15.84
04:51.8     	15.44 	62.2    	15.85
04:52.6     	15.47 	61.5    	15.85
04:53.5     	15.38 	61.1    	15.85
04:54.4     	15.36 	61.3    	15.86
04:55.3     	15.39 	61.1    	15.86
04:56.2     	15.35 	61.8    	15.86
04:57.1     	15.27 	59.9    	15.86
04:58.0     	15.28 	62.5    	15.86
04:58.8     	15.37 	62.1    	15.86
04:59.7     	15.18 	60.9    	15.86
05:00.6     	15.07 	60.4    	15.86
05:01.5     	15.21 	62.9    	15.86
05:02.4     	15.17 	61.9    	15.86
05:03.3     	15.38 	62.9    	15.87
05:04.2     	15.40 	60.7    	15.87
05:05.2     	15.36 	59.7    	15.88
05:06.0     	15.44 	60.2    	15.89
05:07.0     	15.32 	58.8    	15.90
05:07.8     	15.17 	58.7    	15.90
05:08.7     	15.11 	58.6    	15.91
05:09.6     	15.11 	59.5    	15.92
05:10.5     	15.13 	59.9    	15.92
05:11.4     	15.14 	60.1    	15.93
05:12.3     	15.14 	60.0    	15.94
05:13.2     	15.19 	60.5    	15.94
05:14.1     	15.24 	61.1    	15.95
05:15.0     	15.35 	61.1    	15.96
05:15.9     	15.40 	60.9    	15.97
05:16.7     	15.55 	62.5    	15.99
05:17.6     	15.73 	62.8    	16.00
05:18.6     	15.94 	63.0    	16.03
05:19.5     	16.06 	62.3    	16.05
05:20.4     	16.04 	60.8    	16.08
05:21.3     	15.93 	60.6    	16.10
05:22.2     	15.87 	60.6    	16.12
05:23.1     	15.86 	61.2    	16.13
05:24.0     	15.93 	61.4    	16.15
05:24.8     	16.06 	64.4    	16.17
05:25.7     	16.22 	63.8    	16.19
05:26.6     	16.02 	60.2    	16.21
05:27.5     	15.87 	60.9    	16.22
05:28.4     	15.72 	61.3    	16.23
05:29.3     	15.52 	60.4    	16.22
05:30.2     	15.51 	61.3    	16.22
05:31.1     	15.39 	61.2    	16.21
05:32.0     	15.41 	62.5    	16.19
05:32.9     	15.47 	62.6    	16.18
05:33.8     	15.57 	63.9    	16.18
05:34.7     	15.80 	64.8    	16.18
05:35.6     	15.99 	63.8    	16.19
05:36.5     	15.70 	59.8    	16.18
05:37.4     	15.38 	59.7    	16.17
05:38.3     	15.20 	59.9    	16.14
05:39.2     	15.11 	61.1    	16.11
05:40.1     	15.13 	61.2    	16.10
05:40.9     	15.14 	61.4    	16.08
05:41.8     	15.20 	61.5    	16.06
05:42.8     	15.33 	62.3    	16.06
05:43.6     	15.50 	62.6    	16.06
05:44.5     	15.57 	61.2    	16.05
05:45.4     	15.45 	60.7    	16.05
05:46.4     	15.41 	61.2    	16.05
05:47.3     	15.54 	63.1    	16.06
05:48.2     	15.60 	62.1    	16.06
05:49.0     	15.57 	61.1    	16.06
05:50.0     	15.53 	60.8    	16.07
05:50.9     	15.45 	59.8    	16.06
05:51.7     	15.33 	60.5    	16.05
05:52.6     	15.34 	61.2    	16.05
05:53.5     	15.42 	62.0    	16.05
05:54.4     	15.52 	62.4    	16.05
05:55.3     	15.62 	62.6    	16.06
05:56.2     	15.74 	62.8    	16.07
05:57.0     	15.83 	63.1    	16.09
05:58.0     	15.97 	64.0    	16.11
05:58.9     	16.17 	63.7    	16.13
05:59.8     	16.19 	64.1    	16.16
06:00.7     	16.11 	61.5    	16.18
06:01.4     	16.19 	58.8    	16.20
06:01.6     	15.82 	61.4    	16.19
06:02.5     	15.66 	61.9    	16.20
06:03.4     	15.50 	60.6    	16.20
06:04.3     	15.39 	60.9    	16.20
06:05.1     	15.31 	60.4    	16.20
06:06.1     	15.26 	60.7    	16.20
06:07.0     	15.24 	60.7    	16.20
06:07.8     	15.22 	61.6    	16.19
06:08.7     	15.32 	62.7    	16.19
06:09.6     	15.36 	61.6    	16.18
06:10.5     	15.35 	61.2    	16.18
06:11.4     	15.31 	60.9    	16.17
06:12.3     	15.29 	61.1    	16.17
06:13.3     	15.28 	61.2    	16.16
06:14.2     	15.36 	62.7    	16.15
06:15.1     	15.45 	63.9    	16.15
06:16.0     	15.63 	63.7    	16.14
06:16.8     	15.60 	63.3    	16.14
06:17.7     	15.73 	64.9    	16.14
06:18.6     	15.85 	62.2    	16.14
06:19.5     	15.81 	62.8    	16.14
06:20.4     	15.87 	61.6    	16.15
06:21.3     	15.67 	59.1    	16.13
06:22.2     	15.33 	59.5    	16.10
06:23.1     	15.24 	61.3    	16.08
06:24.0     	15.48 	63.4    	16.07
06:24.8     	15.61 	60.6    	16.07
06:25.7     	15.45 	61.3    	16.06
06:26.7     	15.29 	59.8    	16.05
06:27.6     	15.10 	59.7    	16.04
06:28.5     	15.16 	62.0    	16.02
06:29.4     	15.22 	60.5    	16.01
06:30.3     	15.11 	59.0    	16.00
06:31.2     	15.03 	59.7    	15.99
06:32.1     	15.18 	61.7    	15.98
06:32.9     	15.28 	61.2    	15.97
06:33.8     	15.28 	61.2    	15.96
06:34.8     	15.29 	61.3    	15.95
06:35.6     	15.45 	63.2    	15.95
06:36.5     	15.56 	61.9    	15.95
06:37.4     	15.67 	62.3    	15.96
06:38.3     	15.90 	63.9    	15.97
06:39.2     	16.10 	62.0    	15.99
06:40.1     	16.03 	60.7    	16.01
06:41.0     	15.92 	60.7    	16.03
06:41.9     	15.94 	61.6    	16.05
06:42.9     	15.66 	59.7    	16.05
06:43.7     	15.28 	58.8    	16.01
06:45.0     	14.90 	58.0    	15.98
06:45.5     	15.05 	59.9    	15.95
06:46.4     	15.08 	61.3    	15.93
06:47.3     	15.30 	61.9    	15.93
06:48.2     	15.35 	61.6    	15.92
06:49.0     	15.49 	62.9    	15.92
06:50.0     	15.49 	60.8    	15.91
06:50.9     	15.47 	60.6    	15.91
06:51.7     	15.60 	61.4    	15.91
06:52.6     	15.57 	59.7    	15.91
06:53.5     	15.37 	60.0    	15.90
06:54.5     	15.31 	60.4    	15.89
06:55.4     	15.13 	58.6    	15.86
06:56.3     	14.90 	59.3    	15.83
06:57.2     	15.08 	62.1    	15.81
06:58.1     	15.22 	64.8    	15.80
06:59.0     	15.39 	63.1    	15.80
06:59.8     	15.53 	60.3    	15.81
07:00.7     	15.33 	61.3    	15.81
07:01.6     	15.29 	61.4    	15.81
07:02.5     	15.28 	61.7    	15.81
07:03.4     	15.24 	60.5    	15.81
07:04.3     	15.20 	60.0    	15.81
07:05.2     	15.23 	60.4    	15.82
07:06.1     	15.29 	61.5    	15.82
07:07.0     	15.42 	62.1    	15.83
07:07.8     	15.52 	62.5    	15.83
07:09.1     	15.62 	59.7    	15.84
07:09.7     	15.31 	60.5    	15.84
07:10.6     	15.45 	62.1    	15.85
07:11.5     	15.43 	60.0    	15.84
07:12.4     	15.21 	60.5    	15.83
07:13.3     	15.21 	60.3    	15.82
07:14.2     	15.19 	60.7    	15.82
07:15.1     	15.26 	62.0    	15.81
07:15.9     	15.50 	63.2    	15.82
07:16.8     	15.56 	62.2    	15.82
07:17.7     	15.69 	62.0    	15.83
07:18.6     	15.56 	61.4    	15.84
07:19.5     	15.65 	62.7    	15.85
07:20.4     	15.69 	62.6    	15.86
07:21.3     	15.73 	61.9    	15.88
07:22.3     	15.75 	61.1    	15.89
07:23.2     	15.65 	60.2    	15.90
07:24.0     	15.74 	61.8    	15.92
07:24.9     	15.92 	62.3    	15.94
07:25.8     	15.87 	60.8    	15.96
07:26.7     	15.83 	61.2    	15.97
07:27.6     	15.75 	60.2    	15.98
07:28.5     	15.67 	59.9    	15.99
07:29.4     	15.67 	60.6    	16.00
07:30.3     	15.70 	60.5    	16.01
07:31.2     	15.71 	60.5    	16.02
07:32.0     	15.72 	59.3    	16.02
07:33.0     	15.61 	58.8    	16.02
07:33.9     	15.62 	61.5    	16.03
07:34.7     	15.65 	58.8    	16.03
07:35.6     	15.53 	59.0    	16.03
07:36.6     	15.60 	60.2    	16.04
07:37.5     	15.66 	59.7    	16.04
07:38.4     	15.67 	57.9    	16.04
07:39.3     	15.40 	57.5    	16.04
07:40.2     	15.20 	57.6    	16.01
07:41.1     	15.18 	59.2    	15.99
07:42.0     	15.50 	59.3    	15.99
07:42.8     	15.27 	58.7    	15.97
07:43.7     	15.21 	58.7    	15.96
07:44.6     	15.25 	58.8    	15.94
07:45.5     	15.39 	59.8    	15.94
07:46.4     	15.58 	60.8    	15.94
07:47.3     	15.82 	60.8    	15.95
07:48.2     	15.88 	60.5    	15.96
07:49.2     	15.92 	60.3    	15.98
07:50.1     	15.82 	59.0    	15.99
07:50.9     	15.83 	59.4    	16.01
07:51.8     	15.69 	58.5    	16.02
07:52.7     	15.52 	57.6    	16.03
07:53.6     	15.47 	58.4    	16.03
07:54.5     	15.51 	59.6    	16.04
07:55.4     	15.52 	59.9    	16.04
07:56.3     	15.56 	59.1    	16.05
07:57.2     	15.58 	60.3    	16.05
07:58.1     	15.84 	60.8    	16.06
07:58.9     	15.88 	59.2    	16.08
08:00.3     	15.92 	57.6    	16.09
08:00.7     	15.91 	57.9    	16.10
08:01.6     	15.85 	57.2    	16.12
08:02.5     	15.78 	58.0    	16.13
08:03.5     	15.80 	59.1    	16.14
08:04.4     	15.79 	58.7    	16.15
08:05.3     	15.65 	57.5    	16.16
08:06.2     	15.55 	58.4    	16.16
08:07.0     	15.56 	59.0    	16.15
08:07.9     	15.52 	59.4    	16.14
08:08.8     	15.40 	57.9    	16.13
08:09.7     	15.26 	58.6    	16.11
08:10.6     	15.24 	58.5    	16.09
08:11.5     	15.12 	57.8    	16.07
08:12.4     	15.18 	59.5    	16.05
08:13.3     	15.19 	58.8    	16.03
08:14.2     	15.14 	57.5    	16.00
08:15.0     	15.09 	57.5    	15.98
08:15.9     	15.17 	59.3    	15.97
08:16.9     	15.37 	60.0    	15.96
08:17.8     	15.54 	59.4    	15.95
08:18.7     	15.45 	58.3    	15.94
08:19.6     	15.46 	59.1    	15.93
08:20.5     	15.44 	59.4    	15.93
08:21.4     	15.47 	61.1    	15.93
08:22.3     	15.52 	59.1    	15.93
08:23.1     	15.57 	58.7    	15.93
08:24.0     	15.57 	57.4    	15.93
08:25.0     	15.46 	57.6    	15.92
08:25.8     	15.37 	57.3    	15.92
08:26.7     	15.27 	57.3    	15.91
08:27.6     	15.31 	58.1    	15.90
08:28.5     	15.46 	61.7    	15.90
08:29.4     	15.61 	59.3    	15.91
08:30.3     	15.68 	58.7    	15.92
08:31.3     	15.74 	59.1    	15.93
08:32.2     	15.81 	59.3    	15.95
08:33.0     	15.63 	56.9    	15.95
08:33.9     	15.36 	56.8    	15.95
08:34.8     	15.32 	58.9    	15.95
08:35.7     	15.26 	58.3    	15.95
08:36.6     	15.21 	58.4    	15.94
08:37.5     	15.23 	58.8    	15.93
08:38.4     	15.28 	59.0    	15.92
08:39.2     	15.32 	59.1    	15.92
08:40.1     	15.39 	59.3    	15.91
08:41.1     	15.48 	60.6    	15.92
08:41.9     	15.61 	61.4    	15.93
08:42.8     	15.85 	61.8    	15.94
08:43.7     	15.90 	62.3    	15.96
08:44.7     	16.04 	61.8    	15.98
08:45.6     	16.09 	61.0    	16.00
08:46.5     	16.07 	60.5    	16.03
08:47.3     	15.86 	58.0    	16.04
08:48.3     	15.53 	57.6    	16.04
08:49.2     	15.32 	57.8    	16.04
08:50.0     	15.21 	58.3    	16.03
08:50.9     	15.25 	58.3    	16.02
08:51.8     	15.26 	59.1    	16.00
08:52.7     	15.28 	59.8    	15.98
08:53.6     	15.43 	60.8    	15.97
08:54.5     	15.54 	58.9    	15.97
08:55.4     	15.47 	60.6    	15.97
08:56.3     	15.62 	61.1    	15.97
08:57.2     	15.58 	58.4    	15.97
08:58.0     	15.48 	59.1    	15.97
08:59.0     	15.52 	58.8    	15.96
08:59.9     	15.38 	57.3    	15.96
09:00.8     	15.27 	57.4    	15.94
09:01.7     	15.11 	57.5    	15.93
09:02.6     	15.20 	58.9    	15.92
09:03.5     	15.25 	58.0    	15.91
09:04.4     	15.17 	57.8    	15.90
09:05.3     	15.20 	58.7    	15.89
09:06.1     	15.26 	59.3    	15.89
09:07.0     	15.54 	61.8    	15.90
09:07.9     	15.62 	59.7    	15.90
09:08.8     	15.48 	60.0    	15.91
09:09.7     	15.41 	58.3    	15.90
09:10.6     	15.26 	59.3    	15.90
09:11.5     	15.22 	58.5    	15.89
09:12.4     	15.19 	60.7    	15.88
09:13.4     	15.32 	59.8    	15.88
09:14.2     	15.32 	59.8    	15.87
09:15.1     	15.31 	59.8    	15.87
09:16.0     	15.34 	59.9    	15.87
09:16.9     	15.34 	58.9    	15.86
09:17.8     	15.34 	58.9    	15.86
09:18.7     	15.27 	59.5    	15.85
09:19.6     	15.39 	61.5    	15.85
09:20.5     	15.68 	63.1    	15.86
09:21.4     	15.63 	59.1    	15.87
09:22.2     	15.59 	59.8    	15.88
09:23.1     	15.62 	59.3    	15.89
09:24.0     	15.59 	58.7    	15.89
09:25.0     	15.48 	57.7    	15.89
09:25.9     	15.39 	58.2    	15.89
09:26.8     	15.44 	58.8    	15.89
09:27.7     	15.49 	58.6    	15.89
09:28.6     	15.35 	57.3    	15.88
09:29.5     	15.25 	57.2    	15.88
09:30.4     	15.14 	57.5    	15.86
09:31.3     	15.19 	58.6    	15.85
09:32.2     	15.33 	59.5    	15.85
09:33.1     	15.40 	60.1    	15.85
09:33.9     	15.56 	62.6    	15.86
09:34.8     	15.70 	61.0    	15.87
09:35.7     	15.80 	60.2    	15.89
09:36.6     	15.91 	60.5    	15.91
09:37.5     	15.82 	58.6    	15.92
09:38.4     	15.66 	58.4    	15.94
09:39.3     	15.74 	61.3    	15.95
09:40.3     	15.87 	61.1    	15.97
09:41.2     	15.99 	62.3    	15.99
09:42.0     	15.93 	59.4    	16.01
09:42.9     	15.72 	57.2    	16.02
09:43.8     	15.48 	57.0    	16.02
09:44.7     	15.25 	56.8    	16.01
09:45.6     	15.19 	58.7    	16.01
09:46.5     	15.19 	57.6    	15.99
09:47.4     	14.96 	56.1    	15.95
09:48.3     	14.89 	57.2    	15.92
09:49.2     	14.98 	58.3    	15.91
09:50.0     	14.99 	57.3    	15.89
09:50.9     	15.02 	57.6    	15.88
09:51.8     	15.10 	57.2    	15.85
09:52.7     	14.95 	57.6    	15.82
09:53.7     	14.99 	57.7    	15.80
09:54.6     	14.99 	60.5    	15.78
09:55.5     	15.11 	59.4    	15.76
09:56.4     	15.09 	59.1    	15.74
09:57.3     	15.10 	59.8    	15.72
09:58.1     	15.08 	58.9    	15.70
09:59.0     	15.03 	58.1    	15.68
09:59.9     	15.06 	59.7    	15.67
10:00.8     	15.06 	59.9    	15.66
10:01.7     	15.16 	59.7    	15.66
10:02.6     	15.14 	59.6    	15.65
10:03.5     	15.17 	60.0    	15.65
10:04.4     	15.17 	59.2    	15.65
10:05.3     	15.14 	58.6    	15.65
10:06.1     	15.06 	58.5    	15.64
10:07.1     	15.12 	58.9    	15.64
10:08.0     	15.20 	59.2    	15.64
10:08.9     	15.34 	59.6    	15.64
10:09.8     	15.47 	59.7    	15.65
10:10.7     	15.61 	59.6    	15.66
10:11.6     	15.62 	60.0    	15.68
10:12.5     	15.64 	59.7    	15.70
10:13.4     	15.56 	57.9    	15.71
10:14.2     	15.54 	58.1    	15.72
10:15.1     	15.45 	58.0    	15.73
10:16.0     	15.44 	57.9    	15.74
10:16.9     	15.41 	58.6    	15.74
10:17.8     	15.49 	59.2    	15.75
10:18.7     	15.46 	57.4    	15.76
10:19.6     	15.28 	56.9    	15.76
10:20.6     	15.22 	58.2    	15.76
10:21.5     	15.46 	60.1    	15.76
10:22.3     	15.49 	59.2    	15.77
10:23.2     	15.41 	58.2    	15.77
10:24.2     	15.30 	57.6    	15.77
10:25.0     	15.24 	57.5    	15.77
10:25.9     	15.41 	59.7    	15.78
10:26.8     	15.57 	61.0    	15.79
10:27.7     	15.75 	61.2    	15.81
10:28.6     	15.87 	61.6    	15.82
10:29.5     	15.68 	58.0    	15.84
10:30.3     	15.53 	58.2    	15.85
10:31.3     	15.65 	59.6    	15.86
10:32.2     	15.58 	59.1    	15.87
10:33.0     	15.59 	59.8    	15.88
10:34.0     	15.65 	60.3    	15.89
10:34.9     	15.75 	61.3    	15.91
10:35.8     	15.56 	59.3    	15.92
10:36.7     	15.49 	59.8    	15.92
10:37.6     	15.52 	61.1    	15.93
10:38.4     	15.63 	63.4    	15.94
10:39.4     	15.60 	60.5    	15.95
10:40.3     	15.55 	61.6    	15.95
10:41.1     	15.59 	60.3    	15.95
10:42.0     	15.51 	61.2    	15.96
10:42.9     	15.77 	63.5    	15.96
10:43.8     	15.67 	59.0    	15.97
10:44.7     	15.51 	57.5    	15.97
10:45.6     	15.38 	56.8    	15.97
10:46.5     	15.30 	56.8    	15.97
10:47.4     	15.28 	58.0    	15.96
10:48.4     	15.26 	58.3    	15.96
10:49.2     	15.32 	59.3    	15.96
10:50.1     	15.31 	60.3    	15.95
10:51.0     	15.29 	58.9    	15.95
10:51.9     	15.22 	58.9    	15.94
10:52.8     	15.22 	59.2    	15.93
10:53.7     	15.05 	57.5    	15.92
10:54.6     	14.93 	57.0    	15.91
10:55.5     	14.84 	57.0    	15.90
10:56.4     	14.83 	57.7    	15.89
10:57.2     	14.93 	59.0    	15.88
10:58.1     	15.10 	60.3    	15.88
10:59.1     	15.44 	61.7    	15.88
10:59.9     	15.50 	60.3    	15.87
11:00.8     	15.64 	62.0    	15.88
11:01.7     	15.79 	62.1    	15.89
