Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
42:43.6     	-14.73	13.1    	-12.67
42:44.5     	-14.77	13.1    	-12.70
42:45.4     	-14.79	13.1    	-12.72
42:46.3     	-14.81	13.1    	-12.74
42:47.2     	-14.83	13.1    	-12.77
42:48.2     	-14.87	13.1    	-12.79
42:49.1     	-14.93	13.2    	-12.83
42:49.9     	-14.97	13.2    	-12.86
42:50.8     	-15.00	13.2    	-12.88
42:51.7     	-15.06	13.2    	-12.90
42:52.6     	-15.09	13.2    	-12.94
42:53.5     	-15.13	13.2    	-12.99
42:54.4     	-15.18	13.1    	-13.01
42:55.3     	-15.24	13.2    	-13.07
42:56.2     	-15.27	13.1    	-13.11
42:57.1     	-15.31	13.1    	-13.16
42:57.9     	-15.34	13.1    	-13.19
42:58.8     	-15.35	13.0    	-13.22
42:59.7     	-15.38	13.1    	-13.26
43:00.7     	-15.41	13.0    	-13.29
43:01.6     	-15.44	13.1    	-13.34
43:02.5     	-15.48	13.1    	-13.37
43:03.4     	-15.49	13.1    	-13.41
43:04.3     	-15.49	13.0    	-13.45
43:05.2     	-15.53	13.0    	-13.50
43:06.0     	-15.62	13.0    	-13.52
43:06.9     	-15.65	13.0    	-13.58
43:07.8     	-15.67	13.0    	-13.62
43:08.7     	-15.68	12.9    	-13.66
43:09.6     	-15.73	12.9    	-13.70
43:10.5     	-15.75	12.9    	-13.73
43:11.4     	-15.78	12.9    	-13.78
43:12.3     	-15.85	12.9    	-13.81
43:13.2     	-15.89	12.9    	-13.85
43:14.1     	-15.92	12.9    	-13.86
43:15.0     	-15.96	12.9    	-13.89
43:16.0     	-16.02	12.9    	-13.94
43:16.8     	-16.07	12.9    	-13.97
43:17.7     	-16.09	12.9    	-14.01
43:19.1     	-16.12	12.9    	-14.05
43:19.3     	-16.12	12.9    	-14.05
43:19.5     	-16.12	12.9    	-14.10
43:20.4     	-16.22	12.8    	-14.14
43:21.3     	-16.25	12.8    	-14.15
43:22.2     	-16.29	12.8    	-14.19
43:23.1     	-16.30	12.7    	-14.21
43:24.0     	-16.33	12.6    	-14.24
43:24.8     	-16.36	12.6    	-14.28
43:25.7     	-16.41	12.6    	-14.30
43:26.6     	-16.46	12.6    	-14.33
43:27.5     	-16.50	12.5    	-14.38
43:28.4     	-16.53	12.5    	-14.42
43:29.4     	-16.59	12.5    	-14.46
43:30.3     	-16.62	12.5    	-14.50
43:31.2     	-16.65	12.4    	-14.56
43:32.1     	-16.72	12.4    	-14.60
43:32.9     	-16.78	12.4    	-14.64
43:33.8     	-16.83	12.4    	-14.68
43:34.7     	-16.87	12.4    	-14.73
43:35.6     	-16.92	12.3    	-14.79
43:36.5     	-16.99	12.3    	-14.85
43:37.4     	-17.03	12.3    	-14.89
43:38.3     	-17.06	12.3    	-14.93
43:39.2     	-17.08	12.3    	-14.98
43:40.1     	-17.12	12.2    	-15.01
43:40.9     	-17.16	12.3    	-15.04
43:41.8     	-17.20	12.3    	-15.07
43:42.8     	-17.22	12.2    	-15.11
43:43.7     	-17.23	12.3    	-15.14
43:44.6     	-17.27	12.3    	-15.18
43:45.5     	-17.32	12.3    	-15.20
43:46.4     	-17.34	12.4    	-15.24
43:47.3     	-17.36	12.4    	-15.27
43:48.2     	-17.40	12.4    	-15.30
43:49.0     	-17.46	12.5    	-15.33
43:49.9     	-17.49	12.5    	-15.36
43:50.8     	-17.53	12.5    	-15.38
43:51.9     	-17.56	12.5    	-15.38
43:52.6     	-17.59	12.4    	-15.50
43:53.5     	-17.64	12.4    	-15.54
43:54.4     	-17.67	12.3    	-15.59
43:55.3     	-17.69	12.2    	-15.62
43:56.3     	-17.73	12.2    	-15.67
43:57.1     	-17.75	12.1    	-15.69
43:58.0     	-17.80	12.1    	-15.72
43:59.0     	-17.84	12.1    	-15.75
43:59.8     	-17.86	12.0    	-15.79
44:00.7     	-17.89	11.9    	-15.83
44:01.6     	-17.92	11.8    	-15.86
44:02.5     	-17.95	11.7    	-15.91
44:03.4     	-17.98	11.7    	-15.93
44:04.3     	-18.02	11.7    	-15.96
44:05.1     	-18.06	11.7    	-16.00
44:06.1     	-18.11	11.7    	-16.04
44:07.0     	-18.18	11.8    	-16.12
44:07.8     	-18.21	11.7    	-16.12
44:08.7     	-18.27	11.8    	-16.17
44:09.6     	-18.30	11.7    	-16.21
44:10.6     	-18.34	11.6    	-16.24
44:11.5     	-18.37	11.6    	-16.28
44:12.4     	-18.42	11.6    	-16.33
44:13.3     	-18.47	11.5    	-16.37
44:14.2     	-18.48	11.4    	-16.40
44:15.1     	-18.50	11.3    	-16.42
44:15.9     	-18.53	11.3    	-16.45
44:16.8     	-18.57	11.3    	-16.48
44:17.7     	-18.59	11.2    	-16.53
44:18.6     	-18.62	11.1    	-16.57
44:19.5     	-18.66	11.1    	-16.60
44:20.4     	-18.59	10.9    	-16.63
44:21.3     	-18.73	11.0    	-16.68
44:22.2     	-18.75	10.9    	-16.70
44:23.1     	-18.79	10.9    	-16.73
44:23.9     	-18.83	10.9    	-16.76
44:24.9     	-18.85	10.8    	-16.79
44:25.8     	-18.85	10.8    	-16.82
44:26.7     	-18.87	10.7    	-16.84
44:27.6     	-18.95	10.7    	-16.86
44:28.5     	-18.99	10.8    	-16.88
44:29.4     	-19.01	10.7    	-16.90
44:30.3     	-19.07	10.7    	-16.94
44:31.2     	-19.12	10.7    	-16.97
44:32.0     	-19.15	10.7    	-17.00
44:32.9     	-19.18	10.7    	-17.03
44:33.8     	-19.20	10.7    	-17.05
44:34.7     	-19.23	10.7    	-17.09
44:35.6     	-19.28	10.6    	-17.12
44:36.5     	-19.31	10.6    	-17.14
44:37.4     	-19.35	10.6    	-17.18
44:38.3     	-19.40	10.6    	-17.21
44:39.3     	-19.42	10.6    	-17.24
44:40.1     	-19.46	10.6    	-17.28
44:41.0     	-19.47	10.5    	-17.31
44:41.9     	-19.53	10.5    	-17.33
44:42.8     	-19.58	10.6    	-17.38
44:43.7     	-19.64	10.6    	-17.41
44:44.6     	-19.68	10.6    	-17.45
44:45.5     	-19.73	10.6    	-17.50
44:46.4     	-19.78	10.6    	-17.56
44:47.3     	-19.82	10.6    	-17.60
44:48.2     	-19.85	10.6    	-17.64
44:49.0     	-19.86	10.6    	-17.68
44:49.9     	-19.90	10.6    	-17.72
44:50.9     	-19.92	10.6    	-17.75
44:51.7     	-19.96	10.6    	-17.80
44:52.6     	-20.03	10.6    	-17.83
44:53.6     	-20.04	10.6    	-17.84
44:54.5     	-20.08	10.6    	-17.86
44:55.4     	-20.10	10.6    	-17.89
44:56.3     	-20.11	10.6    	-17.92
44:57.1     	-20.17	10.7    	-17.96
44:58.1     	-20.20	10.6    	-17.99
44:59.0     	-20.24	10.6    	-18.04
44:59.8     	-20.24	10.6    	-18.08
45:00.7     	-20.26	10.5    	-18.11
45:01.6     	-20.32	10.6    	-18.14
45:02.5     	-20.36	10.5    	-18.16
45:03.4     	-20.39	10.6    	-18.19
45:04.3     	-20.40	10.5    	-18.22
45:05.2     	-20.44	10.5    	-18.26
45:06.1     	-20.46	10.5    	-18.31
45:07.1     	-20.52	10.5    	-18.35
45:07.9     	-20.57	10.5    	-18.39
45:08.8     	-20.58	10.4    	-18.44
45:09.7     	-20.61	10.4    	-18.49
45:10.6     	-20.66	10.4    	-18.55
45:11.5     	-20.66	10.3    	-18.60
45:12.4     	-20.68	10.2    	-18.63
45:13.3     	-20.73	10.2    	-18.68
45:14.2     	-20.68	10.1    	-18.73
45:15.1     	-20.80	10.0    	-18.77
45:15.9     	-20.83	10.1    	-18.80
45:16.8     	-20.86	10.1    	-18.82
45:17.7     	-20.90	10.1    	-18.87
45:18.6     	-20.97	10.2    	-18.91
45:20.2     	-21.12	10.3    	-18.95
45:20.4     	-21.12	10.3    	-18.95
45:21.4     	-21.11	10.3    	-19.03
45:22.3     	-21.14	10.3    	-19.06
45:23.2     	-21.16	10.3    	-19.08
45:24.0     	-21.18	10.4    	-19.11
45:24.9     	-21.20	10.4    	-19.15
45:25.9     	-21.24	10.4    	-19.19
45:26.7     	-21.28	10.4    	-19.22
45:27.6     	-21.31	10.5    	-19.24
45:28.5     	-21.34	10.5    	-19.27
45:29.4     	-21.44	10.5    	-19.31
45:30.3     	-21.44	10.5    	-19.34
45:31.2     	-21.48	10.6    	-19.37
45:32.0     	-21.52	10.6    	-19.40
45:32.9     	-21.57	10.7    	-19.43
45:33.9     	-21.61	10.7    	-19.45
45:34.8     	-21.53	10.6    	-19.48
45:35.7     	-21.68	10.8    	-19.50
45:36.6     	-21.71	10.8    	-19.53
45:37.5     	-21.72	10.8    	-19.56
45:38.4     	-21.74	10.8    	-19.57
45:39.3     	-21.78	10.9    	-19.59
45:40.1     	-21.83	10.9    	-19.61
45:41.1     	-21.87	11.0    	-19.64
45:42.0     	-21.92	11.0    	-19.67
45:42.8     	-21.94	11.0    	-19.71
45:43.7     	-21.96	11.0    	-19.67
45:44.6     	-21.98	11.0    	-19.78
45:45.5     	-22.00	10.9    	-19.82
45:46.4     	-21.99	10.9    	-19.84
45:47.4     	-21.98	10.8    	-19.88
45:48.3     	-22.01	10.8    	-19.92
45:49.2     	-22.03	10.8    	-19.95
45:50.1     	-22.06	10.8    	-19.98
45:50.9     	-22.08	10.8    	-20.00
45:51.8     	-22.11	10.8    	-20.01
45:52.7     	-22.14	10.8    	-20.03
45:53.6     	-22.18	10.8    	-20.05
45:54.5     	-22.22	10.8    	-20.08
45:55.4     	-22.26	10.8    	-20.12
45:56.3     	-22.30	10.8    	-20.17
45:57.2     	-22.33	10.8    	-20.22
45:58.1     	-22.23	10.7    	-20.27
45:58.9     	-22.39	10.8    	-20.30
45:59.8     	-22.46	10.8    	-20.36
46:00.7     	-22.53	10.8    	-20.33
46:01.6     	-22.53	10.7    	-20.36
46:02.6     	-22.55	10.8    	-20.40
46:03.5     	-22.64	10.8    	-20.45
46:04.4     	-22.66	10.8    	-20.51
46:05.3     	-22.71	10.8    	-20.54
46:06.2     	-22.72	10.8    	-20.55
46:07.0     	-22.71	10.8    	-20.58
46:07.9     	-22.73	10.8    	-20.61
46:08.8     	-22.78	10.8    	-20.65
46:09.7     	-22.83	10.8    	-20.68
46:10.6     	-22.86	10.8    	-20.70
46:11.5     	-22.90	10.9    	-20.72
46:12.4     	-22.92	10.9    	-20.75
46:13.3     	-22.97	10.9    	-20.77
46:14.2     	-22.98	11.0    	-20.80
46:15.0     	-23.05	11.0    	-20.84
46:15.9     	-23.05	11.0    	-20.86
46:17.0     	-23.11	11.0    	-20.89
46:17.8     	-23.19	11.1    	-20.95
46:18.7     	-23.21	11.1    	-21.00
46:19.6     	-23.25	11.0    	-21.06
46:20.5     	-23.34	11.1    	-21.10
46:21.4     	-23.40	11.1    	-21.14
46:22.3     	-23.40	11.1    	-21.17
46:23.1     	-23.41	11.2    	-21.20
46:24.1     	-23.43	11.2    	-21.24
46:25.0     	-23.47	11.2    	-21.29
46:25.8     	-23.51	11.2    	-21.34
46:26.7     	-23.53	11.2    	-21.37
46:27.6     	-23.54	11.1    	-21.42
46:28.5     	-23.55	11.1    	-21.45
46:29.4     	-23.57	11.1    	-21.49
46:30.4     	-23.64	11.2    	-21.50
46:31.3     	-23.68	11.1    	-21.47
46:32.2     	-23.65	11.2    	-21.50
46:33.1     	-23.66	11.2    	-21.54
46:33.9     	-23.71	11.2    	-21.58
46:34.8     	-23.71	11.2    	-21.60
46:35.7     	-23.73	11.2    	-21.63
46:36.6     	-23.77	11.2    	-21.67
46:37.5     	-23.80	11.3    	-21.72
46:38.4     	-23.83	11.2    	-21.78
46:39.3     	-23.89	11.2    	-21.82
46:40.2     	-23.92	11.3    	-21.89
46:41.1     	-23.97	11.4    	-21.89
46:41.9     	-24.02	11.4    	-21.93
46:42.8     	-24.06	11.4    	-21.97
46:43.7     	-24.09	11.5    	-22.00
46:44.7     	-24.13	11.5    	-22.03
46:45.6     	-24.17	11.6    	-22.06
46:46.5     	-24.18	11.6    	-22.10
46:47.4     	-24.19	11.6    	-22.12
46:48.3     	-24.22	11.6    	-22.16
46:49.2     	-24.23	11.6    	-22.19
46:50.0     	-24.26	11.7    	-22.21
46:50.9     	-24.30	11.7    	-22.24
46:51.8     	-24.33	11.7    	-22.26
46:52.7     	-24.37	11.8    	-22.28
46:53.6     	-24.40	11.8    	-22.29
46:54.5     	-24.46	11.8    	-22.31
46:55.4     	-24.49	11.9    	-22.35
46:56.3     	-24.49	11.8    	-22.39
46:57.2     	-24.51	11.8    	-22.44
46:58.1     	-24.55	11.9    	-22.47
46:59.0     	-24.58	11.8    	-22.48
47:00.0     	-24.62	11.9    	-22.50
47:00.8     	-24.64	11.9    	-22.52
47:01.7     	-24.53	11.7    	-22.55
47:02.6     	-24.68	11.8    	-22.58
47:03.5     	-24.72	11.9    	-22.61
47:04.4     	-24.74	11.8    	-22.63
47:05.3     	-24.78	11.9    	-22.66
47:06.1     	-24.82	11.9    	-22.72
47:07.0     	-24.88	12.0    	-22.74
47:07.9     	-24.88	11.9    	-22.79
47:08.8     	-24.90	11.9    	-22.82
47:09.7     	-24.94	11.9    	-22.85
47:10.7     	-24.97	11.9    	-22.91
47:11.6     	-25.01	11.9    	-22.94
47:12.5     	-25.01	11.9    	-22.97
47:13.4     	-25.02	11.9    	-23.01
47:14.2     	-25.04	11.9    	-23.03
47:15.1     	-25.06	11.9    	-23.05
47:16.0     	-25.08	11.9    	-23.07
47:16.9     	-25.06	11.9    	-23.09
47:17.8     	-25.05	11.8    	-23.10
47:18.7     	-25.06	11.8    	-23.10
47:19.6     	-25.11	11.9    	-23.10
47:20.5     	-25.13	11.9    	-23.12
47:21.4     	-25.15	11.9    	-23.13
47:22.2     	-25.17	11.9    	-23.16
47:23.1     	-25.22	11.9    	-23.19
47:24.2     	-25.28	12.0    	-23.16
47:25.0     	-25.31	12.1    	-23.18
47:25.9     	-25.31	12.1    	-23.19
47:26.8     	-25.30	12.0    	-23.20
47:27.7     	-25.29	11.9    	-23.20
47:28.6     	-25.35	12.0    	-23.21
47:29.5     	-25.43	12.1    	-23.17
47:30.3     	-25.43	12.1    	-23.18
47:31.3     	-25.46	12.2    	-23.20
47:32.2     	-25.49	12.2    	-23.23
47:33.0     	-25.53	12.2    	-23.27
47:33.9     	-25.57	12.1    	-23.30
47:34.8     	-25.60	12.2    	-23.34
47:35.7     	-25.61	12.1    	-23.37
47:36.6     	-25.63	12.1    	-23.41
47:37.6     	-25.62	12.0    	-23.44
47:38.5     	-25.66	12.0    	-23.48
47:39.4     	-25.67	12.0    	-23.50
47:40.3     	-25.68	12.0    	-23.54
47:41.1     	-25.68	11.9    	-23.56
47:42.0     	-25.70	11.9    	-23.60
47:42.9     	-25.73	11.8    	-23.62
47:43.8     	-25.79	11.9    	-23.65
47:44.7     	-25.85	11.9    	-23.69
47:45.6     	-25.88	11.9    	-23.74
47:46.5     	-25.93	11.9    	-23.77
47:47.4     	-25.98	11.9    	-23.81
47:48.3     	-26.01	11.8    	-23.85
47:49.1     	-26.04	11.9    	-23.87
47:50.0     	-26.09	11.9    	-23.89
47:50.9     	-26.11	11.9    	-23.93
47:51.9     	-26.14	11.9    	-23.96
47:52.8     	-26.19	11.9    	-24.00
47:53.7     	-26.23	11.9    	-24.03
47:54.6     	-26.27	12.0    	-24.06
47:55.5     	-26.33	12.0    	-24.08
47:56.4     	-26.39	12.0    	-24.12
47:57.2     	-26.43	12.0    	-24.16
47:58.1     	-26.49	12.1    	-24.19
47:59.0     	-26.53	12.1    	-24.22
47:59.9     	-26.57	12.1    	-24.25
48:00.8     	-26.61	12.2    	-24.29
48:01.7     	-26.63	12.2    	-24.33
48:02.6     	-26.65	12.1    	-24.37
48:03.5     	-26.69	12.2    	-24.40
48:04.4     	-26.70	12.2    	-24.42
48:05.3     	-26.73	12.2    	-24.43
48:06.2     	-26.76	12.2    	-24.46
48:07.1     	-26.83	12.3    	-24.50
48:08.0     	-26.87	12.3    	-24.55
48:08.9     	-26.89	12.3    	-24.59
48:09.8     	-26.93	12.3    	-24.63
48:10.7     	-26.94	12.3    	-24.68
48:11.6     	-26.97	12.3    	-24.72
48:12.5     	-27.02	12.3    	-24.77
48:13.4     	-27.08	12.4    	-24.83
48:14.2     	-27.12	12.3    	-24.87
48:15.1     	-27.14	12.3    	-24.93
48:16.0     	-27.15	12.3    	-24.98
48:16.9     	-27.17	12.3    	-25.02
48:17.9     	-27.21	12.3    	-25.04
48:18.8     	-27.25	12.3    	-25.08
48:19.7     	-27.29	12.4    	-25.11
48:20.6     	-27.28	12.3    	-25.14
48:21.5     	-27.29	12.3    	-25.16
48:22.3     	-27.29	12.3    	-25.19
48:23.2     	-27.32	12.3    	-25.19
48:24.1     	-27.31	12.3    	-25.20
48:25.0     	-27.30	12.3    	-25.21
48:25.9     	-27.28	12.3    	-25.21
48:26.8     	-27.31	12.3    	-25.23
48:27.7     	-27.34	12.3    	-25.23
48:28.6     	-27.35	12.4    	-25.24
48:29.5     	-27.38	12.4    	-25.24
48:30.4     	-27.40	12.4    	-25.24
48:31.3     	-27.44	12.5    	-25.26
48:32.2     	-27.43	12.5    	-25.26
48:33.1     	-27.45	12.5    	-25.29
48:34.0     	-27.47	12.6    	-25.31
48:34.9     	-27.48	12.6    	-25.33
48:35.8     	-27.50	12.7    	-25.35
48:36.7     	-27.50	12.7    	-25.35
48:37.6     	-27.53	12.8    	-25.36
48:38.4     	-27.55	12.8    	-25.37
48:39.3     	-27.57	12.9    	-25.39
48:40.2     	-27.60	13.0    	-25.40
48:41.1     	-27.64	13.0    	-25.43
48:42.0     	-27.68	13.1    	-25.45
48:42.9     	-27.72	13.2    	-25.48
48:43.8     	-27.75	13.2    	-25.51
48:44.8     	-27.80	13.3    	-25.56
48:45.7     	-27.85	13.3    	-25.60
48:46.5     	-27.87	13.3    	-25.64
48:47.4     	-27.88	13.3    	-25.68
48:48.4     	-27.89	13.3    	-25.72
48:49.2     	-27.91	13.4    	-25.76
48:50.1     	-27.94	13.4    	-25.79
48:51.0     	-27.95	13.4    	-25.82
48:51.9     	-27.95	13.4    	-25.85
48:52.8     	-27.96	13.4    	-25.87
48:53.7     	-28.03	13.4    	-25.90
48:54.5     	-28.11	13.5    	-25.94
48:55.4     	-28.17	13.6    	-25.97
48:56.4     	-28.20	13.6    	-26.00
48:57.2     	-28.22	13.7    	-26.06
48:58.2     	-28.24	13.5    	-26.09
48:59.1     	-28.28	13.6    	-26.10
49:00.0     	-28.31	13.6    	-26.11
49:00.9     	-28.30	13.6    	-26.13
49:01.8     	-28.30	13.6    	-26.14
49:02.6     	-28.29	13.6    	-26.17
49:03.5     	-28.28	13.5    	-26.21
49:04.5     	-28.30	13.5    	-26.24
49:05.3     	-28.34	13.5    	-26.27
49:06.2     	-28.38	13.6    	-26.29
49:07.1     	-28.37	13.5    	-26.32
49:08.0     	-28.41	13.6    	-26.33
49:08.9     	-28.44	13.6    	-26.36
49:09.8     	-28.44	13.6    	-26.37
49:10.7     	-28.45	13.6    	-26.39
49:11.6     	-28.48	13.6    	-26.41
49:12.6     	-28.50	13.6    	-26.42
49:13.4     	-28.54	13.7    	-26.44
49:14.3     	-28.54	13.7    	-26.46
49:15.2     	-28.58	13.7    	-26.47
49:16.1     	-28.51	13.7    	-26.50
49:17.0     	-28.68	13.8    	-26.52
49:17.9     	-28.70	13.9    	-26.54
49:18.8     	-28.72	13.9    	-26.57
49:19.7     	-28.72	13.9    	-26.60
49:20.6     	-28.76	14.0    	-26.63
49:21.4     	-28.77	13.9    	-26.67
49:22.3     	-28.81	14.0    	-26.70
49:23.2     	-28.86	14.1    	-26.74
49:24.1     	-28.89	14.1    	-26.79
49:25.0     	-28.91	14.1    	-26.82
49:26.0     	-28.94	14.1    	-26.86
49:26.9     	-28.98	14.2    	-26.89
49:27.8     	-29.05	14.3    	-26.91
49:28.7     	-29.12	14.4    	-26.92
49:29.5     	-29.14	14.5    	-26.96
49:30.4     	-29.17	14.6    	-26.98
49:31.3     	-29.22	14.7    	-27.00
49:32.2     	-29.24	14.7    	-27.01
49:33.1     	-29.27	14.8    	-27.04
49:34.0     	-29.30	14.9    	-27.07
49:34.9     	-29.34	14.9    	-27.09
49:35.8     	-29.37	15.0    	-27.12
49:36.7     	-29.44	15.1    	-27.15
49:37.5     	-29.49	15.2    	-27.17
49:38.5     	-29.51	15.3    	-27.20
49:39.5     	-29.53	15.4    	-27.23
49:40.3     	-29.55	15.4    	-27.26
49:41.2     	-29.56	15.5    	-27.29
49:42.1     	-29.57	15.5    	-27.31
49:43.0     	-29.59	15.6    	-27.33
49:43.9     	-29.59	15.6    	-27.35
49:44.8     	-29.63	15.7    	-27.38
49:45.6     	-29.69	15.8    	-27.41
49:46.6     	-29.73	15.9    	-27.42
49:47.5     	-29.77	16.0    	-27.44
49:48.3     	-29.78	16.0    	-27.47
49:49.2     	-29.78	16.0    	-27.51
49:50.1     	-29.80	16.1    	-27.54
49:51.0     	-29.82	16.1    	-27.58
49:51.9     	-29.87	16.1    	-27.61
49:52.8     	-29.87	16.1    	-27.64
49:53.7     	-29.90	16.2    	-27.68
49:54.7     	-29.95	16.3    	-27.71
49:55.6     	-29.97	16.2    	-27.73
49:56.4     	-30.00	16.3    	-27.75
49:57.3     	-30.04	16.4    	-27.80
49:58.2     	-30.09	16.4    	-27.82
49:59.1     	-30.10	16.4    	-27.86
50:00.0     	-30.13	16.5    	-27.88
50:00.9     	-30.19	16.5    	-27.92
50:01.8     	-30.21	16.6    	-27.95
50:02.7     	-30.24	16.6    	-27.97
50:03.6     	-30.26	16.7    	-27.99
50:04.4     	-30.28	16.7    	-28.00
50:05.4     	-30.30	16.7    	-28.03
50:06.3     	-30.34	16.8    	-28.07
50:07.2     	-30.39	16.9    	-28.10
50:08.1     	-30.43	16.9    	-28.12
50:09.0     	-30.46	17.0    	-28.13
50:09.8     	-30.50	17.1    	-28.15
50:10.8     	-30.54	17.1    	-28.17
50:11.7     	-30.56	17.1    	-28.18
50:12.5     	-30.59	17.2    	-28.20
50:13.4     	-30.62	17.3    	-28.22
50:14.3     	-30.66	17.3    	-28.25
50:15.2     	-30.72	17.4    	-28.28
50:16.1     	-30.75	17.4    	-28.31
50:17.0     	-30.79	17.5    	-28.33
50:17.9     	-30.82	17.5    	-28.37
50:18.8     	-30.87	17.5    	-28.40
50:19.8     	-30.93	17.6    	-28.43
50:20.6     	-30.96	17.6    	-28.47
50:21.5     	-30.99	17.6    	-28.51
50:22.4     	-31.03	17.7    	-28.55
50:23.3     	-31.07	17.7    	-28.58
50:24.2     	-31.09	17.7    	-28.60
50:25.1     	-31.09	17.7    	-28.63
50:26.0     	-31.14	17.7    	-28.65
50:26.9     	-31.13	17.7    	-28.67
50:27.8     	-31.17	17.7    	-28.69
50:28.6     	-31.21	17.7    	-28.72
50:29.5     	-31.24	17.7    	-28.74
50:30.4     	-31.27	17.8    	-28.79
50:31.3     	-31.27	17.7    	-28.83
50:32.2     	-31.28	17.6    	-28.85
50:33.2     	-31.30	17.6    	-28.87
50:34.1     	-31.32	17.5    	-28.92
50:35.0     	-31.33	17.5    	-28.94
50:35.9     	-31.35	17.4    	-28.97
50:36.7     	-31.37	17.4    	-29.01
50:37.6     	-31.35	17.3    	-29.04
50:38.6     	-31.31	17.1    	-29.08
50:39.4     	-31.32	17.0    	-29.11
50:40.3     	-31.29	16.9    	-29.12
50:41.2     	-31.30	16.8    	-29.13
50:42.1     	-31.31	16.7    	-29.16
50:43.0     	-31.30	16.6    	-29.17
50:43.9     	-31.31	16.6    	-29.20
50:44.7     	-31.34	16.5    	-29.21
50:45.7     	-31.39	16.6    	-29.22
50:46.5     	-31.41	16.5    	-29.26
50:47.5     	-31.47	16.5    	-29.25
50:48.4     	-31.51	16.5    	-29.29
50:49.3     	-31.53	16.4    	-29.31
50:50.2     	-31.56	16.4    	-29.35
50:51.1     	-31.59	16.3    	-29.36
50:52.0     	-31.63	16.4    	-29.38
50:52.8     	-31.67	16.3    	-29.41
50:53.7     	-31.71	16.3    	-29.45
50:54.7     	-31.73	16.3    	-29.47
50:55.5     	-31.75	16.2    	-29.50
50:56.4     	-31.77	16.2    	-29.51
50:57.3     	-31.83	16.2    	-29.52
50:58.2     	-31.89	16.3    	-29.54
50:59.1     	-31.93	16.2    	-29.57
51:00.0     	-31.98	16.3    	-29.61
51:01.0     	-32.01	16.2    	-29.66
51:01.9     	-32.03	16.2    	-29.69
51:02.8     	-32.06	16.2    	-29.72
51:03.6     	-32.13	16.2    	-29.76
51:04.5     	-32.17	16.2    	-29.78
51:05.4     	-32.20	16.2    	-29.81
51:06.3     	-32.26	16.3    	-29.86
51:07.2     	-32.29	16.2    	-29.90
51:08.1     	-32.34	16.3    	-29.93
51:09.0     	-32.39	16.3    	-29.96
51:09.9     	-32.45	16.3    	-30.00
51:10.8     	-32.50	16.4    	-30.02
51:11.6     	-32.57	16.4    	-30.05
51:12.5     	-32.62	16.5    	-30.09
51:13.4     	-32.67	16.5    	-30.14
51:14.3     	-32.74	16.5    	-30.18
51:15.3     	-32.78	16.5    	-30.25
51:16.2     	-32.81	16.4    	-30.29
51:17.1     	-32.84	16.4    	-30.34
51:18.0     	-32.82	16.3    	-30.37
51:18.9     	-32.83	16.2    	-30.41
51:19.7     	-32.87	16.2    	-30.42
51:20.6     	-32.91	16.2    	-30.43
51:21.6     	-32.95	16.3    	-30.46
51:22.4     	-32.95	16.2    	-30.48
51:23.3     	-33.01	16.3    	-30.49
51:24.2     	-33.06	16.4    	-30.51
51:25.1     	-33.11	16.4    	-30.54
51:26.0     	-33.16	16.5    	-30.58
51:26.9     	-33.23	16.5    	-30.62
51:27.8     	-33.26	16.5    	-30.66
51:28.6     	-33.30	16.5    	-30.70
51:29.6     	-33.38	16.6    	-30.74
51:30.6     	-33.41	16.6    	-30.79
51:31.4     	-33.42	16.6    	-30.83
51:32.3     	-33.48	16.6    	-30.87
51:33.2     	-33.53	16.7    	-30.91
51:34.1     	-33.57	16.7    	-30.96
51:35.0     	-33.64	16.7    	-31.00
51:35.9     	-33.69	16.8    	-31.06
51:36.7     	-33.72	16.8    	-31.12
51:37.6     	-33.78	16.8    	-31.16
51:38.5     	-33.84	16.9    	-31.21
51:39.4     	-33.89	16.9    	-31.24
51:40.3     	-33.99	16.9    	-31.30
51:41.2     	-33.99	17.0    	-31.37
51:42.1     	-34.04	17.0    	-31.43
51:43.1     	-34.09	17.0    	-31.48
51:44.0     	-34.13	17.0    	-31.51
51:44.8     	-34.18	17.1    	-31.58
51:45.8     	-34.19	17.0    	-31.64
51:46.7     	-34.24	17.0    	-31.70
51:47.5     	-34.30	17.1    	-31.76
51:48.4     	-34.36	17.1    	-31.80
51:49.3     	-34.39	17.2    	-31.82
51:50.2     	-34.40	17.2    	-31.85
51:51.1     	-34.46	17.3    	-31.90
51:52.0     	-34.53	17.4    	-31.96
51:52.8     	-34.60	17.4    	-32.01
51:53.8     	-34.62	17.4    	-32.07
51:54.7     	-34.64	17.4    	-32.12
51:55.5     	-34.67	17.4    	-32.18
51:56.5     	-34.71	17.4    	-32.22
51:57.4     	-34.76	17.5    	-32.25
51:58.3     	-34.78	17.5    	-32.28
51:59.2     	-34.80	17.5    	-32.30
52:00.1     	-34.81	17.5    	-32.33
52:01.0     	-34.83	17.5    	-32.35
52:01.9     	-34.90	17.7    	-32.37
52:02.8     	-34.94	17.7    	-32.39
52:03.6     	-35.00	17.8    	-32.44
52:04.5     	-35.04	17.8    	-32.48
52:05.4     	-35.06	17.8    	-32.51
52:06.3     	-35.12	17.9    	-32.54
52:07.2     	-35.18	18.0    	-32.59
52:08.1     	-35.23	18.0    	-32.63
52:09.0     	-35.25	18.1    	-32.68
52:09.9     	-35.29	18.1    	-32.72
