Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
01:32.3     	7.64  	93.0    	12.09
01:33.2     	7.63  	92.8    	11.99
01:34.1     	7.61  	92.6    	11.92
01:34.9     	7.61  	92.8    	11.84
01:35.9     	7.60  	92.9    	11.76
01:36.8     	7.59  	92.9    	11.68
01:37.7     	7.59  	92.9    	11.61
01:38.6     	7.58  	93.0    	11.52
01:39.5     	7.59  	93.1    	11.44
01:40.4     	7.60  	93.0    	11.34
01:41.3     	7.61  	92.8    	11.23
01:42.2     	7.60  	92.4    	11.13
01:43.3     	7.59  	92.9    	11.04
01:43.9     	7.62  	92.0    	10.96
01:44.8     	7.63  	92.0    	10.89
01:45.7     	7.65  	92.0    	10.81
01:46.6     	7.68  	91.8    	10.73
01:47.6     	7.69  	91.5    	10.66
01:48.4     	7.70  	91.4    	10.59
01:49.3     	7.72  	91.3    	10.52
01:50.2     	7.73  	91.3    	10.45
01:51.1     	7.75  	91.2    	10.38
01:52.0     	7.77  	91.1    	10.31
01:52.9     	7.78  	91.0    	10.25
01:53.8     	7.82  	90.7    	10.21
01:54.7     	7.83  	90.8    	10.15
01:55.6     	7.82  	90.8    	10.10
01:56.4     	7.80  	90.8    	10.07
01:57.4     	7.80  	90.9    	10.03
01:58.3     	7.78  	91.0    	9.99
01:59.2     	7.75  	91.0    	9.95
02:00.1     	7.75  	90.9    	9.90
02:01.0     	7.76  	90.9    	9.86
02:01.9     	7.77  	90.8    	9.82
02:02.8     	7.77  	90.8    	9.79
02:03.7     	7.77  	90.9    	9.75
02:04.5     	7.76  	91.0    	9.71
02:05.4     	7.75  	91.0    	9.67
02:06.3     	7.76  	90.9    	9.62
02:07.2     	7.74  	91.0    	9.58
02:08.1     	7.73  	91.0    	9.53
02:09.1     	7.72  	90.7    	9.49
02:09.9     	7.72  	90.6    	9.45
02:10.9     	7.71  	90.5    	9.41
02:11.8     	7.71  	90.3    	9.37
02:12.6     	7.71  	90.2    	9.34
02:13.5     	7.70  	90.3    	9.31
02:14.4     	7.70  	90.4    	9.28
02:15.3     	7.72  	90.4    	9.25
02:16.2     	7.72  	90.5    	9.21
02:17.1     	7.74  	90.3    	9.17
02:17.9     	7.75  	90.1    	9.14
02:18.8     	7.76  	90.1    	9.11
02:19.9     	7.77  	90.1    	9.08
02:20.7     	7.83  	89.7    	9.06
02:21.6     	7.82  	89.7    	9.03
02:22.5     	7.81  	89.6    	9.01
02:23.4     	7.81  	89.6    	8.99
02:24.3     	7.81  	89.7    	8.97
02:25.2     	7.80  	89.6    	8.95
02:26.0     	7.79  	89.8    	8.92
02:26.9     	7.80  	89.8    	8.90
02:27.8     	7.81  	89.9    	8.87
02:28.7     	7.81  	89.9    	8.85
02:29.6     	7.80  	89.8    	8.83
02:30.5     	7.78  	89.7    	8.81
02:31.5     	7.78  	89.7    	8.78
02:32.4     	7.78  	89.7    	8.77
02:33.3     	7.77  	89.8    	8.75
02:34.1     	7.78  	89.7    	8.73
02:35.0     	7.78  	89.7    	8.71
02:35.9     	7.78  	89.8    	8.70
02:36.8     	7.78  	89.8    	8.68
02:37.7     	7.78  	89.7    	8.66
02:38.6     	7.80  	89.6    	8.64
02:39.4     	7.81  	89.6    	8.63
02:40.3     	7.81  	89.5    	8.62
02:41.3     	7.81  	89.6    	8.61
02:42.2     	7.82  	89.6    	8.60
02:43.1     	7.82  	89.5    	8.59
02:44.0     	7.82  	89.5    	8.58
02:44.9     	7.82  	89.6    	8.57
02:45.8     	7.81  	89.6    	8.55
02:46.7     	7.81  	89.6    	8.54
02:47.5     	7.81  	89.6    	8.52
02:48.4     	7.81  	89.6    	8.51
02:49.3     	7.80  	89.7    	8.50
02:50.2     	7.80  	89.7    	8.48
02:51.1     	7.79  	89.6    	8.46
02:52.1     	7.80  	89.5    	8.45
02:53.0     	7.79  	89.4    	8.43
02:53.9     	7.80  	89.3    	8.42
02:54.8     	7.80  	89.3    	8.41
02:55.7     	7.78  	89.5    	8.40
02:56.5     	7.77  	89.5    	8.38
02:57.4     	7.78  	89.6    	8.37
02:58.3     	7.79  	89.5    	8.35
02:59.2     	7.78  	89.5    	8.34
03:00.1     	7.79  	89.4    	8.33
03:01.0     	7.77  	89.4    	8.32
03:01.9     	7.75  	89.5    	8.31
03:02.8     	7.75  	89.6    	8.30
03:03.8     	7.74  	89.7    	8.29
03:04.6     	7.76  	89.6    	8.28
03:05.5     	7.77  	89.7    	8.26
03:06.4     	7.78  	89.6    	8.26
03:07.3     	7.77  	89.7    	8.24
03:08.2     	7.77  	89.5    	8.23
03:09.1     	7.77  	89.5    	8.22
03:09.9     	7.77  	89.6    	8.20
03:10.8     	7.77  	89.6    	8.20
03:11.7     	7.77  	89.5    	8.18
03:12.7     	7.77  	89.5    	8.18
03:13.6     	7.77  	89.5    	8.17
03:14.5     	7.76  	89.5    	8.16
03:15.4     	7.74  	89.5    	8.15
03:16.2     	7.72  	89.5    	8.14
03:17.2     	7.69  	89.6    	8.13
03:18.0     	7.69  	89.8    	8.12
03:18.9     	7.69  	89.9    	8.12
03:19.8     	7.68  	89.9    	8.11
03:20.7     	7.66  	89.8    	8.11
03:21.6     	7.67  	89.9    	8.10
03:22.5     	7.67  	89.8    	8.10
03:23.4     	7.69  	89.6    	8.09
03:24.3     	7.70  	89.5    	8.08
03:25.2     	7.71  	89.6    	8.08
03:26.1     	7.71  	89.5    	8.07
03:27.0     	7.71  	89.6    	8.07
03:27.9     	7.71  	89.7    	8.06
03:28.8     	7.70  	89.7    	8.06
03:29.7     	7.71  	89.8    	8.05
03:30.6     	7.72  	89.7    	8.05
03:31.4     	7.72  	89.7    	8.04
03:32.3     	7.73  	89.6    	8.04
03:33.2     	7.75  	89.5    	8.04
03:34.1     	7.76  	89.5    	8.03
03:35.0     	7.77  	89.3    	8.02
03:36.0     	7.77  	89.4    	8.02
03:36.9     	7.78  	89.3    	8.01
03:37.8     	7.80  	89.2    	8.01
03:38.7     	7.81  	89.1    	8.01
03:39.5     	7.81  	89.2    	8.01
03:40.4     	7.81  	89.3    	8.01
03:41.3     	7.80  	89.4    	8.00
03:42.2     	7.79  	89.4    	8.00
03:43.1     	7.79  	89.5    	8.00
03:44.0     	7.78  	89.6    	8.00
03:44.8     	7.76  	89.6    	8.00
03:45.8     	7.75  	89.6    	7.99
03:46.8     	7.77  	89.4    	7.99
03:47.6     	7.79  	89.3    	7.99
03:48.5     	7.81  	89.2    	7.99
03:49.4     	7.82  	89.1    	7.98
03:50.3     	7.83  	89.2    	7.98
03:51.2     	7.84  	89.3    	7.98
03:52.1     	7.84  	89.3    	7.98
03:52.9     	7.85  	89.3    	7.98
03:53.8     	7.84  	89.2    	7.98
03:54.7     	7.83  	89.3    	7.98
03:55.6     	7.82  	89.4    	7.98
03:56.5     	7.82  	89.5    	7.98
03:57.5     	7.81  	89.6    	7.98
03:58.4     	7.82  	89.6    	7.98
03:59.3     	7.82  	89.5    	7.98
04:00.2     	7.81  	89.6    	7.97
04:01.0     	7.81  	89.5    	7.97
04:01.9     	7.82  	89.3    	7.97
04:02.8     	7.82  	89.3    	7.97
04:03.7     	7.82  	89.4    	7.97
04:04.6     	7.83  	89.3    	7.97
04:05.5     	7.84  	89.3    	7.97
04:06.4     	7.84  	89.4    	7.97
04:07.4     	7.83  	89.4    	7.97
04:08.3     	7.80  	89.4    	7.97
04:09.1     	7.81  	89.5    	7.97
04:10.0     	7.79  	89.5    	7.96
04:10.9     	7.77  	89.5    	7.96
04:11.8     	7.76  	89.6    	7.96
04:12.7     	7.75  	89.6    	7.96
04:13.6     	7.73  	89.6    	7.96
04:14.4     	7.72  	89.7    	7.96
04:15.3     	7.71  	89.6    	7.95
04:16.3     	7.71  	89.6    	7.95
04:17.1     	7.71  	89.6    	7.95
04:18.1     	7.71  	89.6    	7.95
04:19.0     	7.71  	89.6    	7.95
04:19.9     	7.71  	89.8    	7.95
04:20.8     	7.71  	89.7    	7.95
04:21.7     	7.70  	89.7    	7.94
04:22.5     	7.70  	89.8    	7.94
04:23.4     	7.71  	89.8    	7.94
04:24.3     	7.73  	89.8    	7.94
04:25.2     	7.73  	89.7    	7.94
04:26.1     	7.73  	89.7    	7.94
04:27.0     	7.75  	89.9    	7.93
04:27.9     	7.75  	89.7    	7.93
04:28.9     	7.76  	89.6    	7.93
04:29.8     	7.76  	89.5    	7.93
04:30.6     	7.76  	89.6    	7.93
04:31.5     	7.77  	89.6    	7.93
04:32.4     	7.77  	89.7    	7.93
04:33.3     	7.77  	89.8    	7.93
04:34.2     	7.78  	89.8    	7.93
04:35.1     	7.78  	89.7    	7.93
04:35.9     	7.79  	89.7    	7.92
04:36.9     	7.79  	89.7    	7.92
04:37.8     	7.78  	89.7    	7.92
04:38.6     	7.77  	89.7    	7.92
04:39.5     	7.78  	89.7    	7.92
04:40.5     	7.78  	89.8    	7.92
04:41.4     	7.78  	89.9    	7.92
04:42.3     	7.75  	89.6    	7.91
04:43.2     	7.73  	89.5    	7.91
04:44.1     	7.72  	89.6    	7.91
04:44.9     	7.71  	89.6    	7.91
04:45.9     	7.70  	89.8    	7.91
04:46.8     	7.69  	89.8    	7.91
04:47.6     	7.69  	89.8    	7.90
04:48.5     	7.68  	89.7    	7.90
04:49.4     	7.68  	89.7    	7.90
04:50.3     	7.67  	89.7    	7.90
04:51.3     	7.67  	89.7    	7.90
04:52.2     	7.66  	89.7    	7.89
04:53.0     	7.66  	89.8    	7.89
04:53.9     	7.66  	89.8    	7.89
04:54.8     	7.66  	89.9    	7.89
04:55.7     	7.65  	89.8    	7.89
04:56.6     	7.65  	89.8    	7.88
04:57.5     	7.65  	89.9    	7.88
04:58.4     	7.65  	89.8    	7.88
04:59.3     	7.65  	89.8    	7.88
05:00.2     	7.65  	89.8    	7.88
05:01.0     	7.65  	89.8    	7.88
05:02.0     	7.65  	89.8    	7.87
05:02.9     	7.66  	89.7    	7.87
05:03.8     	7.66  	89.7    	7.87
05:04.7     	7.66  	89.8    	7.87
05:05.6     	7.66  	89.8    	7.87
05:06.4     	7.67  	89.8    	7.86
05:07.3     	7.67  	89.8    	7.86
05:08.2     	7.66  	89.8    	7.86
05:09.1     	7.67  	89.9    	7.86
05:10.0     	7.67  	89.8    	7.86
05:10.9     	7.69  	89.9    	7.86
05:11.8     	7.70  	89.9    	7.86
05:12.7     	7.70  	89.9    	7.85
05:13.7     	7.69  	89.9    	7.85
05:14.5     	7.70  	90.0    	7.85
05:15.4     	7.70  	90.0    	7.85
05:16.3     	7.70  	89.9    	7.85
05:17.2     	7.71  	89.8    	7.85
05:18.1     	7.71  	89.9    	7.85
05:19.0     	7.71  	89.8    	7.85
05:19.9     	7.71  	89.8    	7.85
05:20.8     	7.71  	89.9    	7.85
05:21.7     	7.71  	90.0    	7.85
05:22.5     	7.72  	90.2    	7.86
05:23.5     	7.72  	90.3    	7.86
05:24.4     	7.72  	90.1    	7.86
05:25.3     	7.72  	90.2    	7.86
05:26.2     	7.71  	90.1    	7.86
05:27.1     	7.70  	90.0    	7.86
05:27.9     	7.71  	90.1    	7.86
05:28.8     	7.72  	90.2    	7.86
05:29.7     	7.73  	90.2    	7.86
05:30.6     	7.73  	90.2    	7.86
05:31.5     	7.72  	90.0    	7.86
05:32.4     	7.70  	90.0    	7.86
05:33.4     	7.69  	89.9    	7.85
05:34.3     	7.69  	89.9    	7.85
05:35.2     	7.69  	89.9    	7.85
05:36.0     	7.69  	89.9    	7.85
05:36.9     	7.70  	89.8    	7.85
05:37.8     	7.70  	89.8    	7.85
05:38.7     	7.70  	89.9    	7.85
05:39.6     	7.70  	89.9    	7.85
05:40.5     	7.69  	90.0    	7.85
05:41.3     	7.70  	90.0    	7.85
05:42.3     	7.70  	90.1    	7.85
05:43.2     	7.71  	90.1    	7.85
05:44.0     	7.71  	90.1    	7.85
05:45.0     	7.72  	90.1    	7.86
05:45.9     	7.72  	90.2    	7.86
05:46.8     	7.72  	90.2    	7.86
05:47.7     	7.72  	90.2    	7.86
05:48.6     	7.74  	90.2    	7.86
05:49.4     	7.74  	90.1    	7.86
05:50.3     	7.74  	90.2    	7.86
05:51.2     	7.74  	90.1    	7.86
05:52.1     	7.73  	90.1    	7.86
05:53.0     	7.72  	90.0    	7.86
05:53.9     	7.71  	90.1    	7.86
05:54.9     	7.71  	90.1    	7.86
05:55.8     	7.71  	90.1    	7.86
05:56.7     	7.70  	90.1    	7.86
05:57.5     	7.70  	90.1    	7.86
05:58.4     	7.71  	90.1    	7.86
05:59.3     	7.72  	90.1    	7.87
06:00.2     	7.73  	90.1    	7.87
06:01.1     	7.73  	90.0    	7.87
06:02.0     	7.72  	90.0    	7.87
06:02.8     	7.72  	90.0    	7.87
06:03.7     	7.71  	90.0    	7.87
06:04.6     	7.72  	90.1    	7.87
06:05.6     	7.73  	90.1    	7.87
06:06.5     	7.74  	90.1    	7.87
06:07.4     	7.75  	90.1    	7.87
06:08.3     	7.75  	90.2    	7.87
06:09.2     	7.76  	90.2    	7.87
06:10.1     	7.75  	90.1    	7.87
06:10.9     	7.74  	90.0    	7.87
06:11.8     	7.74  	90.0    	7.87
06:12.7     	7.74  	90.0    	7.88
06:13.6     	7.74  	89.9    	7.88
06:14.5     	7.74  	89.9    	7.88
06:15.4     	7.74  	89.9    	7.88
06:16.4     	7.73  	89.9    	7.88
06:17.3     	7.73  	89.9    	7.88
06:18.2     	7.74  	89.9    	7.88
06:19.0     	7.75  	89.9    	7.88
06:19.9     	7.75  	89.9    	7.88
06:20.8     	7.77  	89.9    	7.88
06:21.7     	7.77  	90.0    	7.88
06:22.6     	7.78  	90.0    	7.88
06:23.5     	7.79  	90.1    	7.89
06:24.3     	7.79  	90.1    	7.89
06:25.3     	7.79  	90.1    	7.89
06:26.3     	7.79  	90.0    	7.89
06:27.1     	7.79  	90.0    	7.89
06:28.0     	7.79  	90.0    	7.89
06:28.9     	7.79  	90.0    	7.90
06:29.8     	7.79  	90.1    	7.90
06:30.7     	7.79  	90.1    	7.90
06:31.6     	7.79  	90.2    	7.90
06:32.5     	7.79  	90.2    	7.90
06:33.3     	7.79  	90.2    	7.90
06:34.2     	7.79  	90.2    	7.91
06:35.1     	7.80  	90.3    	7.91
06:36.0     	7.80  	90.4    	7.91
06:37.0     	7.80  	90.4    	7.91
06:37.9     	7.80  	90.4    	7.91
06:38.8     	7.80  	90.3    	7.91
06:39.7     	7.79  	90.4    	7.91
06:40.6     	7.80  	90.4    	7.92
06:41.4     	7.79  	90.3    	7.92
06:42.3     	7.79  	90.2    	7.92
06:43.2     	7.79  	90.2    	7.92
06:44.1     	7.80  	90.1    	7.92
06:45.0     	7.81  	90.1    	7.92
06:45.9     	7.81  	90.0    	7.93
06:46.7     	7.82  	90.0    	7.93
06:47.7     	7.82  	90.1    	7.93
06:48.6     	7.81  	90.1    	7.93
06:49.5     	7.81  	90.1    	7.93
06:50.4     	7.80  	90.1    	7.93
06:51.3     	7.80  	90.1    	7.94
06:52.2     	7.80  	90.0    	7.94
06:53.1     	7.79  	90.0    	7.94
06:54.0     	7.79  	90.0    	7.94
06:54.8     	7.78  	90.0    	7.94
06:55.7     	7.78  	90.1    	7.94
06:56.6     	7.78  	90.2    	7.94
06:57.5     	7.79  	90.3    	7.94
06:58.4     	7.78  	90.3    	7.94
06:59.4     	7.78  	90.4    	7.94
07:00.3     	7.79  	90.5    	7.95
07:01.2     	7.79  	90.5    	7.95
07:02.1     	7.79  	90.5    	7.95
07:02.9     	7.79  	90.4    	7.95
07:03.8     	7.78  	90.4    	7.95
07:04.7     	7.78  	90.3    	7.95
07:05.6     	7.78  	90.3    	7.95
07:06.5     	7.79  	90.2    	7.95
07:07.4     	7.79  	90.1    	7.96
07:08.2     	7.80  	90.0    	7.96
07:09.1     	7.80  	90.0    	7.96
07:10.2     	7.81  	90.0    	7.96
07:11.0     	7.81  	90.1    	7.96
07:11.9     	7.80  	90.1    	7.96
07:12.8     	7.80  	90.1    	7.96
07:13.7     	7.79  	90.1    	7.96
07:14.6     	7.79  	90.1    	7.96
07:15.5     	7.78  	90.1    	7.96
07:16.3     	7.78  	90.1    	7.97
07:17.2     	7.78  	90.1    	7.97
07:18.1     	7.79  	90.2    	7.97
07:19.0     	7.79  	90.1    	7.97
07:19.9     	7.79  	90.1    	7.97
07:20.9     	7.80  	90.1    	7.97
07:21.8     	7.80  	90.1    	7.97
07:22.7     	7.79  	90.1    	7.97
07:23.6     	7.79  	90.1    	7.97
07:24.4     	7.79  	90.1    	7.97
07:25.3     	7.79  	90.1    	7.98
07:26.2     	7.79  	90.1    	7.98
07:27.1     	7.79  	90.1    	7.98
07:28.0     	7.79  	90.1    	7.98
07:28.9     	7.79  	90.0    	7.98
07:29.8     	7.81  	89.9    	7.98
07:30.7     	7.82  	89.9    	7.98
07:31.6     	7.82  	89.8    	7.98
07:32.5     	7.83  	89.8    	7.98
07:33.4     	7.83  	89.8    	7.99
07:34.3     	7.83  	89.8    	7.99
07:35.2     	7.83  	89.8    	7.99
07:36.1     	7.83  	89.8    	7.99
07:37.0     	7.83  	89.8    	7.99
07:37.8     	7.83  	89.9    	7.99
07:38.8     	7.83  	89.9    	7.99
07:39.7     	7.82  	89.9    	7.99
07:40.5     	7.82  	90.0    	8.00
07:41.4     	7.83  	90.0    	8.00
07:42.3     	7.86  	89.8    	8.00
07:43.3     	7.89  	89.7    	8.00
07:44.2     	7.92  	89.5    	8.00
07:45.1     	7.96  	89.3    	8.00
07:45.9     	7.99  	89.1    	8.00
07:46.8     	8.01  	89.0    	8.01
07:47.7     	8.02  	89.0    	8.01
07:48.6     	8.04  	89.0    	8.01
07:49.5     	8.04  	89.0    	8.01
07:50.4     	8.03  	89.1    	8.02
07:51.3     	8.03  	89.1    	8.02
07:52.2     	8.03  	89.1    	8.02
07:53.1     	8.02  	89.2    	8.02
07:54.0     	8.01  	89.3    	8.03
07:54.9     	8.01  	89.3    	8.03
07:55.8     	8.00  	89.3    	8.03
07:56.7     	7.99  	89.4    	8.03
07:57.6     	7.99  	89.4    	8.03
07:58.5     	7.97  	89.4    	8.03
07:59.3     	7.96  	89.5    	8.03
08:00.2     	7.94  	89.6    	8.04
08:01.2     	7.91  	89.8    	8.04
08:02.0     	7.91  	89.8    	8.04
08:02.9     	7.91  	89.8    	8.04
08:03.9     	7.94  	89.7    	8.04
08:04.8     	7.95  	89.6    	8.04
08:05.7     	7.94  	89.7    	8.04
08:06.6     	7.94  	89.7    	8.04
08:07.4     	7.94  	89.7    	8.04
08:08.3     	7.94  	89.7    	8.04
08:09.2     	7.94  	89.7    	8.04
08:10.1     	7.93  	89.8    	8.04
08:11.0     	7.93  	89.9    	8.04
08:11.9     	7.93  	89.9    	8.04
08:12.8     	7.94  	89.8    	8.04
08:13.7     	7.94  	89.8    	8.05
08:14.7     	7.93  	89.8    	8.05
08:15.6     	7.92  	89.9    	8.05
08:16.4     	7.92  	89.9    	8.05
08:17.3     	7.94  	89.8    	8.05
08:18.2     	7.97  	89.6    	8.05
08:19.1     	7.94  	89.8    	8.05
08:20.0     	8.00  	89.5    	8.05
08:20.9     	8.00  	89.5    	8.05
08:21.8     	8.00  	89.5    	8.06
08:22.7     	8.00  	89.5    	8.06
08:23.6     	8.00  	89.7    	8.06
08:24.4     	8.00  	89.8    	8.06
08:25.4     	7.99  	89.7    	8.06
08:26.3     	7.97  	89.8    	8.06
08:27.2     	7.97  	89.9    	8.06
08:28.1     	7.95  	89.9    	8.06
08:29.0     	7.94  	89.9    	8.06
08:29.9     	7.92  	89.9    	8.06
08:30.7     	7.92  	90.0    	8.07
08:31.6     	7.91  	90.0    	8.07
08:32.5     	7.92  	89.9    	8.07
08:33.4     	7.95  	89.8    	8.07
08:34.3     	7.96  	89.7    	8.07
08:35.2     	7.97  	89.6    	8.07
08:36.1     	7.99  	89.5    	8.07
08:37.1     	8.00  	89.5    	8.07
08:37.9     	8.00  	89.5    	8.07
08:38.8     	8.01  	89.5    	8.08
08:39.7     	8.01  	89.5    	8.08
08:40.6     	8.00  	89.6    	8.08
08:41.5     	8.01  	89.6    	8.08
08:42.4     	8.02  	89.5    	8.08
08:43.3     	8.02  	89.5    	8.08
08:44.2     	8.03  	89.5    	8.09
08:45.1     	8.04  	89.5    	8.09
08:45.9     	8.05  	89.4    	8.09
08:46.8     	8.06  	89.3    	8.09
08:47.7     	8.07  	89.3    	8.09
08:48.7     	8.07  	89.3    	8.10
08:49.6     	8.08  	89.3    	8.10
08:50.5     	8.08  	89.3    	8.10
08:51.3     	8.08  	89.5    	8.11
08:52.2     	8.08  	89.5    	8.11
08:53.1     	8.08  	89.4    	8.11
08:54.0     	8.08  	89.4    	8.11
08:54.9     	8.08  	89.4    	8.12
08:55.8     	8.08  	89.4    	8.12
08:56.7     	8.08  	89.4    	8.12
08:57.6     	8.08  	89.4    	8.12
08:58.6     	8.08  	89.4    	8.12
08:59.4     	8.08  	89.5    	8.12
09:00.3     	8.08  	89.5    	8.13
09:01.2     	8.09  	89.5    	8.13
09:02.1     	8.10  	89.4    	8.13
09:03.0     	8.11  	89.3    	8.13
09:03.9     	8.11  	89.3    	8.13
09:04.8     	8.13  	89.2    	8.13
09:05.7     	8.14  	89.1    	8.14
09:06.6     	8.14  	89.0    	8.14
09:07.4     	8.15  	89.0    	8.14
09:08.4     	8.15  	88.9    	8.14
09:09.3     	8.15  	89.0    	8.14
09:10.2     	8.15  	89.0    	8.15
09:11.1     	8.15  	89.1    	8.15
09:12.0     	8.15  	89.1    	8.15
09:12.8     	8.15  	89.1    	8.15
09:13.7     	8.15  	89.1    	8.15
09:14.6     	8.14  	89.2    	8.16
09:15.5     	8.14  	89.2    	8.16
09:16.4     	8.13  	89.2    	8.16
09:17.3     	8.13  	89.2    	8.16
09:18.2     	8.13  	89.3    	8.16
09:19.1     	8.14  	89.2    	8.16
09:20.1     	8.14  	89.2    	8.17
09:20.9     	8.14  	89.2    	8.17
09:21.8     	8.14  	89.3    	8.17
09:22.7     	8.14  	89.3    	8.17
09:23.6     	8.14  	89.3    	8.17
09:24.5     	8.14  	89.2    	8.18
09:25.4     	8.14  	89.3    	8.18
09:26.2     	8.14  	89.3    	8.18
09:27.2     	8.13  	89.3    	8.18
09:28.1     	8.13  	89.3    	8.18
09:28.9     	8.13  	89.3    	8.18
09:29.8     	8.12  	89.4    	8.19
09:30.8     	8.11  	89.4    	8.19
09:31.7     	8.12  	89.4    	8.19
09:32.6     	8.09  	89.6    	8.19
09:33.5     	8.08  	89.7    	8.19
09:34.3     	8.08  	89.8    	8.19
09:35.3     	8.08  	89.7    	8.19
09:36.2     	8.08  	89.7    	8.19
09:37.0     	8.10  	89.6    	8.20
09:37.9     	8.11  	89.6    	8.20
09:38.8     	8.11  	89.6    	8.20
09:39.7     	8.11  	89.5    	8.20
09:40.6     	8.11  	89.5    	8.20
09:41.6     	8.12  	89.5    	8.20
09:42.4     	8.11  	89.5    	8.20
09:43.3     	8.11  	89.5    	8.20
09:44.2     	8.12  	89.5    	8.20
09:45.1     	8.12  	89.5    	8.21
09:46.0     	8.13  	89.4    	8.21
