Time [mm:ss]	T [°C] 	U [%r H]    	Tu Cap [°C]
04:55.2     	13.33  	95.3        	13.50
04:56.1     	13.33  	95.3        	13.50
04:56.9     	13.33  	95.2        	13.50
04:57.8     	13.33  	95.3        	13.50
04:58.7     	13.33  	95.3        	13.50
04:59.7     	13.32  	95.3        	13.50
05:00.6     	13.31  	95.5        	13.50
05:01.5     	13.31  	95.5        	13.50
05:02.4     	13.31  	95.4        	13.50
05:03.3     	13.30  	95.4        	13.49
05:04.2     	13.30  	95.5        	13.49
05:05.0     	13.31  	95.4        	13.49
05:05.9     	13.32  	95.4        	13.49
05:06.9     	13.33  	95.3        	13.49
05:07.7     	13.32  	95.3        	13.49
05:08.6     	13.31  	95.3        	13.49
05:09.5     	13.30  	95.4        	13.48
05:10.4     	13.30  	95.4        	13.48
05:11.3     	13.30  	95.4        	13.48
05:12.2     	13.31  	95.4        	13.48
05:13.1     	13.30  	95.4        	13.48
05:14.0     	13.29  	95.5        	13.48
05:14.9     	13.29  	95.5        	13.47
05:15.8     	13.29  	95.4        	13.47
05:16.7     	13.28  	95.4        	13.47
05:17.6     	13.29  	95.4        	13.47
05:18.5     	13.30  	95.4        	13.46
05:19.4     	13.31  	95.3        	13.46
05:20.3     	13.32  	95.3        	13.46
05:21.1     	13.33  	95.2        	13.46
05:22.0     	13.34  	95.2        	13.46
05:22.9     	13.35  	95.2        	13.46
05:23.8     	13.35  	95.2        	13.46
05:24.7     	13.35  	95.2        	13.46
05:25.7     	13.34  	95.3        	13.46
05:26.6     	13.33  	95.4        	13.46
05:27.5     	13.33  	95.4        	13.46
05:28.4     	13.32  	95.4        	13.46
05:29.2     	13.30  	95.4        	13.46
05:30.1     	13.29  	95.5        	13.46
05:31.0     	13.29  	95.5        	13.46
05:31.9     	13.29  	95.5        	13.46
05:32.8     	13.29  	95.5        	13.46
05:33.7     	13.28  	95.5        	13.45
05:34.6     	13.28  	95.5        	13.45
05:35.5     	13.28  	95.5        	13.45
05:36.4     	13.28  	95.4        	13.45
05:37.2     	13.28  	95.4        	13.45
05:38.2     	13.28  	95.5        	13.44
05:39.1     	13.28  	95.5        	13.44
05:40.0     	13.29  	95.4        	13.44
05:40.9     	13.29  	95.4        	13.44
05:41.8     	13.28  	95.5        	13.44
05:42.7     	13.28  	95.5        	13.44
05:43.6     	13.29  	95.5        	13.44
05:44.5     	13.30  	95.4        	13.44
05:45.3     	13.30  	95.4        	13.44
05:46.2     	13.30  	95.4        	13.43
05:47.2     	13.29  	95.3        	13.43
05:48.0     	13.28  	95.4        	13.43
05:48.9     	13.29  	95.4        	13.43
05:49.8     	13.29  	95.4        	13.43
05:50.8     	13.30  	95.4        	13.43
05:51.7     	13.30  	95.4        	13.43
05:52.6     	13.30  	95.4        	13.43
05:53.4     	13.30  	95.4        	13.43
05:54.4     	13.30  	95.4        	13.43
05:55.3     	13.30  	95.4        	13.43
05:56.1     	13.30  	95.4        	13.43
05:57.0     	13.29  	95.4        	13.42
05:57.9     	13.29  	95.3        	13.42
05:58.8     	13.30  	95.3        	13.42
05:59.7     	13.29  	95.3        	13.42
06:00.6     	13.28  	95.2        	13.41
06:01.5     	13.28  	95.2        	13.41
06:02.4     	13.27  	95.3        	13.41
06:03.3     	13.27  	95.2        	13.41
06:04.1     	13.27  	95.2        	13.40
06:05.1     	13.27  	95.2        	13.40
06:06.0     	13.28  	95.2        	13.40
06:06.9     	13.28  	95.2        	13.40
06:07.8     	13.28  	95.3        	13.40
06:08.7     	13.28  	95.3        	13.40
06:09.6     	13.28  	95.3        	13.40
06:10.5     	13.29  	95.2        	13.40
06:11.4     	13.28  	95.3        	13.40
06:12.2     	13.29  	95.3        	13.40
06:12.5     	13.28  	95.3        	13.40
06:13.1     	13.30  	95.3        	13.40
06:14.0     	13.30  	95.3        	13.40
06:14.9     	13.31  	95.2        	13.40
06:15.8     	13.30  	95.2        	13.40
06:16.7     	13.31  	95.1        	13.40
06:17.6     	13.30  	95.0        	13.40
06:18.6     	13.30  	95.0        	13.40
06:19.5     	13.31  	95.1        	13.40
06:20.3     	13.32  	95.1        	13.40
06:21.2     	13.33  	95.2        	13.41
06:22.1     	13.35  	95.1        	13.41
06:23.0     	13.35  	95.1        	13.41
06:23.9     	13.34  	95.2        	13.41
06:25.5     	13.33  	95.3        	13.41
06:25.7     	13.33  	95.2        	13.42
06:26.6     	13.34  	95.2        	13.42
06:27.5     	13.32  	95.3        	13.42
06:28.3     	13.32  	95.4        	13.42
06:29.2     	13.30  	95.5        	13.42
06:30.1     	13.29  	95.5        	13.42
06:31.0     	13.29  	95.5        	13.42
06:32.0     	13.28  	95.5        	13.42
06:32.9     	13.28  	95.6        	13.42
06:33.8     	13.28  	95.6        	13.42
06:34.7     	13.28  	95.6        	13.42
06:35.6     	13.29  	95.6        	13.42
06:36.4     	13.30  	95.6        	13.42
06:37.3     	13.31  	95.6        	13.42
06:38.2     	13.30  	95.6        	13.42
06:39.1     	13.30  	95.5        	13.42
06:40.5     	13.30  	95.5        	13.42
06:40.7     	13.30  	95.5        	13.42
06:41.4     	--     	--          	--
06:41.6     	--     	--          	--
06:41.8     	13.31  	95.5        	13.42
06:42.7     	13.32  	95.5        	13.42
06:43.6     	13.32  	95.5        	13.42
06:44.4     	13.34  	95.5        	13.43
06:45.4     	13.34  	95.4        	13.43
06:46.4     	13.34  	95.5        	13.43
06:47.2     	13.34  	95.5        	13.43
06:48.1     	13.34  	95.5        	13.43
06:49.0     	13.34  	95.5        	13.43
06:49.9     	13.34  	95.5        	13.44
06:50.8     	13.36  	95.4        	13.44
06:51.7     	13.33  	95.6        	13.44
06:52.6     	13.32  	95.5        	13.44
06:53.4     	13.31  	95.6        	13.44
06:54.4     	13.30  	95.5        	13.43
06:55.3     	13.29  	95.4        	13.43
06:56.1     	13.29  	95.3        	13.42
06:57.0     	13.28  	95.3        	13.42
06:57.9     	13.29  	95.3        	13.42
06:58.8     	13.29  	95.3        	13.42
06:59.8     	13.29  	95.4        	13.42
07:00.7     	13.30  	95.4        	13.42
07:01.6     	13.31  	95.4        	13.42
07:02.5     	13.32  	95.4        	13.42
07:03.4     	13.32  	95.4        	13.42
07:04.2     	13.30  	95.5        	13.42
07:05.1     	13.29  	95.6        	13.42
07:06.0     	13.28  	95.6        	13.42
07:06.9     	13.28  	95.5        	13.41
07:07.8     	13.29  	95.4        	13.41
07:08.7     	13.28  	95.4        	13.41
07:09.6     	13.28  	95.5        	13.41
07:10.5     	13.28  	95.5        	13.40
07:11.4     	13.28  	95.5        	13.40
07:12.3     	13.29  	95.5        	13.40
07:13.2     	13.30  	95.4        	13.40
07:14.1     	13.30  	95.4        	13.40
07:15.0     	13.30  	95.4        	13.40
07:15.9     	13.31  	95.4        	13.40
07:16.8     	13.31  	95.4        	13.40
07:17.7     	13.30  	95.5        	13.40
07:18.6     	13.29  	95.6        	13.40
07:19.5     	13.29  	95.6        	13.40
07:20.3     	13.28  	95.7        	13.40
07:21.2     	13.28  	95.7        	13.40
07:22.1     	13.28  	95.7        	13.40
07:23.0     	13.29  	95.7        	13.40
07:23.9     	13.28  	95.7        	13.40
07:24.8     	13.28  	95.7        	13.40
07:25.8     	13.28  	95.8        	13.40
07:26.7     	13.28  	95.8        	13.40
07:27.6     	13.28  	95.7        	13.40
07:28.4     	13.27  	95.8        	13.40
07:29.3     	13.27  	95.9        	13.40
07:30.2     	13.27  	95.9        	13.41
07:31.1     	13.26  	95.9        	13.41
07:32.0     	13.26  	95.9        	13.41
07:32.9     	13.26  	95.9        	13.41
07:33.8     	13.27  	95.8        	13.41
07:34.7     	13.27  	95.8        	13.41
07:35.6     	13.28  	95.8        	13.41
07:36.4     	13.28  	95.8        	13.41
07:37.3     	13.30  	95.7        	13.41
07:38.2     	13.30  	95.7        	13.41
07:39.2     	13.30  	95.8        	13.41
07:40.1     	13.30  	95.8        	13.41
07:41.0     	13.29  	95.9        	13.41
07:41.9     	13.28  	95.9        	13.41
07:42.8     	13.28  	95.9        	13.41
07:43.7     	13.29  	95.9        	13.41
07:44.5     	13.28  	95.9        	13.41
07:45.4     	13.29  	95.8        	13.41
07:46.3     	13.29  	95.8        	13.41
07:47.2     	13.29  	95.8        	13.41
07:48.1     	13.30  	95.8        	13.41
07:49.0     	13.30  	95.7        	13.41
07:49.9     	13.32  	95.7        	13.41
07:50.8     	13.33  	95.7        	13.41
07:51.7     	13.33  	95.7        	13.41
07:52.6     	13.34  	95.6        	13.42
07:53.5     	13.34  	95.6        	13.42
07:54.4     	13.34  	95.6        	13.42
07:55.3     	13.33  	95.7        	13.42
07:56.2     	13.33  	95.7        	13.42
07:57.1     	13.32  	95.7        	13.42
07:58.0     	13.32  	95.7        	13.42
07:58.9     	13.32  	95.7        	13.42
07:59.8     	13.31  	95.8        	13.42
