Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
02:39.2     	11.33 	79.2    	11.78
02:40.1     	11.31 	79.4    	11.76
02:41.0     	11.26 	79.8    	11.74
02:41.8     	11.26 	79.4    	11.73
02:42.7     	11.33 	78.4    	11.72
02:43.7     	11.36 	78.3    	11.70
02:44.5     	11.38 	78.3    	11.69
02:45.4     	11.38 	78.4    	11.68
02:46.3     	11.39 	78.4    	11.67
02:47.3     	11.41 	78.3    	11.66
02:48.2     	11.42 	78.3    	11.65
02:49.1     	11.41 	78.6    	11.64
02:49.9     	11.38 	78.7    	11.63
02:50.8     	11.38 	78.7    	11.63
02:51.8     	11.37 	78.8    	11.62
02:52.6     	11.33 	79.4    	11.61
02:53.5     	11.29 	79.5    	11.60
02:54.4     	11.31 	79.0    	11.59
02:55.3     	11.31 	79.0    	11.59
02:56.2     	11.30 	79.1    	11.58
02:57.1     	11.32 	78.7    	11.58
02:57.9     	11.37 	78.0    	11.57
02:58.9     	11.46 	77.2    	11.57
02:59.8     	11.50 	76.9    	11.56
03:00.7     	11.51 	76.9    	11.56
03:01.6     	11.51 	76.9    	11.55
03:02.5     	11.49 	77.1    	11.55
03:03.4     	11.45 	77.7    	11.55
03:04.3     	11.44 	77.7    	11.54
03:05.2     	11.45 	77.5    	11.54
03:06.0     	11.46 	77.4    	11.54
03:06.9     	11.46 	77.5    	11.53
03:07.9     	11.42 	77.7    	11.53
03:08.7     	11.44 	77.6    	11.53
03:09.6     	11.48 	77.2    	11.53
03:10.5     	11.53 	77.0    	11.52
03:11.4     	11.53 	77.0    	11.52
03:12.3     	11.50 	77.2    	11.52
03:13.3     	11.49 	77.3    	11.52
03:14.1     	11.45 	77.5    	11.51
03:15.1     	11.48 	77.2    	11.51
03:16.0     	11.49 	77.1    	11.51
03:16.8     	11.51 	77.0    	11.51
03:17.7     	11.44 	77.5    	11.50
03:18.6     	11.31 	78.2    	11.50
03:19.5     	11.34 	77.9    	11.49
03:20.4     	11.35 	77.8    	11.48
03:21.3     	11.43 	77.3    	11.48
03:22.2     	11.43 	77.4    	11.47
03:23.1     	11.41 	77.5    	11.47
03:24.0     	11.47 	77.0    	11.46
03:24.8     	11.47 	77.1    	11.46
03:25.7     	11.38 	77.7    	11.46
03:26.7     	11.37 	77.6    	11.45
03:27.6     	11.45 	77.1    	11.45
03:28.5     	11.48 	76.9    	11.45
03:29.4     	11.47 	77.0    	11.45
03:30.3     	11.43 	77.3    	11.44
03:31.2     	11.43 	77.3    	11.44
03:32.1     	11.51 	76.7    	11.44
03:32.9     	11.49 	76.8    	11.44
03:33.8     	11.51 	76.8    	11.44
03:34.7     	11.46 	77.2    	11.44
03:35.6     	11.38 	77.8    	11.44
03:36.5     	11.39 	77.7    	11.44
03:37.4     	11.49 	77.0    	11.44
03:38.3     	11.54 	76.7    	11.44
03:39.3     	11.60 	76.5    	11.44
03:40.2     	11.62 	76.5    	11.44
03:41.0     	11.60 	76.6    	11.45
03:41.9     	11.57 	76.8    	11.45
03:42.8     	11.54 	76.8    	11.45
03:43.7     	11.51 	77.1    	11.46
03:44.6     	11.45 	77.5    	11.46
03:45.5     	11.38 	77.8    	11.46
03:46.4     	11.33 	78.0    	11.45
03:47.3     	11.50 	76.6    	11.46
03:48.2     	11.61 	76.0    	11.46
03:49.0     	11.63 	75.9    	11.46
03:49.9     	11.61 	76.1    	11.47
03:50.9     	11.58 	76.4    	11.47
03:51.8     	11.58 	76.4    	11.47
03:52.7     	11.65 	75.8    	11.48
03:53.6     	11.70 	75.5    	11.48
03:54.5     	11.73 	75.3    	11.49
03:55.4     	11.70 	75.7    	11.49
03:56.3     	11.74 	75.3    	11.50
03:57.1     	11.74 	75.4    	11.51
03:58.0     	11.67 	75.9    	11.51
03:58.9     	11.65 	76.0    	11.51
03:59.8     	11.62 	76.2    	11.52
04:00.7     	11.64 	76.1    	11.52
04:01.6     	11.60 	76.4    	11.52
04:02.5     	11.58 	76.5    	11.53
04:03.4     	11.60 	76.3    	11.53
04:04.3     	11.66 	75.9    	11.53
04:05.2     	11.66 	75.9    	11.53
04:06.1     	11.66 	75.9    	11.53
04:07.0     	11.72 	75.4    	11.54
04:07.9     	11.75 	75.2    	11.54
04:08.8     	11.78 	75.0    	11.54
04:09.7     	11.82 	74.7    	11.55
04:10.6     	11.85 	74.6    	11.55
04:11.5     	11.85 	74.6    	11.56
04:12.4     	11.86 	74.7    	11.57
04:13.2     	11.86 	74.6    	11.57
04:14.1     	11.87 	74.6    	11.58
04:15.0     	11.86 	74.8    	11.59
04:15.9     	11.86 	74.8    	11.60
04:16.8     	11.85 	74.9    	11.60
04:17.7     	11.84 	74.9    	11.61
04:18.7     	11.85 	74.9    	11.62
04:19.6     	11.82 	75.5    	11.62
04:20.5     	11.75 	76.1    	11.63
04:21.3     	11.72 	76.1    	11.63
04:22.2     	11.72 	76.0    	11.63
04:23.2     	11.77 	75.6    	11.63
04:24.0     	11.79 	75.3    	11.64
04:24.9     	11.80 	75.3    	11.64
04:25.8     	11.80 	75.3    	11.64
04:26.7     	11.79 	75.3    	11.65
04:27.6     	11.79 	75.3    	11.65
04:28.5     	11.81 	75.1    	11.66
04:29.3     	11.85 	74.9    	11.67
04:30.2     	11.87 	74.8    	11.68
04:31.1     	11.87 	74.9    	11.69
04:32.1     	11.88 	74.8    	11.70
04:33.0     	11.89 	74.7    	11.70
04:33.9     	11.89 	74.8    	11.71
04:34.8     	11.89 	74.8    	11.71
04:35.7     	11.88 	74.9    	11.71
04:36.6     	11.89 	74.8    	11.72
04:37.4     	11.88 	74.9    	11.72
04:38.3     	11.88 	74.8    	11.72
04:39.2     	11.87 	74.9    	11.72
04:40.1     	11.87 	74.8    	11.73
04:41.0     	11.85 	75.2    	11.73
04:41.9     	11.80 	75.8    	11.73
04:42.8     	11.74 	76.2    	11.73
04:43.7     	11.73 	76.2    	11.73
04:44.6     	11.72 	76.2    	11.72
04:45.5     	11.72 	76.0    	11.72
04:46.4     	11.73 	76.1    	11.72
04:47.3     	11.74 	75.8    	11.72
04:48.2     	11.77 	75.6    	11.72
04:49.1     	11.75 	76.1    	11.72
04:50.0     	11.71 	76.4    	11.72
04:50.9     	11.71 	76.5    	11.72
04:51.8     	11.69 	76.6    	11.72
04:52.7     	11.68 	76.6    	11.72
04:53.5     	11.65 	76.9    	11.71
04:54.5     	11.63 	77.0    	11.71
04:55.4     	11.65 	76.7    	11.71
04:56.2     	11.67 	76.3    	11.71
04:57.1     	11.69 	76.0    	11.71
04:58.0     	11.73 	75.7    	11.70
04:58.9     	11.75 	75.5    	11.70
04:59.9     	11.77 	75.6    	11.70
05:00.8     	11.78 	75.4    	11.70
05:01.6     	11.79 	75.4    	11.70
05:02.6     	11.81 	75.2    	11.70
05:03.5     	11.83 	75.1    	11.70
05:04.3     	11.84 	75.0    	11.70
05:05.2     	11.84 	75.0    	11.70
05:06.1     	11.83 	75.2    	11.70
05:07.0     	11.83 	75.2    	11.71
05:07.9     	11.81 	75.4    	11.71
05:08.8     	11.77 	76.0    	11.70
05:09.7     	11.71 	76.6    	11.70
05:10.6     	11.65 	77.3    	11.69
05:11.5     	11.57 	78.2    	11.68
05:12.3     	11.49 	79.0    	11.67
05:13.3     	11.41 	79.4    	11.66
05:14.2     	11.37 	79.7    	11.64
05:15.1     	11.35 	79.5    	11.63
05:16.0     	11.33 	79.6    	11.62
05:16.9     	11.31 	79.8    	11.61
05:17.8     	11.26 	80.5    	11.60
05:18.7     	11.20 	81.2    	11.58
05:19.6     	11.19 	81.0    	11.57
05:20.5     	11.18 	81.1    	11.56
05:21.3     	11.20 	80.8    	11.55
05:22.2     	11.20 	80.9    	11.54
05:23.1     	11.19 	81.0    	11.53
05:24.0     	11.19 	81.0    	11.51
05:24.9     	11.19 	80.8    	11.50
05:25.8     	11.20 	80.7    	11.49
05:26.8     	11.20 	80.6    	11.48
05:27.7     	11.20 	80.7    	11.47
05:28.6     	11.16 	81.0    	11.47
05:29.4     	11.15 	80.9    	11.46
05:30.3     	11.15 	80.4    	11.45
05:31.2     	11.17 	80.1    	11.44
05:32.1     	11.17 	80.4    	11.44
05:33.0     	11.14 	80.9    	11.43
05:33.9     	11.10 	81.3    	11.42
05:34.8     	11.05 	81.6    	11.42
05:35.7     	11.01 	81.8    	11.41
05:36.6     	11.01 	81.8    	11.41
05:37.4     	11.01 	81.6    	11.40
05:38.3     	11.03 	81.4    	11.39
05:39.3     	11.05 	81.0    	11.39
05:40.2     	11.07 	80.8    	11.38
05:41.1     	11.08 	80.6    	11.37
05:42.0     	11.07 	80.6    	11.37
05:42.8     	11.06 	80.6    	11.36
05:43.7     	11.08 	80.3    	11.36
05:44.6     	11.14 	79.9    	11.35
05:45.5     	11.19 	79.4    	11.35
05:46.5     	11.23 	79.0    	11.34
05:47.4     	11.26 	78.8    	11.34
05:48.3     	11.29 	78.5    	11.33
05:49.2     	11.32 	78.3    	11.33
05:50.1     	11.34 	78.1    	11.33
05:50.9     	11.36 	77.9    	11.32
05:51.8     	11.38 	77.8    	11.32
05:52.7     	11.39 	77.8    	11.32
05:53.6     	11.39 	77.7    	11.32
05:54.5     	11.40 	77.7    	11.31
05:55.4     	11.41 	77.6    	11.31
05:56.3     	11.41 	77.7    	11.31
05:57.2     	11.40 	77.8    	11.31
05:58.1     	11.38 	78.2    	11.31
05:58.9     	11.33 	78.5    	11.31
05:59.9     	11.30 	78.7    	11.30
06:00.8     	11.28 	79.0    	11.30
06:01.7     	11.24 	79.2    	11.30
06:02.6     	11.26 	78.8    	11.30
06:03.5     	11.31 	78.5    	11.30
06:04.4     	11.37 	78.0    	11.30
06:05.3     	11.41 	77.7    	11.31
06:06.2     	11.39 	78.1    	11.31
06:07.0     	11.43 	77.6    	11.31
06:07.9     	11.45 	77.4    	11.31
06:08.8     	11.46 	77.5    	11.31
06:09.7     	11.46 	77.4    	11.32
06:10.6     	11.45 	77.7    	11.32
06:11.5     	11.41 	78.3    	11.32
06:12.4     	11.35 	78.9    	11.32
06:13.4     	11.30 	79.3    	11.32
06:14.3     	11.26 	79.5    	11.32
06:15.1     	11.22 	79.7    	11.32
06:16.0     	11.19 	79.8    	11.32
06:17.0     	11.17 	79.9    	11.32
06:17.8     	11.19 	79.6    	11.31
06:18.7     	11.18 	79.6    	11.31
06:19.6     	11.16 	79.7    	11.31
06:20.5     	11.15 	79.7    	11.31
06:21.4     	11.15 	79.7    	11.30
06:22.3     	11.16 	79.7    	11.30
06:23.1     	11.17 	79.6    	11.30
06:24.0     	11.18 	79.5    	11.29
06:25.0     	11.19 	79.5    	11.29
06:25.8     	11.17 	79.5    	11.28
06:26.8     	11.17 	79.5    	11.28
06:27.7     	11.16 	79.5    	11.28
06:28.6     	11.17 	79.5    	11.27
06:29.5     	11.21 	79.1    	11.27
06:30.4     	11.22 	79.0    	11.27
06:31.2     	11.25 	78.8    	11.27
06:32.1     	11.25 	78.9    	11.26
06:33.1     	11.27 	78.8    	11.26
06:33.9     	11.22 	79.2    	11.26
06:34.8     	11.25 	79.0    	11.26
06:35.7     	11.28 	78.9    	11.26
06:36.6     	11.32 	78.5    	11.26
06:37.5     	11.33 	78.5    	11.26
06:38.4     	11.33 	78.5    	11.26
06:39.3     	11.34 	78.8    	11.26
06:40.2     	11.33 	78.9    	11.26
06:41.2     	11.30 	79.0    	11.26
06:42.0     	11.34 	78.4    	11.26
06:42.9     	11.37 	78.1    	11.26
06:43.8     	11.39 	78.0    	11.26
06:44.7     	11.40 	77.9    	11.26
06:45.6     	11.39 	78.2    	11.26
06:46.5     	11.36 	78.5    	11.26
06:47.3     	11.34 	78.7    	11.26
06:48.3     	11.32 	78.8    	11.26
06:49.2     	11.31 	78.9    	11.26
06:50.0     	11.30 	79.1    	11.26
06:50.9     	11.28 	79.2    	11.26
06:51.8     	11.27 	79.5    	11.26
06:52.8     	11.26 	79.4    	11.26
06:53.7     	11.24 	79.5    	11.26
06:54.6     	11.23 	79.6    	11.26
06:55.5     	11.22 	79.7    	11.26
06:56.4     	11.21 	79.8    	11.25
06:57.3     	11.22 	79.6    	11.25
06:58.1     	11.20 	79.8    	11.25
06:59.0     	11.19 	80.0    	11.25
06:59.9     	11.17 	80.1    	11.25
07:00.8     	11.18 	79.9    	11.25
07:01.7     	11.20 	79.7    	11.25
07:02.6     	11.21 	79.6    	11.24
07:03.5     	11.21 	79.7    	11.24
07:04.4     	11.17 	79.9    	11.24
07:05.3     	11.13 	80.2    	11.24
07:06.2     	11.11 	80.2    	11.24
07:07.1     	11.12 	80.2    	11.23
07:08.0     	11.12 	80.1    	11.23
07:08.9     	11.13 	80.1    	11.23
07:09.8     	11.13 	80.1    	11.23
07:10.7     	11.11 	80.3    	11.22
07:11.6     	11.09 	80.4    	11.22
07:12.5     	11.09 	80.4    	11.22
07:13.4     	11.07 	80.5    	11.21
07:14.2     	11.06 	80.6    	11.21
07:15.1     	11.01 	81.1    	11.21
07:16.0     	10.97 	81.5    	11.20
07:16.9     	10.98 	81.5    	11.20
07:17.8     	11.04 	80.9    	11.20
07:18.7     	11.02 	81.0    	11.19
07:19.7     	11.00 	81.2    	11.19
07:20.6     	10.97 	81.5    	11.18
07:21.5     	10.96 	81.5    	11.17
07:22.3     	10.95 	81.6    	11.17
07:23.2     	10.89 	82.1    	11.16
07:24.1     	10.86 	82.3    	11.15
07:25.0     	10.87 	82.1    	11.15
07:25.9     	10.91 	81.7    	11.14
07:26.8     	10.97 	81.1    	11.13
07:27.7     	11.01 	80.8    	11.13
07:28.6     	11.03 	80.6    	11.12
07:29.5     	11.03 	80.7    	11.12
07:30.3     	11.03 	80.7    	11.11
07:31.2     	11.09 	80.2    	11.11
07:32.1     	11.09 	80.1    	11.10
07:33.1     	11.06 	80.5    	11.10
07:34.0     	11.03 	80.7    	11.09
07:34.9     	11.02 	80.8    	11.09
07:35.8     	11.00 	81.0    	11.09
07:36.7     	10.97 	81.2    	11.08
07:37.6     	10.94 	81.4    	11.08
07:38.4     	10.93 	81.5    	11.08
07:39.3     	10.93 	81.5    	11.07
07:40.3     	10.93 	81.6    	11.07
07:41.1     	10.94 	81.6    	11.06
07:42.0     	10.95 	81.4    	11.06
07:42.9     	10.98 	81.1    	11.06
07:43.8     	11.01 	80.7    	11.05
07:44.7     	11.04 	80.5    	11.05
07:45.7     	11.07 	80.2    	11.05
07:46.5     	11.08 	80.2    	11.05
07:47.4     	11.07 	80.4    	11.04
07:48.4     	11.06 	80.6    	11.04
07:49.2     	11.03 	80.9    	11.04
07:50.1     	11.03 	80.9    	11.04
07:51.0     	11.04 	80.9    	11.04
07:51.9     	11.04 	80.8    	11.04
07:52.8     	11.05 	80.5    	11.04
07:53.7     	11.07 	80.5    	11.03
07:54.5     	11.06 	80.5    	11.03
07:55.5     	11.06 	80.4    	11.03
07:56.4     	11.07 	80.4    	11.03
07:57.2     	11.07 	80.7    	11.03
07:58.1     	11.06 	80.6    	11.03
07:59.0     	11.07 	80.4    	11.03
08:00.0     	11.07 	80.4    	11.03
08:00.9     	11.08 	80.3    	11.03
08:01.8     	11.09 	80.3    	11.03
08:02.6     	11.09 	80.2    	11.03
08:03.5     	11.11 	80.3    	11.03
08:04.4     	11.08 	80.6    	11.03
08:05.3     	11.11 	80.0    	11.03
08:06.2     	11.15 	79.6    	11.03
08:07.1     	11.16 	79.7    	11.03
08:08.0     	11.18 	79.6    	11.04
08:08.9     	11.22 	79.4    	11.04
08:09.8     	11.23 	79.3    	11.04
08:10.6     	11.25 	79.2    	11.04
08:11.5     	11.25 	79.1    	11.04
08:12.5     	11.25 	79.2    	11.05
08:13.4     	11.24 	79.3    	11.05
08:14.3     	11.24 	79.3    	11.05
08:15.2     	11.23 	79.4    	11.05
08:16.1     	11.19 	79.6    	11.05
08:17.0     	11.17 	79.6    	11.05
08:17.9     	11.16 	79.7    	11.05
08:18.7     	11.17 	79.5    	11.05
08:19.6     	11.25 	78.8    	11.06
08:20.6     	11.28 	78.6    	11.06
08:21.4     	11.33 	78.2    	11.06
08:22.3     	11.35 	78.1    	11.06
08:23.2     	11.35 	78.2    	11.07
08:24.1     	11.36 	78.2    	11.07
08:25.0     	11.39 	78.0    	11.07
08:25.9     	11.40 	77.9    	11.08
08:26.8     	11.42 	77.7    	11.08
08:27.7     	11.42 	77.7    	11.09
08:28.6     	11.43 	77.7    	11.09
08:29.5     	11.44 	77.6    	11.10
08:30.4     	11.45 	77.5    	11.10
08:31.3     	11.45 	77.4    	11.10
08:32.2     	11.44 	77.5    	11.11
08:33.1     	11.44 	77.5    	11.11
08:34.0     	11.45 	77.4    	11.12
08:34.8     	11.42 	77.5    	11.12
08:35.7     	11.41 	77.6    	11.12
08:36.7     	11.38 	77.8    	11.13
08:37.5     	11.37 	77.9    	11.13
08:38.4     	11.36 	77.9    	11.13
08:39.4     	11.36 	78.0    	11.14
08:40.3     	11.37 	77.9    	11.14
08:41.2     	11.39 	77.7    	11.14
08:42.1     	11.41 	77.6    	11.15
08:42.9     	11.43 	77.5    	11.15
08:43.9     	11.45 	77.4    	11.15
08:44.8     	11.47 	77.2    	11.16
08:45.6     	11.49 	77.1    	11.16
08:46.5     	11.51 	77.0    	11.16
08:47.4     	11.53 	76.9    	11.17
08:48.3     	11.52 	77.1    	11.17
08:49.2     	11.51 	77.1    	11.18
08:50.1     	11.52 	77.1    	11.18
08:51.0     	11.50 	77.4    	11.18
08:51.9     	11.50 	77.4    	11.19
08:52.9     	11.46 	77.7    	11.19
08:53.8     	11.42 	78.1    	11.19
08:54.6     	11.39 	78.2    	11.20
08:55.5     	11.39 	78.2    	11.20
08:56.4     	11.38 	78.3    	11.20
08:57.3     	11.36 	78.5    	11.20
08:58.2     	11.35 	78.5    	11.21
08:59.1     	11.34 	78.6    	11.21
09:00.0     	11.32 	78.8    	11.21
09:00.9     	11.29 	79.0    	11.21
09:01.8     	11.28 	79.0    	11.21
09:02.6     	11.28 	78.9    	11.21
09:03.5     	11.27 	79.1    	11.21
09:04.4     	11.26 	79.2    	11.21
09:05.3     	11.22 	79.4    	11.21
09:06.3     	11.21 	79.5    	11.21
09:07.2     	11.18 	79.8    	11.21
09:08.1     	11.15 	79.8    	11.21
09:09.0     	11.14 	79.8    	11.21
09:09.9     	11.16 	79.7    	11.20
09:10.7     	11.17 	79.6    	11.20
09:11.6     	11.20 	79.5    	11.20
09:12.5     	11.20 	79.6    	11.20
09:13.4     	11.20 	79.6    	11.19
09:14.3     	11.18 	79.8    	11.19
09:15.2     	11.11 	80.2    	11.19
09:16.1     	11.02 	80.6    	11.19
09:17.0     	10.92 	81.1    	11.18
09:17.9     	10.82 	81.7    	11.17
09:18.7     	10.75 	82.1    	11.17
09:19.7     	10.68 	82.4    	11.16
09:20.6     	10.57 	83.0    	11.15
09:21.5     	10.52 	83.3    	11.13
09:22.4     	10.51 	83.5    	11.12
09:23.3     	10.57 	83.2    	11.11
09:24.2     	10.63 	82.9    	11.10
09:25.1     	10.65 	82.8    	11.09
09:26.0     	10.63 	82.9    	11.08
09:26.8     	10.61 	83.0    	11.07
09:27.7     	10.62 	82.9    	11.05
09:28.7     	10.63 	82.8    	11.04
09:29.5     	10.63 	82.8    	11.03
09:30.4     	10.72 	82.2    	11.02
09:31.3     	10.83 	81.4    	11.01
09:32.2     	10.87 	81.2    	11.00
09:33.2     	10.94 	80.7    	10.99
09:34.1     	10.94 	80.8    	10.98
09:34.9     	10.93 	80.8    	10.98
09:35.9     	10.92 	80.9    	10.97
09:36.8     	10.97 	80.6    	10.97
09:37.6     	11.01 	80.4    	10.97
09:38.5     	11.01 	80.6    	10.96
09:39.4     	11.03 	80.5    	10.96
09:40.3     	11.04 	80.7    	10.96
09:41.2     	11.05 	80.7    	10.96
09:42.1     	11.07 	80.8    	10.96
09:43.0     	11.03 	81.1    	10.96
09:43.9     	11.10 	79.8    	10.97
09:44.8     	11.15 	79.9    	10.97
09:45.6     	11.09 	80.7    	10.97
09:46.6     	11.08 	80.4    	10.97
09:47.5     	11.16 	79.5    	10.97
09:48.4     	11.22 	79.1    	10.97
09:49.3     	11.23 	79.0    	10.97
09:50.2     	11.22 	79.4    	10.97
09:51.1     	11.10 	80.7    	10.97
09:52.0     	11.01 	81.4    	10.97
09:52.9     	10.92 	82.2    	10.96
