Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
01:55.8     	7.74  	92.7    	14.53
01:56.7     	7.78  	92.6    	14.39
01:57.5     	7.78  	92.6    	14.25
01:58.4     	7.80  	92.4    	14.11
01:59.3     	7.83  	92.1    	13.98
02:00.2     	7.85  	91.8    	13.86
02:01.1     	7.86  	91.7    	13.74
02:02.0     	7.85  	91.5    	13.62
02:02.9     	7.86  	91.2    	13.50
02:03.8     	7.86  	91.0    	13.39
02:04.7     	7.86  	91.1    	13.29
02:05.5     	7.88  	91.2    	13.18
02:06.4     	7.87  	91.7    	13.08
02:07.3     	7.82  	91.1    	12.98
02:08.3     	7.80  	91.1    	12.88
02:09.2     	7.81  	90.9    	12.79
02:10.1     	7.83  	90.8    	12.69
02:11.0     	7.82  	90.8    	12.60
02:11.9     	7.81  	90.7    	12.51
02:12.8     	7.81  	90.5    	12.42
02:13.6     	7.84  	90.3    	12.34
02:14.5     	7.87  	90.2    	12.26
02:15.4     	7.90  	90.2    	12.18
02:16.3     	7.92  	90.3    	12.10
02:17.2     	7.94  	90.2    	12.02
02:18.1     	7.94  	90.1    	11.94
02:19.0     	7.95  	90.1    	11.86
02:19.9     	7.95  	90.1    	11.78
02:20.8     	7.96  	89.9    	11.71
02:21.7     	8.02  	89.2    	11.64
02:22.6     	8.03  	88.8    	11.57
02:23.5     	8.02  	88.7    	11.51
02:24.4     	8.03  	88.6    	11.44
02:25.3     	8.02  	88.6    	11.38
02:26.2     	8.00  	88.7    	11.31
02:27.1     	7.99  	88.6    	11.25
02:28.0     	7.96  	88.6    	11.19
02:28.9     	7.93  	88.6    	11.14
02:29.7     	7.92  	88.6    	11.08
02:30.6     	7.91  	88.5    	11.02
02:31.5     	7.92  	88.5    	10.96
02:32.4     	7.92  	88.3    	10.92
02:33.3     	7.92  	88.5    	10.86
02:34.3     	7.94  	88.4    	10.81
02:35.2     	7.95  	88.5    	10.76
02:36.1     	7.95  	88.6    	10.70
02:37.0     	7.93  	88.7    	10.64
02:37.8     	7.95  	88.8    	10.58
02:38.7     	8.01  	88.6    	10.52
02:39.6     	8.04  	88.4    	10.45
02:40.5     	8.04  	88.2    	10.41
02:41.4     	8.03  	88.2    	10.35
02:42.3     	8.01  	88.2    	10.30
02:43.2     	8.04  	87.9    	10.26
02:44.1     	8.08  	87.7    	10.21
02:45.0     	8.12  	87.6    	10.17
02:45.8     	8.14  	87.3    	10.13
02:46.7     	8.16  	87.1    	10.09
02:47.7     	8.17  	87.0    	10.05
02:48.6     	8.15  	86.9    	10.01
02:49.5     	8.11  	87.1    	9.97
02:50.4     	8.08  	87.2    	9.94
02:51.3     	8.05  	87.3    	9.90
02:52.2     	8.01  	87.5    	9.86
02:53.1     	7.98  	87.5    	9.83
02:53.9     	7.98  	87.4    	9.79
02:54.8     	8.00  	87.1    	9.76
02:55.7     	8.03  	86.8    	9.73
02:56.6     	8.06  	86.6    	9.70
02:57.5     	8.08  	86.4    	9.67
02:58.4     	8.10  	86.3    	9.64
02:59.3     	8.11  	86.3    	9.61
03:00.3     	8.10  	86.3    	9.58
03:01.2     	8.10  	86.4    	9.56
03:02.0     	8.09  	86.4    	9.53
03:02.9     	8.09  	86.4    	9.50
03:03.8     	8.09  	86.4    	9.48
03:04.7     	8.07  	86.4    	9.45
03:05.6     	8.06  	86.4    	9.43
03:06.5     	8.05  	86.4    	9.41
03:07.4     	8.03  	86.6    	9.38
03:08.3     	8.00  	86.8    	9.36
03:09.2     	7.97  	86.9    	9.34
03:10.0     	7.93  	87.0    	9.31
03:10.9     	7.89  	87.2    	9.29
03:11.8     	7.87  	87.3    	9.26
03:12.7     	7.84  	87.4    	9.24
03:13.6     	7.80  	87.4    	9.21
03:14.6     	7.75  	87.5    	9.18
03:15.5     	7.73  	87.5    	9.16
03:16.4     	7.72  	87.4    	9.13
03:17.3     	7.71  	87.4    	9.10
03:18.1     	7.70  	87.4    	9.07
03:19.0     	7.71  	87.4    	9.04
03:19.9     	7.72  	87.4    	9.01
03:20.8     	7.72  	87.4    	8.98
03:21.7     	7.70  	87.4    	8.96
03:22.6     	7.68  	87.6    	8.93
03:23.5     	7.68  	87.7    	8.90
03:24.4     	7.68  	87.6    	8.88
03:25.3     	7.65  	87.8    	8.85
03:26.1     	7.66  	87.7    	8.82
03:27.0     	7.68  	87.8    	8.79
03:28.0     	7.68  	87.8    	8.77
03:28.9     	7.67  	87.8    	8.74
03:29.8     	7.65  	87.8    	8.71
03:30.7     	7.63  	87.9    	8.69
03:31.6     	7.62  	87.9    	8.66
03:32.5     	7.61  	87.9    	8.64
03:33.4     	7.57  	88.1    	8.61
03:34.2     	7.60  	88.0    	8.59
03:35.2     	7.62  	88.1    	8.56
03:36.1     	7.61  	88.1    	8.54
03:36.9     	7.64  	87.8    	8.51
03:37.8     	7.67  	87.5    	8.49
03:38.7     	7.70  	87.2    	8.47
03:39.6     	7.73  	87.0    	8.45
03:40.5     	7.76  	86.8    	8.43
03:41.5     	7.81  	86.6    	8.41
03:42.3     	7.86  	86.3    	8.40
03:43.3     	7.88  	86.2    	8.38
03:44.2     	7.86  	86.3    	8.36
03:45.0     	7.85  	86.4    	8.35
03:45.9     	7.84  	86.4    	8.33
03:46.8     	7.81  	86.6    	8.32
03:47.7     	7.82  	86.6    	8.30
03:48.6     	7.81  	86.8    	8.29
03:49.5     	7.80  	86.9    	8.28
03:50.3     	7.81  	86.9    	8.26
03:51.3     	7.83  	86.8    	8.25
03:52.2     	7.82  	86.9    	8.24
03:53.0     	7.82  	86.8    	8.23
03:54.0     	7.83  	86.8    	8.22
03:54.9     	7.81  	86.8    	8.21
03:55.8     	7.82  	86.7    	8.20
03:56.7     	7.84  	86.6    	8.19
03:57.6     	7.84  	86.6    	8.18
03:58.4     	7.85  	86.6    	8.17
03:59.4     	7.85  	86.6    	8.16
04:00.3     	7.85  	86.8    	8.15
04:01.1     	7.83  	86.9    	8.14
04:02.0     	7.80  	87.0    	8.13
04:02.9     	7.76  	87.2    	8.13
04:03.8     	7.72  	87.4    	8.12
04:04.7     	7.70  	87.5    	8.11
04:05.6     	7.68  	87.6    	8.10
04:06.5     	7.66  	87.7    	8.09
04:07.4     	7.64  	87.8    	8.08
04:08.4     	7.68  	87.6    	8.06
04:09.2     	7.71  	87.4    	8.06
04:10.1     	7.72  	87.5    	8.05
04:11.0     	7.72  	87.4    	8.04
04:11.9     	7.74  	87.3    	8.04
04:12.8     	7.77  	87.1    	8.03
04:13.7     	7.77  	87.1    	8.02
04:14.6     	7.76  	87.2    	8.01
04:15.5     	7.79  	87.0    	8.00
04:16.4     	7.80  	86.9    	8.00
04:17.2     	7.83  	86.7    	7.99
04:18.1     	7.84  	86.6    	7.98
04:19.0     	7.85  	86.6    	7.98
04:19.9     	7.86  	86.4    	7.97
04:20.8     	7.87  	86.4    	7.97
04:21.8     	7.88  	86.4    	7.96
04:22.7     	7.89  	86.3    	7.96
04:23.6     	7.89  	86.3    	7.96
04:24.5     	7.90  	86.4    	7.95
04:25.3     	7.89  	86.6    	7.95
04:26.2     	7.86  	86.7    	7.95
04:27.1     	7.83  	87.0    	7.94
04:28.0     	7.82  	87.0    	7.94
04:28.9     	7.82  	87.1    	7.93
04:29.8     	7.83  	87.0    	7.93
04:30.7     	7.81  	87.1    	7.93
04:31.6     	7.80  	87.1    	7.92
04:32.5     	7.82  	86.9    	7.92
04:33.4     	7.83  	86.8    	7.91
04:34.3     	7.85  	86.7    	7.91
04:35.2     	7.86  	86.6    	7.91
04:36.1     	7.86  	86.6    	7.90
04:37.0     	7.87  	86.6    	7.90
04:37.9     	7.88  	86.5    	7.90
04:38.8     	7.87  	86.5    	7.90
04:39.7     	7.85  	86.7    	7.89
04:40.6     	7.83  	86.8    	7.89
04:41.5     	7.82  	86.8    	7.89
04:42.3     	7.83  	86.6    	7.88
04:43.3     	7.84  	86.5    	7.88
04:44.2     	7.86  	86.4    	7.88
04:45.0     	7.87  	86.4    	7.88
04:45.9     	7.85  	86.5    	7.87
04:46.8     	7.85  	86.6    	7.87
04:47.8     	7.84  	86.6    	7.87
04:48.7     	7.83  	86.6    	7.87
04:49.6     	7.83  	86.6    	7.86
04:50.4     	7.84  	86.6    	7.86
04:51.4     	7.87  	86.5    	7.86
04:52.3     	7.87  	86.5    	7.86
04:53.1     	7.87  	86.4    	7.86
04:54.0     	7.88  	86.3    	7.85
04:54.9     	7.89  	86.3    	7.85
04:55.8     	7.89  	86.3    	7.84
04:56.7     	7.88  	86.3    	7.85
04:57.6     	7.89  	86.3    	7.85
04:58.4     	7.87  	86.4    	7.85
04:59.4     	7.84  	86.6    	7.84
05:00.3     	7.84  	86.6    	7.84
05:01.2     	7.84  	86.6    	7.84
05:02.1     	7.85  	86.6    	7.84
05:03.0     	7.86  	86.6    	7.84
05:03.9     	7.85  	86.6    	7.84
05:04.8     	7.86  	86.5    	7.83
05:05.7     	7.85  	86.6    	7.83
05:06.6     	7.82  	86.7    	7.83
05:07.5     	7.79  	86.8    	7.83
05:08.4     	7.79  	86.8    	7.83
05:09.2     	7.79  	86.8    	7.82
05:10.1     	7.77  	86.9    	7.82
05:11.0     	7.77  	86.9    	7.82
05:11.9     	7.76  	86.9    	7.82
05:12.8     	7.74  	87.0    	7.81
05:13.7     	7.71  	87.2    	7.81
05:14.7     	7.69  	87.3    	7.81
05:15.6     	7.67  	87.4    	7.81
05:16.5     	7.67  	87.3    	7.80
05:17.3     	7.70  	87.1    	7.80
05:18.2     	7.72  	86.9    	7.79
05:19.1     	7.74  	86.8    	7.79
05:20.0     	7.75  	86.7    	7.79
05:20.9     	7.76  	86.6    	7.78
05:21.8     	7.76  	86.5    	7.78
05:22.7     	7.76  	86.5    	7.78
05:23.6     	7.76  	86.5    	7.78
05:24.5     	7.77  	86.5    	7.77
05:25.3     	7.76  	86.5    	7.77
05:26.2     	7.76  	86.5    	7.77
05:27.1     	7.75  	86.5    	7.77
05:28.1     	7.75  	86.5    	7.76
05:29.0     	7.76  	86.5    	7.76
05:29.9     	7.77  	86.4    	7.76
05:30.8     	7.79  	86.3    	7.76
05:31.7     	7.81  	86.2    	7.76
05:32.6     	7.82  	86.3    	7.75
05:33.4     	7.83  	86.3    	7.75
05:34.3     	7.85  	86.3    	7.75
05:35.2     	7.87  	86.3    	7.75
05:36.1     	7.88  	86.3    	7.75
05:37.0     	7.91  	86.2    	7.75
05:37.9     	7.93  	86.2    	7.76
05:38.8     	7.94  	86.2    	7.76
05:39.7     	7.90  	86.3    	7.76
05:40.6     	7.85  	86.5    	7.76
05:41.5     	7.83  	86.7    	7.76
05:42.4     	7.78  	86.8    	7.75
05:43.4     	7.71  	87.1    	7.75
05:44.2     	7.67  	87.3    	7.75
05:45.1     	7.63  	87.5    	7.74
05:46.0     	7.62  	87.6    	7.74
05:46.9     	7.64  	87.4    	7.74
05:47.8     	7.64  	87.4    	7.74
05:48.7     	7.64  	87.4    	7.73
05:49.5     	7.64  	87.5    	7.73
05:50.4     	7.62  	87.5    	7.73
05:51.4     	7.62  	87.6    	7.72
05:52.2     	7.59  	87.7    	7.72
05:53.1     	7.59  	87.7    	7.72
05:54.0     	7.58  	87.8    	7.71
05:55.0     	7.59  	87.8    	7.71
05:55.9     	7.59  	87.7    	7.70
05:56.8     	7.58  	87.8    	7.70
05:57.6     	7.56  	87.9    	7.70
05:58.5     	7.55  	88.0    	7.69
05:59.4     	7.53  	88.1    	7.69
06:00.3     	7.55  	88.0    	7.68
06:01.2     	7.59  	87.8    	7.68
06:02.1     	7.60  	87.8    	7.68
06:03.0     	7.62  	87.7    	7.67
06:03.9     	7.64  	87.6    	7.67
06:04.8     	7.66  	87.5    	7.67
06:05.6     	7.67  	87.5    	7.66
06:06.5     	7.69  	87.4    	7.66
06:07.4     	7.68  	87.4    	7.66
06:08.3     	7.65  	87.5    	7.66
06:09.3     	7.66  	87.5    	7.65
06:10.2     	7.66  	87.5    	7.65
06:11.1     	7.65  	87.5    	7.65
06:12.0     	7.65  	87.5    	7.65
06:12.9     	7.64  	87.6    	7.65
06:13.7     	7.66  	87.6    	7.64
06:14.7     	7.67  	87.5    	7.64
06:15.6     	7.68  	87.4    	7.64
06:16.4     	7.67  	87.5    	7.64
06:17.3     	7.65  	87.6    	7.64
06:18.2     	7.64  	87.7    	7.63
06:19.1     	7.64  	87.6    	7.63
06:20.0     	7.65  	87.6    	7.63
06:20.9     	7.65  	87.6    	7.63
06:21.8     	7.63  	87.7    	7.63
06:22.8     	7.64  	87.6    	7.62
06:23.7     	7.65  	87.6    	7.62
06:24.5     	7.66  	87.5    	7.62
06:25.4     	7.67  	87.5    	7.62
06:26.3     	7.66  	87.5    	7.62
06:27.2     	7.62  	87.7    	7.62
06:28.1     	7.56  	88.0    	7.61
06:29.0     	7.54  	88.1    	7.61
06:29.8     	7.52  	88.2    	7.61
06:30.7     	7.50  	88.2    	7.61
06:31.7     	7.49  	88.2    	7.60
06:32.5     	7.47  	88.3    	7.60
06:33.4     	7.46  	88.3    	7.59
06:34.3     	7.47  	88.2    	7.59
06:35.3     	7.48  	88.2    	7.59
06:36.2     	7.49  	88.1    	7.58
06:37.1     	7.50  	88.1    	7.58
06:37.9     	7.49  	88.2    	7.58
06:38.9     	7.47  	88.3    	7.57
06:39.8     	7.45  	88.4    	7.57
06:40.6     	7.44  	88.4    	7.56
06:41.5     	7.44  	88.3    	7.56
06:42.4     	7.45  	88.2    	7.55
06:43.3     	7.46  	88.1    	7.55
06:44.2     	7.48  	88.0    	7.55
06:45.1     	7.51  	87.9    	7.54
06:46.0     	7.51  	87.9    	7.54
06:46.9     	7.51  	87.9    	7.54
06:47.8     	7.52  	87.9    	7.53
06:48.7     	7.54  	87.8    	7.53
06:49.6     	7.55  	87.8    	7.53
06:50.5     	7.55  	87.8    	7.53
06:51.4     	7.55  	87.9    	7.53
06:52.3     	7.54  	88.0    	7.52
06:53.2     	7.53  	88.0    	7.52
06:54.1     	7.53  	88.0    	7.52
06:55.0     	7.53  	87.9    	7.52
06:55.9     	7.52  	88.0    	7.52
06:56.7     	7.51  	88.1    	7.51
06:57.6     	7.50  	88.2    	7.51
06:58.5     	7.49  	88.2    	7.51
06:59.4     	7.48  	88.2    	7.51
07:00.3     	7.47  	88.2    	7.51
07:01.2     	7.46  	88.3    	7.50
07:02.2     	7.44  	88.4    	7.50
07:03.1     	7.43  	88.4    	7.50
07:04.0     	7.41  	88.5    	7.49
07:04.8     	7.39  	88.7    	7.49
07:05.7     	7.35  	88.8    	7.49
07:06.6     	7.33  	88.9    	7.48
07:07.5     	7.32  	88.9    	7.48
07:08.4     	7.33  	88.8    	7.48
07:09.3     	7.34  	88.7    	7.47
07:10.2     	7.33  	88.7    	7.47
07:11.1     	7.32  	88.7    	7.46
07:12.0     	7.33  	88.7    	7.46
07:12.8     	7.33  	88.6    	7.45
07:13.7     	7.32  	88.6    	7.45
07:14.7     	7.32  	88.6    	7.44
07:15.6     	7.32  	88.6    	7.44
07:16.5     	7.31  	88.5    	7.43
07:17.4     	7.31  	88.5    	7.43
07:18.3     	7.31  	88.5    	7.43
07:19.2     	7.30  	88.5    	7.42
07:20.1     	7.30  	88.5    	7.42
07:20.9     	7.29  	88.6    	7.41
07:21.8     	7.27  	88.7    	7.41
07:22.7     	7.28  	88.6    	7.40
07:23.6     	7.28  	88.6    	7.40
07:24.5     	7.27  	88.6    	7.39
07:25.4     	7.28  	88.5    	7.39
07:26.3     	7.29  	88.4    	7.39
07:27.3     	7.30  	88.4    	7.38
07:28.2     	7.31  	88.3    	7.38
07:29.0     	7.32  	88.2    	7.37
07:29.9     	7.33  	88.2    	7.37
07:30.8     	7.33  	88.2    	7.37
07:31.7     	7.33  	88.2    	7.36
07:32.6     	7.34  	88.1    	7.36
07:33.5     	7.34  	88.1    	7.36
07:34.4     	7.35  	88.2    	7.36
07:35.3     	7.35  	88.1    	7.35
07:36.2     	7.35  	88.1    	7.35
07:37.0     	7.37  	88.1    	7.35
07:37.9     	7.35  	88.2    	7.35
07:38.8     	7.34  	88.4    	7.35
07:39.7     	7.38  	88.2    	7.35
07:40.6     	7.41  	88.2    	7.35
07:41.6     	7.44  	88.1    	7.35
07:42.5     	7.42  	88.1    	7.35
07:43.4     	7.40  	88.1    	7.34
07:44.3     	7.37  	88.2    	7.34
07:45.1     	7.35  	88.3    	7.34
07:46.0     	7.33  	88.4    	7.34
07:47.0     	7.30  	88.5    	7.34
07:47.8     	7.28  	88.5    	7.33
07:48.7     	7.27  	88.5    	7.33
07:49.6     	7.26  	88.5    	7.33
07:50.5     	7.26  	88.5    	7.32
07:51.4     	7.27  	88.5    	7.32
07:52.3     	7.31  	88.3    	7.32
07:53.1     	7.34  	88.2    	7.32
07:54.2     	7.35  	88.1    	7.31
07:55.1     	7.35  	88.0    	7.31
07:55.9     	7.36  	88.0    	7.31
07:56.8     	7.35  	88.0    	7.31
07:57.7     	7.34  	88.0    	7.31
07:58.6     	7.34  	88.0    	7.30
07:59.5     	7.35  	88.0    	7.30
08:00.4     	7.34  	88.0    	7.30
08:01.2     	7.32  	88.1    	7.30
08:02.2     	7.31  	88.1    	7.30
08:03.1     	7.29  	88.2    	7.30
08:03.9     	7.27  	88.3    	7.29
08:04.8     	7.25  	88.4    	7.29
08:05.7     	7.23  	88.4    	7.29
08:06.6     	7.22  	88.5    	7.29
08:07.5     	7.21  	88.5    	7.27
08:08.5     	7.21  	88.5    	7.28
08:09.4     	7.23  	88.4    	7.28
08:10.3     	7.24  	88.3    	7.28
08:11.2     	7.23  	88.4    	7.27
08:12.1     	7.25  	88.3    	7.27
08:12.9     	7.27  	88.2    	7.27
08:13.8     	7.27  	88.2    	7.27
08:14.7     	7.26  	88.3    	7.26
08:15.6     	7.26  	88.3    	7.26
08:16.5     	7.26  	88.2    	7.26
08:17.4     	7.27  	88.2    	7.26
08:18.3     	7.27  	88.2    	7.26
08:19.2     	7.26  	88.2    	7.26
08:20.1     	7.27  	88.2    	7.25
08:20.9     	7.27  	88.2    	7.25
08:21.9     	7.26  	88.2    	7.25
08:22.8     	7.25  	88.2    	7.25
08:23.7     	7.25  	88.2    	7.25
08:24.6     	7.27  	88.0    	7.25
08:25.5     	7.29  	88.0    	7.24
08:26.4     	7.26  	88.1    	7.24
08:27.3     	7.25  	88.1    	7.24
08:28.2     	7.28  	88.1    	7.24
08:29.0     	7.30  	88.1    	7.24
08:29.9     	7.30  	88.1    	7.24
08:30.9     	7.29  	88.1    	7.24
08:31.7     	7.28  	88.2    	7.24
08:32.6     	7.29  	88.2    	7.24
08:33.5     	7.28  	88.3    	7.24
08:34.4     	7.27  	88.3    	7.24
08:35.4     	7.29  	88.1    	7.23
08:36.3     	7.31  	88.1    	7.23
08:37.1     	7.32  	88.0    	7.23
08:38.0     	7.32  	88.0    	7.23
08:39.0     	7.37  	87.9    	7.23
08:39.8     	7.39  	87.8    	7.24
08:40.7     	7.39  	87.8    	7.24
08:41.6     	7.39  	87.8    	7.24
08:42.5     	7.38  	87.9    	7.24
08:43.4     	7.38  	87.8    	7.24
08:44.3     	7.37  	87.8    	7.24
08:45.1     	7.37  	87.9    	7.24
08:46.0     	7.38  	87.9    	7.24
08:47.0     	7.39  	87.9    	7.24
08:47.8     	7.42  	87.8    	7.24
08:48.8     	7.43  	87.7    	7.24
08:49.7     	7.43  	87.8    	7.25
08:50.6     	7.44  	87.7    	7.25
08:51.5     	7.45  	87.6    	7.25
08:52.4     	7.45  	87.7    	7.25
08:53.2     	7.45  	87.8    	7.25
08:54.2     	7.46  	87.8    	7.25
08:55.1     	7.46  	87.8    	7.26
08:55.9     	7.47  	87.8    	7.26
08:56.8     	7.44  	87.9    	7.27
08:57.7     	7.48  	87.6    	7.27
08:58.6     	7.52  	87.4    	7.27
08:59.5     	7.50  	87.5    	7.27
09:00.4     	7.50  	87.6    	7.27
09:01.2     	7.48  	87.6    	7.27
09:02.3     	7.45  	87.7    	7.27
09:03.2     	7.47  	87.7    	7.27
09:04.0     	7.50  	87.5    	7.27
09:04.9     	7.50  	87.5    	7.27
09:05.8     	7.50  	87.5    	7.27
09:06.7     	7.51  	87.5    	7.28
09:07.6     	7.56  	87.3    	7.28
09:08.5     	7.59  	87.1    	7.28
09:09.4     	7.61  	87.0    	7.29
09:10.3     	7.64  	86.9    	7.29
09:11.2     	7.65  	86.9    	7.29
09:12.0     	7.65  	86.9    	7.30
09:12.9     	7.66  	86.8    	7.30
09:13.8     	7.66  	86.8    	7.30
09:14.8     	7.65  	86.9    	7.31
09:15.7     	7.66  	86.9    	7.31
09:16.6     	7.68  	86.8    	7.31
09:17.4     	7.71  	86.8    	7.32
09:18.4     	7.75  	86.6    	7.32
09:19.3     	7.77  	86.5    	7.33
09:20.1     	7.78  	86.6    	7.34
09:21.0     	7.78  	86.7    	7.34
09:21.9     	7.76  	86.8    	7.35
09:22.8     	7.74  	86.9    	7.35
09:23.7     	7.69  	87.2    	7.36
09:24.6     	7.65  	87.4    	7.36
09:25.4     	7.66  	87.5    	7.37
09:26.3     	7.68  	87.4    	7.37
09:27.3     	7.68  	87.4    	7.38
09:28.2     	7.69  	87.4    	7.38
09:29.1     	7.70  	87.4    	7.38
09:30.0     	7.69  	87.4    	7.39
09:30.9     	7.68  	87.4    	7.39
09:31.8     	7.71  	87.3    	7.40
09:32.7     	7.75  	87.2    	7.40
09:33.5     	7.78  	87.1    	7.41
09:34.4     	7.79  	87.1    	7.41
09:35.3     	7.79  	87.1    	7.42
09:36.2     	7.77  	87.2    	7.42
09:37.1     	7.77  	87.2    	7.43
09:38.0     	7.75  	87.4    	7.43
09:38.9     	7.73  	87.5    	7.44
09:39.8     	7.70  	87.7    	7.44
09:40.8     	7.68  	87.8    	7.44
09:41.6     	7.67  	87.9    	7.45
09:42.5     	7.66  	87.9    	7.45
09:43.5     	7.66  	87.9    	7.45
09:44.3     	7.66  	87.9    	7.45
09:45.2     	7.66  	87.9    	7.46
09:46.1     	7.67  	87.9    	7.46
09:47.0     	7.67  	87.8    	7.46
09:47.9     	7.68  	87.8    	7.46
09:48.8     	7.70  	87.7    	7.46
09:49.6     	7.71  	87.7    	7.47
09:50.6     	7.71  	87.6    	7.47
09:51.5     	7.70  	87.7    	7.47
09:52.3     	7.69  	87.7    	7.47
