Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
04:11.8     	8.18  	90.6    	8.74
04:12.7     	8.19  	90.6    	8.73
04:13.6     	8.19  	90.5    	8.72
04:14.5     	8.20  	90.4    	8.71
04:15.4     	8.21  	90.3    	8.70
04:16.3     	8.21  	90.4    	8.69
04:17.2     	8.21  	90.3    	8.69
04:18.1     	8.22  	90.3    	8.68
04:19.0     	8.22  	90.3    	8.67
04:19.9     	8.23  	90.3    	8.66
04:20.8     	8.22  	90.3    	8.65
04:21.7     	8.24  	90.1    	8.65
04:22.6     	8.24  	90.0    	8.64
04:23.5     	8.22  	90.0    	8.63
04:24.4     	8.24  	90.0    	8.62
04:25.3     	8.23  	90.0    	8.62
04:26.1     	8.24  	90.0    	8.61
04:27.0     	8.24  	90.0    	8.61
04:27.9     	8.23  	90.0    	8.60
04:28.8     	8.23  	90.0    	8.59
04:29.7     	8.23  	90.1    	8.59
04:30.7     	8.22  	90.1    	8.58
04:31.6     	8.23  	90.0    	8.58
04:32.5     	8.23  	90.0    	8.57
04:33.4     	8.23  	90.0    	8.57
04:34.2     	8.23  	90.0    	8.56
04:35.1     	8.23  	89.9    	8.55
04:36.0     	8.23  	90.0    	8.55
04:36.9     	8.23  	90.1    	8.54
04:37.8     	8.23  	90.1    	8.54
04:38.7     	8.23  	90.1    	8.53
04:39.6     	8.22  	90.2    	8.53
04:40.5     	8.22  	90.3    	8.52
04:41.4     	8.21  	90.3    	8.52
04:42.2     	8.21  	90.4    	8.51
04:43.1     	8.19  	90.5    	8.51
04:44.1     	8.18  	90.7    	8.50
04:45.0     	8.17  	90.8    	8.50
04:45.9     	8.15  	90.9    	8.49
04:46.8     	8.14  	91.0    	8.48
04:47.7     	8.13  	91.1    	8.48
04:48.6     	8.12  	91.1    	8.47
04:49.5     	8.12  	91.2    	8.46
04:50.3     	8.12  	91.1    	8.46
04:51.2     	8.12  	91.1    	8.45
04:52.1     	8.10  	91.3    	8.44
04:53.0     	8.08  	91.3    	8.44
04:53.9     	8.07  	91.4    	8.43
04:54.8     	8.05  	91.5    	8.43
04:55.7     	8.04  	91.5    	8.42
04:56.6     	8.03  	91.6    	8.41
04:57.6     	8.03  	91.6    	8.40
04:58.4     	8.02  	91.7    	8.40
04:59.3     	8.01  	91.7    	8.39
05:00.2     	8.01  	91.7    	8.38
05:01.1     	8.02  	91.6    	8.38
05:02.0     	8.03  	91.5    	8.37
05:02.9     	8.04  	91.5    	8.37
05:03.8     	8.03  	91.5    	8.36
05:04.7     	8.04  	91.4    	8.35
05:05.6     	8.04  	91.4    	8.35
05:06.4     	8.04  	91.4    	8.34
05:07.3     	8.04  	91.4    	8.34
05:08.2     	8.04  	91.4    	8.33
05:09.1     	8.05  	91.4    	8.33
05:10.0     	8.07  	91.3    	8.32
05:11.0     	8.08  	91.2    	8.32
05:11.9     	8.08  	91.2    	8.31
05:12.8     	8.08  	91.2    	8.31
05:13.7     	8.08  	91.2    	8.30
05:14.5     	8.08  	91.2    	8.30
05:15.4     	8.09  	91.1    	8.29
05:16.3     	8.09  	91.2    	8.29
05:17.2     	8.08  	91.2    	8.29
05:18.1     	8.07  	91.2    	8.28
05:19.0     	8.07  	91.3    	8.28
05:19.9     	8.06  	91.3    	8.28
05:20.8     	8.06  	91.3    	8.27
05:21.7     	8.07  	91.2    	8.27
05:22.6     	8.08  	91.1    	8.26
05:23.5     	8.08  	91.1    	8.26
05:24.5     	8.08  	91.1    	8.26
05:25.3     	8.09  	91.0    	8.25
05:26.2     	8.10  	91.0    	8.25
05:27.1     	8.09  	91.0    	8.25
05:28.0     	8.09  	91.0    	8.25
05:28.9     	8.10  	90.9    	8.24
05:29.8     	8.11  	90.8    	8.24
05:30.6     	8.12  	90.8    	8.24
05:31.5     	8.12  	90.8    	8.24
05:32.5     	8.13  	90.8    	8.23
05:33.3     	8.13  	90.8    	8.23
05:34.2     	8.13  	90.7    	8.23
05:35.1     	8.14  	90.6    	8.23
05:36.1     	8.14  	90.6    	8.23
05:37.0     	8.13  	90.7    	8.23
05:37.9     	8.12  	90.8    	8.22
05:38.7     	8.11  	90.8    	8.22
05:39.6     	8.11  	90.9    	8.22
05:40.6     	8.11  	90.9    	8.22
05:41.4     	8.11  	90.9    	8.22
05:42.3     	8.11  	90.9    	8.21
05:43.2     	8.10  	91.0    	8.21
05:44.1     	8.10  	91.0    	8.21
05:45.0     	8.10  	91.0    	8.21
05:45.9     	8.11  	91.1    	8.21
05:46.7     	8.11  	91.1    	8.21
05:47.7     	8.12  	91.1    	8.21
05:48.6     	8.13  	91.0    	8.20
05:49.5     	8.13  	91.0    	8.20
05:50.4     	8.13  	91.0    	8.20
05:51.3     	8.12  	91.1    	8.20
05:52.2     	8.10  	91.2    	8.20
05:53.1     	8.09  	91.2    	8.20
05:54.0     	8.09  	91.3    	8.19
05:54.8     	8.09  	91.3    	8.19
05:55.8     	8.07  	91.4    	8.19
05:56.7     	8.06  	91.5    	8.19
05:57.5     	8.05  	91.4    	8.18
05:58.4     	8.05  	91.5    	8.18
05:59.3     	8.04  	91.5    	8.18
06:00.2     	8.04  	91.5    	8.18
06:01.1     	8.03  	91.6    	8.17
06:02.1     	8.02  	91.6    	8.17
06:02.9     	8.02  	91.5    	8.17
06:03.8     	8.02  	91.5    	8.16
06:04.8     	8.03  	91.5    	8.16
06:05.6     	8.03  	91.5    	8.16
06:06.5     	8.04  	91.4    	8.16
06:07.4     	8.04  	91.4    	8.15
06:08.3     	8.04  	91.5    	8.15
06:09.2     	8.04  	91.5    	8.15
06:10.1     	8.05  	91.4    	8.15
06:11.0     	8.05  	91.4    	8.15
06:11.9     	8.05  	91.4    	8.15
06:12.8     	8.05  	91.4    	8.14
06:13.6     	8.05  	91.4    	8.14
06:14.5     	8.04  	91.5    	8.14
06:15.5     	8.04  	91.6    	8.14
06:16.4     	8.03  	91.6    	8.14
06:17.3     	8.03  	91.6    	8.13
