Time [mm:ss]	T [°C]	U [%r H]    	Tu Cap [°C]
41:45.0     	-19.41	66.4        	-16.30
41:45.9     	-19.42	66.2        	-16.33
41:46.8     	-19.49	66.5        	-16.37
41:47.6     	-19.51	66.5        	-16.40
41:48.5     	-19.53	66.5        	-16.43
41:49.5     	-19.53	66.4        	-16.47
41:50.3     	-19.56	66.5        	-16.50
41:51.3     	-19.61	66.7        	-16.53
41:52.2     	-19.64	66.8        	-16.56
41:53.1     	-19.71	67.1        	-16.61
41:54.0     	-19.73	67.0        	-16.64
41:54.9     	-19.73	66.9        	-16.70
41:55.8     	-19.81	67.2        	-16.76
41:56.7     	-19.80	66.8        	-16.80
41:57.6     	-19.86	67.0        	-16.86
41:58.4     	-19.87	67.0        	-16.90
41:59.3     	-19.90	67.0        	-16.93
42:00.2     	-19.94	67.2        	-16.95
42:01.1     	-19.95	67.2        	-16.99
42:02.0     	-20.00	67.3        	-17.04
42:02.9     	-20.00	67.1        	-17.06
42:03.7     	-20.02	67.2        	-17.09
42:04.8     	-20.05	67.3        	-17.13
42:05.7     	-20.07	67.2        	-17.16
42:06.5     	-20.12	67.5        	-17.20
42:07.4     	-20.11	67.2        	-17.21
42:08.3     	-20.13	67.3        	-17.27
42:09.2     	-20.15	67.2        	-17.30
42:10.1     	-20.19	67.3        	-17.32
42:11.0     	-20.20	67.3        	-17.37
42:11.9     	-20.20	67.1        	-17.40
42:12.8     	-20.22	67.1        	-17.45
42:13.7     	-20.24	67.0        	-17.49
42:14.5     	-20.28	67.1        	-17.52
42:15.4     	-20.30	67.2        	-17.54
42:16.3     	-20.29	67.1        	-17.56
42:17.2     	-20.30	67.2        	-17.59
42:18.2     	-20.31	67.1        	-17.62
42:19.1     	-20.32	67.0        	-17.65
42:20.0     	-20.29	66.7        	-17.68
42:20.9     	-20.27	66.4        	-17.71
42:21.8     	-20.28	66.3        	-17.74
42:22.6     	-20.28	66.2        	-17.76
42:23.5     	-20.27	66.0        	-17.79
42:24.4     	-20.24	65.6        	-17.80
42:25.3     	-20.27	65.7        	-17.81
42:26.2     	-20.29	65.7        	-17.83
42:27.1     	-20.33	65.9        	-17.85
42:28.0     	-20.34	65.8        	-17.87
42:28.9     	-20.36	65.7        	-17.88
42:29.8     	-20.37	65.7        	-17.89
42:30.6     	-20.33	65.4        	-17.91
42:31.6     	-20.28	64.9        	-17.92
42:32.5     	-20.30	65.0        	-17.91
42:33.4     	-20.28	64.8        	-17.92
42:34.3     	-20.28	64.7        	-17.93
42:35.2     	-20.27	64.6        	-17.95
42:36.1     	-20.25	64.2        	-17.94
42:37.0     	-20.28	64.2        	-17.94
42:37.9     	-20.30	64.1        	-17.94
42:38.7     	-20.32	64.1        	-17.95
42:39.6     	-20.32	63.9        	-17.94
42:40.5     	-20.29	63.6        	-17.94
42:41.4     	-20.30	63.5        	-17.95
42:42.3     	-20.33	63.4        	-17.94
42:43.2     	-20.37	63.5        	-17.93
42:44.1     	-20.37	63.3        	-17.94
42:45.1     	-20.37	63.0        	-17.94
42:46.0     	-20.38	62.9        	-17.93
42:46.8     	-20.39	62.7        	-17.92
42:47.7     	-20.38	62.5        	-17.90
42:48.6     	-20.41	62.5        	-17.90
42:49.5     	-20.46	62.6        	-17.90
42:50.4     	-20.48	62.5        	-17.90
42:51.3     	-20.51	62.5        	-17.90
42:52.2     	-20.52	62.3        	-17.90
42:53.1     	-20.54	62.2        	-17.91
42:54.0     	-20.53	62.0        	-17.92
42:54.8     	-20.58	62.1        	-17.93
42:55.7     	-20.60	62.0        	-17.92
42:56.6     	-20.61	61.8        	-17.93
42:57.6     	-20.65	61.9        	-17.94
42:58.5     	-20.51	60.9        	-17.96
42:59.4     	-20.70	61.6        	-17.97
43:00.3     	-20.71	61.4        	-17.98
43:01.2     	-20.72	61.2        	-17.98
43:02.1     	-20.78	61.4        	-17.99
43:02.9     	-20.79	61.2        	-18.00
43:03.8     	-20.85	61.4        	-18.01
43:04.7     	-20.85	61.2        	-18.02
43:05.6     	-20.88	61.2        	-18.05
43:06.5     	-20.91	61.1        	-18.07
43:07.4     	-20.92	60.9        	-18.09
43:08.3     	-20.97	61.0        	-18.11
43:09.2     	-21.00	60.9        	-18.12
43:10.1     	-21.03	61.0        	-18.13
43:11.0     	-21.08	61.0        	-18.15
43:11.9     	-21.09	60.9        	-18.16
43:12.8     	-21.11	60.8        	-18.17
43:13.7     	-21.10	60.6        	-18.17
43:14.6     	-21.18	60.8        	-18.20
43:15.5     	-21.17	60.5        	-18.23
43:16.4     	-21.21	60.5        	-18.25
43:17.3     	-21.23	60.4        	-18.26
43:18.2     	-21.24	60.2        	-18.29
43:19.0     	-21.30	60.3        	-18.36
43:19.9     	-21.34	60.0        	-18.41
43:20.8     	-21.38	59.8        	-18.45
43:21.7     	-21.42	59.7        	-18.48
43:22.6     	-21.46	59.6        	-18.52
43:23.5     	-21.50	59.5        	-18.56
43:24.4     	-21.52	59.2        	-18.61
43:25.4     	-21.55	59.1        	-18.64
43:26.3     	-21.59	59.1        	-18.67
43:27.1     	-21.61	59.0        	-18.72
43:28.0     	-21.66	58.9        	-18.77
43:28.9     	-21.67	58.7        	-18.80
43:29.8     	-21.70	58.8        	-18.83
43:30.7     	-21.71	58.7        	-18.85
43:31.6     	-21.76	58.9        	-18.90
43:32.5     	-21.78	58.8        	-18.93
43:33.4     	-21.78	58.8        	-18.96
43:34.3     	-21.83	58.9        	-19.01
43:35.1     	-21.87	59.0        	-19.03
43:36.0     	-21.87	59.0        	-19.06
43:37.0     	-21.90	59.1        	-19.09
43:37.9     	-21.92	59.1        	-19.11
43:38.8     	-21.97	59.4        	-19.14
43:39.7     	-21.99	59.4        	-19.17
43:40.6     	-22.01	59.3        	-19.19
43:41.5     	-22.02	59.3        	-19.22
43:42.4     	-22.04	59.2        	-19.24
43:43.2     	-22.05	59.1        	-19.27
43:44.2     	-22.07	59.0        	-19.31
43:45.1     	-22.11	59.0        	-19.34
43:45.9     	-22.13	58.9        	-19.37
43:46.8     	-22.20	59.1        	-19.40
43:47.7     	-22.24	59.2        	-19.44
43:48.6     	-22.23	58.9        	-19.47
43:49.5     	-22.27	58.9        	-19.51
43:50.4     	-22.29	58.7        	-19.53
43:51.4     	-22.35	58.9        	-19.57
43:52.3     	-22.36	58.7        	-19.61
43:53.2     	-22.35	58.4        	-19.64
43:54.0     	-22.36	58.2        	-19.66
43:54.9     	-22.37	58.0        	-19.68
43:55.8     	-22.41	58.0        	-19.71
43:56.7     	-22.44	57.9        	-19.73
43:57.6     	-22.42	57.7        	-19.75
43:58.5     	-22.44	57.7        	-19.77
43:59.4     	-22.44	57.6        	-19.77
44:00.3     	-22.48	57.8        	-19.78
44:01.2     	-22.52	58.0        	-19.81
44:02.0     	-22.51	57.9        	-19.83
44:02.9     	-22.55	58.1        	-19.83
44:03.8     	-22.56	58.1        	-19.84
44:04.8     	-22.60	58.2        	-19.87
44:05.7     	-22.62	58.2        	-19.89
44:06.6     	-22.60	58.0        	-19.90
44:07.5     	-22.65	58.2        	-19.92
44:08.4     	-22.66	58.1        	-19.92
44:09.3     	-22.68	58.2        	-19.93
44:10.1     	-22.69	58.3        	-19.95
44:11.0     	-22.69	58.2        	-19.97
44:11.9     	-22.73	58.3        	-19.98
44:12.8     	-22.75	58.4        	-19.98
44:13.7     	-22.81	58.8        	-20.00
44:14.6     	-22.83	58.8        	-20.01
44:15.5     	-22.84	58.9        	-20.04
44:16.4     	-22.88	59.0        	-20.07
44:17.3     	-22.90	58.9        	-20.09
44:18.1     	-22.95	59.2        	-20.13
44:19.1     	-22.95	59.0        	-20.16
44:20.0     	-22.98	59.1        	-20.22
44:20.9     	-23.00	58.9        	-20.25
44:21.8     	-23.01	58.8        	-20.27
44:22.7     	-23.03	58.7        	-20.30
44:23.6     	-23.02	58.5        	-20.31
44:24.5     	-23.04	58.4        	-20.33
44:25.4     	-23.05	58.4        	-20.35
44:26.2     	-23.09	58.4        	-20.37
44:27.1     	-23.09	58.3        	-20.39
44:28.1     	-23.07	58.0        	-20.41
44:28.9     	-23.11	58.1        	-20.43
44:29.8     	-23.14	58.1        	-20.44
44:30.7     	-23.18	58.2        	-20.45
44:31.6     	-23.20	58.3        	-20.48
44:32.6     	-23.21	58.1        	-20.50
44:33.5     	-23.25	58.2        	-20.51
44:34.3     	-23.24	58.1        	-20.52
44:35.2     	-23.26	58.1        	-20.54
44:36.2     	-23.30	58.1        	-20.57
44:37.0     	-23.30	58.1        	-20.60
44:37.9     	-23.34	58.0        	-20.63
44:38.8     	-23.34	57.9        	-20.65
44:39.7     	-23.40	58.0        	-20.68
44:40.6     	-23.42	58.0        	-20.71
44:41.5     	-23.41	57.8        	-20.72
44:42.3     	-23.47	58.1        	-20.74
44:43.3     	-23.47	57.9        	-20.74
44:44.2     	-23.50	58.1        	-20.78
44:45.0     	-23.49	57.8        	-20.78
44:46.0     	-23.53	58.0        	-20.80
44:46.9     	-23.56	58.0        	-20.82
44:47.8     	-23.59	58.0        	-20.86
44:48.7     	-23.63	58.1        	-20.90
44:49.6     	-23.61	57.8        	-20.91
44:50.5     	-23.65	57.8        	-20.95
44:51.4     	-23.71	58.1        	-20.97
44:52.3     	-23.69	57.8        	-20.99
44:53.1     	-23.72	57.9        	-21.02
44:54.0     	-23.73	57.9        	-21.05
44:54.9     	-23.74	57.8        	-21.07
44:55.8     	-23.80	58.1        	-21.09
44:56.7     	-23.79	58.0        	-21.11
44:57.6     	-23.83	58.2        	-21.13
44:58.5     	-23.83	58.1        	-21.14
44:59.5     	-23.83	58.1        	-21.17
45:00.4     	-23.86	58.1        	-21.18
45:01.2     	-23.85	58.0        	-21.19
45:02.1     	-23.90	58.3        	-21.22
45:03.0     	-23.89	58.1        	-21.24
45:03.9     	-23.88	58.0        	-21.25
45:04.8     	-23.94	58.4        	-21.27
45:05.7     	-23.93	58.2        	-21.27
45:06.6     	-23.95	58.3        	-21.29
45:07.5     	-23.96	58.2        	-21.30
45:08.4     	-23.93	57.9        	-21.31
45:09.2     	-23.97	57.9        	-21.34
45:10.1     	-23.98	57.7        	-21.35
45:11.0     	-24.01	57.6        	-21.38
45:11.9     	-24.06	57.5        	-21.43
45:12.9     	-24.06	57.0        	-21.46
45:13.8     	-24.08	56.8        	-21.51
45:14.7     	-24.13	56.5        	-21.55
45:15.6     	-24.14	56.2        	-21.57
45:16.5     	-24.18	56.1        	-21.60
45:17.3     	-24.21	55.9        	-21.64
45:18.2     	-24.24	55.7        	-21.68
45:19.1     	-24.27	55.4        	-21.71
45:20.0     	-24.30	55.2        	-21.73
45:20.9     	-24.35	55.1        	-21.78
45:21.8     	-24.37	54.8        	-21.81
45:22.7     	-24.40	54.5        	-21.84
45:23.6     	-24.45	54.4        	-21.87
45:24.5     	-24.44	53.9        	-21.91
45:25.3     	-24.49	53.8        	-21.94
45:26.2     	-24.49	53.5        	-21.96
45:27.2     	-24.50	53.3        	-21.99
45:28.1     	-24.50	53.0        	-22.01
45:29.0     	-24.51	52.7        	-22.03
45:29.9     	-24.56	52.7        	-22.05
45:30.8     	-24.58	52.5        	-22.06
45:31.7     	-24.64	52.6        	-22.11
45:32.6     	-24.65	52.3        	-22.13
45:33.5     	-24.63	52.0        	-22.14
45:34.3     	-24.71	52.1        	-22.18
45:35.3     	-24.73	52.0        	-22.19
45:36.2     	-24.72	51.7        	-22.19
45:37.0     	-24.77	51.8        	-22.21
45:37.9     	-24.76	51.6        	-22.23
45:38.8     	-24.78	51.5        	-22.24
45:39.7     	-24.79	51.3        	-22.24
45:40.7     	-24.78	51.2        	-22.25
45:41.6     	-24.84	51.3        	-22.27
45:42.5     	-24.84	51.1        	-22.27
45:43.4     	-24.87	51.1        	-22.29
45:44.3     	-24.87	50.9        	-22.30
45:45.1     	-24.89	50.9        	-22.32
45:46.0     	-24.93	50.9        	-22.33
45:46.9     	-24.95	50.8        	-22.33
45:47.8     	-25.01	51.0        	-22.35
45:48.7     	-25.04	50.9        	-22.35
45:49.6     	-25.04	50.8        	-22.35
45:50.5     	-25.10	50.9        	-22.36
45:51.4     	-25.08	50.7        	-22.37
45:52.3     	-25.16	51.0        	-22.38
45:53.1     	-25.17	50.8        	-22.39
45:54.1     	-25.17	50.6        	-22.39
45:55.0     	-25.21	50.7        	-22.41
45:55.9     	-25.22	50.5        	-22.43
45:56.8     	-25.25	50.5        	-22.44
45:57.7     	-25.27	50.4        	-22.45
45:58.6     	-25.30	50.3        	-22.47
45:59.5     	-25.32	50.2        	-22.50
46:00.6     	-25.34	50.0        	-22.52
46:01.2     	-25.31	49.5        	-22.53
46:02.1     	-25.31	49.2        	-22.55
46:03.0     	-25.34	49.1        	-22.61
46:03.9     	-25.36	48.8        	-22.63
46:04.8     	-25.38	48.6        	-22.65
46:05.7     	-25.43	48.6        	-22.65
46:06.6     	-25.42	48.4        	-22.66
46:07.6     	-25.46	48.4        	-22.69
46:08.5     	-25.49	48.4        	-22.72
46:09.3     	-25.50	48.1        	-22.74
46:10.2     	-25.57	48.3        	-22.79
46:11.1     	-25.59	48.1        	-22.82
46:12.0     	-25.59	47.9        	-22.84
46:12.9     	-25.61	47.8        	-22.86
46:13.8     	-25.62	47.7        	-22.87
46:14.7     	-25.68	47.8        	-22.93
46:15.6     	-25.73	47.8        	-22.98
46:16.5     	-25.73	47.5        	-23.01
46:17.3     	-25.78	47.5        	-23.03
46:18.2     	-25.82	47.6        	-23.05
46:19.1     	-25.84	47.6        	-23.07
46:20.1     	-25.85	47.6        	-23.09
46:21.0     	-25.89	47.6        	-23.12
46:21.9     	-25.92	47.7        	-23.15
46:22.8     	-25.95	47.6        	-23.18
46:23.7     	-25.98	47.7        	-23.20
46:24.6     	-25.99	47.6        	-23.22
46:25.4     	-26.02	47.7        	-23.25
46:26.3     	-26.08	47.8        	-23.29
46:27.2     	-26.09	47.7        	-23.32
46:28.1     	-26.14	47.9        	-23.35
46:29.0     	-26.17	47.9        	-23.39
46:29.9     	-26.22	47.9        	-23.41
46:30.8     	-26.28	48.1        	-23.45
46:31.7     	-26.33	48.2        	-23.48
46:32.6     	-26.37	48.3        	-23.51
46:33.5     	-26.40	48.3        	-23.54
46:34.4     	-26.46	48.5        	-23.57
46:35.3     	-26.50	48.5        	-23.61
46:36.2     	-26.53	48.6        	-23.65
46:37.1     	-26.54	48.5        	-23.69
46:38.0     	-26.56	48.4        	-23.72
46:38.9     	-26.62	48.7        	-23.75
46:39.8     	-26.43	47.7        	-23.77
46:40.7     	-26.61	48.4        	-23.81
46:41.5     	-26.65	48.5        	-23.86
46:42.4     	-26.69	48.5        	-23.89
46:43.3     	-26.76	48.7        	-23.92
46:44.2     	-26.78	48.7        	-23.96
46:45.1     	-26.79	48.6        	-23.99
46:46.0     	-26.84	48.7        	-24.02
46:47.0     	-26.87	48.7        	-24.04
46:47.9     	-26.88	48.7        	-24.08
46:48.8     	-26.93	48.8        	-24.11
46:49.6     	-26.95	48.7        	-24.16
46:50.5     	-26.98	48.6        	-24.20
46:51.4     	-26.99	48.3        	-24.22
46:52.3     	-27.01	48.3        	-24.27
46:53.2     	-27.03	48.0        	-24.31
46:54.1     	-27.06	48.0        	-24.34
46:55.0     	-27.09	47.9        	-24.39
46:55.9     	-27.11	47.6        	-24.43
46:56.8     	-27.11	47.5        	-24.47
46:57.6     	-27.14	47.4        	-24.50
46:58.5     	-27.15	47.2        	-24.54
46:59.4     	-27.14	46.9        	-24.56
47:00.4     	-27.16	46.7        	-24.59
47:01.3     	-27.16	46.5        	-24.61
47:02.2     	-27.20	46.5        	-24.64
47:03.1     	-27.23	46.3        	-24.66
47:04.0     	-27.25	46.2        	-24.69
47:04.9     	-27.27	46.1        	-24.71
47:05.7     	-27.30	46.0        	-24.73
47:06.6     	-27.34	46.0        	-24.76
47:07.6     	-27.35	45.8        	-24.78
47:08.4     	-27.37	45.7        	-24.80
47:09.3     	-27.40	45.6        	-24.83
47:10.2     	-27.42	45.5        	-24.84
47:11.1     	-27.46	45.5        	-24.88
47:12.0     	-27.50	45.4        	-24.91
47:12.9     	-27.52	45.3        	-24.93
47:13.8     	-27.55	45.1        	-24.94
47:14.8     	-27.58	45.1        	-24.96
47:15.7     	-27.58	44.9        	-24.98
47:16.5     	-27.63	44.9        	-25.01
47:17.4     	-27.65	44.7        	-25.04
47:18.3     	-27.70	44.6        	-25.07
47:19.2     	-27.73	44.5        	-25.10
47:20.1     	-27.76	44.4        	-25.12
47:21.0     	-27.81	44.4        	-25.15
47:21.8     	-27.85	44.3        	-25.17
47:22.8     	-27.89	44.3        	-25.20
47:23.7     	-27.92	44.2        	-25.22
47:24.5     	-27.94	44.2        	-25.24
47:25.4     	-27.96	44.0        	-25.26
47:26.3     	-28.00	44.0        	-25.29
47:27.3     	-28.02	43.9        	-25.33
47:28.2     	-28.06	43.8        	-25.37
47:29.1     	-28.08	43.7        	-25.42
47:30.0     	-28.12	43.5        	-25.44
47:30.9     	-28.15	43.5        	-25.48
47:31.8     	-28.17	43.4        	-25.51
47:32.6     	-28.19	43.3        	-25.54
47:33.5     	-28.21	43.2        	-25.56
47:34.4     	-28.21	43.1        	-25.58
47:35.3     	-28.25	43.1        	-25.60
47:36.2     	-28.25	43.0        	-25.64
47:37.1     	-28.28	42.8        	-25.68
47:38.0     	-28.32	42.7        	-25.71
47:38.9     	-28.36	42.7        	-25.73
47:39.8     	-28.40	42.7        	-25.76
47:40.6     	-28.42	42.7        	-25.77
47:41.6     	-28.46	42.7        	-25.79
47:42.5     	-28.51	42.7        	-25.81
47:43.4     	-28.54	42.7        	-25.85
47:44.3     	-28.57	42.7        	-25.88
47:45.2     	-28.59	42.6        	-25.90
47:46.1     	-28.63	42.6        	-25.92
47:47.0     	-28.66	42.6        	-25.94
47:47.9     	-28.70	42.7        	-25.97
47:48.7     	-28.71	42.6        	-26.00
47:49.6     	-28.70	42.5        	-26.03
47:50.5     	-28.74	42.6        	-26.03
47:51.4     	-28.75	42.5        	-26.05
47:52.3     	-28.77	42.5        	-26.07
47:53.2     	-28.83	42.6        	-26.08
47:54.2     	-28.85	42.6        	-26.09
47:55.1     	-28.87	42.7        	-26.11
47:56.0     	-28.88	42.5        	-26.13
47:56.8     	-28.94	42.7        	-26.16
47:57.7     	-28.94	42.6        	-26.16
47:58.6     	-28.98	42.7        	-26.17
47:59.5     	-29.03	42.9        	-26.19
48:00.4     	-29.07	43.0        	-26.22
48:01.3     	-29.08	42.9        	-26.23
48:02.2     	-29.16	43.2        	-26.26
48:03.1     	-29.15	43.0        	-26.27
48:04.0     	-29.20	43.1        	-26.31
48:04.8     	-29.19	43.0        	-26.32
48:05.7     	-29.26	43.2        	-26.35
48:06.7     	-29.28	43.2        	-26.38
48:07.5     	-29.33	43.2        	-26.42
48:08.5     	-29.38	43.3        	-26.45
48:09.4     	-29.40	43.3        	-26.49
48:10.3     	-29.45	43.3        	-26.52
48:11.2     	-29.47	43.3        	-26.54
48:12.1     	-29.55	43.5        	-26.59
48:12.9     	-29.60	43.6        	-26.63
48:13.9     	-29.61	43.5        	-26.67
48:14.8     	-29.66	43.6        	-26.69
48:15.6     	-29.68	43.6        	-26.72
48:16.5     	-29.70	43.7        	-26.75
48:17.4     	-29.75	43.8        	-26.78
48:18.3     	-29.76	43.7        	-26.79
48:19.2     	-29.82	44.0        	-26.82
48:20.1     	-29.84	44.0        	-26.83
48:20.9     	-29.85	44.1        	-26.84
48:22.0     	-29.71	43.5        	-26.86
48:22.9     	-29.90	44.3        	-26.87
48:23.7     	-29.91	44.4        	-26.89
48:24.6     	-29.97	44.6        	-26.90
48:25.5     	-29.98	44.6        	-26.91
48:26.4     	-30.07	45.0        	-26.93
48:27.3     	-30.12	45.2        	-26.95
48:28.2     	-30.11	45.0        	-26.98
48:29.1     	-30.15	45.1        	-27.03
48:30.0     	-30.19	45.2        	-27.07
48:30.9     	-30.19	45.1        	-27.10
48:31.7     	-30.23	45.1        	-27.12
48:32.6     	-30.21	45.0        	-27.14
48:33.5     	-30.23	45.1        	-27.16
48:34.4     	-30.27	45.2        	-27.18
48:35.4     	-30.30	45.1        	-27.20
48:36.3     	-30.37	45.3        	-27.25
48:37.2     	-30.40	45.3        	-27.30
48:38.1     	-30.45	45.3        	-27.34
48:39.0     	-30.51	45.4        	-27.39
48:39.8     	-30.55	45.4        	-27.45
48:40.7     	-30.59	45.3        	-27.51
48:41.6     	-30.65	45.3        	-27.57
48:42.5     	-30.69	45.1        	-27.63
48:43.4     	-30.74	45.1        	-27.69
48:44.3     	-30.76	45.0        	-27.74
48:45.2     	-30.79	45.0        	-27.79
48:46.1     	-30.83	44.9        	-27.84
48:47.0     	-30.86	44.9        	-27.89
48:47.8     	-30.89	44.9        	-27.93
48:48.8     	-30.92	44.8        	-27.98
48:49.7     	-30.98	44.9        	-28.02
48:50.6     	-31.02	45.0        	-28.06
48:51.5     	-31.06	45.0        	-28.12
48:52.4     	-31.10	45.0        	-28.16
48:53.3     	-31.13	44.9        	-28.20
48:54.2     	-31.17	44.9        	-28.25
48:55.1     	-31.20	44.9        	-28.29
48:55.9     	-31.24	44.9        	-28.34
48:56.8     	-31.29	45.0        	-28.40
48:57.7     	-31.33	45.0        	-28.45
48:58.6     	-31.38	45.0        	-28.49
48:59.5     	-31.23	44.2        	-28.53
49:00.4     	-31.45	45.0        	-28.58
49:01.3     	-31.49	45.8        	-28.62
49:02.3     	-31.50	45.0        	-28.66
49:03.2     	-31.58	45.1        	-28.73
49:04.0     	-31.61	45.1        	-28.77
49:04.9     	-31.60	44.8        	-28.79
49:05.9     	-31.65	45.1        	-28.82
49:06.7     	-31.66	45.0        	-28.84
49:07.6     	-31.73	45.2        	-28.87
49:08.5     	-31.74	45.2        	-28.90
49:09.4     	-31.75	45.0        	-28.93
49:10.3     	-31.83	45.3        	-28.95
49:11.2     	-31.83	45.2        	-28.96
49:12.0     	-31.86	45.3        	-29.00
49:12.9     	-31.88	45.2        	-29.02
49:13.8     	-31.90	45.1        	-29.04
49:14.7     	-31.96	45.3        	-29.08
49:15.7     	-32.01	45.3        	-29.12
49:16.6     	-32.02	45.2        	-29.15
49:17.5     	-32.05	45.2        	-29.17
49:18.4     	-32.07	45.1        	-29.19
49:19.3     	-32.14	45.4        	-29.22
49:20.1     	-32.14	45.2        	-29.23
49:21.1     	-32.12	45.1        	-29.24
49:21.9     	-32.11	45.0        	-29.26
49:22.8     	-32.15	45.1        	-29.28
49:23.7     	-32.18	45.1        	-29.30
49:24.6     	-32.21	45.1        	-29.34
49:25.5     	-32.27	45.2        	-29.36
49:26.4     	-32.30	45.2        	-29.37
49:27.3     	-32.35	45.3        	-29.41
49:28.2     	-32.41	45.5        	-29.45
49:29.1     	-32.41	45.3        	-29.46
49:30.0     	-32.46	45.4        	-29.48
49:30.9     	-32.50	45.5        	-29.48
49:31.8     	-32.50	45.5        	-29.49
49:32.7     	-32.55	45.7        	-29.51
49:33.6     	-32.55	45.6        	-29.53
49:34.5     	-32.64	45.8        	-29.56
49:35.4     	-32.70	46.0        	-29.59
49:36.3     	-32.71	45.9        	-29.64
49:37.6     	-32.71	45.7        	-29.70
49:38.0     	-32.79	45.8        	-29.74
49:39.0     	-32.83	45.8        	-29.80
49:40.4     	-32.87	45.8        	-29.87
49:40.8     	-32.93	45.7        	-29.92
49:41.7     	-32.97	45.6        	-29.95
49:42.6     	-33.01	45.6        	-30.00
49:43.5     	-33.05	45.5        	-30.05
49:44.4     	-33.10	45.6        	-30.09
49:45.2     	-33.12	45.5        	-30.14
49:46.1     	-33.16	45.4        	-30.20
49:47.0     	-33.18	45.4        	-30.23
49:47.9     	-33.19	45.2        	-30.25
49:48.8     	-33.22	45.3        	-30.28
49:49.7     	-33.22	45.2        	-30.30
49:50.6     	-33.27	45.2        	-30.33
49:51.5     	-33.32	45.3        	-30.35
49:52.4     	-33.33	45.3        	-30.36
49:53.2     	-33.36	45.4        	-30.37
49:54.2     	-33.35	45.2        	-30.38
49:55.1     	-33.43	45.5        	-30.40
49:56.0     	-33.43	45.4        	-30.40
49:56.9     	-33.50	45.7        	-30.43
49:57.8     	-33.51	45.7        	-30.44
49:58.7     	-33.52	45.6        	-30.46
49:59.6     	-33.57	45.7        	-30.49
50:00.5     	-33.61	45.8        	-30.52
50:01.3     	-33.62	45.6        	-30.57
50:02.3     	-33.71	45.8        	-30.62
50:03.2     	-33.74	45.8        	-30.65
50:04.0     	-33.77	45.8        	-30.71
50:04.9     	-33.83	45.7        	-30.75
50:05.8     	-33.85	45.6        	-30.78
50:06.7     	-33.90	45.8        	-30.84
50:07.6     	-33.94	45.7        	-30.88
50:08.6     	-33.95	45.6        	-30.91
50:09.5     	-34.01	45.8        	-30.95
50:10.4     	-34.06	45.9        	-30.98
50:11.3     	-34.09	45.9        	-31.02
50:12.1     	-34.14	46.0        	-31.07
50:13.0     	-34.19	46.1        	-31.12
50:13.9     	-34.22	45.9        	-31.18
50:14.6     	-34.25	45.6        	-31.18
50:14.8     	-34.19	45.6        	--
50:15.0     	-34.19	--          	--
50:15.3     	-34.19	--          	--
50:15.8     	19.11 	--          	--
50:16.1     	19.12 	1.4         	--
50:16.5     	19.12 	1.0         	19.56
50:17.0     	19.12 	0.6         	-48.50
50:17.4     	--    	0.6         	-116.56
50:17.6     	19.14 	--          	-116.56
50:17.8     	-24.73	6.5         	19.56
50:18.7     	19.19 	77.2        	19.57
50:19.6     	19.23 	77.1        	19.58
50:20.5     	19.24 	77.1        	19.58
50:21.5     	19.25 	77.2        	19.59
50:22.4     	20.03 	73.6        	20.05
50:23.3     	20.05 	75.8        	20.08
50:24.2     	20.11 	75.8        	20.09
50:25.1     	20.13 	75.8        	20.08
50:25.9     	20.14 	75.7        	20.09
50:26.8     	20.14 	75.7        	20.09
50:27.8     	20.14 	75.7        	20.10
50:28.6     	20.14 	75.7        	20.10
50:29.5     	20.08 	75.9        	20.10
50:30.4     	20.01 	76.2        	20.12
50:31.3     	19.88 	76.7        	20.13
50:32.2     	19.75 	77.3        	20.12
50:33.1     	19.64 	77.8        	20.12
50:33.9     	19.55 	78.3        	20.12
50:34.8     	19.48 	78.6        	20.12
50:35.9     	19.44 	78.8        	20.12
50:36.7     	19.42 	78.9        	20.12
50:37.6     	19.40 	79.0        	20.12
50:38.5     	19.38 	79.0        	20.12
50:39.4     	19.38 	79.0        	20.11
50:40.3     	19.38 	79.0        	20.12
50:41.2     	19.38 	79.1        	20.11
50:42.1     	19.38 	79.1        	20.11
50:43.0     	19.58 	78.1        	20.11
50:43.9     	19.76 	77.5        	20.12
50:44.7     	19.99 	77.0        	20.12
50:45.6     	20.12 	76.5        	20.12
50:46.5     	20.18 	76.2        	20.12
50:47.4     	20.23 	75.9        	20.12
50:48.3     	20.25 	75.9        	20.13
50:49.3     	20.19 	76.2        	20.12
50:50.2     	20.13 	76.4        	20.13
50:51.1     	20.06 	76.5        	20.13
50:52.0     	20.00 	76.6        	20.14
50:52.8     	20.00 	76.6        	20.14
50:53.7     	19.97 	76.6        	20.14
50:55.1     	19.94 	76.6        	20.14
50:55.3     	19.94 	76.6        	20.14
50:55.5     	19.95 	76.8        	20.14
50:56.4     	19.96 	76.7        	20.14
50:57.7     	19.96 	76.6        	20.15
50:58.0     	19.96 	76.6        	20.15
50:58.3     	--    	--          	-32.54
50:58.7     	-35.81	49.4        	20.14
50:59.7     	19.96 	22.2        	72.83
51:00.0     	75.72 	22.2        	20.14
51:00.4     	-35.86	100.0       	-32.69
51:01.3     	-35.89	49.3        	-32.71
51:02.4     	-35.92	49.3        	-32.74
51:03.4     	-35.94	49.2        	-32.71
51:04.1     	-35.89	49.3        	-32.77
51:05.0     	-36.03	49.7        	-32.74
51:05.7     	-35.92	50.1        	-32.70
51:05.9     	-35.92	49.3        	-32.82
