Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
02:36.2     	8.12  	73.3    	8.80
02:37.0     	8.04  	73.9    	8.79
02:38.0     	7.96  	74.5    	8.77
02:38.9     	7.86  	75.2    	8.76
02:39.7     	7.84  	75.6    	8.74
02:40.6     	7.84  	75.5    	8.73
02:41.5     	7.88  	75.2    	8.71
02:42.4     	7.92  	74.9    	8.70
02:43.3     	7.94  	74.8    	8.69
02:44.2     	7.98  	74.5    	8.67
02:45.1     	8.06  	74.0    	8.66
02:46.0     	8.10  	73.6    	8.65
02:47.0     	8.19  	72.9    	8.64
02:47.8     	8.21  	72.8    	8.63
02:48.7     	8.16  	73.2    	8.63
02:49.6     	8.10  	73.6    	8.62
02:50.5     	8.08  	73.9    	8.61
02:51.4     	8.07  	74.0    	8.61
02:52.3     	8.06  	74.1    	8.60
02:53.1     	8.09  	74.0    	8.59
02:54.0     	8.09  	74.0    	8.58
02:54.9     	8.10  	73.9    	8.57
02:55.9     	8.12  	73.8    	8.57
02:56.8     	8.13  	73.7    	8.56
02:57.7     	8.11  	73.9    	8.55
02:58.6     	8.09  	74.0    	8.55
02:59.5     	8.12  	73.7    	8.54
03:00.4     	8.16  	73.4    	8.54
03:01.2     	8.20  	73.0    	8.53
03:02.1     	8.23  	72.8    	8.53
03:03.0     	8.24  	72.7    	8.53
03:03.9     	8.26  	72.5    	8.52
03:04.8     	8.24  	72.7    	8.52
03:05.8     	8.26  	72.5    	8.52
03:06.6     	8.29  	72.4    	8.52
03:07.5     	8.28  	72.4    	8.52
03:08.4     	8.27  	72.5    	8.52
03:09.3     	8.26  	72.6    	8.51
03:10.2     	8.20  	73.0    	8.51
03:11.1     	8.14  	73.4    	8.51
03:12.0     	8.09  	73.7    	8.51
03:12.9     	8.08  	73.9    	8.50
03:13.8     	8.11  	73.7    	8.50
03:14.6     	8.10  	73.8    	8.50
03:15.5     	8.07  	74.0    	8.49
03:16.4     	8.11  	73.7    	8.49
03:17.4     	8.14  	73.5    	8.48
03:18.3     	8.18  	73.3    	8.48
03:19.2     	8.19  	73.2    	8.48
03:20.0     	8.21  	73.1    	8.47
03:21.0     	8.19  	73.2    	8.47
03:21.9     	8.18  	73.3    	8.47
03:22.7     	8.15  	73.5    	8.46
03:23.6     	8.13  	73.6    	8.46
03:24.5     	8.08  	74.0    	8.46
03:25.4     	8.04  	74.3    	8.45
03:26.3     	8.00  	74.5    	8.45
03:27.2     	7.93  	74.9    	8.44
03:28.1     	7.89  	75.1    	8.43
03:29.0     	7.88  	75.1    	8.43
03:29.9     	7.92  	74.8    	8.42
03:30.8     	7.98  	74.4    	8.41
03:31.7     	7.99  	74.3    	8.41
03:32.6     	7.96  	74.5    	8.40
03:33.5     	7.97  	74.4    	8.39
03:34.4     	8.03  	74.1    	8.39
03:35.3     	7.99  	74.4    	8.38
03:36.1     	7.95  	74.6    	8.38
03:37.0     	8.00  	74.3    	8.37
03:37.9     	8.06  	73.9    	8.36
03:38.9     	8.09  	73.8    	8.36
03:39.8     	8.06  	74.0    	8.35
03:40.7     	8.00  	74.3    	8.35
03:41.5     	7.93  	74.9    	8.34
03:42.4     	7.88  	75.2    	8.34
03:43.4     	7.79  	75.8    	8.33
03:44.3     	7.83  	75.6    	8.32
03:45.1     	7.87  	75.4    	8.31
03:46.0     	7.97  	74.7    	8.30
03:46.9     	8.03  	74.4    	8.30
03:47.8     	8.07  	74.2    	8.29
03:48.7     	8.07  	74.2    	8.28
03:49.7     	8.05  	74.3    	8.28
03:50.5     	8.04  	74.4    	8.27
03:51.4     	7.99  	74.7    	8.27
03:52.4     	7.88  	75.5    	8.26
03:53.2     	7.87  	75.5    	8.26
03:54.1     	7.92  	75.1    	8.25
03:55.0     	7.86  	75.4    	8.24
03:55.9     	7.78  	76.0    	8.24
03:56.8     	7.72  	76.5    	8.23
03:57.7     	7.76  	76.2    	8.22
03:58.5     	8.00  	74.1    	8.22
03:59.4     	8.31  	71.6    	8.22
04:00.6     	8.63  	71.0    	8.22
04:01.3     	8.69  	68.9    	8.22
04:02.2     	8.74  	68.5    	8.23
04:03.1     	8.81  	68.0    	8.24
04:04.0     	8.88  	67.6    	8.25
04:04.9     	8.91  	67.3    	8.27
04:05.8     	8.91  	67.4    	8.28
04:06.6     	8.87  	67.7    	8.29
04:07.5     	8.86  	67.9    	8.30
04:08.4     	8.83  	68.0    	8.32
04:09.3     	8.85  	67.9    	8.33
04:10.2     	8.85  	68.0    	8.34
04:11.2     	8.82  	68.3    	8.35
04:12.3     	8.79  	68.3    	8.37
04:13.2     	8.79  	68.4    	8.38
04:13.8     	8.71  	69.1    	8.39
04:14.7     	8.67  	69.4    	8.40
04:15.6     	8.65  	69.6    	8.41
04:16.5     	8.61  	69.9    	8.42
04:17.4     	8.66  	69.6    	8.43
04:18.3     	8.66  	69.6    	8.44
04:19.2     	8.59  	70.0    	8.45
04:20.1     	8.59  	70.0    	8.45
04:21.0     	8.51  	70.5    	8.46
04:21.9     	8.48  	70.8    	8.47
04:22.8     	8.53  	70.5    	8.47
04:23.7     	8.56  	70.3    	8.48
04:24.6     	8.53  	70.5    	8.49
04:25.4     	8.50  	70.6    	8.49
04:26.3     	8.56  	70.3    	8.49
04:27.2     	8.52  	70.5    	8.50
04:28.1     	8.50  	70.6    	8.50
04:29.0     	8.50  	70.6    	8.51
04:29.9     	8.44  	71.0    	8.51
04:30.9     	8.40  	71.3    	8.51
04:31.8     	8.38  	71.4    	8.52
04:32.7     	8.37  	71.5    	8.52
04:33.5     	8.39  	71.4    	8.52
04:34.4     	8.36  	71.6    	8.52
04:35.3     	8.32  	71.9    	8.52
04:36.2     	8.25  	72.4    	8.53
04:37.1     	8.16  	73.0    	8.53
04:38.0     	8.15  	73.1    	8.52
04:38.9     	8.17  	73.0    	8.52
04:39.8     	8.15  	73.2    	8.52
04:40.7     	8.13  	73.3    	8.52
04:41.6     	8.08  	73.7    	8.52
04:42.5     	8.05  	73.9    	8.51
04:43.4     	8.04  	74.0    	8.51
04:44.3     	8.04  	74.0    	8.50
04:45.2     	8.07  	73.8    	8.50
04:46.1     	8.12  	73.5    	8.49
04:46.9     	8.13  	73.5    	8.49
04:47.8     	8.08  	73.7    	8.49
04:48.7     	8.03  	74.1    	8.48
04:49.6     	8.01  	74.2    	8.48
04:50.5     	7.99  	74.3    	8.47
04:51.4     	7.96  	74.6    	8.47
04:52.4     	7.91  	74.9    	8.46
04:53.3     	7.95  	74.7    	8.45
04:54.2     	8.06  	74.0    	8.45
04:55.0     	8.18  	73.2    	8.44
04:55.9     	8.28  	72.6    	8.43
04:56.8     	8.33  	72.2    	8.43
04:57.7     	8.30  	72.4    	8.43
04:58.6     	8.26  	72.7    	8.42
04:59.5     	8.22  	73.0    	8.42
05:00.4     	8.26  	72.7    	8.42
05:01.2     	8.31  	72.4    	8.42
05:02.2     	8.30  	72.5    	8.41
05:03.1     	8.29  	72.6    	8.41
05:04.0     	8.29  	72.7    	8.41
05:04.9     	8.27  	72.7    	8.41
05:05.8     	8.28  	72.7    	8.41
05:06.7     	8.34  	72.3    	8.41
05:07.6     	8.37  	72.2    	8.41
05:08.9     	8.40  	72.0    	8.41
05:09.1     	8.40  	72.0    	8.41
05:09.3     	8.31  	72.6    	8.41
05:10.2     	8.30  	72.7    	8.41
05:11.1     	8.24  	73.1    	8.41
05:12.0     	8.22  	73.2    	8.41
05:13.0     	8.20  	73.3    	8.41
05:13.9     	8.17  	73.5    	8.41
05:14.8     	8.11  	73.9    	8.41
05:15.6     	8.07  	74.1    	8.40
05:16.5     	8.01  	74.5    	8.40
05:17.4     	7.95  	74.9    	8.40
05:18.3     	7.88  	75.3    	8.39
05:19.2     	7.88  	75.3    	8.39
05:20.1     	7.86  	75.4    	8.39
05:21.0     	7.83  	75.7    	8.38
05:21.8     	7.85  	75.7    	8.37
05:22.7     	7.85  	75.9    	8.37
05:23.7     	7.86  	75.8    	8.36
05:24.6     	7.98  	75.0    	8.36
05:25.5     	8.10  	74.1    	8.35
05:26.4     	8.18  	73.5    	8.35
05:27.3     	8.24  	73.2    	8.35
05:28.2     	8.23  	73.3    	8.34
05:29.1     	8.24  	73.3    	8.34
05:29.9     	8.25  	73.3    	8.34
05:30.8     	8.22  	73.6    	8.34
05:31.7     	8.24  	73.5    	8.34
05:32.6     	8.27  	73.2    	8.34
05:33.5     	8.30  	72.9    	8.34
05:34.5     	8.35  	72.5    	8.35
05:35.4     	8.38  	72.3    	8.35
05:36.3     	8.35  	72.6    	8.35
05:37.2     	8.33  	73.0    	8.35
05:38.1     	8.30  	73.2    	8.35
05:38.9     	8.30  	73.2    	8.36
05:39.8     	8.30  	73.2    	8.36
05:40.7     	8.30  	73.2    	8.36
05:41.6     	8.29  	73.3    	8.36
05:42.5     	8.28  	73.4    	8.36
05:43.4     	8.27  	73.4    	8.37
05:44.3     	8.28  	73.4    	8.37
05:45.3     	8.29  	73.3    	8.37
05:46.2     	8.31  	73.1    	8.38
05:47.0     	8.32  	73.0    	8.38
05:47.9     	8.32  	73.0    	8.38
05:48.8     	8.33  	72.7    	8.39
05:49.7     	8.41  	72.0    	8.39
05:50.6     	8.42  	71.9    	8.39
05:51.5     	8.42  	72.0    	8.40
05:52.3     	8.41  	72.2    	8.40
05:53.2     	8.40  	72.3    	8.41
05:54.2     	8.40  	72.4    	8.41
05:55.0     	8.38  	72.6    	8.42
05:55.9     	8.35  	72.8    	8.42
05:56.9     	8.34  	72.8    	8.43
05:57.8     	8.30  	73.1    	8.43
05:58.7     	8.29  	73.1    	8.43
05:59.6     	8.28  	73.2    	8.43
06:00.4     	8.27  	73.3    	8.44
06:01.3     	8.26  	73.4    	8.44
06:02.2     	8.24  	73.6    	8.44
06:03.1     	8.21  	73.8    	8.44
06:04.0     	8.19  	74.0    	8.44
06:04.9     	8.18  	74.0    	8.45
06:05.8     	8.19  	74.0    	8.45
06:06.7     	8.20  	73.9    	8.45
06:07.7     	8.21  	73.8    	8.45
06:08.5     	8.21  	73.8    	8.45
06:09.4     	8.22  	73.8    	8.45
06:10.3     	8.21  	73.8    	8.46
06:11.2     	8.19  	73.9    	8.46
06:12.1     	8.17  	74.1    	8.46
06:13.0     	8.15  	74.0    	8.46
06:13.2     	8.15  	74.1    	8.46
06:13.9     	8.19  	73.9    	8.46
06:14.8     	8.20  	73.8    	8.47
06:15.7     	8.19  	73.8    	8.47
06:16.5     	8.17  	73.9    	8.47
06:17.4     	8.17  	73.9    	8.47
06:18.3     	8.14  	74.1    	8.47
06:19.3     	8.14  	74.2    	8.47
06:20.2     	8.13  	74.3    	8.47
06:20.9     	8.13  	74.3    	8.47
06:21.1     	8.13  	74.3    	8.47
06:21.9     	8.13  	74.4    	8.47
06:22.9     	8.14  	74.4    	8.47
06:23.8     	8.13  	74.5    	8.47
06:24.6     	8.18  	74.1    	8.47
06:25.5     	8.24  	73.7    	8.47
06:26.4     	8.24  	73.6    	8.47
06:27.3     	8.24  	73.6    	8.47
06:28.2     	8.26  	73.4    	8.48
06:29.1     	8.30  	73.1    	8.48
06:29.9     	8.33  	72.9    	8.48
06:30.9     	8.38  	72.6    	8.48
06:31.8     	8.38  	72.5    	8.48
06:32.7     	8.34  	72.8    	8.48
06:33.6     	8.27  	73.2    	8.48
06:34.5     	8.22  	73.5    	8.49
06:35.3     	8.18  	73.9    	8.49
06:36.3     	8.15  	74.1    	8.49
06:37.2     	8.24  	73.7    	8.49
06:38.0     	8.23  	73.7    	8.49
06:38.9     	8.29  	73.4    	8.49
06:39.8     	8.32  	73.2    	8.49
06:40.7     	8.36  	72.9    	8.49
06:41.7     	8.37  	72.9    	8.49
06:42.6     	8.37  	73.0    	8.49
06:43.4     	8.35  	73.2    	8.49
06:44.3     	8.32  	73.4    	8.49
06:45.3     	8.29  	73.5    	8.47
06:46.1     	8.25  	73.7    	8.49
06:47.0     	8.23  	73.9    	8.49
06:47.9     	8.23  	74.0    	8.49
06:48.8     	8.21  	74.1    	8.49
06:49.7     	8.23  	74.0    	8.49
06:50.6     	8.22  	74.1    	8.49
06:51.4     	8.20  	74.2    	8.49
06:52.3     	8.19  	74.3    	8.48
06:53.3     	8.21  	74.2    	8.48
06:54.2     	8.19  	74.3    	8.48
06:55.1     	8.21  	74.1    	8.48
06:56.0     	8.16  	74.4    	8.48
06:56.9     	8.14  	74.5    	8.48
06:57.8     	8.16  	74.4    	8.48
06:58.7     	8.19  	74.2    	8.48
06:59.5     	8.24  	73.9    	8.48
07:00.9     	8.29  	73.6    	8.48
07:01.1     	8.29  	73.6    	8.48
07:01.3     	8.24  	73.9    	8.48
07:02.2     	8.27  	73.6    	8.48
07:03.1     	8.28  	73.6    	8.47
07:04.1     	8.21  	74.0    	8.47
07:05.0     	8.19  	74.2    	8.47
07:05.9     	8.13  	74.6    	8.47
07:06.8     	8.16  	74.5    	8.47
07:07.6     	8.20  	74.2    	8.47
07:09.2     	8.24  	74.0    	8.47
07:09.4     	8.26  	73.9    	8.46
07:10.3     	8.30  	73.6    	8.46
07:11.2     	8.32  	73.4    	8.46
07:12.1     	8.31  	73.5    	8.46
07:13.0     	8.31  	73.6    	8.46
07:13.9     	8.28  	73.8    	8.46
07:14.9     	8.27  	73.9    	8.46
07:15.7     	8.28  	73.9    	8.46
07:16.6     	8.27  	74.0    	8.46
07:17.5     	8.26  	74.1    	8.45
07:18.4     	8.26  	74.1    	8.45
07:19.3     	8.29  	73.8    	8.45
07:20.2     	8.31  	73.8    	8.45
07:21.1     	8.27  	74.1    	8.45
07:21.9     	8.28  	74.0    	8.45
07:22.8     	8.28  	74.0    	8.45
07:23.8     	8.28  	74.0    	8.45
07:24.6     	8.28  	74.0    	8.46
07:25.5     	8.27  	74.1    	8.46
07:26.5     	8.24  	74.3    	8.46
07:27.4     	8.23  	74.4    	8.46
07:28.3     	8.21  	74.6    	8.46
07:29.2     	8.16  	74.9    	8.46
07:30.0     	8.13  	75.0    	8.46
07:30.9     	8.10  	75.2    	8.46
07:31.8     	8.09  	75.4    	8.46
07:32.7     	8.07  	75.5    	8.46
07:33.6     	8.05  	75.7    	8.46
07:34.5     	8.04  	75.8    	8.46
07:35.4     	8.03  	75.9    	8.45
07:36.3     	8.05  	75.8    	8.45
07:37.3     	8.06  	75.7    	8.45
07:38.1     	8.09  	75.4    	8.45
07:39.0     	8.12  	75.2    	8.45
07:39.9     	8.10  	75.2    	8.45
07:40.8     	8.09  	75.2    	8.45
07:41.7     	8.06  	75.4    	8.45
07:42.6     	8.03  	75.5    	8.45
07:43.5     	8.02  	75.7    	8.45
07:44.4     	8.03  	75.6    	8.45
07:45.3     	8.08  	75.3    	8.45
07:46.1     	8.09  	75.2    	8.45
07:47.0     	8.15  	74.8    	8.45
07:47.9     	8.15  	74.7    	8.45
07:48.9     	8.12  	74.9    	8.45
07:49.8     	8.09  	75.1    	8.44
07:50.7     	8.14  	74.7    	8.44
07:51.6     	8.14  	74.7    	8.44
07:52.5     	8.14  	74.8    	8.44
07:53.4     	8.16  	74.6    	8.44
07:54.2     	8.16  	74.6    	8.44
07:55.1     	8.13  	74.8    	8.44
07:56.0     	8.12  	74.9    	8.44
07:56.9     	8.09  	75.0    	8.43
07:57.8     	8.10  	75.0    	8.43
07:58.7     	8.13  	74.8    	8.43
07:59.6     	8.15  	74.7    	8.43
08:00.5     	8.13  	74.7    	8.43
08:01.4     	8.11  	74.8    	8.43
08:02.3     	8.11  	74.8    	8.42
08:03.2     	8.14  	74.6    	8.42
08:04.1     	8.14  	74.6    	8.42
08:05.0     	8.13  	74.7    	8.42
08:05.9     	8.14  	74.6    	8.42
08:06.8     	8.11  	74.8    	8.42
08:07.6     	8.10  	74.9    	8.42
08:08.5     	8.10  	74.9    	8.41
08:09.4     	8.12  	74.6    	8.41
08:10.4     	8.07  	74.9    	8.41
08:11.3     	8.03  	75.2    	8.39
08:12.2     	8.02  	75.2    	8.40
08:13.0     	8.04  	75.1    	8.40
08:14.0     	8.06  	74.9    	8.40
08:14.9     	8.09  	74.8    	8.40
08:15.7     	8.12  	74.6    	8.39
08:16.6     	8.15  	74.5    	8.39
08:17.5     	8.16  	74.4    	8.39
08:18.4     	8.16  	74.4    	8.39
08:19.3     	8.16  	74.4    	8.39
08:20.2     	8.20  	74.2    	8.39
08:21.1     	8.19  	74.2    	8.39
08:22.0     	8.18  	74.2    	8.39
08:22.9     	8.19  	74.2    	8.39
08:23.8     	8.20  	74.1    	8.39
08:24.7     	8.19  	74.2    	8.39
08:25.6     	8.17  	74.4    	8.39
08:26.5     	8.14  	74.5    	8.39
08:27.4     	8.16  	74.4    	8.39
08:28.3     	8.15  	74.5    	8.39
08:29.1     	8.15  	74.5    	8.39
08:30.0     	8.14  	74.5    	8.40
08:30.9     	8.14  	74.6    	8.40
08:31.8     	8.17  	74.4    	8.40
08:32.8     	8.20  	74.2    	8.40
08:33.7     	8.21  	74.2    	8.40
08:34.6     	8.19  	74.4    	8.40
08:35.5     	8.20  	74.4    	8.40
08:36.4     	8.23  	74.2    	8.40
08:37.2     	8.25  	74.1    	8.40
08:38.1     	8.24  	74.2    	8.40
08:39.0     	8.20  	74.5    	8.41
08:39.9     	8.17  	74.8    	8.41
08:40.8     	8.14  	75.0    	8.41
08:41.7     	8.11  	75.3    	8.41
08:42.5     	8.18  	74.7    	8.41
08:43.5     	8.23  	74.3    	8.41
08:44.4     	8.27  	74.0    	8.41
08:45.3     	8.29  	73.8    	8.41
08:46.2     	8.29  	73.9    	8.41
08:47.1     	8.28  	74.0    	8.41
08:48.0     	8.29  	74.0    	8.41
08:48.9     	8.30  	74.0    	8.41
08:49.8     	8.30  	73.9    	8.41
08:50.6     	8.33  	73.7    	8.42
08:51.5     	8.35  	73.5    	8.42
08:52.4     	8.36  	73.4    	8.42
08:53.4     	8.35  	73.5    	8.42
08:54.3     	8.35  	73.5    	8.43
08:55.2     	8.37  	73.4    	8.43
08:56.0     	8.37  	73.4    	8.44
08:57.0     	8.35  	73.6    	8.44
08:57.9     	8.30  	73.9    	8.44
08:58.7     	8.29  	74.1    	8.45
08:59.6     	8.24  	74.4    	8.45
09:01.0     	8.19  	74.7    	8.45
09:01.2     	8.19  	74.7    	8.45
09:01.4     	8.24  	74.4    	8.45
09:02.3     	8.28  	74.1    	8.45
09:03.2     	8.31  	73.9    	8.46
09:04.0     	8.30  	74.1    	8.46
09:05.0     	8.27  	74.5    	8.46
09:05.9     	8.23  	74.9    	8.46
09:06.9     	8.28  	74.4    	8.46
09:07.7     	8.40  	73.3    	8.46
09:08.6     	8.48  	72.5    	8.47
09:09.5     	8.51  	72.2    	8.47
09:10.4     	8.50  	72.2    	8.47
09:11.3     	8.40  	72.8    	8.48
09:12.2     	8.47  	72.3    	8.48
09:13.0     	8.54  	71.6    	8.49
09:13.9     	8.61  	71.2    	8.49
09:14.9     	8.66  	70.9    	8.50
09:15.8     	8.66  	70.9    	8.50
09:16.7     	8.58  	71.5    	8.51
09:17.6     	8.46  	72.5    	8.52
09:18.5     	8.37  	73.1    	8.52
09:19.4     	8.36  	73.2    	8.52
09:20.3     	8.37  	73.2    	8.52
09:21.4     	8.39  	73.1    	8.52
09:22.0     	8.33  	73.4    	8.53
09:22.9     	8.27  	73.9    	8.53
09:23.8     	8.24  	74.2    	8.53
09:24.7     	8.25  	74.1    	8.53
09:25.6     	8.28  	73.9    	8.53
09:26.6     	8.31  	73.7    	8.52
09:27.5     	8.36  	73.4    	8.52
09:28.4     	8.43  	72.9    	8.52
09:29.2     	8.43  	72.9    	8.53
09:30.1     	8.41  	73.0    	8.53
09:31.0     	8.43  	72.9    	8.53
09:31.9     	8.41  	73.0    	8.53
09:32.8     	8.37  	73.4    	8.53
09:33.7     	8.33  	73.8    	8.53
09:34.5     	8.32  	73.9    	8.53
09:35.4     	8.33  	73.8    	8.53
09:36.3     	8.35  	73.8    	8.53
09:37.3     	8.35  	73.9    	8.53
09:38.2     	8.36  	73.9    	8.53
09:39.1     	8.37  	73.8    	8.53
09:40.0     	8.36  	73.9    	8.53
09:40.9     	8.29  	74.3    	8.53
09:41.8     	8.23  	74.7    	8.53
09:42.6     	8.21  	74.8    	8.53
09:43.5     	8.19  	74.9    	8.54
09:44.4     	8.18  	74.9    	8.53
09:45.3     	8.15  	75.1    	8.53
09:46.2     	8.09  	75.4    	8.53
09:47.1     	8.05  	75.6    	8.53
09:48.1     	8.07  	75.4    	8.53
