Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
01:17.8     	9.82  	89.3    	16.79
01:18.7     	9.80  	89.6    	16.66
01:19.6     	9.80  	89.7    	16.53
01:20.5     	9.80  	89.7    	16.41
01:21.3     	9.79  	89.9    	16.30
01:22.2     	9.79  	89.9    	16.18
01:23.1     	9.76  	89.9    	16.08
01:24.0     	9.74  	89.9    	15.97
01:24.2     	9.74  	89.4    	15.97
01:24.9     	9.89  	88.3    	15.87
01:25.8     	9.96  	87.6    	15.76
01:26.8     	10.00 	87.1    	15.66
01:27.7     	10.02 	86.7    	15.56
01:28.6     	10.00 	86.6    	15.47
01:29.4     	9.99  	86.5    	15.37
01:30.3     	9.98  	86.4    	15.27
01:31.2     	9.96  	86.4    	15.18
01:32.1     	9.94  	86.3    	15.09
01:33.0     	9.94  	86.2    	15.00
01:33.9     	9.95  	86.0    	14.91
01:34.8     	9.99  	85.6    	14.82
01:35.7     	10.00 	85.5    	14.74
01:36.6     	10.03 	85.2    	14.65
01:37.5     	10.05 	85.0    	14.57
01:38.4     	10.04 	84.9    	14.49
01:39.3     	10.04 	84.8    	14.41
01:40.2     	10.03 	84.7    	14.34
01:41.1     	10.06 	84.5    	14.26
01:42.0     	10.15 	83.7    	14.19
01:42.8     	10.22 	82.9    	14.11
01:43.7     	10.29 	82.3    	14.04
01:44.6     	10.35 	81.7    	13.97
01:45.5     	10.39 	81.3    	13.90
01:46.4     	10.38 	81.4    	13.83
01:47.4     	10.35 	81.7    	13.76
01:48.3     	10.33 	82.0    	13.69
01:49.2     	10.35 	81.7    	13.63
01:50.1     	10.36 	81.4    	13.56
01:50.9     	10.37 	81.1    	13.50
01:51.8     	10.38 	81.0    	13.44
01:52.7     	10.38 	80.9    	13.38
01:53.6     	10.37 	80.9    	13.33
01:54.5     	10.35 	81.0    	13.28
01:55.4     	10.34 	81.1    	13.22
01:56.3     	10.32 	81.1    	13.17
01:57.2     	10.25 	81.6    	13.12
01:58.2     	10.17 	82.5    	13.07
01:59.0     	10.13 	82.9    	13.00
01:59.9     	10.10 	83.0    	12.94
02:00.8     	10.07 	83.2    	12.88
02:01.7     	10.05 	83.3    	12.83
02:02.6     	10.06 	83.2    	12.77
02:03.5     	10.00 	83.3    	12.72
02:04.3     	9.97  	83.4    	12.67
02:05.2     	9.93  	83.6    	12.62
02:06.1     	9.89  	83.7    	12.57
02:07.0     	9.89  	83.6    	12.52
02:07.9     	9.87  	83.8    	12.47
02:08.9     	9.84  	83.9    	12.42
02:09.8     	9.80  	84.0    	12.37
02:10.7     	9.76  	84.0    	12.33
02:11.6     	9.73  	84.0    	12.28
02:12.4     	9.71  	83.7    	12.24
02:13.3     	9.68  	83.7    	12.19
02:14.2     	9.60  	84.1    	12.15
02:15.1     	9.60  	84.1    	12.10
02:16.0     	9.61  	83.8    	12.06
02:16.9     	9.56  	83.9    	12.01
02:17.8     	9.57  	83.8    	11.97
02:18.7     	9.59  	83.7    	11.92
02:19.7     	9.61  	83.7    	11.88
02:20.5     	9.61  	83.8    	11.83
02:21.4     	9.59  	83.9    	11.79
02:22.3     	9.60  	83.8    	11.75
02:23.2     	9.59  	83.8    	11.71
02:24.1     	9.59  	83.8    	11.68
02:25.0     	9.61  	83.8    	11.64
02:25.9     	9.67  	83.4    	11.60
02:26.8     	9.76  	82.9    	11.56
02:27.7     	9.80  	82.5    	11.53
02:28.5     	9.87  	82.2    	11.49
02:29.4     	9.98  	81.5    	11.46
02:30.4     	10.05 	81.1    	11.43
02:31.3     	10.10 	80.7    	11.40
02:32.2     	10.13 	80.6    	11.37
02:33.1     	10.16 	80.4    	11.35
02:33.9     	10.18 	80.3    	11.32
02:34.8     	10.21 	80.2    	11.29
02:35.7     	10.25 	80.0    	11.27
02:36.6     	10.29 	79.8    	11.25
02:37.5     	10.32 	79.5    	11.23
02:38.4     	10.35 	79.4    	11.20
02:39.3     	10.36 	79.4    	11.18
02:40.2     	10.37 	79.4    	11.17
02:41.2     	10.37 	79.4    	11.15
02:42.1     	10.36 	79.4    	11.13
02:42.9     	10.35 	79.4    	11.12
02:43.8     	10.32 	79.4    	11.10
02:44.7     	10.27 	79.7    	11.09
02:45.6     	10.23 	79.9    	11.07
02:46.5     	10.19 	80.1    	11.06
02:47.4     	10.16 	80.2    	11.04
02:48.2     	10.14 	80.3    	11.03
02:49.1     	10.13 	80.3    	11.02
02:50.0     	10.12 	80.3    	11.00
02:50.9     	10.11 	80.4    	10.99
02:51.9     	10.11 	80.5    	10.98
02:52.8     	10.12 	80.6    	10.97
02:53.7     	10.14 	80.5    	10.95
02:54.6     	10.17 	80.4    	10.94
02:55.5     	10.19 	80.3    	10.93
02:56.3     	10.20 	80.3    	10.92
02:57.2     	10.20 	80.3    	10.91
02:58.1     	10.20 	80.4    	10.89
02:59.0     	10.20 	80.3    	10.88
02:59.9     	10.20 	80.3    	10.87
03:00.8     	10.20 	80.2    	10.86
03:01.7     	10.22 	80.1    	10.85
03:02.6     	10.24 	79.9    	10.85
03:03.6     	10.24 	79.9    	10.84
03:04.4     	10.24 	79.9    	10.83
03:05.3     	10.22 	80.0    	10.82
03:06.2     	10.19 	80.3    	10.81
03:07.1     	10.17 	80.4    	10.80
03:08.0     	10.13 	80.6    	10.79
03:08.9     	10.09 	80.8    	10.78
03:09.8     	10.01 	81.1    	10.77
03:10.7     	9.97  	81.3    	10.76
03:11.6     	9.95  	81.4    	10.75
03:12.4     	9.93  	81.4    	10.74
03:13.3     	9.91  	81.5    	10.74
03:14.3     	9.89  	81.7    	10.73
03:15.2     	9.88  	81.8    	10.72
03:16.1     	9.90  	81.8    	10.71
03:17.0     	9.90  	81.8    	10.70
03:17.8     	9.91  	81.8    	10.69
03:18.7     	9.93  	81.7    	10.68
03:19.7     	9.99  	81.2    	10.67
03:20.5     	10.03 	81.0    	10.66
03:21.4     	10.04 	81.1    	10.65
03:22.3     	10.04 	81.2    	10.64
03:23.2     	10.04 	81.1    	10.63
03:24.2     	10.03 	81.1    	10.63
03:25.1     	10.02 	81.1    	10.62
03:25.9     	10.01 	81.1    	10.61
03:26.8     	9.99  	81.2    	10.60
03:27.7     	9.99  	81.2    	10.59
03:28.6     	10.03 	81.0    	10.58
03:29.5     	10.07 	80.7    	10.58
03:30.4     	10.13 	80.3    	10.57
03:31.2     	10.20 	79.5    	10.56
03:32.2     	10.22 	79.4    	10.55
03:33.1     	10.28 	78.9    	10.55
03:33.9     	10.36 	78.3    	10.54
03:34.9     	10.40 	78.0    	10.54
03:35.8     	10.41 	78.0    	10.53
03:36.7     	10.42 	77.9    	10.53
03:37.6     	10.38 	78.1    	10.53
03:38.5     	10.39 	78.0    	10.53
03:39.3     	10.41 	77.9    	10.52
03:40.2     	10.41 	77.9    	10.52
03:41.1     	10.41 	78.0    	10.52
03:42.0     	10.40 	78.0    	10.51
03:42.9     	10.40 	78.0    	10.51
03:43.8     	10.35 	78.3    	10.51
03:44.7     	10.33 	78.4    	10.51
03:45.7     	10.40 	77.7    	10.51
03:46.6     	10.45 	77.2    	10.50
03:47.4     	10.50 	76.8    	10.50
03:48.3     	10.50 	76.7    	10.50
03:49.2     	10.51 	76.6    	10.51
03:50.1     	10.46 	76.8    	10.51
03:51.0     	10.49 	76.5    	10.51
03:51.9     	10.55 	76.0    	10.51
03:52.8     	10.71 	75.0    	10.52
03:53.7     	10.77 	74.7    	10.52
03:54.6     	10.76 	75.0    	10.53
03:55.4     	10.81 	74.6    	10.53
03:56.3     	10.86 	74.2    	10.54
03:57.3     	10.84 	74.3    	10.55
03:58.2     	10.83 	74.3    	10.56
03:59.1     	10.80 	74.6    	10.56
04:00.0     	10.79 	74.6    	10.57
04:00.8     	10.77 	74.7    	10.58
04:01.8     	10.85 	74.3    	10.59
04:02.7     	10.91 	74.0    	10.60
04:03.5     	10.96 	73.8    	10.61
04:04.4     	11.00 	73.6    	10.62
04:05.3     	11.00 	73.6    	10.63
04:06.2     	11.02 	73.5    	10.64
04:07.1     	11.00 	73.7    	10.65
04:08.1     	10.95 	74.0    	10.66
04:08.9     	10.78 	75.1    	10.67
04:09.8     	10.71 	75.7    	10.68
04:10.7     	10.73 	75.6    	10.69
04:11.6     	10.74 	75.6    	10.71
04:12.7     	10.76 	75.5    	10.72
04:13.4     	10.84 	75.0    	10.73
04:14.3     	10.85 	75.0    	10.74
04:15.2     	10.87 	74.8    	10.74
04:16.1     	10.95 	74.1    	10.75
04:16.9     	11.02 	73.6    	10.76
04:17.8     	11.05 	73.4    	10.77
04:18.8     	11.06 	73.6    	10.79
04:19.7     	11.05 	73.7    	10.80
04:20.6     	11.03 	73.8    	10.80
04:21.5     	11.00 	74.0    	10.81
04:22.3     	10.93 	74.4    	10.82
04:23.2     	10.95 	74.3    	10.83
04:24.1     	10.92 	74.4    	10.83
04:25.0     	10.90 	74.5    	10.84
04:25.9     	10.85 	74.9    	10.84
04:26.8     	10.77 	75.4    	10.85
04:27.7     	10.74 	75.6    	10.85
04:28.6     	10.80 	75.0    	10.86
04:29.6     	10.89 	74.5    	10.86
04:30.5     	10.95 	74.1    	10.87
04:31.3     	10.94 	74.2    	10.87
04:32.2     	10.93 	74.2    	10.87
04:33.1     	10.92 	74.3    	10.88
04:34.0     	10.88 	74.6    	10.88
04:34.9     	10.85 	74.8    	10.88
04:35.8     	10.82 	75.0    	10.88
04:36.7     	10.80 	75.2    	10.89
04:37.6     	10.79 	75.3    	10.89
04:38.5     	10.77 	75.4    	10.89
04:39.3     	10.78 	75.3    	10.89
04:40.2     	10.83 	74.9    	10.89
04:41.2     	10.89 	74.5    	10.89
04:42.1     	10.93 	74.3    	10.89
04:43.0     	10.96 	74.1    	10.89
04:43.9     	10.97 	74.0    	10.89
04:44.7     	10.97 	74.0    	10.89
04:45.6     	10.94 	74.2    	10.89
04:46.6     	10.93 	74.3    	10.90
04:47.4     	10.96 	74.1    	10.90
04:48.3     	10.98 	74.0    	10.90
04:49.2     	10.99 	73.9    	10.90
04:50.1     	11.00 	73.9    	10.90
04:51.0     	11.00 	73.9    	10.90
04:52.0     	10.97 	74.1    	10.91
04:52.8     	10.84 	75.3    	10.91
04:53.7     	10.74 	76.1    	10.91
04:54.6     	10.66 	76.7    	10.91
04:55.5     	10.57 	77.3    	10.91
04:56.4     	10.49 	77.6    	10.90
04:57.3     	10.54 	76.9    	10.90
04:58.2     	10.71 	75.6    	10.89
04:59.1     	10.74 	75.6    	10.89
05:00.0     	10.76 	75.6    	10.89
05:00.8     	10.79 	75.4    	10.89
05:01.8     	10.84 	75.0    	10.89
05:02.7     	10.89 	74.6    	10.89
05:03.6     	10.91 	74.3    	10.89
05:04.5     	10.94 	74.1    	10.89
05:05.4     	10.95 	74.0    	10.89
05:06.3     	10.95 	73.9    	10.89
05:07.2     	10.94 	74.2    	10.89
05:08.1     	10.88 	74.7    	10.89
05:08.9     	10.86 	74.8    	10.89
05:09.8     	10.85 	74.8    	10.89
05:10.7     	10.89 	74.5    	10.89
05:11.6     	10.88 	74.5    	10.89
05:12.5     	10.90 	74.3    	10.89
05:13.5     	10.92 	74.2    	10.89
05:14.3     	10.92 	74.2    	10.89
05:15.2     	10.89 	74.4    	10.89
05:16.2     	10.85 	74.8    	10.89
05:17.0     	10.83 	74.9    	10.89
05:17.9     	10.80 	75.1    	10.89
05:18.8     	10.72 	75.7    	10.89
05:19.7     	10.69 	75.9    	10.89
05:20.6     	10.68 	76.0    	10.89
05:21.5     	10.61 	76.3    	10.89
05:22.3     	10.50 	77.0    	10.89
05:23.2     	10.43 	77.4    	10.88
05:24.1     	10.43 	77.3    	10.88
05:25.1     	10.44 	77.2    	10.87
05:26.0     	10.46 	77.1    	10.87
05:26.9     	10.43 	77.3    	10.86
05:27.8     	10.32 	78.0    	10.85
05:28.7     	10.36 	77.8    	10.84
05:29.6     	10.43 	77.3    	10.83
05:30.4     	10.56 	76.4    	10.82
05:31.3     	10.56 	76.6    	10.82
05:32.2     	10.54 	76.8    	10.81
05:33.1     	10.52 	76.9    	10.80
05:34.0     	10.55 	76.7    	10.80
05:34.9     	10.69 	75.3    	10.79
05:35.9     	10.84 	74.2    	10.79
05:36.8     	10.95 	73.5    	10.79
05:37.7     	11.02 	73.1    	10.79
05:38.5     	11.07 	72.8    	10.79
05:39.4     	11.07 	72.8    	10.79
05:40.3     	11.05 	73.1    	10.80
05:41.2     	11.03 	73.4    	10.80
05:42.1     	11.01 	73.6    	10.80
05:43.0     	11.04 	73.2    	10.81
05:43.8     	11.05 	73.1    	10.82
05:44.8     	11.05 	73.3    	10.82
05:45.7     	10.98 	74.1    	10.83
05:46.6     	10.91 	74.4    	10.83
05:47.5     	10.91 	74.2    	10.84
05:48.4     	10.93 	74.0    	10.85
05:49.3     	10.87 	74.6    	10.85
05:50.2     	10.88 	74.3    	10.86
05:51.1     	10.90 	74.2    	10.86
05:51.9     	10.93 	73.9    	10.87
05:52.8     	10.99 	73.4    	10.88
05:53.7     	11.04 	73.1    	10.88
05:54.6     	11.06 	73.1    	10.89
05:55.5     	11.07 	73.0    	10.90
05:56.4     	11.09 	72.8    	10.90
05:57.4     	11.09 	73.0    	10.91
05:58.3     	11.10 	72.9    	10.91
05:59.2     	11.09 	72.9    	10.92
06:00.0     	11.06 	73.1    	10.92
06:00.9     	11.01 	73.4    	10.92
06:01.8     	10.94 	74.0    	10.93
06:02.7     	10.88 	74.4    	10.93
06:03.6     	10.87 	74.4    	10.93
06:04.5     	10.86 	74.5    	10.93
06:05.4     	10.82 	74.7    	10.93
06:06.3     	10.80 	74.9    	10.93
06:07.2     	10.73 	75.5    	10.93
06:08.0     	10.67 	75.9    	10.93
06:09.0     	10.59 	76.4    	10.93
06:09.9     	10.56 	76.5    	10.93
06:10.8     	10.50 	77.0    	10.92
06:11.7     	10.33 	78.3    	10.91
06:12.6     	10.07 	79.8    	10.89
06:13.4     	10.07 	79.7    	10.87
06:14.3     	10.14 	78.9    	10.85
06:15.2     	10.21 	78.6    	10.83
06:16.1     	10.21 	78.4    	10.81
06:17.0     	10.38 	77.2    	10.79
06:17.9     	10.45 	76.6    	10.78
06:18.8     	10.48 	76.4    	10.77
06:19.8     	10.47 	76.5    	10.76
06:20.7     	10.49 	76.4    	10.75
06:21.6     	10.54 	76.0    	10.74
06:22.4     	10.57 	75.7    	10.74
06:23.3     	10.65 	75.0    	10.73
06:24.2     	10.76 	74.3    	10.73
06:25.1     	10.85 	73.7    	10.73
06:26.0     	10.90 	73.5    	10.73
06:26.9     	10.91 	73.5    	10.74
06:27.8     	10.87 	73.9    	10.74
06:28.7     	10.86 	73.8    	10.74
06:29.6     	10.96 	73.2    	10.75
06:30.4     	11.03 	73.0    	10.76
06:31.4     	11.07 	72.7    	10.76
06:32.3     	11.09 	73.0    	10.78
06:33.2     	11.07 	73.1    	10.78
06:34.1     	11.05 	73.4    	10.79
06:35.0     	11.02 	73.7    	10.80
06:35.8     	11.01 	73.9    	10.81
06:36.7     	11.00 	74.1    	10.82
06:37.7     	10.98 	74.2    	10.83
06:38.5     	10.97 	74.2    	10.84
06:39.4     	10.96 	74.3    	10.84
06:40.3     	10.91 	74.6    	10.85
06:41.3     	10.95 	74.2    	10.86
06:42.2     	11.00 	73.7    	10.86
06:43.1     	10.99 	73.7    	10.87
06:43.9     	10.92 	74.3    	10.87
06:44.8     	10.81 	75.0    	10.88
06:45.7     	10.67 	76.0    	10.88
06:46.6     	10.58 	76.5    	10.88
06:47.5     	10.38 	77.6    	10.88
06:48.4     	10.33 	77.7    	10.87
06:49.2     	10.54 	76.3    	10.87
06:50.2     	10.68 	75.4    	10.86
06:51.1     	10.77 	74.9    	10.86
06:52.0     	10.84 	74.6    	10.86
06:52.9     	10.89 	74.2    	10.86
06:53.8     	10.93 	74.0    	10.86
06:54.7     	10.95 	73.9    	10.86
06:55.6     	10.96 	73.8    	10.86
06:56.5     	10.97 	73.8    	10.86
06:57.3     	10.91 	74.1    	10.86
06:58.2     	10.84 	74.5    	10.86
06:59.1     	10.85 	74.5    	10.86
07:00.0     	10.89 	74.3    	10.87
07:00.9     	10.91 	74.1    	10.87
07:01.8     	10.83 	74.7    	10.87
07:02.8     	10.75 	75.2    	10.87
07:03.7     	10.77 	75.0    	10.87
07:04.6     	10.65 	75.8    	10.87
07:05.4     	10.61 	76.0    	10.87
07:06.3     	10.68 	75.4    	10.87
07:07.2     	10.71 	75.2    	10.87
07:08.1     	10.70 	75.4    	10.87
07:09.0     	10.71 	75.3    	10.87
07:09.9     	10.79 	74.9    	10.87
07:10.8     	10.83 	74.6    	10.87
07:11.7     	10.84 	74.6    	10.87
07:12.7     	10.84 	74.5    	10.87
07:13.5     	10.88 	74.2    	10.87
07:14.4     	10.98 	73.3    	10.87
07:15.3     	10.99 	73.2    	10.88
07:16.2     	10.93 	73.7    	10.88
07:17.1     	11.00 	73.1    	10.88
07:18.0     	11.07 	72.7    	10.89
07:18.8     	11.11 	72.4    	10.89
07:19.7     	11.13 	72.3    	10.90
07:20.6     	11.14 	72.3    	10.91
07:21.5     	11.14 	72.4    	10.91
07:22.5     	11.14 	72.4    	10.92
07:23.4     	11.14 	72.5    	10.92
07:24.3     	11.14 	72.5    	10.92
07:25.2     	11.14 	72.5    	10.93
07:26.1     	11.13 	72.5    	10.93
07:26.9     	11.13 	72.6    	10.93
07:27.8     	11.13 	72.6    	10.94
07:28.7     	11.12 	72.7    	10.94
07:29.6     	11.12 	72.7    	10.94
07:30.5     	11.12 	72.8    	10.94
07:31.4     	11.10 	73.0    	10.95
07:32.3     	11.09 	73.1    	10.95
07:33.2     	11.07 	73.2    	10.95
07:34.2     	11.03 	73.5    	10.95
07:35.0     	11.02 	73.5    	10.96
07:35.9     	11.03 	73.4    	10.96
07:36.8     	11.03 	73.3    	10.96
07:37.7     	11.03 	73.3    	10.96
07:38.6     	11.04 	73.3    	10.96
07:39.5     	11.04 	73.3    	10.97
07:40.3     	11.03 	73.3    	10.97
07:41.2     	11.01 	73.5    	10.97
07:42.1     	10.99 	73.7    	10.97
07:43.0     	10.97 	73.8    	10.97
07:44.0     	10.97 	73.8    	10.97
07:44.9     	10.97 	73.8    	10.97
07:45.8     	10.93 	74.2    	10.97
07:46.7     	10.86 	74.8    	10.97
07:47.6     	10.82 	75.2    	10.97
07:48.4     	10.78 	75.4    	10.96
07:49.3     	10.70 	76.2    	10.96
07:50.2     	10.66 	76.2    	10.96
07:51.1     	10.68 	76.4    	10.95
07:52.0     	10.59 	77.7    	10.94
07:52.9     	10.49 	78.2    	10.93
07:53.8     	10.48 	78.0    	10.93
07:54.8     	10.47 	78.0    	10.91
07:55.7     	10.42 	78.4    	10.90
07:56.5     	10.38 	78.6    	10.89
07:57.4     	10.40 	78.3    	10.88
07:58.3     	10.35 	79.2    	10.86
07:59.2     	10.29 	79.7    	10.84
08:00.1     	10.25 	79.7    	10.83
08:01.0     	10.26 	79.4    	10.81
08:01.8     	10.21 	79.8    	10.79
08:02.7     	10.16 	80.1    	10.77
08:03.6     	10.14 	80.2    	10.75
08:04.6     	10.14 	80.0    	10.74
08:05.5     	10.13 	80.0    	10.72
08:06.4     	10.12 	80.0    	10.71
08:07.3     	10.13 	79.7    	10.70
08:08.1     	10.20 	79.3    	10.69
08:09.1     	10.21 	79.3    	10.68
08:10.0     	10.15 	79.7    	10.67
08:10.8     	10.12 	79.8    	10.66
08:11.7     	10.19 	79.1    	10.65
08:12.6     	10.26 	78.7    	10.65
08:13.5     	10.28 	78.8    	10.64
08:14.4     	10.24 	79.1    	10.63
08:15.3     	10.22 	79.3    	10.62
08:16.2     	10.20 	79.5    	10.62
08:17.1     	10.18 	79.6    	10.61
08:18.0     	10.16 	79.8    	10.60
08:18.9     	10.16 	79.7    	10.59
08:19.8     	10.16 	79.6    	10.59
08:20.7     	10.16 	79.5    	10.58
08:21.6     	10.16 	79.5    	10.57
08:22.5     	10.16 	79.5    	10.57
08:23.4     	10.15 	79.5    	10.56
08:24.2     	10.15 	79.5    	10.55
08:25.1     	10.23 	78.6    	10.55
08:26.0     	10.33 	77.7    	10.54
08:27.0     	10.34 	77.9    	10.54
08:27.9     	10.31 	78.3    	10.53
08:28.8     	10.28 	78.7    	10.53
08:29.7     	10.19 	79.5    	10.52
08:30.6     	10.07 	80.2    	10.51
08:31.5     	10.09 	79.9    	10.50
08:32.3     	10.09 	79.9    	10.49
08:33.2     	10.01 	80.5    	10.48
08:34.1     	9.97  	80.7    	10.47
08:35.0     	9.96  	80.7    	10.46
08:35.9     	9.96  	80.5    	10.45
08:36.8     	10.08 	79.3    	10.45
08:37.7     	10.20 	78.8    	10.45
08:38.7     	10.21 	78.9    	10.44
08:39.6     	10.22 	78.6    	10.44
08:40.4     	10.27 	78.2    	10.43
08:41.3     	10.28 	78.4    	10.43
08:42.2     	10.25 	78.8    	10.42
08:43.1     	10.24 	78.6    	10.42
08:44.0     	10.27 	78.3    	10.42
08:44.9     	10.30 	78.1    	10.41
08:45.7     	10.29 	78.7    	10.41
08:46.6     	10.28 	78.9    	10.41
08:47.6     	10.27 	79.0    	10.41
08:48.4     	10.24 	79.2    	10.40
08:49.4     	10.21 	79.6    	10.40
08:50.3     	10.20 	79.9    	10.40
08:51.2     	10.20 	79.9    	10.39
08:52.1     	10.20 	79.7    	10.39
08:53.0     	10.20 	79.6    	10.39
08:53.8     	10.10 	80.9    	10.39
08:54.7     	10.05 	81.0    	10.38
08:55.6     	10.09 	80.5    	10.38
08:56.5     	10.07 	80.3    	10.37
08:57.4     	10.16 	79.2    	10.37
08:58.3     	10.27 	78.1    	10.37
08:59.2     	10.37 	77.2    	10.37
09:00.2     	10.48 	76.3    	10.37
09:01.1     	10.56 	75.7    	10.37
09:01.9     	10.63 	75.3    	10.37
09:02.8     	10.71 	74.7    	10.37
09:03.7     	10.79 	74.2    	10.38
09:04.6     	10.81 	74.2    	10.38
09:05.5     	10.85 	74.0    	10.39
09:06.4     	10.87 	73.9    	10.40
09:07.3     	10.89 	73.7    	10.41
09:08.2     	10.89 	73.7    	10.42
09:09.1     	10.89 	73.8    	10.42
09:09.9     	10.86 	73.9    	10.43
09:10.8     	10.83 	74.2    	10.44
09:11.8     	10.82 	74.4    	10.45
09:12.7     	10.79 	74.6    	10.45
09:13.6     	10.77 	74.7    	10.46
09:14.5     	10.76 	74.9    	10.47
09:15.3     	10.70 	75.4    	10.47
09:16.2     	10.66 	75.8    	10.48
09:17.1     	10.64 	75.9    	10.49
09:18.0     	10.62 	76.0    	10.49
09:18.9     	10.61 	76.0    	10.49
09:19.8     	10.60 	76.1    	10.50
09:20.7     	10.60 	76.1    	10.50
09:21.7     	10.64 	75.6    	10.51
09:22.6     	10.66 	75.5    	10.51
09:23.4     	10.71 	75.1    	10.52
09:24.3     	10.70 	75.2    	10.52
09:25.2     	10.66 	75.5    	10.53
09:26.1     	10.66 	75.5    	10.53
09:27.0     	10.67 	75.3    	10.54
09:27.9     	10.68 	75.4    	10.54
09:28.7     	10.66 	75.5    	10.55
09:29.7     	10.68 	75.3    	10.56
09:30.6     	10.69 	75.2    	10.56
09:31.4     	10.73 	74.9    	10.56
09:32.4     	10.74 	74.9    	10.57
09:33.3     	10.75 	74.9    	10.57
09:34.2     	10.76 	74.7    	10.58
09:35.1     	10.76 	74.8    	10.58
09:36.0     	10.77 	74.6    	10.58
09:36.8     	10.79 	74.4    	10.59
09:37.7     	10.80 	74.5    	10.60
09:38.6     	10.81 	74.3    	10.60
09:39.5     	10.83 	74.1    	10.61
09:40.4     	10.84 	74.0    	10.61
09:41.3     	10.85 	74.0    	10.62
09:42.3     	10.87 	73.9    	10.62
09:43.2     	10.88 	73.9    	10.62
09:44.0     	10.89 	73.8    	10.63
09:44.9     	10.88 	73.9    	10.63
09:45.8     	10.87 	74.1    	10.64
09:46.7     	10.85 	74.2    	10.64
09:47.6     	10.85 	74.2    	10.65
09:48.5     	10.84 	74.2    	10.65
09:49.4     	10.81 	74.5    	10.65
09:50.2     	10.74 	75.1    	10.66
09:51.1     	10.69 	75.5    	10.66
09:52.0     	10.65 	75.7    	10.66
09:52.9     	10.65 	75.6    	10.66
