Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
21:47.1     	15.96 	53.4    	17.35
21:48.0     	16.03 	53.2    	17.39
21:49.0     	16.07 	53.6    	17.43
21:49.9     	16.25 	54.3    	17.46
21:50.8     	16.39 	55.2    	17.50
21:51.7     	16.48 	54.6    	17.53
21:52.5     	16.53 	54.6    	17.57
21:53.4     	16.49 	53.2    	17.59
21:54.4     	16.41 	53.9    	17.63
21:55.2     	16.40 	54.8    	17.67
21:56.1     	16.42 	54.5    	17.71
21:57.0     	16.39 	52.5    	17.74
21:57.9     	16.43 	53.1    	17.78
21:58.8     	16.42 	53.9    	17.83
21:59.7     	16.50 	52.6    	17.99
22:00.5     	16.47 	52.8    	18.16
22:01.4     	16.48 	52.5    	18.30
22:02.5     	16.44 	52.8    	18.28
22:03.3     	16.45 	52.6    	18.37
22:04.2     	16.42 	53.1    	18.43
22:05.1     	16.36 	54.3    	18.42
22:06.0     	16.34 	55.6    	18.40
22:06.9     	16.45 	56.2    	18.42
22:07.8     	16.51 	56.1    	18.41
22:08.6     	16.41 	56.9    	18.41
22:09.6     	16.36 	57.9    	18.42
22:10.5     	16.57 	58.3    	18.43
22:11.3     	16.57 	58.2    	18.44
22:12.2     	16.68 	58.6    	18.45
22:13.1     	16.84 	56.8    	18.45
22:14.0     	16.80 	57.8    	18.45
22:14.9     	16.70 	59.1    	18.44
22:15.9     	16.83 	58.0    	18.42
22:16.8     	17.03 	57.6    	18.42
22:17.7     	17.15 	57.3    	18.43
22:18.6     	17.14 	57.5    	18.43
22:19.4     	17.08 	56.7    	18.44
22:20.3     	17.06 	57.3    	18.45
22:21.2     	17.11 	56.7    	18.46
22:22.1     	17.04 	56.3    	18.48
22:23.0     	16.87 	56.6    	18.49
22:23.9     	16.85 	56.0    	18.47
22:24.7     	16.92 	55.4    	18.47
22:25.7     	16.91 	58.7    	18.47
22:26.6     	17.10 	57.9    	18.46
22:27.4     	17.06 	56.8    	18.46
22:28.3     	17.03 	54.9    	18.47
22:29.3     	16.97 	53.5    	18.46
22:30.2     	16.94 	56.4    	18.47
22:31.1     	17.02 	56.5    	18.48
22:32.0     	17.13 	55.5    	18.51
22:32.9     	17.08 	55.1    	18.52
22:33.8     	16.55 	53.2    	18.45
22:34.7     	15.73 	51.5    	18.34
22:35.6     	15.15 	53.4    	18.23
22:36.4     	14.80 	54.1    	18.06
22:37.3     	14.56 	54.1    	17.90
22:38.2     	14.38 	54.1    	17.70
22:39.1     	14.21 	54.5    	17.53
22:40.0     	14.18 	55.1    	17.37
22:40.9     	14.13 	54.8    	17.19
22:41.8     	14.07 	55.1    	17.03
22:42.8     	13.99 	55.4    	16.87
22:43.7     	13.96 	55.3    	16.70
22:44.5     	13.92 	55.5    	16.56
22:45.4     	13.92 	55.8    	16.43
22:46.4     	13.85 	55.5    	16.29
22:47.2     	13.79 	55.3    	16.18
22:48.1     	13.80 	55.8    	16.10
22:49.0     	13.79 	55.6    	16.00
22:49.9     	13.76 	56.0    	15.89
22:50.8     	13.75 	56.0    	15.79
22:51.7     	13.71 	56.4    	15.67
22:52.5     	13.66 	56.5    	15.58
22:53.4     	13.55 	56.4    	15.49
22:54.3     	13.48 	56.7    	15.39
22:55.2     	13.33 	56.4    	15.27
22:56.2     	13.18 	57.2    	15.18
22:57.1     	13.07 	57.5    	15.10
22:58.0     	13.00 	57.6    	14.99
22:58.9     	12.96 	57.6    	14.89
22:59.8     	12.87 	57.5    	14.79
23:00.6     	12.79 	57.9    	14.71
23:01.5     	12.72 	58.1    	14.64
23:02.5     	12.64 	58.2    	14.54
23:03.3     	12.56 	58.8    	14.46
23:04.2     	12.49 	58.9    	14.37
23:05.1     	12.43 	59.0    	14.28
23:06.0     	12.38 	59.0    	14.21
23:06.9     	12.19 	58.5    	14.12
23:07.8     	12.10 	60.0    	14.01
23:08.6     	12.07 	59.9    	13.93
23:09.7     	12.04 	60.3    	13.84
23:10.6     	12.03 	60.3    	13.77
23:11.4     	11.98 	59.7    	13.68
23:12.3     	11.69 	60.1    	13.58
23:13.2     	11.68 	61.1    	13.50
23:14.1     	11.68 	61.1    	13.42
23:15.0     	11.57 	60.7    	13.34
23:15.9     	11.44 	61.1    	13.24
23:16.7     	11.34 	61.1    	13.18
23:17.7     	11.20 	60.9    	13.10
23:18.6     	11.03 	61.3    	13.01
23:19.4     	10.88 	60.9    	12.94
23:20.3     	10.75 	61.1    	12.86
23:21.2     	10.64 	61.4    	12.78
23:22.2     	10.54 	61.8    	12.67
23:23.1     	10.45 	62.0    	12.58
23:24.0     	10.39 	62.2    	12.50
23:24.9     	10.31 	62.6    	12.41
23:25.8     	10.25 	62.7    	12.32
23:26.7     	10.17 	62.9    	12.21
23:27.5     	10.10 	62.9    	12.13
23:28.4     	10.05 	63.1    	12.03
23:29.3     	9.98  	63.2    	11.95
23:30.2     	9.92  	63.4    	11.85
23:31.1     	9.87  	63.6    	11.77
23:32.0     	9.81  	63.8    	11.68
23:32.8     	9.75  	63.8    	11.60
23:33.8     	9.69  	63.9    	11.53
23:34.8     	9.65  	64.1    	11.47
23:35.6     	9.59  	64.3    	11.38
23:36.5     	9.54  	64.0    	11.29
23:37.4     	9.52  	63.6    	11.24
23:38.3     	9.48  	63.7    	11.18
23:39.2     	9.42  	63.7    	11.10
23:40.1     	9.34  	64.0    	11.04
23:40.9     	9.28  	64.1    	10.97
23:41.8     	9.22  	64.3    	10.90
23:42.7     	9.18  	64.2    	10.87
23:43.6     	9.15  	64.6    	10.80
23:44.5     	9.09  	64.9    	10.76
23:45.4     	9.06  	65.1    	10.72
23:46.4     	9.01  	65.4    	10.67
23:47.3     	8.93  	65.6    	10.62
23:48.2     	8.88  	65.4    	10.56
23:49.0     	8.82  	65.4    	10.52
23:49.9     	8.76  	65.5    	10.46
23:50.9     	8.70  	65.8    	10.41
23:51.7     	8.64  	65.9    	10.36
23:52.6     	8.62  	65.9    	10.31
23:53.5     	8.58  	65.9    	10.26
23:54.4     	8.53  	66.1    	10.20
23:55.3     	8.48  	66.2    	10.15
23:56.2     	8.42  	66.3    	10.10
23:57.1     	8.36  	66.5    	10.05
23:58.0     	8.28  	66.8    	10.00
23:58.9     	8.19  	67.1    	9.95
23:59.8     	8.19  	67.3    	9.91
24:00.7     	8.17  	67.3    	9.86
24:01.6     	8.14  	67.5    	9.82
24:02.5     	8.08  	67.9    	9.75
24:03.4     	8.00  	68.2    	9.69
24:04.3     	7.98  	68.5    	9.62
24:05.2     	7.95  	68.7    	9.56
24:06.1     	7.92  	68.8    	9.52
24:07.0     	7.86  	69.0    	9.44
24:07.8     	7.81  	69.0    	9.38
24:08.7     	7.79  	69.1    	9.33
24:09.6     	7.78  	69.2    	9.28
24:10.5     	7.73  	69.3    	9.23
24:11.4     	7.69  	69.5    	9.18
24:12.3     	7.63  	69.7    	9.12
24:13.3     	7.57  	69.9    	9.06
24:14.2     	7.50  	70.0    	9.01
24:15.1     	7.46  	69.9    	8.96
24:15.9     	7.44  	69.8    	8.92
24:16.8     	7.39  	70.0    	8.87
24:17.7     	7.33  	70.3    	8.83
24:18.6     	7.28  	70.4    	8.79
24:19.5     	7.22  	70.6    	8.73
24:20.4     	7.17  	70.6    	8.69
24:21.3     	7.10  	70.7    	8.62
24:22.2     	7.03  	71.1    	8.57
24:23.1     	6.97  	71.3    	8.52
24:23.9     	6.90  	71.7    	8.46
24:24.8     	6.85  	71.8    	8.40
24:25.7     	6.81  	71.9    	8.36
24:26.7     	6.76  	71.9    	8.31
24:27.6     	6.72  	72.0    	8.27
24:28.5     	6.67  	72.3    	8.22
24:29.3     	6.62  	72.3    	8.17
24:30.3     	6.58  	72.5    	8.13
24:31.2     	6.55  	72.6    	8.09
24:32.0     	6.50  	72.6    	8.05
24:32.9     	6.44  	72.8    	8.01
24:33.8     	6.37  	73.0    	7.95
24:34.7     	6.29  	73.1    	7.90
24:35.6     	6.21  	73.3    	7.84
24:36.5     	6.14  	73.5    	7.77
24:37.3     	6.07  	73.3    	7.71
24:38.3     	6.10  	71.9    	7.67
24:39.2     	6.14  	71.2    	7.62
24:40.1     	6.17  	71.2    	7.57
24:41.0     	6.17  	71.0    	7.54
24:41.9     	6.15  	70.9    	7.50
24:42.8     	6.07  	71.8    	7.45
24:43.7     	5.91  	73.2    	7.41
24:44.6     	5.81  	73.3    	7.37
24:45.4     	5.81  	72.1    	7.32
24:46.4     	5.81  	72.1    	7.28
24:47.3     	5.79  	72.3    	7.23
24:48.1     	5.77  	72.4    	7.19
24:49.3     	5.75  	72.9    	7.16
24:49.9     	5.68  	72.9    	7.11
24:50.8     	5.61  	73.2    	7.05
24:51.7     	5.55  	73.2    	7.01
24:52.7     	5.51  	73.2    	6.98
24:53.5     	5.44  	73.5    	6.92
24:54.5     	5.37  	74.2    	6.88
24:55.4     	5.32  	74.0    	6.82
24:56.2     	5.28  	74.0    	6.78
24:57.1     	5.21  	73.9    	6.73
24:58.0     	5.13  	74.8    	6.68
24:58.9     	5.09  	74.3    	6.65
24:59.8     	5.05  	74.4    	6.60
25:00.7     	5.02  	74.4    	6.57
25:01.6     	4.99  	74.6    	6.54
25:02.5     	4.95  	75.0    	6.51
25:03.4     	4.89  	75.5    	6.50
25:04.2     	4.83  	75.6    	6.47
25:05.1     	4.77  	76.3    	6.42
25:06.1     	4.70  	77.2    	6.38
25:07.0     	4.63  	77.6    	6.32
25:07.9     	4.57  	76.3    	6.27
25:08.8     	4.53  	75.4    	6.21
25:09.7     	4.46  	76.3    	6.15
25:10.6     	4.37  	78.4    	6.08
25:11.5     	4.28  	79.3    	6.03
25:12.3     	4.22  	79.9    	5.97
25:13.2     	4.17  	80.0    	5.92
25:14.1     	4.12  	79.6    	5.87
25:15.0     	4.08  	79.7    	5.81
25:15.9     	4.03  	79.8    	5.76
25:16.8     	4.01  	78.6    	5.71
25:17.8     	3.96  	78.1    	5.65
25:18.7     	3.94  	78.0    	5.60
25:19.6     	3.88  	78.5    	5.53
25:20.4     	3.85  	79.3    	5.47
25:21.3     	3.78  	81.0    	5.42
25:22.2     	3.73  	78.7    	5.35
25:23.1     	3.79  	75.9    	5.31
25:24.0     	3.78  	79.2    	5.27
25:24.9     	3.75  	80.7    	5.22
25:25.8     	3.72  	81.3    	5.17
25:26.7     	3.68  	80.8    	5.14
25:27.6     	3.57  	80.9    	5.09
25:28.4     	3.50  	81.6    	5.03
25:29.3     	3.42  	82.1    	4.98
25:30.2     	3.36  	82.6    	4.92
25:31.2     	3.31  	83.0    	4.86
25:32.1     	3.23  	83.4    	4.81
25:33.0     	3.17  	83.7    	4.75
25:33.9     	3.14  	83.8    	4.71
25:34.8     	3.09  	84.0    	4.67
25:35.7     	3.06  	83.4    	4.63
25:36.5     	3.05  	83.1    	4.59
25:37.4     	3.05  	78.1    	4.54
25:38.3     	3.13  	74.3    	4.50
25:39.2     	3.19  	71.5    	4.46
25:40.1     	3.12  	74.5    	4.41
25:41.0     	3.06  	76.5    	4.39
25:41.9     	2.98  	77.3    	4.36
25:42.8     	2.93  	74.8    	4.32
25:43.7     	3.12  	66.1    	4.29
25:44.5     	3.52  	53.3    	4.28
25:45.5     	3.76  	48.5    	4.28
25:46.4     	3.89  	46.9    	4.29
25:47.3     	3.91  	47.1    	4.30
25:48.2     	4.01  	42.7    	4.33
25:49.1     	4.31  	33.7    	4.36
25:50.0     	4.57  	29.6    	4.41
25:50.9     	4.74  	26.4    	4.46
25:51.8     	4.90  	22.6    	4.52
25:52.6     	5.04  	20.5    	4.59
25:53.5     	5.14  	17.9    	4.66
25:54.4     	5.30  	16.0    	4.74
25:55.3     	5.46  	12.9    	4.83
25:56.2     	5.63  	10.9    	4.92
25:57.1     	5.70  	10.0    	5.00
25:58.0     	5.71  	9.4     	5.10
25:59.0     	5.70  	9.1     	5.18
25:59.9     	5.68  	8.7     	5.27
26:00.7     	5.67  	8.5     	5.34
26:01.7     	5.65  	8.3     	5.42
26:02.5     	5.64  	8.1     	5.48
26:03.4     	5.66  	7.5     	5.55
26:04.3     	5.67  	6.9     	5.61
26:05.2     	5.69  	6.2     	5.67
26:06.1     	5.69  	5.7     	5.72
26:07.0     	5.70  	5.5     	5.77
26:07.9     	5.68  	5.5     	5.82
26:08.8     	5.73  	6.6     	5.87
26:09.7     	5.77  	7.3     	5.92
26:10.6     	5.79  	7.7     	5.96
26:11.5     	5.79  	7.9     	6.01
26:12.4     	5.77  	8.0     	6.05
26:13.3     	5.76  	8.0     	6.09
26:14.2     	5.74  	8.2     	6.13
26:15.1     	5.72  	8.4     	6.16
26:16.0     	5.69  	8.4     	6.19
26:16.9     	5.66  	8.5     	6.21
26:17.8     	5.64  	8.7     	6.24
26:19.1     	5.62  	8.9     	6.26
26:19.3     	5.62  	8.9     	6.26
26:19.6     	5.58  	8.8     	6.27
26:20.4     	5.55  	8.9     	6.29
26:21.3     	5.51  	8.9     	6.30
26:22.2     	5.46  	9.0     	6.31
26:23.1     	5.42  	9.1     	6.30
26:24.0     	5.37  	9.2     	6.31
26:24.9     	5.32  	9.2     	6.30
26:25.9     	5.30  	9.3     	6.30
26:26.8     	5.27  	9.7     	6.29
26:27.7     	5.29  	10.1    	6.28
26:28.5     	5.31  	10.3    	6.28
26:29.4     	5.32  	10.1    	6.27
26:30.3     	5.34  	9.7     	6.27
26:31.2     	5.36  	8.5     	6.27
26:32.1     	5.39  	8.0     	6.27
26:33.0     	5.41  	7.9     	6.27
26:33.9     	5.42  	7.9     	6.27
26:34.8     	5.41  	8.1     	6.27
26:35.7     	5.39  	8.7     	6.27
26:36.5     	5.41  	9.6     	6.27
26:37.4     	5.41  	11.8    	6.27
26:38.4     	5.41  	13.8    	6.28
26:39.3     	5.39  	15.6    	6.28
26:40.2     	5.35  	16.7    	6.28
26:41.1     	5.32  	17.8    	6.27
26:42.0     	5.29  	18.8    	6.27
26:42.9     	5.25  	20.9    	6.27
26:43.8     	5.22  	23.1    	6.25
26:44.6     	5.22  	25.1    	6.25
26:45.5     	5.25  	25.5    	6.24
26:46.4     	5.27  	25.6    	6.24
26:47.3     	5.26  	25.5    	6.23
26:48.2     	5.26  	25.3    	6.22
26:49.1     	5.26  	25.2    	6.22
26:50.0     	5.24  	25.2    	6.21
26:50.9     	5.22  	24.9    	6.20
26:51.9     	5.20  	24.8    	6.20
26:52.7     	5.19  	24.7    	6.19
26:53.6     	5.16  	24.6    	6.19
26:54.6     	5.14  	24.7    	6.17
26:55.4     	5.11  	24.8    	6.16
26:56.3     	5.09  	24.9    	6.15
26:57.2     	5.07  	24.8    	6.14
26:58.1     	5.04  	24.8    	6.12
26:59.0     	5.01  	24.8    	6.11
26:59.9     	5.00  	24.8    	6.10
27:00.7     	4.97  	24.8    	6.08
27:01.7     	4.95  	24.8    	6.07
27:02.6     	4.91  	24.8    	6.05
27:03.4     	4.88  	24.8    	6.07
27:04.3     	4.85  	24.9    	6.02
27:05.2     	4.81  	24.9    	6.01
27:06.2     	4.78  	25.0    	5.99
27:07.1     	4.74  	25.0    	5.97
27:08.0     	4.71  	25.0    	5.95
27:08.9     	4.69  	25.0    	5.92
27:09.8     	4.66  	25.0    	5.90
27:10.7     	4.63  	25.0    	5.88
27:11.5     	4.61  	25.0    	5.86
27:12.4     	4.57  	25.0    	5.84
27:13.3     	4.53  	25.1    	5.81
27:14.2     	4.48  	25.1    	5.79
27:15.1     	4.46  	25.1    	5.77
27:16.0     	4.42  	25.2    	5.75
27:16.9     	4.38  	25.2    	5.72
27:17.8     	4.34  	25.3    	5.69
27:18.7     	4.31  	25.4    	5.66
27:19.6     	4.29  	25.4    	5.64
27:20.5     	4.26  	25.4    	5.62
27:21.4     	4.22  	25.4    	5.59
27:22.3     	4.20  	25.3    	5.57
27:23.2     	4.18  	25.1    	5.54
27:24.1     	4.17  	24.9    	5.52
27:25.0     	4.16  	24.8    	5.50
27:25.9     	4.14  	24.8    	5.45
27:26.8     	4.12  	24.8    	5.44
27:27.6     	4.10  	24.8    	5.42
27:28.5     	4.08  	24.8    	5.39
27:29.4     	4.04  	24.9    	5.37
27:30.3     	4.01  	25.0    	5.33
27:31.2     	4.00  	25.1    	5.31
27:32.1     	3.99  	25.0    	5.29
27:33.1     	4.01  	24.5    	5.27
27:34.0     	4.02  	24.1    	5.25
27:34.9     	4.03  	23.7    	5.23
27:35.7     	4.02  	23.5    	5.21
27:36.6     	3.99  	23.4    	5.18
27:37.5     	3.97  	23.2    	5.16
27:38.4     	3.96  	23.1    	5.14
27:39.3     	3.94  	23.1    	5.12
27:40.2     	3.93  	23.3    	5.11
27:41.1     	3.94  	23.5    	5.09
27:42.0     	3.93  	23.4    	5.08
27:42.9     	3.92  	23.3    	5.06
27:43.7     	3.90  	23.2    	5.04
27:44.6     	3.93  	22.8    	5.03
27:45.5     	3.95  	22.0    	5.02
27:46.5     	3.96  	21.0    	5.01
27:47.4     	3.98  	20.3    	5.00
27:48.3     	3.99  	19.8    	4.99
27:49.2     	3.99  	19.3    	4.99
27:50.1     	3.99  	18.3    	4.98
27:51.0     	3.99  	17.4    	4.97
27:51.8     	3.99  	16.0    	4.96
27:52.7     	3.99  	15.2    	4.96
27:53.6     	3.99  	15.1    	4.96
27:54.5     	3.99  	16.1    	4.95
27:55.4     	3.99  	14.8    	4.94
27:56.3     	4.01  	12.5    	4.94
27:57.2     	4.03  	11.8    	4.94
27:58.1     	4.03  	14.1    	4.94
27:59.0     	4.05  	21.4    	4.93
27:59.9     	4.11  	28.0    	4.94
28:00.8     	4.14  	30.8    	4.94
28:01.7     	4.16  	32.0    	4.94
28:02.6     	4.15  	32.8    	4.95
28:03.5     	4.13  	33.4    	4.95
28:04.4     	4.10  	33.7    	4.95
28:05.3     	4.07  	34.2    	4.95
28:06.2     	4.03  	34.6    	4.95
28:07.1     	4.01  	35.0    	4.96
28:07.9     	3.98  	35.3    	4.95
28:08.8     	3.93  	35.6    	4.94
28:09.7     	3.88  	35.8    	4.94
28:10.6     	3.84  	36.0    	4.92
28:11.5     	3.79  	35.9    	4.91
28:12.4     	3.78  	35.7    	4.90
28:13.4     	3.76  	35.7    	4.90
28:14.3     	3.71  	35.9    	4.89
28:15.2     	3.67  	35.9    	4.87
28:16.0     	3.63  	36.0    	4.85
28:16.9     	3.60  	36.1    	4.84
28:17.8     	3.57  	36.2    	4.82
28:18.7     	3.56  	36.7    	4.80
28:19.6     	3.62  	37.0    	4.78
28:20.5     	3.65  	37.1    	4.77
28:21.4     	3.68  	37.2    	4.76
28:22.3     	3.68  	37.2    	4.75
28:23.2     	3.66  	37.4    	4.74
28:24.0     	3.65  	37.5    	4.71
28:24.9     	3.61  	37.6    	4.70
28:25.9     	3.58  	37.7    	4.68
28:26.8     	3.56  	37.7    	4.68
28:27.7     	3.52  	37.8    	4.66
28:28.6     	3.47  	37.9    	4.65
28:29.5     	3.43  	38.0    	4.62
28:30.4     	3.40  	38.2    	4.61
28:31.3     	3.40  	38.4    	4.59
28:32.1     	3.40  	38.5    	4.57
28:33.0     	3.42  	38.8    	4.56
28:34.0     	3.43  	38.9    	4.55
28:34.8     	3.45  	39.0    	4.53
28:35.7     	3.47  	39.3    	4.52
28:36.6     	3.49  	39.6    	4.52
28:37.5     	3.49  	40.6    	4.51
28:38.4     	3.48  	41.8    	4.49
28:39.3     	3.46  	42.6    	4.49
28:40.2     	3.45  	43.5    	4.48
28:41.2     	3.43  	44.1    	4.48
28:42.1     	3.41  	44.6    	4.48
28:42.9     	3.37  	44.8    	4.47
28:43.8     	3.35  	44.8    	4.45
28:44.7     	3.34  	44.7    	4.44
28:45.6     	3.32  	44.7    	4.43
28:46.5     	3.30  	44.6    	4.42
28:47.4     	3.29  	44.6    	4.41
28:48.3     	3.28  	44.8    	4.40
28:49.2     	3.25  	45.1    	4.39
28:50.1     	3.23  	45.4    	4.38
28:50.9     	3.22  	45.6    	4.37
28:51.8     	3.21  	45.7    	4.36
28:52.7     	3.19  	45.8    	4.35
28:53.7     	3.17  	45.9    	4.33
28:54.6     	3.17  	46.0    	4.31
28:55.5     	3.15  	46.3    	4.30
28:56.4     	3.14  	46.5    	4.28
28:57.3     	3.13  	46.6    	4.28
28:58.2     	3.11  	46.8    	4.27
28:59.0     	3.09  	47.1    	4.26
28:59.9     	3.04  	47.7    	4.24
29:00.8     	3.01  	48.5    	4.21
29:01.7     	2.98  	49.3    	4.19
29:02.6     	2.96  	49.8    	4.18
29:03.5     	2.96  	50.0    	4.16
29:04.4     	2.94  	50.2    	4.15
29:05.3     	2.93  	50.1    	4.13
29:06.2     	2.93  	50.0    	4.12
29:07.1     	2.94  	49.8    	4.11
29:08.0     	2.95  	49.7    	4.10
29:09.2     	2.95  	49.6    	4.11
29:09.4     	2.95  	49.6    	4.09
29:09.8     	2.96  	49.5    	4.08
29:10.7     	2.96  	49.5    	4.06
29:11.6     	2.97  	49.4    	4.06
29:12.5     	2.97  	49.3    	4.05
29:13.4     	2.98  	49.2    	4.05
29:14.3     	2.99  	49.1    	4.05
29:15.1     	2.99  	49.0    	4.04
29:16.0     	2.97  	49.0    	4.03
29:16.9     	2.96  	49.0    	4.03
29:17.8     	2.97  	48.6    	4.03
29:18.7     	2.99  	48.4    	4.03
29:19.6     	3.00  	48.2    	4.03
29:20.6     	2.99  	48.1    	4.02
29:21.5     	2.99  	48.0    	4.02
29:22.4     	3.01  	47.9    	4.01
29:23.2     	3.03  	47.7    	4.01
29:24.1     	3.07  	47.5    	4.01
29:25.0     	3.10  	47.2    	4.02
29:25.9     	3.13  	46.8    	4.02
29:26.8     	3.18  	46.3    	4.03
29:27.7     	3.24  	45.8    	4.03
29:28.6     	3.26  	45.4    	4.03
29:29.5     	3.27  	45.3    	4.04
29:30.4     	3.25  	45.3    	4.04
29:31.2     	3.24  	45.2    	4.04
29:32.1     	3.25  	45.1    	4.06
29:33.1     	3.26  	45.0    	4.06
29:34.0     	3.26  	45.0    	4.07
29:34.9     	3.24  	45.0    	4.08
29:35.8     	3.24  	44.9    	4.08
29:36.7     	3.24  	44.8    	4.08
29:37.6     	3.27  	44.6    	4.08
29:38.5     	3.31  	44.3    	4.10
29:39.4     	3.37  	44.1    	4.11
29:40.2     	3.45  	43.8    	4.13
29:41.2     	3.52  	43.5    	4.15
29:42.1     	3.58  	43.2    	4.16
29:42.9     	3.63  	43.0    	4.18
29:43.8     	3.67  	42.9    	4.21
29:44.7     	3.70  	42.8    	4.23
29:45.6     	3.71  	42.7    	4.25
29:46.5     	3.75  	42.4    	4.27
29:47.5     	3.83  	41.7    	4.30
29:48.4     	3.91  	41.2    	4.33
29:49.3     	3.97  	40.8    	4.36
29:50.2     	4.05  	40.7    	4.39
29:51.0     	4.11  	40.6    	4.42
29:51.9     	4.14  	40.7    	4.46
29:52.8     	4.14  	40.7    	4.49
29:53.7     	4.12  	40.8    	4.52
29:54.6     	4.09  	40.9    	4.55
29:55.5     	4.06  	41.0    	4.58
29:56.4     	4.04  	41.2    	4.61
29:57.3     	4.02  	41.4    	4.63
29:58.2     	4.01  	41.6    	4.65
29:59.0     	4.01  	41.6    	4.67
29:59.9     	3.98  	41.5    	4.69
30:00.9     	3.95  	41.4    	4.70
30:01.8     	3.91  	41.4    	4.71
30:02.7     	3.89  	41.4    	4.72
30:03.6     	3.87  	41.4    	4.73
30:04.5     	3.85  	41.4    	4.75
30:05.4     	3.83  	41.3    	4.76
30:06.3     	3.82  	41.0    	4.76
30:07.1     	3.83  	40.2    	4.76
30:08.0     	3.84  	39.7    	4.77
30:08.9     	3.82  	39.3    	4.78
30:09.8     	3.81  	37.8    	4.78
30:10.7     	3.81  	36.9    	4.78
30:11.6     	3.83  	36.3    	4.78
30:12.5     	3.83  	35.9    	4.78
30:13.4     	3.83  	35.4    	4.79
30:14.4     	3.84  	34.7    	4.78
30:15.2     	3.88  	32.3    	4.78
30:16.1     	3.93  	31.1    	4.79
30:17.1     	3.96  	30.7    	4.79
30:17.9     	3.96  	30.5    	4.79
30:18.8     	3.95  	30.5    	4.79
30:19.7     	3.93  	30.7    	4.80
30:20.6     	3.93  	30.9    	4.81
30:21.5     	3.93  	31.0    	4.81
30:22.4     	3.94  	31.0    	4.82
30:23.2     	3.93  	31.0    	4.82
30:24.1     	3.89  	31.1    	4.82
30:25.1     	3.86  	31.1    	4.82
30:25.9     	3.83  	31.1    	4.82
30:26.8     	3.80  	31.1    	4.82
30:27.8     	3.78  	30.8    	4.81
30:28.7     	3.76  	30.6    	4.82
30:29.6     	3.76  	30.5    	4.81
30:30.5     	3.73  	30.4    	4.81
30:31.3     	3.69  	30.3    	4.80
30:32.2     	3.68  	30.1    	4.80
30:33.2     	3.67  	30.0    	4.79
30:34.0     	3.64  	29.8    	4.78
30:34.9     	3.61  	29.7    	4.76
30:35.8     	3.58  	29.5    	4.75
30:36.7     	3.55  	29.3    	4.74
30:37.6     	3.53  	29.0    	4.73
30:38.5     	3.49  	29.2    	4.72
30:39.3     	3.45  	29.3    	4.70
30:40.3     	3.43  	29.4    	4.69
30:41.3     	3.42  	28.9    	4.68
30:42.1     	3.41  	28.7    	4.67
30:43.0     	3.43  	28.2    	4.65
30:43.9     	3.45  	28.2    	4.64
30:44.8     	3.46  	28.0    	4.63
30:45.7     	3.48  	28.1    	4.62
30:46.6     	3.51  	28.3    	4.61
30:47.4     	3.53  	28.6    	4.60
30:48.4     	3.54  	28.9    	4.60
30:49.3     	3.56  	29.3    	4.60
30:50.1     	3.57  	29.9    	4.60
30:51.0     	3.57  	30.3    	4.60
30:51.9     	3.57  	30.5    	4.60
30:52.8     	3.56  	30.7    	4.60
30:53.8     	3.53  	31.0    	4.60
30:54.7     	3.50  	31.2    	4.60
30:55.5     	3.44  	31.5    	4.59
30:56.5     	3.41  	31.7    	4.59
30:57.4     	3.38  	32.0    	4.58
30:58.2     	3.35  	32.2    	4.58
30:59.1     	3.32  	32.5    	4.57
31:00.0     	3.30  	32.6    	4.56
31:00.9     	3.27  	32.4    	4.55
31:01.8     	3.25  	32.3    	4.54
31:02.7     	3.24  	32.1    	4.53
31:03.5     	3.23  	32.0    	4.51
31:04.4     	3.22  	32.0    	4.50
31:05.4     	3.21  	31.9    	4.49
31:06.2     	3.21  	31.8    	4.48
31:07.2     	3.20  	31.8    	4.47
31:08.1     	3.17  	31.8    	4.46
31:09.0     	3.14  	31.8    	4.44
31:09.9     	3.13  	31.7    	4.42
31:10.8     	3.10  	31.7    	4.40
31:11.6     	3.07  	31.7    	4.38
31:12.5     	3.05  	31.6    	4.36
31:13.4     	3.03  	31.6    	4.34
31:14.3     	3.01  	31.5    	4.31
31:15.2     	3.01  	31.4    	4.29
31:16.1     	3.01  	31.4    	4.28
31:17.0     	3.02  	31.3    	4.27
31:17.9     	3.00  	31.3    	4.26
31:18.8     	2.98  	31.3    	4.25
31:19.7     	2.95  	31.4    	4.23
31:20.6     	2.91  	31.5    	4.22
31:21.6     	2.88  	31.5    	4.20
31:22.4     	2.84  	31.5    	4.19
31:23.3     	2.79  	31.5    	4.17
31:24.2     	2.75  	31.4    	4.14
31:25.1     	2.72  	31.5    	4.11
31:26.0     	2.70  	31.5    	4.09
31:26.9     	2.67  	31.5    	4.07
31:27.7     	2.63  	31.5    	4.04
31:28.6     	2.58  	31.4    	4.01
31:29.6     	2.53  	31.2    	3.98
31:30.4     	2.49  	31.1    	3.95
31:31.3     	2.45  	31.1    	3.92
31:32.2     	2.41  	31.1    	3.90
31:33.2     	2.38  	31.1    	3.88
31:34.1     	2.37  	31.1    	3.86
31:35.0     	2.36  	31.2    	3.85
31:35.8     	2.34  	31.2    	3.83
31:36.7     	2.32  	31.2    	3.82
31:37.7     	2.30  	31.3    	3.80
31:38.5     	2.25  	31.4    	3.78
31:39.4     	2.21  	31.5    	3.77
31:40.3     	2.18  	31.7    	3.74
