Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
02:14.3     	15.46 	83.7    	17.90
02:15.2     	15.42 	82.8    	17.86
02:16.2     	15.50 	82.9    	17.82
02:17.1     	15.31 	83.5    	17.77
02:18.0     	15.51 	86.8    	17.73
02:18.9     	15.63 	85.9    	17.69
02:19.8     	15.75 	88.0    	17.67
02:20.7     	15.91 	86.0    	17.64
02:21.6     	15.85 	84.2    	17.61
02:22.5     	15.83 	84.4    	17.59
02:23.3     	15.74 	83.2    	17.58
02:24.2     	15.84 	84.4    	17.56
02:25.1     	15.85 	85.2    	17.54
02:26.0     	15.98 	86.8    	17.51
02:26.9     	16.13 	86.3    	17.49
02:27.8     	15.91 	83.3    	17.47
02:28.7     	15.73 	81.5    	17.44
02:29.6     	15.58 	83.2    	17.41
02:30.6     	15.54 	83.2    	17.38
02:31.4     	15.34 	81.4    	17.34
02:32.3     	15.15 	80.8    	17.31
02:33.3     	15.12 	81.6    	17.27
02:34.1     	15.07 	81.9    	17.24
02:35.0     	15.16 	84.2    	17.21
02:35.9     	15.17 	83.4    	17.18
02:36.8     	14.97 	81.5    	17.15
02:37.7     	14.96 	82.6    	17.10
02:38.6     	14.80 	81.9    	17.07
02:39.4     	14.78 	82.9    	17.03
02:40.4     	14.70 	82.1    	16.98
02:41.3     	14.70 	82.9    	16.93
02:42.1     	14.67 	82.7    	16.88
02:43.0     	14.81 	85.7    	16.83
02:44.0     	14.94 	85.8    	16.78
02:44.9     	15.16 	86.6    	16.74
02:45.8     	15.31 	86.3    	16.71
02:46.7     	15.53 	86.0    	16.68
02:47.5     	15.54 	84.4    	16.66
02:48.5     	15.50 	82.4    	16.64
02:49.4     	15.47 	83.7    	16.62
02:50.2     	15.62 	84.3    	16.61
02:51.1     	15.69 	84.0    	16.60
02:52.0     	15.83 	84.7    	16.59
02:52.9     	15.76 	81.3    	16.58
02:53.8     	15.53 	82.1    	16.57
02:54.7     	15.53 	83.9    	16.56
02:55.5     	15.70 	85.4    	16.55
02:56.6     	15.34 	80.7    	16.54
02:57.5     	15.06 	78.6    	16.51
02:58.3     	14.90 	79.0    	16.49
02:59.2     	14.75 	80.3    	16.47
03:00.1     	14.68 	81.7    	16.46
03:01.0     	14.87 	83.8    	16.45
03:01.9     	15.05 	83.7    	16.43
03:02.8     	15.09 	83.2    	16.40
03:03.6     	15.17 	83.8    	16.38
03:04.5     	15.19 	82.9    	16.38
03:05.4     	15.29 	82.9    	16.38
03:06.3     	15.18 	81.5    	16.37
03:07.2     	15.15 	81.7    	16.36
03:08.1     	15.17 	82.6    	16.34
03:09.1     	15.19 	83.3    	16.33
03:10.0     	15.31 	84.3    	16.33
03:10.9     	15.37 	82.5    	16.31
03:11.7     	15.33 	82.8    	16.30
03:12.6     	15.35 	82.9    	16.31
03:13.5     	15.53 	83.4    	16.32
03:14.4     	15.49 	83.2    	16.33
03:15.3     	15.55 	85.0    	16.34
03:16.2     	15.47 	84.0    	16.34
03:17.1     	15.64 	85.2    	16.35
03:18.0     	15.89 	84.2    	16.36
03:18.9     	15.58 	81.4    	16.36
03:19.7     	15.43 	82.4    	16.36
03:20.6     	15.32 	80.6    	16.36
03:21.6     	14.90 	80.1    	16.34
03:22.5     	14.77 	82.8    	16.32
03:23.4     	14.69 	82.8    	16.29
03:24.3     	14.60 	83.0    	16.26
03:25.2     	14.66 	83.8    	16.23
03:26.1     	14.67 	83.3    	16.19
03:27.0     	14.79 	84.7    	16.17
03:27.8     	14.89 	84.9    	16.15
03:28.7     	15.04 	85.7    	16.13
03:29.6     	15.20 	85.8    	16.12
03:30.5     	15.39 	84.3    	16.11
03:31.4     	15.40 	84.0    	16.11
03:32.3     	15.42 	84.0    	16.10
03:33.2     	15.39 	83.4    	16.10
03:34.2     	15.37 	83.3    	16.10
03:35.1     	15.35 	83.1    	16.10
03:35.9     	15.37 	83.8    	16.10
03:36.8     	15.31 	82.6    	16.10
03:37.7     	15.26 	83.2    	16.10
03:38.6     	15.20 	84.3    	16.09
03:39.5     	15.38 	85.8    	16.09
03:40.4     	15.21 	82.5    	16.08
03:41.3     	15.06 	81.7    	16.07
03:42.2     	14.93 	82.3    	16.05
03:43.1     	14.86 	82.9    	16.03
03:43.9     	14.87 	83.3    	16.01
03:44.8     	14.78 	83.2    	15.99
03:45.7     	14.75 	82.7    	15.97
03:46.6     	14.72 	83.0    	15.96
03:47.6     	14.81 	84.2    	15.94
03:48.5     	14.92 	84.6    	15.93
03:49.4     	15.10 	85.7    	15.93
03:50.3     	15.20 	84.4    	15.92
03:51.2     	15.24 	84.1    	15.91
03:52.0     	15.30 	85.4    	15.91
03:52.9     	15.15 	82.8    	15.91
03:53.9     	14.91 	82.1    	15.90
03:54.7     	14.86 	82.9    	15.90
03:55.6     	14.88 	83.3    	15.90
03:56.5     	14.84 	83.0    	15.89
03:57.4     	14.84 	83.7    	15.89
03:58.3     	14.89 	83.9    	15.89
03:59.2     	15.00 	84.6    	15.89
04:00.0     	15.12 	84.6    	15.89
04:01.1     	15.22 	84.6    	15.89
04:02.0     	15.24 	84.5    	15.89
04:02.8     	15.39 	87.0    	15.90
04:03.7     	15.37 	83.8    	15.90
04:04.6     	15.28 	83.5    	15.90
04:05.5     	15.21 	83.0    	15.89
04:06.4     	15.18 	84.3    	15.89
04:07.3     	15.15 	83.9    	15.88
04:08.2     	15.20 	84.5    	15.87
04:09.1     	15.10 	83.5    	15.87
04:10.0     	15.12 	84.7    	15.87
04:10.8     	15.34 	85.9    	15.88
04:11.7     	15.54 	86.1    	15.89
04:12.6     	15.41 	83.7    	15.90
04:13.5     	15.29 	83.3    	15.91
04:14.5     	15.17 	82.7    	15.91
04:15.4     	15.15 	84.0    	15.92
04:16.3     	14.99 	81.7    	15.91
04:17.2     	14.80 	81.4    	15.90
04:18.1     	14.72 	82.1    	15.90
04:18.9     	14.67 	82.3    	15.89
04:19.8     	14.64 	82.3    	15.88
04:20.7     	14.64 	82.6    	15.87
04:21.6     	14.67 	82.8    	15.87
04:22.5     	14.70 	82.7    	15.87
04:23.4     	14.73 	83.0    	15.87
04:24.2     	14.77 	83.1    	15.87
04:25.2     	14.82 	83.4    	15.88
04:26.1     	14.87 	83.8    	15.87
04:27.0     	14.94 	84.4    	15.89
04:27.9     	15.03 	84.6    	15.90
04:28.8     	15.11 	84.8    	15.91
04:29.7     	15.23 	85.9    	15.93
04:30.6     	15.37 	86.7    	15.94
04:31.5     	15.41 	85.2    	15.96
04:32.4     	15.46 	85.4    	15.97
04:33.3     	15.51 	84.8    	15.99
04:34.2     	15.49 	84.4    	16.00
04:35.0     	15.45 	84.0    	16.02
04:35.9     	15.38 	83.9    	16.03
04:36.8     	15.29 	82.2    	16.02
04:37.7     	15.23 	83.3    	16.01
04:38.6     	15.11 	82.9    	16.02
04:39.5     	15.02 	83.2    	16.03
04:40.5     	14.93 	82.7    	16.03
04:41.4     	14.91 	84.1    	16.02
04:42.3     	15.01 	85.0    	16.02
04:43.1     	15.10 	86.5    	16.01
04:44.0     	15.22 	86.0    	16.01
04:44.9     	15.25 	84.9    	16.00
04:45.8     	15.30 	85.7    	16.00
04:46.7     	15.33 	85.6    	16.01
04:47.6     	15.38 	84.9    	16.01
04:48.5     	15.37 	84.4    	16.01
04:49.4     	15.29 	84.8    	16.02
04:50.3     	15.34 	84.9    	16.02
04:51.1     	15.46 	85.0    	16.03
04:51.8     	15.59 	85.0    	16.03
04:52.0     	15.56 	85.1    	16.04
04:52.9     	15.60 	86.2    	16.05
04:53.9     	15.52 	85.7    	16.07
04:54.8     	15.49 	84.8    	16.08
04:55.7     	15.43 	84.2    	16.10
04:56.6     	15.38 	84.2    	16.11
04:57.5     	15.38 	84.4    	16.13
04:58.4     	15.34 	84.4    	16.14
04:59.2     	15.29 	84.4    	16.15
05:00.1     	15.20 	83.8    	16.16
05:00.8     	15.11 	85.0    	16.17
05:01.0     	15.13 	83.6    	16.17
05:01.9     	15.08 	83.2    	16.18
05:02.8     	15.02 	83.1    	16.18
05:03.7     	15.00 	83.2    	16.19
05:04.6     	14.98 	83.4    	16.19
05:05.5     	14.98 	84.2    	16.20
05:06.4     	14.99 	84.2    	16.21
05:07.3     	14.95 	84.0    	16.21
05:08.2     	14.96 	84.1    	16.21
05:09.1     	14.96 	84.4    	16.21
05:10.0     	15.01 	85.0    	16.21
05:10.9     	15.11 	85.4    	16.21
05:11.8     	15.22 	85.4    	16.22
05:12.7     	15.23 	84.6    	16.22
05:13.6     	15.24 	84.5    	16.23
05:14.5     	15.36 	85.5    	16.23
05:15.3     	15.47 	85.1    	16.24
05:16.2     	15.52 	85.4    	16.26
05:17.1     	15.67 	86.2    	16.27
05:18.0     	15.78 	86.5    	16.30
05:18.9     	15.75 	85.1    	16.33
05:19.9     	15.62 	83.1    	16.35
05:20.8     	15.48 	82.9    	16.38
05:21.7     	15.42 	82.9    	16.41
05:22.6     	15.43 	84.6    	16.44
05:23.4     	15.55 	85.4    	16.47
05:24.3     	15.62 	85.1    	16.50
05:25.3     	15.59 	84.9    	16.53
05:26.1     	15.65 	85.2    	16.57
05:27.0     	15.82 	87.1    	16.61
05:27.9     	15.90 	86.4    	16.65
05:28.8     	15.96 	86.0    	16.69
05:29.9     	16.03 	87.1    	16.74
05:30.6     	15.93 	84.7    	16.78
05:31.5     	15.82 	83.9    	16.82
05:32.3     	15.74 	84.2    	16.86
05:33.4     	15.69 	84.9    	16.89
05:34.3     	15.71 	85.6    	16.93
05:35.1     	15.73 	85.7    	16.95
05:36.0     	15.72 	85.8    	16.98
05:36.9     	15.82 	87.6    	17.01
05:37.8     	15.95 	87.7    	17.04
05:38.7     	16.15 	88.4    	17.08
05:39.6     	15.96 	83.7    	17.10
05:40.5     	15.67 	81.8    	17.12
05:41.4     	15.47 	81.9    	17.14
05:42.3     	15.41 	82.6    	17.15
05:43.1     	15.31 	83.5    	17.16
05:44.0     	15.36 	84.3    	17.17
05:44.9     	15.35 	84.4    	17.18
05:45.8     	15.39 	84.2    	17.19
05:46.8     	15.32 	83.5    	17.20
05:47.9     	15.26 	83.2    	17.21
05:48.6     	15.39 	82.5    	17.21
05:49.5     	15.31 	84.0    	17.21
05:50.4     	15.31 	83.6    	17.21
05:51.2     	15.35 	84.0    	17.20
05:52.1     	15.32 	84.0    	17.19
05:53.0     	15.31 	83.3    	17.18
05:53.9     	15.32 	83.2    	17.17
05:54.8     	15.30 	83.2    	17.16
05:55.7     	15.22 	82.5    	17.15
05:56.6     	15.19 	82.7    	17.14
05:57.5     	15.21 	83.0    	17.13
05:58.4     	15.30 	84.3    	17.13
05:59.2     	15.45 	85.3    	17.13
06:00.2     	15.63 	85.3    	17.13
06:01.1     	15.74 	84.8    	17.13
06:02.0     	15.71 	83.7    	17.13
06:02.9     	15.81 	85.3    	17.13
06:03.8     	16.01 	85.7    	17.13
06:04.7     	16.09 	84.8    	17.13
06:05.6     	15.98 	83.1    	17.12
06:06.5     	16.02 	84.9    	17.12
06:07.3     	16.00 	85.0    	17.13
06:08.2     	16.02 	84.5    	17.15
06:09.1     	15.97 	83.3    	17.16
06:10.0     	15.89 	82.9    	17.18
06:10.9     	15.86 	83.6    	17.20
06:11.8     	15.79 	83.6    	17.21
06:12.7     	15.76 	85.3    	17.20
06:13.7     	15.85 	84.9    	17.19
06:14.6     	15.89 	85.0    	17.20
06:15.4     	15.94 	84.8    	17.21
06:16.3     	16.29 	88.1    	17.23
06:17.3     	16.46 	87.0    	17.25
06:18.1     	16.54 	86.2    	17.28
06:19.0     	16.64 	86.0    	17.31
06:19.9     	16.72 	85.5    	17.34
06:20.8     	16.80 	85.4    	17.37
06:21.7     	16.80 	85.3    	17.40
06:22.6     	16.76 	84.1    	17.43
06:23.4     	16.31 	81.2    	17.45
06:24.3     	16.24 	82.8    	17.46
06:25.3     	16.03 	83.3    	17.46
06:26.1     	15.72 	80.1    	17.45
06:27.1     	15.42 	81.0    	17.44
06:28.0     	15.31 	82.4    	17.41
06:28.9     	15.23 	83.0    	17.39
