Time [mm:ss]	T [°C] 	U [%r H]	Tu Cap [°C]
06:42.6     	14.39  	71.3    	15.02
06:43.5     	14.36  	71.9    	15.04
06:44.4     	14.45  	72.5    	15.05
06:45.3     	14.48  	72.5    	15.06
06:46.1     	14.52  	72.8    	15.08
06:47.0     	14.52  	73.3    	15.09
06:48.0     	14.51  	72.7    	15.10
06:48.9     	14.53  	72.7    	15.11
06:49.8     	14.50  	71.8    	15.12
06:50.7     	14.45  	71.8    	15.14
06:51.6     	14.46  	71.5    	15.15
06:52.5     	14.47  	71.2    	15.16
06:53.4     	14.53  	71.9    	15.17
06:54.2     	14.58  	71.9    	15.19
06:55.1     	14.64  	72.4    	15.21
06:56.0     	14.70  	72.4    	15.23
06:56.9     	14.70  	72.4    	15.25
06:57.8     	14.76  	72.3    	15.27
06:58.7     	14.81  	72.2    	15.30
06:59.6     	14.85  	71.9    	15.32
07:00.5     	14.76  	71.1    	15.35
07:01.5     	14.71  	71.6    	15.38
07:02.3     	14.75  	72.2    	15.41
07:03.2     	14.78  	72.0    	15.43
07:04.2     	14.72  	72.3    	15.45
07:05.0     	14.74  	72.1    	15.47
07:05.9     	14.77  	72.4    	15.48
07:06.8     	14.78  	73.5    	15.50
07:07.7     	14.73  	72.3    	15.51
07:08.6     	14.61  	71.6    	15.53
07:09.5     	14.51  	71.0    	15.51
07:10.3     	14.36  	70.5    	15.50
07:11.2     	14.34  	71.9    	15.51
07:12.2     	14.37  	73.0    	15.51
07:13.0     	14.43  	74.0    	15.52
07:13.9     	14.51  	74.7    	15.52
07:14.9     	14.55  	73.5    	15.51
07:15.8     	14.56  	73.0    	15.52
07:16.7     	14.54  	72.6    	15.51
07:17.6     	14.44  	71.5    	15.51
07:18.5     	14.47  	72.2    	15.52
07:19.4     	14.40  	71.4    	15.52
07:20.3     	14.41  	71.7    	15.53
07:21.1     	14.42  	72.0    	15.53
07:22.0     	14.44  	72.8    	15.53
07:22.9     	14.45  	72.2    	15.52
07:23.8     	14.42  	70.0    	15.50
07:24.7     	14.39  	69.4    	15.50
07:25.6     	14.26  	69.5    	15.49
07:26.5     	14.16  	69.9    	15.46
07:27.4     	14.21  	68.7    	15.42
07:28.4     	14.24  	68.2    	15.42
07:29.2     	14.32  	68.7    	15.41
07:30.1     	14.40  	68.7    	15.43
07:31.0     	14.45  	69.3    	15.42
07:31.9     	14.44  	69.5    	15.40
07:32.8     	14.44  	69.4    	15.37
07:33.7     	14.44  	69.3    	15.36
07:34.6     	14.40  	69.3    	15.33
07:35.5     	14.34  	69.8    	15.34
07:36.4     	14.32  	69.5    	15.33
07:37.2     	14.27  	70.0    	15.31
07:38.1     	14.23  	69.9    	15.31
07:39.0     	14.22  	69.2    	15.31
07:39.9     	14.31  	69.5    	15.28
07:40.8     	14.39  	68.7    	15.27
07:41.7     	14.53  	68.2    	15.27
07:42.7     	14.51  	67.1    	15.23
07:43.6     	14.50  	66.8    	15.21
07:44.5     	14.52  	67.1    	15.21
07:45.3     	14.68  	66.7    	15.24
07:46.2     	14.72  	66.6    	15.25
07:47.1     	14.75  	67.0    	15.27
07:48.0     	14.89  	67.4    	15.27
07:48.9     	14.85  	67.1    	15.27
07:49.8     	14.76  	67.1    	15.26
07:50.7     	14.69  	67.3    	15.24
07:51.6     	14.66  	67.0    	15.23
07:52.5     	14.53  	66.6    	15.24
07:53.3     	14.40  	66.4    	15.25
07:54.2     	14.44  	66.4    	15.26
07:55.2     	14.49  	66.7    	15.27
07:56.1     	14.57  	67.3    	15.28
07:57.0     	14.69  	67.1    	15.29
07:57.9     	14.66  	67.0    	15.30
07:58.8     	14.68  	67.3    	15.31
07:59.7     	14.75  	69.2    	15.32
08:00.6     	14.84  	68.6    	15.34
08:01.4     	14.73  	68.0    	15.35
08:02.3     	14.72  	68.3    	15.36
08:03.3     	14.75  	68.5    	15.37
08:04.1     	14.80  	69.0    	15.39
08:05.0     	14.86  	69.3    	15.40
08:05.9     	14.91  	68.9    	15.41
08:06.8     	15.09  	68.0    	15.43
08:07.7     	15.08  	68.1    	15.45
08:08.7     	15.11  	68.4    	15.48
08:09.5     	15.13  	68.2    	15.49
08:10.5     	15.38  	67.6    	15.51
08:11.4     	15.46  	67.3    	15.54
08:12.2     	15.58  	66.7    	15.56
08:13.1     	15.64  	66.2    	15.59
08:14.0     	15.54  	66.8    	15.61
08:14.9     	15.46  	66.5    	15.63
08:15.8     	15.38  	66.5    	15.65
08:16.7     	15.27  	66.7    	15.67
08:17.5     	15.33  	67.2    	15.70
08:18.4     	15.33  	67.3    	15.73
08:19.3     	15.34  	67.3    	15.76
08:20.2     	15.21  	68.1    	15.78
08:21.1     	15.15  	68.6    	15.81
08:22.1     	15.07  	68.8    	15.83
08:23.0     	15.03  	68.6    	15.84
08:23.9     	15.01  	68.1    	15.86
08:24.8     	14.94  	67.3    	15.82
08:25.6     	14.78  	67.7    	15.78
08:26.5     	14.68  	68.3    	15.75
08:27.4     	14.69  	68.0    	15.74
08:28.3     	14.57  	67.6    	15.71
08:29.2     	14.58  	68.1    	15.68
08:30.1     	14.53  	67.8    	15.63
08:31.0     	14.43  	67.5    	15.57
08:31.9     	14.49  	67.5    	15.56
08:32.8     	14.50  	68.0    	15.55
08:33.6     	14.55  	68.4    	15.55
08:34.5     	14.70  	68.3    	15.56
08:35.5     	14.73  	68.0    	15.57
08:36.4     	14.79  	68.2    	15.59
08:37.3     	14.93  	68.9    	15.61
08:38.2     	15.03  	69.0    	15.64
08:39.1     	15.00  	67.9    	15.65
08:40.0     	14.97  	67.7    	15.67
08:40.9     	14.88  	67.8    	15.68
08:41.7     	14.81  	68.1    	15.69
08:42.7     	14.69  	68.2    	15.69
08:43.6     	14.65  	69.1    	15.70
08:44.4     	14.68  	70.5    	15.70
08:45.3     	15.03  	70.4    	15.70
08:46.2     	15.19  	68.9    	15.70
08:47.1     	15.18  	68.5    	15.69
08:48.0     	15.25  	68.9    	15.69
08:48.9     	15.26  	69.8    	15.70
08:49.9     	15.20  	69.3    	15.71
08:50.8     	15.24  	69.2    	15.71
08:51.7     	15.16  	68.5    	15.71
08:52.5     	15.07  	67.8    	15.72
08:53.4     	15.05  	67.3    	15.71
08:54.3     	15.09  	67.1    	15.71
08:55.2     	14.98  	67.2    	15.71
08:56.1     	14.97  	67.9    	15.71
08:57.0     	15.03  	68.5    	15.71
08:57.9     	15.05  	68.3    	15.72
08:58.8     	15.06  	68.0    	15.72
08:59.7     	15.01  	68.0    	15.72
09:00.5     	14.93  	68.1    	15.72
09:01.4     	14.73  	67.8    	15.71
09:02.4     	14.70  	67.8    	15.71
09:03.3     	14.67  	68.2    	15.70
09:04.2     	14.68  	68.7    	15.69
09:05.1     	14.75  	69.8    	15.69
09:06.0     	14.88  	71.0    	15.69
09:06.9     	15.08  	71.0    	15.68
09:07.8     	15.28  	71.3    	15.69
09:08.6     	15.28  	70.0    	15.68
09:09.5     	15.19  	69.5    	15.68
09:10.4     	15.33  	69.1    	15.69
09:11.3     	15.28  	68.5    	15.70
09:12.2     	15.26  	67.7    	15.71
09:13.1     	15.28  	68.6    	15.72
09:14.0     	15.26  	69.2    	15.73
09:15.0     	15.35  	69.1    	15.74
09:15.9     	15.26  	68.4    	15.75
09:16.7     	15.04  	67.6    	15.75
09:17.6     	15.02  	67.4    	15.75
09:18.5     	14.97  	67.9    	15.76
09:19.4     	15.03  	68.5    	15.76
09:20.3     	14.99  	68.2    	15.76
09:21.2     	15.06  	68.9    	15.76
09:22.0     	15.13  	69.3    	15.76
09:23.0     	15.18  	68.9    	15.77
09:23.9     	15.26  	68.7    	15.77
09:24.7     	15.15  	68.7    	15.78
09:25.6     	15.14  	68.5    	15.78
09:26.5     	15.21  	68.2    	15.78
09:27.5     	15.15  	68.2    	15.79
09:28.4     	15.28  	67.9    	15.80
09:29.3     	15.36  	67.6    	15.81
09:30.1     	15.30  	68.1    	15.81
09:31.1     	15.27  	68.1    	15.82
09:32.0     	15.10  	68.7    	15.82
09:32.8     	15.06  	69.0    	15.82
09:33.7     	15.03  	69.9    	15.81
09:34.6     	15.08  	70.4    	15.82
09:35.5     	15.17  	70.4    	15.82
09:36.4     	15.35  	70.9    	15.82
09:37.3     	15.37  	70.5    	15.82
09:38.2     	15.33  	70.4    	15.83
09:39.1     	15.30  	70.1    	15.83
09:40.1     	15.29  	69.9    	15.84
09:41.0     	15.32  	70.1    	15.84
09:41.8     	15.28  	70.5    	15.85
09:42.7     	15.30  	71.1    	15.85
09:43.6     	15.21  	70.5    	15.85
09:44.5     	15.14  	70.1    	15.85
09:45.4     	15.11  	70.7    	15.86
09:46.3     	15.21  	72.2    	15.86
09:47.2     	15.21  	71.6    	15.87
09:48.1     	14.99  	69.9    	15.87
09:49.0     	15.05  	70.0    	15.88
09:49.8     	15.25  	71.0    	15.89
09:50.7     	15.31  	70.0    	15.91
