Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
00:48.4     	12.84 	83.5    	20.15
00:49.3     	12.25 	86.2    	19.93
00:50.2     	11.64 	88.8    	19.76
00:51.2     	11.19 	91.0    	19.59
00:52.1     	10.91 	92.3    	19.44
00:52.9     	10.68 	93.5    	19.27
00:53.8     	10.47 	94.2    	19.10
00:54.7     	10.32 	94.6    	18.91
00:55.6     	10.21 	95.0    	18.71
00:56.5     	10.10 	95.0    	18.53
00:57.4     	9.99  	95.5    	18.35
00:58.2     	9.92  	95.9    	18.16
00:59.2     	9.87  	95.7    	17.97
01:00.0     	9.82  	95.6    	17.80
01:00.9     	9.77  	95.8    	17.61
01:01.9     	9.74  	95.5    	17.42
01:02.8     	9.73  	95.1    	17.20
01:03.7     	9.72  	94.9    	17.00
01:04.6     	9.70  	94.8    	16.81
01:05.5     	9.71  	94.4    	16.62
01:06.3     	9.71  	94.0    	16.45
01:07.2     	9.71  	93.8    	16.28
01:08.1     	9.73  	93.4    	16.13
01:09.0     	9.72  	93.3    	15.98
01:09.9     	9.72  	93.1    	15.85
01:10.8     	9.72  	92.9    	15.72
01:11.8     	9.71  	92.8    	15.59
01:12.7     	9.71  	92.8    	15.47
01:13.6     	9.70  	92.7    	15.35
01:14.4     	9.69  	92.7    	15.24
01:15.3     	9.69  	92.7    	15.12
01:16.2     	9.68  	92.6    	15.01
01:17.1     	9.68  	92.4    	14.91
01:18.0     	9.67  	92.3    	14.80
01:18.9     	9.67  	92.2    	14.70
01:19.7     	9.66  	92.2    	14.60
01:20.6     	9.66  	92.2    	14.50
01:21.5     	9.66  	92.0    	14.40
01:22.5     	9.65  	91.9    	14.31
01:23.4     	9.65  	91.9    	14.21
01:24.3     	9.64  	91.8    	14.12
01:25.2     	9.64  	91.7    	14.03
01:26.1     	9.65  	91.6    	13.94
01:27.0     	9.65  	91.5    	13.85
01:27.8     	9.64  	91.4    	13.77
01:28.7     	9.63  	91.6    	13.69
01:29.6     	9.63  	91.7    	13.60
01:30.5     	9.62  	91.7    	13.52
01:31.4     	9.62  	91.7    	13.44
01:32.3     	9.63  	91.6    	13.37
01:33.2     	9.65  	91.2    	13.29
01:34.2     	9.66  	90.8    	13.21
01:35.1     	9.67  	90.6    	13.13
01:35.9     	9.68  	90.3    	13.06
01:36.8     	9.69  	90.2    	12.99
01:37.7     	9.70  	90.3    	12.91
01:38.6     	9.71  	90.2    	12.84
01:39.5     	9.72  	90.0    	12.77
01:40.4     	9.73  	89.8    	12.70
01:41.2     	9.74  	89.6    	12.64
01:42.1     	9.75  	89.6    	12.58
01:43.0     	9.75  	89.7    	12.52
01:43.9     	9.75  	89.7    	12.47
01:44.9     	9.75  	89.7    	12.42
01:45.8     	9.74  	89.7    	12.37
01:46.7     	9.74  	89.7    	12.32
01:47.6     	9.73  	89.7    	12.28
01:48.5     	9.73  	89.7    	12.23
01:49.3     	9.73  	89.8    	12.19
01:50.2     	9.72  	89.8    	12.14
01:51.1     	9.72  	89.8    	12.10
01:52.0     	9.72  	89.8    	12.05
01:52.9     	9.71  	89.9    	12.00
01:53.8     	9.70  	89.9    	11.96
01:54.7     	9.70  	89.9    	11.92
01:55.7     	9.70  	89.9    	11.88
01:56.6     	9.79  	89.4    	11.83
01:57.4     	9.79  	89.2    	11.80
01:58.3     	9.79  	89.3    	11.76
01:59.2     	9.79  	89.2    	11.73
02:00.1     	9.80  	89.2    	11.69
02:01.0     	9.81  	89.1    	11.65
02:01.9     	9.82  	88.9    	11.62
02:02.7     	9.82  	88.8    	11.59
02:03.7     	9.82  	89.0    	11.55
02:04.6     	9.82  	89.0    	11.52
02:05.4     	9.82  	89.0    	11.50
02:06.4     	9.82  	89.0    	11.47
02:07.3     	9.82  	89.1    	11.44
02:08.2     	9.82  	89.0    	11.41
02:09.1     	9.82  	89.0    	11.38
02:10.0     	9.82  	89.0    	11.36
02:10.8     	9.83  	88.9    	11.33
02:11.7     	9.83  	88.9    	11.30
02:12.7     	9.83  	88.9    	11.28
02:13.5     	9.83  	88.9    	11.25
02:14.4     	9.83  	88.8    	11.23
02:15.3     	9.82  	88.8    	11.21
02:16.2     	9.82  	88.7    	11.18
02:17.1     	9.83  	88.7    	11.16
02:18.1     	9.83  	88.7    	11.14
02:18.9     	9.83  	88.7    	11.12
02:19.8     	9.83  	88.6    	11.09
02:20.7     	9.83  	88.7    	11.07
02:21.6     	9.83  	88.8    	11.05
02:22.5     	9.82  	88.8    	11.03
02:23.4     	9.82  	88.8    	11.01
02:24.3     	9.82  	88.8    	10.99
02:25.2     	9.81  	88.9    	10.97
02:26.1     	9.81  	88.9    	10.95
02:27.0     	9.80  	89.0    	10.93
02:27.8     	9.80  	89.0    	10.91
02:28.8     	9.80  	89.0    	10.89
02:29.7     	9.80  	89.1    	10.87
02:30.6     	9.80  	89.1    	10.86
02:31.5     	9.80  	89.0    	10.84
02:32.4     	9.80  	89.0    	10.82
02:33.2     	9.80  	89.0    	10.80
02:34.2     	9.80  	89.0    	10.79
02:35.1     	9.82  	88.8    	10.77
02:35.9     	9.83  	88.6    	10.76
02:36.8     	9.84  	88.5    	10.74
02:37.7     	9.84  	88.4    	10.73
02:38.6     	9.83  	88.5    	10.72
02:39.6     	9.82  	88.6    	10.71
02:40.5     	9.82  	88.5    	10.70
02:41.3     	9.85  	88.3    	10.68
02:42.2     	9.85  	88.3    	10.67
02:43.1     	9.85  	88.3    	10.66
02:44.0     	9.84  	88.4    	10.65
02:44.9     	9.83  	88.5    	10.65
02:45.8     	9.81  	88.6    	10.64
02:46.7     	9.80  	88.6    	10.63
02:47.6     	9.79  	88.6    	10.62
02:48.5     	9.78  	88.6    	10.61
02:49.3     	9.77  	88.7    	10.60
02:50.2     	9.77  	88.7    	10.59
02:51.2     	9.77  	88.7    	10.58
02:52.1     	9.77  	88.7    	10.58
02:53.0     	9.78  	88.6    	10.57
02:53.9     	9.80  	88.6    	10.56
02:54.8     	9.82  	88.5    	10.55
02:55.7     	9.85  	88.5    	10.55
02:56.6     	9.85  	88.4    	10.54
02:57.4     	9.84  	88.4    	10.53
02:58.3     	9.83  	88.4    	10.53
02:59.2     	9.83  	88.4    	10.52
03:00.1     	9.82  	88.5    	10.51
03:01.1     	9.81  	88.5    	10.51
03:02.0     	9.80  	88.6    	10.50
03:02.8     	9.78  	88.7    	10.49
03:03.7     	9.78  	88.7    	10.49
03:04.6     	9.77  	88.8    	10.48
03:05.5     	9.77  	88.8    	10.47
03:06.4     	9.76  	88.9    	10.47
03:07.3     	9.76  	89.0    	10.46
03:08.2     	9.76  	89.0    	10.45
03:09.1     	9.75  	89.0    	10.45
03:10.0     	9.75  	89.0    	10.44
03:10.8     	9.75  	89.0    	10.43
03:11.8     	9.74  	89.0    	10.42
03:12.7     	9.74  	89.0    	10.41
03:13.6     	9.74  	88.8    	10.41
03:14.5     	9.74  	88.8    	10.40
03:15.4     	9.74  	88.8    	10.39
03:16.2     	9.74  	88.8    	10.38
03:17.1     	9.75  	88.7    	10.37
03:18.1     	9.75  	88.7    	10.36
03:18.9     	9.76  	88.6    	10.35
03:19.8     	9.76  	88.6    	10.34
03:20.7     	9.76  	88.7    	10.33
03:21.6     	9.76  	88.7    	10.32
03:22.6     	9.76  	88.8    	10.31
03:23.5     	9.75  	88.8    	10.30
03:24.3     	9.74  	88.8    	10.29
03:25.2     	9.74  	88.8    	10.28
03:26.1     	9.74  	88.8    	10.26
03:27.0     	9.74  	88.8    	10.25
03:27.9     	9.74  	88.7    	10.24
03:28.8     	9.74  	88.7    	10.23
03:29.7     	9.73  	88.8    	10.22
03:30.6     	9.73  	88.8    	10.21
03:31.5     	9.73  	88.9    	10.20
03:32.3     	9.74  	88.9    	10.19
03:33.3     	9.75  	88.9    	10.18
03:34.2     	9.75  	88.9    	10.17
03:35.1     	9.75  	89.0    	10.16
03:36.0     	9.76  	88.9    	10.15
03:36.9     	9.76  	88.8    	10.14
03:37.8     	9.78  	88.4    	10.13
03:38.6     	9.80  	88.0    	10.12
03:39.6     	9.81  	87.8    	10.11
03:40.4     	9.82  	87.8    	10.10
03:41.3     	9.82  	87.8    	10.09
03:42.2     	9.82  	87.8    	10.08
03:43.1     	9.82  	87.9    	10.08
03:44.1     	9.82  	88.0    	10.07
03:45.0     	9.81  	88.0    	10.06
03:45.8     	9.81  	87.9    	10.06
03:46.7     	9.81  	87.9    	10.05
03:47.7     	9.81  	87.9    	10.04
03:48.5     	9.81  	88.0    	10.04
03:49.4     	9.81  	88.0    	10.03
03:50.3     	9.81  	88.0    	10.03
03:51.2     	9.82  	88.0    	10.02
03:52.1     	9.82  	88.0    	10.02
03:53.0     	9.82  	88.1    	10.01
03:53.8     	9.82  	88.2    	10.01
03:54.8     	9.81  	88.3    	10.00
03:55.7     	9.82  	88.3    	10.00
03:56.6     	9.83  	88.2    	9.99
03:57.5     	9.83  	88.1    	9.99
03:58.4     	9.83  	88.1    	9.98
03:59.2     	9.84  	88.0    	9.98
04:00.2     	9.85  	87.9    	9.98
04:01.1     	9.86  	87.9    	9.97
04:01.9     	9.86  	87.9    	9.97
04:02.8     	9.86  	87.9    	9.97
04:03.7     	9.86  	87.9    	9.96
04:04.6     	9.86  	87.9    	9.96
04:05.6     	9.87  	87.9    	9.96
04:06.5     	9.87  	87.9    	9.95
04:07.3     	9.87  	87.9    	9.95
04:08.2     	9.86  	88.0    	9.95
04:09.1     	9.86  	88.1    	9.95
04:10.1     	9.85  	88.2    	9.95
04:10.9     	9.85  	88.4    	9.95
04:11.8     	9.84  	88.6    	9.94
04:12.7     	9.83  	88.7    	9.94
04:13.6     	9.83  	88.8    	9.94
04:14.5     	9.83  	88.8    	9.94
04:15.4     	9.83  	88.8    	9.94
04:16.3     	9.83  	88.7    	9.94
04:17.2     	9.83  	88.6    	9.93
04:18.1     	9.84  	88.5    	9.93
04:19.0     	9.84  	88.5    	9.93
04:19.9     	9.86  	88.4    	9.93
04:20.8     	9.87  	88.4    	9.93
04:21.7     	9.87  	88.3    	9.93
04:22.6     	9.88  	88.3    	9.93
04:23.5     	9.88  	88.2    	9.93
04:24.3     	9.89  	88.2    	9.93
04:25.2     	9.89  	88.2    	9.93
04:26.1     	9.90  	88.3    	9.93
04:27.1     	9.90  	88.3    	9.93
04:28.0     	9.90  	88.3    	9.93
04:28.9     	9.91  	88.3    	9.93
04:29.7     	9.91  	88.3    	9.93
04:30.7     	9.91  	88.3    	9.93
04:31.6     	9.91  	88.3    	9.93
04:32.4     	9.91  	88.2    	9.93
04:33.3     	9.91  	88.3    	9.93
04:34.2     	9.91  	88.2    	9.93
04:35.1     	9.91  	88.2    	9.93
04:36.0     	9.92  	88.2    	9.93
04:36.9     	9.93  	88.2    	9.93
04:37.7     	9.93  	88.2    	9.94
04:38.7     	9.96  	88.1    	9.94
04:39.7     	9.96  	88.1    	9.94
04:40.5     	9.96  	88.2    	9.94
04:41.4     	9.96  	88.2    	9.94
04:42.3     	9.94  	88.3    	9.95
04:43.2     	9.93  	88.4    	9.95
04:44.1     	9.92  	88.5    	9.95
04:45.0     	9.90  	88.5    	9.95
04:45.8     	9.89  	88.5    	9.95
04:46.7     	9.88  	88.5    	9.95
04:47.6     	9.88  	88.5    	9.95
04:48.5     	9.87  	88.5    	9.95
04:49.5     	9.86  	88.5    	9.95
04:50.4     	9.86  	88.5    	9.96
04:51.2     	9.85  	88.5    	9.96
04:52.1     	9.84  	88.6    	9.96
04:53.1     	9.83  	88.6    	9.96
04:53.9     	9.82  	88.6    	9.96
04:54.8     	9.81  	88.6    	9.96
04:56.8     	9.80  	88.6    	9.96
04:57.7     	9.80  	--      	9.96
04:57.9     	--    	--      	9.96
04:58.4     	9.79  	88.7    	9.96
04:59.5     	9.77  	88.7    	9.96
05:00.2     	9.78  	88.7    	9.96
05:01.3     	9.77  	88.7    	9.96
05:02.0     	9.78  	88.7    	9.95
05:02.9     	9.78  	88.7    	9.95
05:03.8     	9.79  	88.6    	9.95
05:04.7     	9.80  	88.5    	9.95
05:05.6     	9.81  	88.5    	9.95
05:06.5     	9.80  	88.5    	9.95
05:07.3     	9.80  	88.6    	9.95
05:08.2     	9.80  	88.6    	9.95
05:09.1     	9.80  	88.5    	9.95
05:10.0     	9.80  	88.5    	9.95
05:10.9     	9.80  	88.4    	9.95
05:11.9     	9.80  	88.4    	9.95
05:12.8     	9.79  	88.5    	9.95
05:13.7     	9.79  	88.7    	9.95
05:14.6     	9.78  	88.8    	9.95
05:15.4     	9.78  	88.8    	9.95
05:16.3     	9.77  	88.8    	9.95
05:17.2     	9.77  	88.8    	9.95
05:18.1     	9.78  	88.8    	9.94
05:19.0     	9.77  	88.8    	9.94
05:19.9     	9.77  	88.9    	9.94
05:20.7     	9.77  	89.1    	9.94
05:21.6     	9.77  	89.0    	9.94
05:22.6     	9.77  	89.0    	9.93
05:23.5     	9.78  	89.0    	9.93
05:24.4     	9.78  	89.0    	9.93
05:25.3     	9.78  	89.0    	9.93
05:26.2     	9.78  	89.0    	9.93
05:27.1     	9.78  	89.1    	9.92
05:28.0     	9.78  	89.1    	9.92
05:28.8     	9.78  	89.1    	9.92
05:29.7     	9.78  	89.0    	9.92
05:30.6     	9.78  	89.0    	9.92
05:31.5     	9.78  	89.0    	9.91
05:32.5     	9.78  	89.0    	9.91
05:33.4     	9.78  	89.1    	9.91
05:34.3     	9.78  	89.1    	9.91
05:35.2     	9.77  	89.2    	9.90
05:36.1     	9.77  	89.3    	9.90
05:36.9     	9.76  	89.4    	9.90
05:37.8     	9.76  	89.5    	9.90
05:38.7     	9.76  	89.7    	9.90
05:39.6     	9.76  	89.8    	9.89
05:40.5     	9.76  	89.9    	9.89
05:41.4     	9.76  	89.9    	9.89
05:42.3     	9.76  	90.0    	9.89
05:43.2     	9.77  	89.9    	9.89
05:44.2     	9.77  	89.9    	9.89
05:45.0     	9.77  	89.9    	9.88
05:45.9     	9.77  	89.9    	9.88
05:46.8     	9.78  	89.9    	9.88
05:47.7     	9.78  	89.9    	9.88
05:48.6     	9.78  	89.8    	9.87
05:49.5     	9.79  	89.8    	9.87
05:50.3     	9.79  	89.8    	9.87
05:51.2     	9.79  	89.7    	9.87
05:52.2     	9.79  	89.8    	9.87
05:53.0     	9.80  	89.7    	9.87
05:53.9     	9.80  	89.7    	9.87
05:54.8     	9.80  	89.7    	9.86
05:55.8     	9.80  	89.7    	9.86
05:56.7     	9.80  	89.7    	9.86
05:57.6     	9.80  	89.6    	9.86
05:58.5     	9.78  	89.6    	9.86
05:59.3     	9.78  	89.6    	9.86
06:00.2     	9.77  	89.6    	9.86
06:01.2     	9.77  	89.5    	9.85
06:02.0     	9.77  	89.5    	9.85
06:02.9     	9.76  	89.5    	9.85
06:03.8     	9.76  	89.5    	9.85
06:04.7     	9.76  	89.5    	9.85
06:05.6     	9.76  	89.5    	9.85
06:06.6     	9.76  	89.5    	9.85
06:07.4     	9.76  	89.4    	9.84
06:08.3     	9.76  	89.4    	9.84
06:09.2     	9.76  	89.4    	9.84
06:10.1     	9.77  	89.4    	9.84
06:11.0     	9.77  	89.4    	9.84
06:11.9     	9.77  	89.4    	9.84
06:12.8     	9.78  	89.3    	9.84
06:13.7     	9.77  	89.3    	9.83
06:14.6     	9.77  	89.3    	9.83
06:15.4     	9.77  	89.3    	9.83
06:16.3     	9.77  	89.4    	9.83
06:17.3     	9.77  	89.4    	9.83
06:18.2     	9.77  	89.4    	9.83
06:19.1     	9.78  	89.4    	9.83
06:20.0     	9.77  	89.4    	9.83
06:20.9     	9.77  	89.4    	9.82
06:21.7     	9.76  	89.5    	9.82
06:22.7     	9.76  	89.5    	9.82
06:23.5     	9.76  	89.5    	9.82
06:24.4     	9.76  	89.4    	9.82
06:25.3     	9.77  	89.4    	9.82
06:26.2     	9.78  	89.3    	9.81
06:27.1     	9.78  	89.2    	9.81
06:28.1     	9.79  	89.0    	9.81
06:28.9     	9.80  	88.9    	9.81
06:29.8     	9.80  	88.7    	9.80
06:30.7     	9.81  	88.8    	9.80
06:31.6     	9.81  	88.8    	9.80
06:32.5     	9.81  	88.8    	9.80
06:33.4     	9.81  	88.8    	9.80
06:34.2     	9.82  	88.8    	9.80
06:35.2     	9.82  	88.8    	9.80
06:36.1     	9.82  	88.8    	9.80
06:36.9     	9.82  	88.8    	9.79
06:37.8     	9.82  	88.8    	9.79
06:38.8     	9.82  	88.7    	9.79
06:39.7     	9.82  	88.6    	9.79
06:40.6     	9.83  	88.5    	9.79
06:41.5     	9.83  	88.5    	9.79
06:42.3     	9.83  	88.6    	9.79
06:43.2     	9.83  	88.6    	9.79
06:44.1     	9.83  	88.6    	9.79
06:45.0     	9.83  	88.6    	9.79
06:45.9     	9.83  	88.7    	9.79
06:46.8     	9.82  	88.6    	9.78
06:47.7     	9.82  	88.5    	9.78
06:48.6     	9.81  	88.4    	9.78
06:49.6     	9.81  	88.4    	9.78
06:50.4     	9.81  	88.5    	9.78
06:51.3     	9.81  	88.5    	9.78
06:52.2     	9.81  	88.5    	9.78
06:53.1     	9.81  	88.5    	9.78
06:54.0     	9.81  	88.5    	9.78
06:54.9     	9.81  	88.6    	9.78
06:55.8     	9.81  	88.7    	9.78
06:56.7     	9.81  	88.8    	9.78
06:57.6     	9.81  	88.9    	9.78
06:58.4     	9.80  	88.8    	9.78
06:59.3     	9.80  	88.7    	9.77
07:00.3     	9.80  	88.7    	9.77
07:01.2     	9.80  	88.7    	9.77
07:02.1     	9.81  	88.8    	9.77
07:03.0     	9.80  	88.9    	9.77
07:03.8     	9.80  	88.8    	9.77
07:04.7     	9.80  	88.7    	9.77
07:05.6     	9.80  	88.7    	9.77
07:06.5     	9.80  	88.6    	9.77
07:07.4     	9.80  	88.6    	9.77
07:08.3     	9.80  	88.6    	9.77
07:09.2     	9.80  	88.6    	9.77
07:10.1     	9.80  	88.6    	9.76
07:11.1     	9.80  	88.6    	9.76
07:11.9     	9.80  	88.7    	9.76
07:12.8     	9.81  	88.7    	9.76
07:13.7     	9.81  	88.9    	9.76
07:14.6     	9.80  	89.0    	9.76
07:15.5     	9.81  	89.1    	9.76
07:16.4     	9.81  	89.2    	9.76
07:17.3     	9.81  	89.2    	9.77
07:18.2     	9.80  	89.2    	9.77
07:19.1     	9.81  	89.3    	9.77
07:19.9     	9.80  	89.4    	9.77
07:20.8     	9.80  	89.4    	9.77
07:21.7     	9.80  	89.5    	9.77
07:22.7     	9.80  	89.5    	9.77
07:23.6     	9.80  	89.5    	9.76
07:24.5     	9.80  	89.3    	9.77
07:25.3     	9.80  	89.3    	9.77
07:26.3     	9.80  	89.3    	9.77
07:27.2     	9.80  	89.3    	9.77
07:28.0     	9.80  	89.3    	9.77
07:28.9     	9.80  	89.3    	9.77
07:29.8     	9.80  	89.3    	9.77
07:30.7     	9.80  	89.3    	9.77
07:31.6     	9.80  	89.4    	9.77
07:32.5     	9.80  	89.4    	9.77
07:33.4     	9.80  	89.4    	9.77
07:34.3     	9.80  	89.4    	9.77
07:35.2     	9.80  	89.4    	9.77
07:36.1     	9.80  	89.4    	9.77
07:37.0     	9.81  	89.4    	9.77
07:37.9     	9.81  	89.3    	9.77
07:38.8     	9.81  	89.3    	9.77
07:39.7     	9.81  	89.3    	9.77
07:40.6     	9.81  	89.3    	9.77
07:41.5     	9.81  	89.3    	9.77
07:42.3     	9.81  	89.3    	9.77
07:43.2     	9.81  	89.2    	9.77
07:44.1     	9.81  	89.2    	9.77
07:45.1     	9.81  	89.2    	9.77
07:46.0     	9.81  	89.2    	9.76
07:46.9     	9.81  	89.1    	9.77
07:47.8     	9.81  	89.2    	9.77
07:48.7     	9.80  	89.1    	9.77
07:49.6     	9.80  	89.1    	9.77
07:50.4     	9.80  	89.1    	9.77
07:51.3     	9.80  	89.0    	9.77
07:52.2     	9.80  	89.0    	9.77
07:53.1     	9.80  	89.0    	9.77
07:54.0     	9.80  	88.9    	9.77
07:54.9     	9.80  	88.8    	9.77
07:55.8     	9.80  	88.8    	9.77
07:56.8     	9.81  	88.8    	9.77
07:57.7     	9.81  	88.8    	9.77
07:58.5     	9.80  	88.8    	9.77
07:59.4     	9.81  	88.9    	9.77
08:00.3     	9.81  	88.9    	9.77
08:01.2     	9.81  	88.9    	9.77
08:02.1     	9.81  	88.8    	9.77
08:03.0     	9.82  	88.7    	9.77
08:03.8     	9.82  	88.6    	9.77
08:04.8     	9.82  	88.6    	9.77
08:05.7     	9.82  	88.7    	9.77
08:06.5     	9.82  	88.7    	9.77
08:07.5     	9.83  	88.7    	9.77
08:08.4     	9.83  	88.8    	9.77
08:09.3     	9.82  	88.8    	9.77
08:10.2     	9.81  	88.9    	9.77
08:11.1     	9.81  	89.0    	9.77
08:11.9     	9.80  	89.1    	9.77
08:12.8     	9.80  	89.1    	9.77
08:13.8     	9.80  	89.1    	9.77
08:14.6     	9.81  	89.1    	9.77
08:15.5     	9.82  	88.9    	9.77
08:16.4     	9.83  	88.8    	9.77
08:17.3     	9.83  	88.8    	9.77
08:18.3     	9.83  	88.8    	9.77
08:19.2     	9.84  	88.8    	9.77
08:20.0     	9.84  	88.8    	9.77
08:20.9     	9.85  	88.8    	9.77
08:21.8     	9.85  	88.8    	9.77
08:22.7     	9.85  	88.8    	9.77
08:23.6     	9.85  	88.8    	9.77
08:24.5     	9.85  	88.9    	9.78
08:25.3     	9.84  	89.0    	9.78
08:26.2     	9.83  	89.0    	9.78
08:27.2     	9.83  	89.0    	9.78
08:28.0     	9.82  	88.9    	9.78
08:29.0     	9.82  	88.9    	9.78
08:29.9     	9.81  	88.7    	9.78
08:30.8     	9.81  	88.6    	9.77
08:31.7     	9.81  	88.5    	9.77
08:32.6     	9.81  	88.6    	9.77
08:33.4     	9.81  	88.6    	9.77
08:34.3     	9.80  	88.6    	9.77
08:35.2     	9.80  	88.7    	9.77
08:36.1     	9.80  	88.8    	9.77
08:37.0     	9.80  	88.8    	9.77
08:37.9     	9.80  	88.7    	9.77
08:38.8     	9.80  	88.7    	9.77
08:39.8     	9.80  	88.7    	9.77
08:40.7     	9.80  	88.8    	9.77
08:41.5     	9.80  	88.8    	9.77
08:42.4     	9.79  	88.8    	9.77
08:43.3     	9.79  	88.8    	9.77
08:44.2     	9.79  	88.7    	9.77
08:45.1     	9.79  	88.7    	9.77
08:46.0     	9.79  	88.7    	9.77
08:46.9     	9.79  	88.7    	9.77
08:47.8     	9.79  	88.8    	9.77
08:48.7     	9.79  	88.8    	9.77
08:49.5     	9.79  	88.7    	9.77
08:50.4     	9.79  	88.6    	9.77
08:51.4     	9.79  	88.6    	9.77
08:52.3     	9.79  	88.5    	9.77
08:53.2     	9.79  	88.5    	9.77
08:54.1     	9.79  	88.5    	9.77
08:54.9     	9.79  	88.4    	9.77
08:55.8     	9.79  	88.5    	9.77
08:56.7     	9.79  	88.5    	9.77
08:57.6     	9.79  	88.5    	9.77
08:58.5     	9.79  	88.5    	9.77
08:59.4     	9.79  	88.6    	9.77
09:00.3     	9.79  	88.6    	9.77
09:01.3     	9.80  	88.7    	9.77
09:02.2     	9.80  	88.8    	9.77
09:03.0     	9.80  	88.8    	9.77
09:03.9     	9.80  	88.9    	9.77
09:04.8     	9.78  	89.0    	9.77
09:05.7     	9.80  	88.9    	9.77
09:06.6     	9.80  	88.9    	9.77
09:07.5     	9.80  	88.9    	9.77
09:08.3     	9.80  	88.9    	9.77
09:09.2     	9.80  	88.9    	9.77
09:10.2     	9.80  	88.9    	9.77
09:11.1     	9.80  	88.8    	9.77
09:12.0     	9.81  	88.7    	9.77
09:12.9     	9.81  	88.7    	9.77
09:13.8     	9.81  	88.6    	9.77
09:14.7     	9.81  	88.6    	9.77
09:15.6     	9.81  	88.6    	9.77
09:16.4     	9.81  	88.6    	9.77
09:17.3     	9.81  	88.6    	9.77
09:18.2     	9.81  	88.7    	9.77
09:19.1     	9.81  	88.7    	9.77
09:20.0     	9.81  	88.6    	9.77
09:20.9     	9.81  	88.7    	9.77
09:21.8     	9.81  	88.8    	9.77
09:22.8     	9.81  	88.8    	9.77
09:23.7     	9.81  	88.7    	9.77
09:24.5     	9.81  	88.6    	9.77
09:25.4     	9.81  	88.6    	9.77
09:26.3     	9.81  	88.6    	9.77
09:27.2     	9.81  	88.5    	9.77
09:28.1     	9.81  	88.5    	9.77
09:29.0     	9.82  	88.5    	9.77
09:29.9     	9.82  	88.5    	9.77
09:30.8     	9.82  	88.5    	9.77
09:31.7     	9.82  	88.5    	9.77
09:32.6     	9.82  	88.5    	9.77
09:33.5     	9.82  	88.4    	9.77
09:34.4     	9.82  	88.4    	9.77
09:35.3     	9.82  	88.4    	9.77
09:36.2     	9.82  	88.4    	9.77
09:37.1     	9.82  	88.4    	9.77
09:38.0     	9.82  	88.4    	9.77
09:38.8     	9.82  	88.4    	9.77
09:39.8     	9.82  	88.4    	9.77
09:40.7     	9.83  	88.4    	9.77
09:41.5     	9.83  	88.4    	9.77
09:42.4     	9.83  	88.4    	9.77
09:43.3     	9.84  	88.4    	9.78
09:44.2     	9.84  	88.4    	9.78
09:45.2     	9.85  	88.4    	9.78
09:46.1     	9.85  	88.4    	9.78
09:46.9     	9.86  	88.4    	9.78
09:47.8     	9.86  	88.4    	9.78
09:48.7     	9.86  	88.4    	9.78
09:49.6     	9.86  	88.4    	9.78
09:50.5     	9.87  	88.3    	9.79
09:51.4     	9.87  	88.3    	9.79
09:52.3     	9.88  	88.3    	9.79
09:53.2     	9.88  	88.5    	9.79
09:54.1     	9.88  	88.5    	9.79
