Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
01:16.0     	18.25 	52.5    	17.73
01:39.2     	15.81 	57.5    	16.33
01:40.1     	15.93 	58.6    	17.68
01:41.0     	15.94 	57.8    	17.64
01:41.9     	15.83 	57.5    	17.58
01:42.8     	15.80 	58.6    	17.55
01:43.9     	15.77 	58.5    	17.51
01:44.6     	15.80 	59.3    	17.42
01:45.5     	15.82 	58.5    	17.38
01:46.3     	15.88 	58.7    	17.35
01:47.3     	15.92 	58.5    	17.32
01:48.2     	15.95 	58.3    	17.29
01:49.0     	15.97 	58.1    	17.27
01:49.9     	15.99 	58.0    	17.25
01:50.8     	15.99 	58.0    	17.23
01:51.8     	15.99 	58.0    	17.21
01:52.7     	16.03 	58.5    	17.19
01:53.6     	16.06 	59.2    	17.18
01:54.5     	16.12 	59.9    	17.16
01:55.4     	16.10 	59.4    	17.14
01:56.3     	16.04 	62.0    	17.13
01:57.2     	16.03 	64.4    	17.11
01:58.0     	16.00 	65.0    	17.10
01:58.9     	15.95 	64.6    	17.08
01:59.8     	15.94 	64.1    	17.07
02:00.7     	15.95 	64.6    	17.05
02:01.6     	15.94 	61.5    	17.03
02:02.6     	15.91 	60.2    	17.02
02:03.4     	15.86 	61.1    	17.00
02:04.3     	15.78 	59.3    	16.99
02:05.3     	15.71 	58.5    	16.97
02:06.1     	15.66 	57.0    	16.95
02:07.0     	15.61 	56.5    	16.93
02:07.9     	15.60 	57.0    	16.92
02:08.8     	15.55 	56.8    	16.91
02:09.7     	15.53 	56.6    	16.90
02:10.6     	15.52 	56.7    	16.88
02:11.4     	15.60 	58.8    	16.87
02:12.3     	15.66 	60.3    	16.86
02:13.2     	15.73 	60.5    	16.85
02:14.2     	15.76 	59.4    	16.83
02:15.1     	15.80 	58.8    	16.83
02:16.0     	15.85 	58.7    	16.83
02:16.9     	15.88 	59.5    	16.82
02:17.8     	15.94 	60.6    	16.82
02:18.7     	15.99 	61.9    	16.82
02:19.5     	15.97 	61.9    	16.82
02:20.4     	15.94 	61.0    	16.82
02:21.3     	15.93 	60.9    	16.82
02:22.2     	15.91 	60.8    	16.82
02:23.1     	15.91 	61.1    	16.82
02:24.1     	15.92 	61.5    	16.81
02:24.9     	15.93 	62.2    	16.81
02:25.8     	15.93 	63.6    	16.81
02:26.8     	15.91 	63.1    	16.80
02:27.6     	15.89 	61.8    	16.79
02:28.5     	15.88 	61.7    	16.79
02:29.4     	15.86 	61.5    	16.78
02:30.3     	15.86 	61.5    	16.77
02:31.2     	15.84 	61.5    	16.77
02:32.1     	15.82 	61.4    	16.77
02:32.9     	15.82 	60.7    	16.77
02:33.8     	15.82 	60.3    	16.77
02:34.8     	15.88 	61.4    	16.77
02:35.7     	15.89 	61.3    	16.76
02:36.6     	15.83 	60.2    	16.75
02:37.5     	15.77 	59.5    	16.74
02:38.4     	15.71 	58.8    	16.72
02:39.3     	15.65 	58.3    	16.70
02:40.2     	15.59 	57.6    	16.68
02:41.0     	15.54 	57.4    	16.66
02:41.9     	15.50 	57.2    	16.64
02:42.8     	15.53 	57.8    	16.63
02:43.7     	15.57 	58.0    	16.62
02:44.6     	15.61 	58.5    	16.61
02:45.6     	15.57 	57.6    	16.62
02:46.4     	15.66 	57.9    	16.61
02:47.4     	15.76 	57.9    	16.61
02:48.3     	15.89 	58.4    	16.63
02:49.1     	16.03 	58.1    	16.64
02:50.0     	16.11 	59.4    	16.67
02:50.9     	16.20 	61.0    	16.69
02:51.8     	16.32 	60.9    	16.70
02:52.7     	16.36 	60.2    	16.70
02:53.6     	16.36 	58.9    	16.71
02:54.4     	16.30 	57.6    	16.73
02:54.7     	16.36 	57.6    	16.73
02:55.3     	16.21 	56.8    	16.73
02:56.2     	16.23 	56.8    	16.74
02:57.2     	16.19 	57.2    	16.75
02:58.1     	16.14 	57.5    	16.77
02:59.0     	16.02 	57.1    	16.76
02:59.8     	16.08 	57.7    	16.77
03:00.8     	16.16 	58.6    	16.79
03:01.7     	16.35 	59.2    	16.82
03:02.8     	16.53 	58.5    	16.83
03:03.4     	16.44 	57.6    	16.86
03:04.3     	16.62 	58.1    	16.91
03:05.2     	16.66 	58.2    	16.93
03:06.1     	16.70 	57.8    	16.96
03:07.1     	16.71 	57.8    	16.98
03:07.9     	16.92 	60.2    	17.02
03:08.8     	17.24 	61.7    	17.06
03:09.7     	17.48 	62.1    	17.09
03:10.6     	17.33 	60.4    	17.13
03:11.5     	17.23 	59.4    	17.16
03:12.4     	17.16 	59.3    	17.20
03:13.3     	17.30 	62.1    	17.23
03:14.2     	17.38 	62.6    	17.27
03:15.1     	17.32 	60.5    	17.31
03:15.9     	17.28 	60.6    	17.34
03:16.8     	17.51 	60.6    	17.38
03:17.7     	17.60 	61.4    	17.42
03:18.7     	17.72 	62.4    	17.46
03:19.6     	17.58 	61.0    	17.50
03:20.5     	17.61 	60.1    	17.54
03:21.4     	17.69 	60.4    	17.59
03:22.3     	17.90 	60.8    	17.63
03:23.2     	17.69 	58.9    	17.67
03:24.0     	17.44 	58.4    	17.72
03:24.9     	17.47 	61.1    	17.76
03:25.8     	17.50 	61.2    	17.79
03:26.7     	17.41 	59.8    	17.82
03:27.6     	17.17 	58.4    	17.86
03:28.5     	17.01 	58.6    	17.88
03:29.4     	16.99 	59.4    	17.91
03:30.4     	16.89 	58.2    	17.93
03:31.3     	16.73 	57.4    	17.95
03:32.1     	16.66 	57.8    	17.97
03:33.0     	16.84 	60.3    	17.98
03:33.9     	16.89 	60.8    	17.99
03:34.8     	16.69 	58.1    	18.00
03:35.7     	16.34 	57.6    	18.00
03:36.6     	16.12 	57.5    	17.99
03:37.4     	16.03 	58.5    	17.98
03:38.3     	16.04 	59.6    	17.96
03:39.2     	16.31 	61.5    	17.95
03:40.1     	16.09 	59.1    	17.93
03:41.1     	16.07 	59.5    	17.91
03:42.0     	15.91 	58.5    	17.88
03:42.9     	15.78 	58.1    	17.86
03:43.8     	15.71 	58.3    	17.83
03:44.7     	15.67 	58.2    	17.81
03:45.6     	15.66 	58.5    	17.78
03:46.4     	15.72 	60.0    	17.75
03:47.3     	15.81 	60.0    	17.73
03:48.2     	15.87 	60.1    	17.70
03:49.1     	16.07 	61.1    	17.68
03:50.0     	15.99 	59.1    	17.65
03:50.9     	15.90 	58.2    	17.62
03:51.9     	15.81 	57.6    	17.59
03:52.8     	15.77 	57.7    	17.56
03:53.7     	15.74 	58.4    	17.53
03:54.5     	15.74 	57.9    	17.51
03:55.4     	15.83 	59.4    	17.48
03:56.3     	15.74 	61.2    	17.47
03:57.2     	16.12 	60.5    	17.45
03:58.1     	16.26 	60.9    	17.45
03:59.0     	16.41 	61.4    	17.44
03:59.9     	16.51 	60.8    	17.45
04:00.5     	16.41 	60.1    	17.45
04:00.8     	16.59 	60.8    	17.45
04:01.7     	16.77 	60.7    	17.46
04:02.5     	16.91 	61.6    	17.47
04:03.5     	16.98 	60.3    	17.49
04:04.4     	16.87 	59.6    	17.50
04:05.3     	16.67 	58.7    	17.52
04:06.2     	16.41 	58.3    	17.53
04:07.1     	16.35 	57.6    	17.53
04:07.9     	16.16 	58.4    	17.54
04:08.9     	16.16 	59.4    	17.53
04:09.8     	16.20 	59.4    	17.53
04:10.6     	16.29 	60.3    	17.54
04:11.8     	16.38 	61.3    	17.55
04:12.4     	16.43 	61.9    	17.57
04:13.3     	16.50 	63.1    	17.58
04:14.3     	16.78 	64.6    	17.60
04:15.2     	16.85 	63.8    	17.62
04:16.0     	16.98 	65.3    	17.64
04:16.9     	17.31 	67.3    	17.67
04:17.8     	17.52 	66.8    	17.70
04:18.7     	17.36 	61.9    	17.72
04:19.6     	17.02 	59.0    	17.75
04:20.5     	16.78 	59.1    	17.77
04:21.4     	16.41 	58.8    	17.78
04:22.3     	16.19 	58.9    	17.77
04:23.2     	15.98 	58.8    	17.77
04:24.0     	15.83 	60.1    	17.76
04:25.0     	15.87 	61.8    	17.75
04:25.9     	15.99 	62.3    	17.74
04:26.8     	16.20 	63.2    	17.73
04:27.7     	16.44 	65.0    	17.73
04:28.6     	16.68 	61.6    	17.73
04:29.5     	16.27 	58.2    	17.73
04:30.4     	16.14 	60.3    	17.71
04:31.3     	16.12 	61.9    	17.70
04:32.1     	16.18 	61.9    	17.67
04:33.0     	16.02 	59.5    	17.63
04:33.9     	15.96 	60.9    	17.58
04:34.8     	16.13 	61.8    	17.56
04:35.8     	16.37 	62.5    	17.54
04:36.7     	16.00 	58.2    	17.52
04:37.5     	15.70 	58.9    	17.49
04:38.4     	15.61 	58.9    	17.46
04:39.3     	15.44 	58.5    	17.42
04:40.2     	15.42 	58.1    	17.39
04:41.1     	15.45 	59.7    	17.36
04:42.0     	15.35 	58.6    	17.33
04:42.9     	15.31 	58.8    	17.31
04:43.8     	15.27 	58.9    	17.28
04:44.7     	15.43 	61.5    	17.26
04:45.5     	15.78 	63.2    	17.25
04:46.4     	15.92 	62.8    	17.24
04:47.4     	16.02 	62.2    	17.23
04:48.3     	15.96 	61.6    	17.23
04:49.2     	15.77 	59.9    	17.22
04:50.1     	15.68 	59.9    	17.22
04:50.9     	15.67 	62.3    	17.21
04:51.8     	15.85 	63.4    	17.21
04:52.7     	15.88 	62.1    	17.21
04:53.6     	15.96 	62.0    	17.21
04:54.5     	16.08 	62.2    	17.21
04:55.4     	15.92 	59.7    	17.21
04:56.4     	15.74 	58.8    	17.21
04:57.3     	15.80 	61.1    	17.20
04:58.2     	15.74 	60.4    	17.19
04:59.0     	15.77 	61.8    	17.18
04:59.9     	15.73 	60.9    	17.15
05:00.8     	15.60 	59.8    	17.11
05:01.7     	15.49 	59.5    	17.08
05:02.6     	15.40 	59.2    	17.05
05:03.5     	15.42 	60.5    	17.03
05:04.4     	15.61 	63.1    	17.02
05:05.3     	15.84 	62.6    	17.02
05:06.2     	15.91 	62.0    	17.02
05:07.0     	15.93 	62.3    	17.02
05:08.0     	15.93 	61.5    	17.03
05:08.9     	15.93 	61.3    	17.04
05:09.8     	16.22 	63.7    	17.05
05:10.7     	16.71 	65.1    	17.06
05:11.6     	16.97 	64.3    	17.08
05:12.4     	17.03 	63.4    	17.11
05:13.4     	17.17 	63.1    	17.14
05:14.3     	17.02 	60.9    	17.17
05:15.1     	16.87 	61.0    	17.19
05:16.0     	16.72 	60.7    	17.22
05:16.9     	16.57 	60.6    	17.25
05:17.8     	16.60 	63.5    	17.27
05:18.8     	16.94 	65.2    	17.30
05:19.7     	16.88 	62.9    	17.33
05:20.5     	16.83 	64.3    	17.35
05:21.4     	16.82 	62.4    	17.37
05:22.3     	16.36 	59.8    	17.39
05:23.2     	16.02 	58.4    	17.40
05:24.1     	15.91 	59.7    	17.41
05:25.0     	15.94 	60.6    	17.42
05:25.9     	15.94 	61.0    	17.41
05:26.8     	15.95 	62.6    	17.41
05:27.7     	15.77 	60.8    	17.41
05:28.5     	15.62 	61.5    	17.40
05:29.5     	15.72 	63.7    	17.39
05:30.4     	15.80 	63.0    	17.38
05:31.3     	15.81 	62.0    	17.36
05:32.2     	15.85 	62.1    	17.37
05:33.1     	16.03 	63.2    	17.37
05:34.0     	16.25 	64.7    	17.38
05:34.8     	16.26 	63.2    	17.36
05:35.8     	16.31 	64.3    	17.36
05:36.7     	16.53 	65.7    	17.37
05:37.5     	16.72 	64.1    	17.37
05:38.4     	16.76 	63.2    	17.39
05:39.3     	16.63 	61.4    	17.40
05:40.3     	16.41 	60.5    	17.42
05:41.2     	16.36 	61.4    	17.43
05:42.1     	16.51 	64.7    	17.45
05:42.9     	16.86 	66.3    	17.47
05:43.8     	16.97 	64.1    	17.49
05:44.8     	16.94 	63.9    	17.51
05:45.6     	16.81 	61.4    	17.53
05:46.5     	16.43 	59.7    	17.54
05:47.4     	16.14 	59.0    	17.53
05:48.3     	15.92 	60.1    	17.52
05:49.2     	15.65 	60.7    	17.48
05:50.1     	15.59 	61.3    	17.44
05:51.0     	15.59 	60.2    	17.40
05:51.9     	15.42 	59.1    	17.35
05:52.8     	15.24 	59.4    	17.28
05:53.7     	15.12 	58.6    	17.20
05:54.8     	15.00 	57.8    	17.12
05:55.0     	15.00 	57.8    	17.12
05:55.5     	14.92 	57.6    	17.05
05:56.4     	14.90 	57.9    	16.99
05:57.3     	14.90 	57.7    	16.94
05:58.2     	14.91 	57.9    	16.90
05:59.0     	15.10 	61.2    	16.86
05:59.9     	15.37 	60.5    	16.82
06:00.9     	15.24 	58.3    	16.78
06:01.8     	15.12 	58.4    	16.74
06:02.7     	15.18 	58.7    	16.70
06:03.6     	15.16 	59.7    	16.67
06:04.4     	15.21 	59.9    	16.64
06:05.3     	15.35 	61.1    	16.61
06:06.2     	15.51 	61.9    	16.60
06:07.1     	15.72 	62.4    	16.59
06:08.0     	15.86 	62.5    	16.58
06:08.9     	16.07 	63.0    	16.59
06:09.8     	16.30 	62.9    	16.60
06:10.8     	16.58 	63.3    	16.63
06:11.7     	16.52 	61.4    	16.65
06:12.5     	16.25 	57.4    	16.66
06:13.4     	15.89 	57.4    	16.66
06:14.3     	15.78 	58.8    	16.67
06:15.2     	15.83 	59.4    	16.68
06:16.1     	16.00 	62.0    	16.69
06:17.0     	16.10 	61.4    	16.70
06:17.8     	15.98 	60.2    	16.71
06:18.7     	15.68 	58.8    	16.71
06:19.6     	15.61 	60.4    	16.71
06:20.5     	15.80 	63.3    	16.72
06:21.5     	16.13 	64.8    	16.73
06:22.4     	16.48 	65.7    	16.75
06:23.3     	16.63 	63.7    	16.78
06:24.2     	16.53 	61.9    	16.80
06:25.1     	16.35 	58.4    	16.82
06:25.9     	15.86 	56.9    	16.83
06:26.8     	15.47 	56.4    	16.82
06:27.7     	15.43 	59.9    	16.82
06:28.6     	15.45 	59.6    	16.82
06:29.5     	15.38 	60.2    	16.81
06:30.4     	15.41 	58.5    	16.80
06:31.2     	15.22 	58.4    	16.79
06:32.2     	15.25 	58.5    	16.78
06:33.2     	15.13 	57.8    	16.77
06:34.0     	15.13 	58.3    	16.76
06:34.9     	15.30 	60.3    	16.75
06:35.8     	15.45 	58.3    	16.73
06:36.7     	15.30 	57.6    	16.70
06:37.6     	15.20 	58.5    	16.69
06:38.5     	15.23 	58.1    	16.68
06:39.3     	15.10 	57.2    	16.67
06:40.2     	15.05 	57.5    	16.66
06:41.2     	15.10 	58.2    	16.65
06:42.0     	15.20 	58.8    	16.65
06:42.9     	15.30 	59.2    	16.64
06:44.1     	15.39 	60.5    	16.63
06:44.8     	15.51 	60.9    	16.63
06:45.7     	15.75 	61.7    	16.64
06:46.6     	15.90 	60.9    	16.64
06:47.4     	16.07 	62.9    	16.65
06:48.3     	16.23 	61.1    	16.66
06:49.2     	16.21 	60.3    	16.68
06:50.1     	16.31 	61.1    	16.69
06:51.0     	16.42 	60.4    	16.72
06:51.9     	16.45 	60.6    	16.74
06:52.8     	16.57 	62.0    	16.77
06:53.7     	16.74 	62.5    	16.80
06:54.7     	16.78 	60.6    	16.83
06:55.5     	17.01 	63.2    	16.87
06:56.4     	17.17 	63.7    	16.91
06:57.3     	17.18 	61.4    	16.96
06:58.2     	17.08 	60.5    	17.00
06:59.1     	17.08 	61.6    	17.04
07:00.0     	16.75 	57.1    	17.08
07:00.9     	16.39 	56.9    	17.11
07:01.8     	16.31 	59.3    	17.14
07:02.7     	16.39 	59.8    	17.17
07:03.5     	16.34 	59.3    	17.19
07:04.4     	16.30 	59.8    	17.21
07:05.3     	16.24 	59.3    	17.23
07:06.3     	16.32 	61.4    	17.25
07:07.2     	16.56 	62.8    	17.27
07:08.1     	16.64 	62.7    	17.30
07:08.9     	16.73 	64.5    	17.33
07:09.8     	16.73 	63.0    	17.35
07:10.7     	16.74 	62.3    	17.38
07:11.6     	16.61 	61.0    	17.41
07:12.5     	16.59 	62.2    	17.43
07:13.4     	16.61 	61.6    	17.44
07:14.3     	16.66 	62.6    	17.46
07:15.3     	16.71 	62.8    	17.47
07:16.2     	16.71 	63.0    	17.49
07:17.0     	16.79 	61.7    	17.50
07:17.9     	16.82 	61.5    	17.51
07:18.8     	16.78 	58.8    	17.51
07:19.7     	16.56 	57.3    	17.53
07:20.6     	16.55 	58.8    	17.55
07:21.5     	16.54 	59.2    	17.57
07:22.4     	16.49 	59.7    	17.59
07:23.2     	16.37 	60.5    	17.61
07:24.1     	16.50 	62.3    	17.63
07:25.0     	16.67 	63.3    	17.64
07:26.0     	16.58 	62.3    	17.66
07:26.9     	16.60 	64.1    	17.68
07:27.8     	16.76 	63.0    	17.69
07:28.7     	16.39 	59.6    	17.70
07:29.6     	16.14 	60.2    	17.70
07:30.5     	16.13 	63.0    	17.70
07:31.3     	16.30 	63.6    	17.70
07:32.2     	16.25 	62.0    	17.68
07:33.1     	16.14 	61.7    	17.66
07:34.0     	16.22 	61.4    	17.65
07:34.9     	16.21 	64.6    	17.64
07:35.8     	16.20 	60.2    	17.62
07:36.7     	16.13 	60.1    	17.61
07:37.7     	16.14 	61.0    	17.59
07:38.6     	16.17 	61.3    	17.59
07:39.4     	16.32 	63.1    	17.57
07:40.3     	16.57 	62.3    	17.55
07:41.2     	16.40 	59.7    	17.48
07:42.1     	16.36 	61.3    	17.45
07:43.0     	16.45 	61.1    	17.44
07:43.9     	16.49 	61.3    	17.44
07:44.7     	16.57 	60.7    	17.44
07:45.6     	16.65 	63.1    	17.44
07:46.6     	16.70 	60.8    	17.41
07:47.5     	16.75 	60.7    	17.40
07:48.4     	16.71 	60.6    	17.40
07:49.3     	16.47 	58.5    	17.41
07:50.2     	16.33 	59.1    	17.41
07:51.1     	16.32 	59.6    	17.41
07:52.0     	16.19 	59.6    	17.40
07:52.8     	16.30 	61.3    	17.40
07:53.7     	15.91 	57.3    	17.38
07:54.6     	15.69 	56.2    	17.37
07:55.5     	15.45 	56.0    	17.35
07:56.4     	15.38 	57.2    	17.34
07:57.3     	15.44 	57.9    	17.32
07:58.3     	15.50 	58.9    	17.30
07:59.2     	15.61 	59.7    	17.28
08:00.1     	15.82 	61.4    	17.27
08:00.9     	16.04 	60.6    	17.26
08:02.1     	16.27 	60.1    	17.24
08:02.7     	15.89 	56.6    	17.21
08:03.6     	15.69 	56.9    	17.18
08:04.5     	15.61 	56.7    	17.15
08:05.4     	15.45 	56.1    	17.11
08:06.2     	15.39 	57.3    	17.08
08:07.1     	15.43 	57.9    	17.06
08:08.0     	15.49 	57.5    	17.03
08:09.0     	15.38 	56.8    	17.00
08:10.1     	15.27 	57.7    	16.98
08:10.8     	15.29 	56.3    	16.96
08:11.7     	15.12 	55.6    	16.93
08:12.6     	15.02 	56.1    	16.91
08:13.5     	15.01 	56.9    	16.89
08:14.3     	14.99 	56.5    	16.89
08:15.2     	15.11 	56.4    	16.88
08:16.1     	15.22 	58.4    	16.87
08:17.0     	15.37 	59.6    	16.86
08:17.9     	15.43 	58.5    	16.86
08:18.8     	15.38 	57.5    	16.86
08:19.7     	15.39 	57.4    	16.86
08:20.7     	15.47 	58.7    	16.87
08:21.6     	15.60 	59.5    	16.87
08:22.4     	15.72 	60.5    	16.87
08:23.3     	15.99 	62.2    	16.88
08:24.2     	16.26 	63.7    	16.90
08:25.1     	16.54 	64.7    	16.93
08:26.0     	16.51 	63.2    	16.95
08:26.9     	16.52 	61.8    	16.97
08:27.7     	16.61 	61.8    	17.00
08:28.7     	16.58 	61.7    	17.03
08:29.6     	16.33 	59.5    	17.06
08:30.5     	16.03 	57.9    	17.08
08:31.4     	15.85 	57.7    	17.10
08:32.3     	15.76 	58.8    	17.11
08:33.2     	15.75 	59.4    	17.13
08:34.1     	15.66 	59.1    	17.14
08:35.0     	15.56 	58.9    	17.15
08:35.8     	15.57 	59.4    	17.15
08:36.7     	15.53 	59.1    	17.16
08:37.6     	15.52 	58.9    	17.16
08:38.5     	15.56 	60.3    	17.16
08:39.4     	15.73 	61.9    	17.16
08:40.3     	15.90 	61.5    	17.16
08:41.2     	15.90 	61.4    	17.16
08:42.2     	15.87 	60.2    	17.17
08:43.1     	15.81 	59.6    	17.17
08:43.9     	15.73 	59.1    	17.17
08:44.8     	15.79 	59.1    	17.18
08:45.7     	15.91 	59.6    	17.19
08:46.6     	15.92 	59.2    	17.19
08:47.5     	15.95 	59.6    	17.21
08:48.4     	16.03 	60.2    	17.22
08:49.3     	16.25 	61.8    	17.23
08:50.2     	16.17 	59.7    	17.24
08:51.1     	16.03 	59.3    	17.25
08:51.9     	16.05 	59.8    	17.26
08:52.9     	16.13 	61.2    	17.25
08:53.8     	16.14 	61.5    	17.26
08:54.7     	16.29 	64.2    	17.27
08:55.6     	16.39 	60.7    	17.27
08:56.5     	16.32 	60.3    	17.28
08:57.3     	16.46 	62.9    	17.29
08:58.2     	16.57 	60.4    	17.30
08:59.1     	16.36 	59.5    	17.27
09:00.0     	16.26 	60.3    	17.25
09:00.9     	16.30 	60.8    	17.24
09:01.8     	16.40 	61.6    	17.25
09:02.8     	16.47 	62.3    	17.26
09:03.7     	16.48 	61.6    	17.26
09:04.6     	16.67 	65.4    	17.28
09:05.4     	17.01 	64.0    	17.31
09:06.3     	17.00 	62.4    	17.33
09:07.2     	16.99 	63.3    	17.36
09:08.1     	17.03 	63.2    	17.39
09:09.0     	17.11 	64.0    	17.41
09:09.9     	17.27 	64.6    	17.45
09:10.8     	17.41 	65.5    	17.48
09:11.6     	17.60 	65.3    	17.52
09:12.5     	17.67 	65.1    	17.56
09:13.6     	17.44 	63.4    	17.60
09:14.4     	16.98 	59.4    	17.62
09:15.3     	16.78 	58.5    	17.64
09:16.2     	16.22 	56.5    	17.64
09:17.1     	15.92 	56.6    	17.64
09:18.0     	15.82 	59.7    	17.63
09:18.9     	16.05 	62.6    	17.62
09:19.7     	16.41 	64.7    	17.62
09:20.6     	16.37 	61.0    	17.61
09:21.5     	16.33 	60.7    	17.60
09:22.4     	16.39 	62.0    	17.60
09:23.3     	16.71 	65.6    	17.61
09:24.2     	16.97 	64.3    	17.61
09:25.2     	17.03 	61.7    	17.62
09:26.1     	17.03 	60.3    	17.62
09:27.0     	17.00 	58.3    	17.61
09:27.8     	16.74 	57.5    	17.58
09:28.7     	16.26 	56.2    	17.58
09:29.6     	16.08 	57.7    	17.56
09:30.5     	15.95 	59.4    	17.54
09:31.4     	16.04 	59.6    	17.53
09:32.3     	16.14 	60.9    	17.52
09:33.2     	16.24 	61.4    	17.51
09:34.2     	16.46 	62.2    	17.51
09:35.1     	16.73 	60.9    	17.50
09:35.9     	16.67 	60.2    	17.50
09:36.8     	16.57 	57.7    	17.49
09:37.7     	16.38 	59.2    	17.49
09:38.6     	16.47 	61.0    	17.48
09:39.5     	16.35 	58.7    	17.47
09:40.4     	16.20 	59.3    	17.45
09:41.2     	16.15 	59.7    	17.43
09:42.1     	16.22 	59.5    	17.42
09:43.0     	16.17 	57.3    	17.40
09:43.9     	15.97 	57.6    	17.37
09:44.9     	15.74 	58.2    	17.33
09:45.8     	15.62 	57.6    	17.29
09:46.7     	15.78 	59.8    	17.26
09:47.6     	15.87 	59.2    	17.23
09:48.5     	15.83 	56.7    	17.19
09:49.3     	15.67 	56.9    	17.16
09:50.2     	15.60 	57.0    	17.12
09:51.1     	15.56 	56.4    	17.09
09:52.0     	15.56 	56.6    	17.05
09:52.9     	15.55 	56.5    	17.03
09:53.8     	15.61 	57.6    	17.01
09:54.6     	15.66 	58.2    	16.99
09:55.5     	15.59 	56.7    	16.98
09:56.6     	15.43 	56.5    	16.96
09:57.4     	15.64 	58.5    	16.95
09:58.3     	15.75 	58.5    	16.94
09:59.2     	15.72 	57.2    	16.93
10:00.1     	15.62 	57.3    	16.92
10:01.0     	15.56 	56.8    	16.89
10:01.9     	15.54 	57.4    	16.86
10:02.7     	15.65 	58.1    	16.84
10:03.6     	15.85 	58.9    	16.83
10:04.5     	15.97 	58.0    	16.81
10:05.4     	16.01 	58.9    	16.80
10:06.3     	16.28 	60.5    	16.81
10:07.3     	16.26 	59.3    	16.82
10:08.2     	16.42 	60.5    	16.83
10:09.1     	16.36 	58.3    	16.83
10:10.0     	16.23 	58.7    	16.83
10:10.8     	16.30 	59.5    	16.84
10:11.7     	16.34 	58.5    	16.86
10:12.6     	16.34 	58.3    	16.87
10:13.5     	16.46 	59.4    	16.89
10:14.4     	16.56 	58.6    	16.91
10:15.3     	16.45 	58.8    	16.94
10:16.2     	16.22 	57.8    	16.95
10:17.1     	16.11 	58.0    	16.97
