Time [mm:ss]	T [°C]	U [%r H]    	Tu Cap [°C]
00:48.0     	8.78  	86.9        	18.06
00:48.9     	8.54  	87.9        	17.84
00:49.8     	8.45  	88.3        	17.61
00:50.7     	8.32  	88.8        	17.35
00:51.5     	8.18  	90.1        	17.13
00:52.5     	8.09  	90.8        	16.92
00:53.4     	8.02  	90.9        	16.73
00:54.2     	7.94  	90.9        	16.55
00:55.1     	7.90  	90.7        	16.38
00:56.0     	7.85  	90.6        	16.21
00:56.9     	7.80  	90.6        	16.05
00:57.8     	7.77  	90.5        	15.91
00:58.8     	7.74  	90.4        	15.77
00:59.6     	7.73  	90.3        	15.63
01:00.6     	7.72  	90.1        	15.49
01:01.5     	7.70  	90.0        	15.36
01:02.3     	7.69  	89.9        	15.23
01:03.2     	7.71  	89.7        	15.11
01:04.1     	7.74  	89.4        	14.99
01:05.0     	7.76  	89.3        	14.87
01:05.9     	7.78  	89.1        	14.76
01:06.8     	7.80  	88.9        	14.65
01:07.7     	7.81  	88.8        	14.54
01:08.6     	7.83  	88.6        	14.44
01:09.5     	7.84  	88.4        	14.34
01:10.3     	7.85  	88.3        	14.25
01:11.2     	7.86  	88.1        	14.16
01:12.1     	7.88  	88.0        	14.07
01:13.1     	7.89  	87.9        	13.98
01:14.0     	7.89  	87.8        	13.89
01:14.9     	7.90  	87.7        	13.81
01:15.8     	7.92  	87.5        	13.73
01:16.7     	7.93  	87.3        	13.64
01:17.6     	7.96  	87.1        	13.56
01:18.4     	8.00  	86.8        	13.48
01:19.3     	8.03  	86.5        	13.40
01:20.2     	8.05  	86.2        	13.32
01:21.1     	8.06  	86.1        	13.24
01:22.0     	8.07  	85.9        	13.16
01:22.9     	8.15  	85.4        	13.09
01:23.8     	8.16  	85.3        	13.02
01:24.7     	8.15  	85.2        	12.95
01:25.6     	8.13  	85.3        	12.88
01:26.5     	8.10  	85.4        	12.81
01:27.4     	8.07  	85.5        	12.75
01:28.3     	8.02  	85.7        	12.68
01:29.2     	7.95  	86.0        	12.62
01:30.1     	7.90  	86.3        	12.55
01:31.0     	7.82  	86.6        	12.49
01:31.9     	7.74  	86.9        	12.43
01:32.8     	7.67  	87.1        	12.36
01:33.7     	7.64  	87.1        	12.30
01:34.5     	7.66  	86.9        	12.23
01:35.4     	7.65  	86.8        	12.17
01:36.3     	7.62  	86.9        	12.11
01:37.2     	7.59  	87.0        	12.04
01:38.1     	7.57  	87.0        	11.98
01:39.1     	7.54  	87.1        	11.92
01:40.0     	7.52  	87.1        	11.86
01:40.9     	7.48  	87.2        	11.80
01:41.8     	7.45  	87.3        	11.75
01:42.6     	7.42  	87.4        	11.69
01:43.5     	7.39  	87.5        	11.63
01:44.4     	7.36  	87.5        	11.58
01:45.3     	7.34  	87.5        	11.53
01:46.2     	7.32  	87.5        	11.47
01:47.1     	7.30  	87.5        	11.42
01:48.0     	7.30  	87.4        	11.37
01:48.9     	7.29  	87.4        	11.33
01:49.8     	7.28  	87.4        	11.28
01:50.6     	7.27  	87.4        	11.23
01:51.5     	7.27  	87.4        	11.18
01:52.5     	7.27  	87.3        	11.13
01:53.4     	7.28  	87.2        	11.09
01:54.3     	7.28  	87.2        	11.04
01:55.2     	7.29  	87.0        	10.99
01:56.1     	7.33  	86.8        	10.94
01:57.0     	7.39  	86.4        	10.89
01:57.9     	7.47  	86.0        	10.84
01:58.7     	7.52  	85.7        	10.79
01:59.7     	7.55  	85.6        	10.75
02:00.6     	7.57  	85.4        	10.70
02:01.4     	7.56  	85.4        	10.66
02:02.3     	7.55  	85.5        	10.61
02:03.2     	7.55  	85.4        	10.57
02:04.1     	7.56  	85.3        	10.53
02:05.0     	7.57  	85.2        	10.49
02:06.0     	7.56  	85.2        	10.45
02:06.8     	7.55  	85.2        	10.41
02:07.8     	7.55  	85.2        	10.37
02:08.7     	7.53  	85.2        	10.34
02:09.5     	7.51  	85.3        	10.30
02:10.4     	7.47  	85.5        	10.26
02:11.3     	7.49  	85.4        	10.22
02:12.2     	7.52  	85.2        	10.18
02:13.1     	7.54  	85.1        	10.15
02:14.0     	7.56  	84.9        	10.11
02:14.9     	7.59  	84.7        	10.08
02:15.8     	7.62  	84.5        	10.04
02:16.7     	7.62  	84.6        	10.01
02:17.5     	7.58  	84.7        	9.98
02:18.4     	7.57  	84.8        	9.94
02:19.3     	7.57  	84.7        	9.91
02:20.3     	7.57  	84.7        	9.88
02:21.2     	7.58  	84.6        	9.84
02:22.1     	7.59  	84.5        	9.81
02:23.0     	7.60  	84.5        	9.77
02:23.9     	7.62  	84.3        	9.74
02:24.8     	7.63  	84.2        	9.71
02:25.6     	7.61  	84.2        	9.67
02:26.5     	7.58  	84.3        	9.64
02:27.4     	7.55  	84.4        	9.61
02:28.3     	7.57  	84.2        	9.57
02:29.2     	7.61  	83.9        	9.54
02:30.1     	7.61  	83.8        	9.51
02:31.0     	7.53  	84.1        	9.47
02:31.9     	7.49  	84.1        	9.44
02:32.8     	7.62  	83.2        	9.40
02:33.7     	7.73  	82.6        	9.37
02:34.6     	7.74  	82.5        	9.34
02:35.5     	7.79  	82.1        	9.30
02:36.4     	7.77  	82.2        	9.27
02:37.3     	7.74  	82.3        	9.24
02:38.2     	7.69  	82.6        	9.21
02:39.1     	7.56  	83.2        	9.18
02:40.0     	7.45  	83.7        	9.14
02:40.9     	7.40  	83.9        	9.11
02:41.7     	7.38  	83.9        	9.08
02:42.6     	7.45  	83.4        	9.05
02:43.5     	7.48  	83.3        	9.01
02:44.4     	7.50  	83.2        	8.98
02:45.3     	7.52  	83.0        	8.95
02:46.3     	7.63  	82.4        	8.92
02:47.2     	7.65  	82.3        	8.89
02:48.1     	7.65  	82.3        	8.86
02:49.0     	7.63  	82.4        	8.84
02:49.8     	7.61  	82.5        	8.81
02:50.7     	7.53  	82.9        	8.79
02:51.6     	7.45  	83.3        	8.76
02:52.5     	7.39  	83.5        	8.73
02:53.4     	7.39  	83.5        	8.71
02:54.3     	7.34  	83.7        	8.68
02:55.2     	7.29  	83.8        	8.65
02:56.1     	7.35  	83.4        	8.63
02:57.0     	7.40  	83.1        	8.60
02:57.8     	7.53  	82.5        	8.58
02:58.7     	7.44  	83.0        	8.55
02:59.7     	7.38  	83.2        	8.52
03:00.6     	7.36  	83.2        	8.50
03:01.5     	7.40  	82.9        	8.47
03:02.4     	7.45  	82.6        	8.45
03:03.3     	7.53  	82.2        	8.43
03:04.2     	7.57  	82.0        	8.41
03:05.1     	7.59  	81.9        	8.39
03:05.9     	7.61  	81.8        	8.37
03:06.8     	7.50  	82.4        	8.35
03:07.7     	7.38  	82.9        	8.33
03:08.6     	7.41  	82.6        	8.31
03:09.5     	7.51  	82.1        	8.29
03:10.4     	7.53  	82.1        	8.27
03:11.3     	7.48  	82.4        	8.25
03:12.2     	7.37  	83.0        	8.24
03:13.2     	7.31  	83.3        	8.22
03:14.0     	7.29  	83.5        	8.20
03:14.9     	7.32  	83.4        	8.18
03:15.9     	7.37  	83.3        	8.16
03:16.7     	7.42  	83.1        	8.14
03:17.6     	7.50  	82.9        	8.12
03:18.5     	7.58  	82.7        	8.10
03:19.4     	7.86  	81.3        	8.09
03:20.3     	8.06  	80.4        	8.08
03:21.2     	8.15  	80.0        	8.07
03:22.0     	8.33  	79.1        	8.06
03:23.0     	8.38  	78.9        	8.05
03:23.9     	8.31  	79.4        	8.05
03:24.7     	8.26  	79.7        	8.04
03:25.6     	8.26  	79.7        	8.04
03:26.6     	8.27  	79.6        	8.04
03:27.5     	8.32  	79.4        	8.03
03:28.4     	8.28  	79.6        	8.03
03:29.3     	8.19  	80.2        	8.03
03:30.1     	8.13  	80.5        	8.03
03:31.0     	8.06  	80.8        	8.02
03:32.0     	8.04  	80.9        	8.02
03:32.8     	8.07  	80.7        	8.02
03:33.7     	8.11  	80.4        	8.02
03:34.6     	8.10  	80.3        	8.01
03:35.5     	8.16  	79.9        	8.01
03:36.4     	8.11  	80.1        	8.01
03:37.3     	8.08  	80.2        	8.01
03:38.2     	7.96  	80.7        	8.01
03:39.2     	7.85  	81.1        	8.00
03:40.1     	7.73  	81.6        	8.00
03:40.9     	7.84  	81.2        	8.00
03:41.8     	7.88  	81.3        	7.99
03:42.7     	7.96  	80.9        	7.99
03:43.6     	8.02  	80.7        	7.99
03:44.5     	8.05  	80.7        	7.99
03:45.4     	8.07  	80.8        	7.99
03:46.3     	8.09  	80.7        	7.98
03:47.2     	8.22  	80.0        	7.98
03:48.1     	8.36  	79.3        	7.98
03:48.9     	8.41  	79.0        	7.99
03:49.8     	8.41  	79.0        	7.99
03:50.7     	8.43  	79.0        	7.99
03:51.6     	8.44  	79.0        	7.99
03:52.6     	8.44  	79.0        	8.00
03:53.5     	8.40  	79.2        	8.00
03:54.3     	8.43  	79.1        	8.00
03:55.3     	8.43  	79.0        	8.01
03:56.2     	8.42  	79.0        	8.01
03:57.0     	8.41  	79.0        	8.02
03:57.9     	8.36  	79.3        	8.02
03:58.8     	8.29  	79.6        	8.03
03:59.7     	8.20  	80.0        	8.03
04:00.6     	8.13  	80.4        	8.03
04:01.5     	8.05  	80.7        	8.04
04:02.4     	7.98  	81.0        	8.04
04:03.3     	7.93  	81.2        	8.04
04:04.2     	7.87  	81.4        	8.04
04:05.1     	7.77  	81.9        	8.03
04:06.0     	7.68  	82.3        	8.03
04:06.9     	7.67  	82.3        	8.03
04:07.8     	7.75  	81.8        	8.02
04:08.7     	7.81  	81.5        	8.01
04:09.6     	7.76  	81.8        	8.01
04:10.5     	7.70  	82.1        	8.00
04:11.4     	7.74  	81.8        	8.00
04:12.3     	7.70  	82.1        	7.99
04:13.1     	7.66  	82.2        	7.99
04:14.0     	7.59  	82.6        	7.98
04:14.9     	7.65  	82.2        	7.97
04:15.8     	7.68  	82.1        	7.96
04:16.7     	7.69  	82.1        	7.96
04:17.7     	7.69  	82.2        	7.95
04:18.5     	7.62  	82.6        	7.94
04:19.4     	7.56  	82.9        	7.93
04:20.3     	7.51  	83.2        	7.92
04:21.2     	7.43  	83.6        	7.92
04:22.1     	7.43  	83.6        	7.91
04:23.0     	7.47  	83.5        	7.90
04:23.9     	7.53  	83.2        	7.89
04:24.8     	7.56  	83.1        	7.88
04:25.7     	7.60  	83.0        	7.88
04:26.5     	7.68  	82.6        	7.87
04:27.4     	7.70  	82.6        	7.86
04:28.3     	7.79  	82.1        	7.86
04:29.2     	7.90  	81.4        	7.85
04:30.2     	7.93  	81.2        	7.85
04:31.1     	7.89  	81.4        	7.85
04:32.0     	7.91  	81.2        	7.84
04:32.9     	7.91  	81.2        	7.84
04:33.8     	7.90  	81.2        	7.84
04:34.6     	7.91  	81.1        	7.83
04:35.5     	7.93  	81.0        	7.83
04:36.5     	7.94  	81.0        	7.83
04:37.4     	7.94  	81.1        	7.83
04:38.2     	7.93  	81.2        	7.82
04:39.1     	7.92  	81.3        	7.82
04:40.0     	7.92  	81.3        	7.82
04:40.9     	8.05  	80.6        	7.82
04:41.8     	8.16  	80.1        	7.82
04:42.8     	8.18  	80.0        	7.82
04:43.6     	8.16  	80.1        	7.82
04:44.6     	8.11  	80.4        	7.83
04:45.5     	8.06  	80.7        	7.83
04:46.3     	8.01  	81.0        	7.83
04:47.2     	7.98  	81.2        	7.83
04:48.1     	7.95  	81.4        	7.83
04:49.0     	7.91  	81.6        	7.83
04:49.9     	7.86  	81.9        	7.83
04:50.8     	7.81  	82.1        	7.83
04:51.6     	7.80  	82.2        	7.83
04:52.5     	7.89  	81.7        	7.83
04:53.5     	8.00  	81.1        	7.83
04:54.3     	8.01  	81.0        	7.83
04:55.3     	8.13  	80.4        	7.83
04:56.2     	8.19  	80.2        	7.83
04:57.1     	8.20  	80.2        	7.84
04:58.0     	8.22  	80.1        	7.84
04:58.9     	8.24  	80.1        	7.84
04:59.7     	8.25  	80.1        	7.85
05:00.7     	8.23  	80.3        	7.85
05:01.6     	8.20  	80.7        	7.85
05:02.4     	8.25  	80.4        	7.86
05:03.3     	8.34  	79.9        	7.86
05:04.2     	8.37  	79.6        	7.87
05:05.1     	8.41  	79.4        	7.87
05:06.0     	8.42  	79.3        	7.88
05:06.9     	8.43  	79.3        	7.88
05:07.8     	8.45  	79.2        	7.89
05:08.8     	8.44  	79.3        	7.90
05:09.7     	8.39  	79.5        	7.90
05:10.5     	8.32  	79.9        	7.91
05:11.4     	8.27  	80.2        	7.91
05:12.3     	8.26  	80.3        	7.92
05:13.2     	8.29  	80.1        	7.92
05:14.1     	8.32  	79.9        	7.93
05:15.0     	8.29  	80.1        	7.93
05:15.9     	8.31  	80.0        	7.93
05:16.8     	8.34  	79.9        	7.94
05:17.7     	8.35  	79.8        	7.94
05:18.5     	8.34  	79.9        	7.95
05:19.4     	8.33  	79.9        	7.95
05:20.3     	8.31  	80.0        	7.96
05:21.2     	8.30  	80.1        	7.96
05:22.2     	8.30  	80.1        	7.96
05:23.1     	8.28  	80.2        	7.97
05:24.0     	8.28  	80.2        	7.97
05:24.9     	8.28  	80.2        	7.97
05:25.8     	8.31  	80.1        	7.98
05:26.6     	8.34  	79.9        	7.98
05:27.5     	8.34  	79.9        	7.98
05:28.4     	8.35  	79.9        	7.99
05:29.3     	8.36  	79.8        	7.99
05:30.2     	8.37  	79.8        	7.99
05:31.1     	8.36  	79.8        	8.00
05:32.0     	8.35  	79.9        	8.00
05:32.9     	8.35  	79.9        	8.01
05:33.8     	8.34  	80.0        	8.01
05:34.7     	8.33  	80.1        	8.01
05:35.6     	8.32  	80.2        	8.02
05:36.5     	8.32  	80.3        	8.02
05:37.4     	8.32  	80.3        	8.02
05:38.3     	8.32  	80.3        	8.03
05:39.2     	8.29  	80.5        	8.03
05:40.1     	8.26  	80.7        	8.03
05:41.0     	8.26  	80.7        	8.04
05:41.9     	8.24  	80.8        	8.04
05:42.7     	8.24  	80.7        	8.04
05:43.6     	8.24  	80.7        	8.04
05:44.5     	8.26  	80.6        	8.04
05:45.4     	8.35  	80.1        	8.05
05:46.3     	8.44  	79.6        	8.05
05:47.2     	8.48  	79.4        	8.05
05:48.2     	8.49  	79.3        	8.05
05:49.1     	8.52  	79.1        	8.05
05:50.0     	8.54  	79.0        	8.06
05:50.8     	8.55  	78.9        	8.06
05:51.7     	8.55  	78.9        	8.06
05:52.6     	8.56  	78.9        	8.06
05:53.5     	8.55  	78.9        	8.07
05:54.4     	8.52  	79.1        	8.07
05:55.3     	8.47  	79.4        	8.07
05:56.2     	8.41  	79.7        	8.08
05:57.1     	8.39  	79.8        	8.08
05:58.0     	8.39  	79.8        	8.08
05:58.8     	8.34  	80.0        	8.08
05:59.7     	8.29  	80.2        	8.08
06:00.6     	8.32  	80.1        	8.09
06:01.6     	8.30  	80.2        	8.09
06:02.5     	8.29  	80.3        	8.09
06:03.4     	8.23  	80.5        	8.09
06:04.3     	8.16  	80.8        	8.09
06:05.2     	8.16  	81.0        	8.09
06:06.1     	8.17  	81.1        	8.10
06:06.9     	8.26  	80.7        	8.10
06:07.8     	8.31  	80.5        	8.10
06:08.8     	8.34  	80.4        	8.10
06:09.6     	8.34  	80.5        	8.10
06:10.5     	8.37  	80.2        	8.10
06:11.4     	8.42  	79.9        	8.11
06:12.3     	8.47  	79.6        	8.11
06:13.2     	8.51  	79.3        	8.11
06:14.1     	8.51  	79.4        	8.12
06:15.0     	8.49  	79.5        	8.12
06:16.0     	8.48  	79.6        	8.12
06:16.9     	8.46  	79.7        	8.12
06:17.7     	8.45  	79.7        	8.13
06:18.6     	8.42  	79.9        	8.13
06:19.5     	8.41  	79.9        	8.13
06:20.4     	8.41  	80.0        	8.13
06:21.3     	8.44  	79.8        	8.13
06:22.2     	8.51  	79.4        	8.14
06:23.0     	8.57  	79.0        	8.14
06:24.0     	8.73  	78.1        	8.14
06:24.9     	8.74  	78.1        	8.15
06:25.7     	8.75  	78.0        	8.16
06:26.6     	8.79  	77.8        	8.16
06:27.5     	8.92  	77.2        	8.17
06:28.4     	9.05  	76.5        	8.18
06:29.4     	9.11  	76.2        	8.19
06:30.3     	9.12  	76.2        	8.21
06:31.2     	9.02  	76.9        	8.22
06:32.1     	8.92  	77.7        	8.24
06:33.0     	8.78  	78.6        	8.25
06:33.8     	8.74  	79.0        	8.26
06:34.7     	8.65  	79.5        	8.27
06:35.6     	8.64  	79.6        	8.28
06:36.5     	8.62  	79.6        	8.29
06:37.4     	8.54  	80.0        	8.29
06:38.3     	8.48  	80.2        	8.30
06:39.2     	8.43  	80.5        	8.30
06:40.1     	8.36  	80.8        	8.31
06:41.0     	8.30  	81.1        	8.31
06:41.9     	8.28  	81.3        	8.31
06:42.8     	8.23  	81.5        	8.31
06:43.7     	8.27  	81.3        	8.31
06:44.6     	8.29  	81.1        	8.31
06:45.5     	8.34  	80.8        	8.31
06:46.4     	8.46  	80.1        	8.32
06:47.3     	8.55  	79.6        	8.32
06:48.2     	8.58  	79.5        	8.32
06:49.1     	8.62  	79.3        	8.32
06:49.9     	8.65  	79.1        	8.33
06:50.8     	8.68  	79.0        	8.33
06:51.7     	8.68  	79.0        	8.33
06:52.6     	8.67  	79.1        	8.34
06:53.5     	8.65  	79.3        	8.34
06:54.5     	8.63  	79.4        	8.34
06:55.4     	8.62  	79.5        	8.35
06:56.3     	8.61  	79.6        	8.35
06:57.2     	8.59  	79.7        	8.35
06:58.0     	8.56  	79.8        	8.35
06:58.9     	8.55  	79.9        	8.36
06:59.8     	8.50  	80.1        	8.36
07:00.7     	8.47  	80.3        	8.36
07:01.6     	8.46  	80.3        	8.36
07:02.5     	8.44  	80.4        	8.36
07:03.4     	8.41  	80.6        	8.36
07:04.3     	8.36  	80.8        	8.36
07:05.2     	8.31  	81.1        	8.36
07:06.0     	8.27  	81.3        	8.36
07:06.9     	8.20  	81.6        	8.36
07:07.9     	8.09  	82.2        	8.36
07:08.8     	8.06  	82.3        	8.36
07:09.7     	8.07  	82.2        	8.35
07:10.6     	8.14  	81.9        	8.35
07:11.5     	8.18  	81.7        	8.34
07:12.4     	8.19  	81.7        	8.34
07:13.3     	8.17  	81.8        	8.34
07:14.1     	8.18  	81.8        	8.33
07:15.0     	8.19  	81.9        	8.33
07:15.9     	8.19  	81.9        	8.33
07:16.8     	8.18  	82.0        	8.32
07:17.7     	8.21  	81.9        	8.32
07:18.6     	8.20  	81.9        	8.31
07:19.5     	8.15  	82.3        	8.31
07:20.4     	8.11  	82.6        	8.30
07:21.4     	8.12  	82.6        	8.30
07:22.2     	8.16  	82.3        	8.29
07:23.1     	8.20  	81.9        	8.29
07:24.0     	8.27  	81.5        	8.28
07:24.9     	8.29  	81.3        	8.28
07:25.8     	8.28  	81.3        	8.28
07:26.7     	8.25  	81.5        	8.28
07:27.6     	8.18  	81.9        	8.27
07:28.5     	8.14  	82.3        	8.27
07:29.4     	8.18  	81.9        	8.26
07:30.2     	8.21  	81.6        	8.26
07:31.1     	8.26  	81.3        	8.25
07:32.0     	8.24  	81.5        	8.25
07:32.9     	8.26  	81.4        	8.25
07:33.8     	8.29  	81.1        	8.24
07:34.8     	8.27  	81.2        	8.24
07:35.7     	8.25  	81.3        	8.24
07:36.6     	8.25  	81.3        	8.24
07:37.5     	8.27  	81.2        	8.23
07:38.3     	8.26  	81.3        	8.23
07:39.2     	8.26  	81.3        	8.23
07:40.1     	8.28  	81.1        	8.23
07:41.0     	8.30  	80.9        	8.23
07:41.9     	8.32  	80.8        	8.22
07:42.8     	8.30  	80.9        	8.22
07:43.7     	8.29  	81.0        	8.22
07:44.6     	8.29  	80.9        	8.22
07:45.5     	8.28  	81.0        	8.22
07:46.3     	8.24  	81.2        	8.22
07:47.2     	8.17  	81.6        	8.22
07:48.2     	8.15  	81.7        	8.21
07:49.1     	8.18  	81.5        	8.21
07:50.0     	8.17  	81.6        	8.21
07:50.9     	8.16  	81.7        	8.21
07:51.8     	8.14  	81.8        	8.20
07:52.7     	8.15  	81.8        	8.20
07:53.6     	8.16  	81.7        	8.20
07:54.4     	8.18  	81.6        	8.20
07:55.3     	8.19  	81.5        	8.19
07:56.2     	8.19  	81.5        	8.19
07:57.1     	8.18  	81.6        	8.19
07:58.0     	8.16  	81.7        	8.19
07:58.9     	8.14  	81.8        	8.18
07:59.8     	8.10  	82.1        	8.18
08:00.7     	8.06  	82.3        	8.18
08:01.7     	8.04  	82.4        	8.18
08:02.5     	8.02  	82.5        	8.17
08:03.4     	8.01  	82.6        	8.17
08:04.4     	7.99  	82.7        	8.17
08:05.2     	7.97  	82.8        	8.16
08:06.1     	7.97  	82.9        	8.16
08:07.0     	7.97  	82.8        	8.16
08:07.9     	7.96  	82.9        	8.15
08:08.8     	7.97  	82.8        	8.15
08:09.7     	7.96  	82.9        	8.14
08:10.5     	7.97  	82.9        	8.14
08:11.4     	8.02  	82.6        	8.14
08:12.4     	8.07  	82.3        	8.13
08:13.2     	8.07  	82.4        	8.13
08:14.1     	8.06  	82.5        	8.13
08:15.1     	8.04  	82.6        	8.12
08:16.0     	8.05  	82.6        	8.12
08:16.9     	8.04  	82.6        	8.12
08:17.8     	8.04  	82.6        	8.11
08:18.7     	8.04  	82.6        	8.11
08:19.6     	8.04  	82.6        	8.11
08:20.5     	8.07  	82.4        	8.11
08:21.3     	8.08  	82.3        	8.10
08:22.2     	8.08  	82.3        	8.10
08:23.1     	8.08  	82.3        	8.10
08:24.0     	8.09  	82.2        	8.10
08:24.9     	8.07  	82.2        	8.10
08:25.8     	8.07  	82.2        	8.09
08:26.7     	8.12  	81.9        	8.09
08:27.6     	8.15  	81.7        	8.09
08:28.6     	8.18  	81.5        	8.09
08:29.5     	8.18  	81.6        	8.09
08:30.3     	8.17  	81.7        	8.09
08:31.2     	8.15  	81.9        	8.08
08:32.1     	8.17  	81.8        	8.08
08:33.0     	8.16  	81.8        	8.08
08:33.9     	8.15  	81.9        	8.08
08:34.8     	8.14  	82.0        	8.08
08:35.7     	8.12  	82.1        	8.08
08:36.6     	8.18  	81.7        	8.08
08:37.5     	8.20  	81.6        	8.07
08:38.3     	8.17  	81.8        	8.07
08:39.2     	8.12  	82.1        	8.07
08:40.1     	8.06  	82.4        	8.07
08:41.0     	8.02  	82.6        	8.07
08:42.0     	7.96  	82.9        	8.07
08:42.9     	7.97  	82.8        	8.06
08:43.8     	8.04  	82.4        	8.06
08:44.7     	8.08  	82.1        	8.06
08:45.6     	8.07  	82.1        	8.06
08:46.4     	8.04  	82.3        	8.05
08:47.3     	8.05  	82.2        	8.05
08:48.2     	8.07  	82.1        	8.05
08:49.1     	8.08  	82.0        	8.05
08:50.0     	8.04  	82.2        	8.05
08:50.9     	7.98  	82.4        	8.04
08:51.8     	7.97  	82.4        	8.04
08:52.7     	7.96  	82.5        	8.04
08:53.6     	7.92  	82.7        	8.04
08:54.4     	7.89  	82.8        	8.03
08:55.4     	7.91  	82.8        	8.03
08:56.3     	7.91  	82.8        	8.03
08:57.2     	7.98  	82.5        	8.02
08:58.1     	8.05  	82.1        	8.02
08:59.0     	8.07  	82.0        	8.02
08:59.9     	8.06  	82.1        	8.02
09:00.8     	8.11  	81.8        	8.02
09:01.7     	8.16  	81.5        	8.02
09:02.5     	8.20  	81.3        	8.02
09:03.4     	8.22  	81.1        	8.02
09:04.3     	8.24  	81.0        	8.01
09:05.2     	8.25  	80.9        	8.01
09:06.1     	8.27  	80.8        	8.01
09:07.0     	8.30  	80.6        	8.02
09:08.0     	8.34  	80.4        	8.02
09:08.9     	8.37  	80.3        	8.02
09:09.8     	8.37  	80.3        	8.02
09:10.6     	8.37  	80.3        	8.02
09:11.5     	8.32  	80.6        	8.02
09:12.4     	8.29  	80.7        	8.02
09:13.3     	8.29  	80.7        	8.03
09:14.2     	8.27  	80.7        	8.03
09:15.1     	8.26  	80.7        	8.03
09:16.0     	8.24  	80.8        	8.03
09:16.9     	8.18  	81.1        	8.03
09:17.8     	8.12  	81.4        	8.03
09:18.6     	8.09  	81.6        	8.03
09:19.5     	8.11  	81.4        	8.04
09:20.6     	8.13  	81.2        	8.04
09:21.4     	8.19  	80.9        	8.04
09:22.3     	8.19  	80.9        	8.04
09:23.2     	8.21  	80.8        	8.04
09:24.1     	8.19  	80.8        	8.04
09:25.0     	8.15  	81.0        	8.04
09:25.9     	8.16  	81.0        	8.04
09:26.7     	8.21  	80.7        	8.04
09:27.6     	8.22  	80.6        	8.04
09:28.6     	8.21  	80.7        	8.04
09:29.4     	8.20  	80.7        	8.04
09:30.3     	8.20  	80.7        	8.04
09:31.2     	8.19  	80.8        	8.04
09:32.1     	8.20  	80.8        	8.04
09:33.0     	8.13  	81.1        	8.05
09:33.9     	8.06  	81.5        	8.05
09:34.8     	7.99  	81.8        	8.04
09:35.8     	7.96  	82.0        	8.03
09:36.7     	7.90  	82.2        	8.04
09:37.5     	7.85  	82.5        	8.04
09:38.4     	7.90  	82.2        	8.04
09:39.3     	7.89  	82.3        	8.03
09:40.2     	7.92  	82.1        	8.03
09:41.1     	8.00  	81.7        	8.03
09:42.0     	8.06  	81.4        	8.02
09:42.9     	8.08  	81.3        	8.02
09:43.8     	8.07  	81.4        	8.02
09:44.7     	8.05  	81.7        	8.01
09:45.5     	7.98  	82.2        	8.01
09:46.4     	7.96  	82.5        	8.01
09:47.3     	7.93  	82.8        	8.01
09:48.3     	7.90  	83.0        	8.00
09:49.2     	7.92  	83.0        	8.00
09:50.1     	7.97  	82.6        	8.00
09:51.0     	7.96  	82.7        	8.00
09:51.9     	7.94  	82.8        	7.99
09:53.2     	7.96  	82.9        	7.99
