Time [mm:ss]	T [°C]	U [%r H]    	Tu Cap [°C]
43:14.0     	-32.11	15.4        	-28.18
43:14.9     	-32.13	15.4        	-28.20
43:15.8     	-32.18	15.5        	-28.22
43:16.7     	-32.22	15.6        	-28.25
43:17.6     	-32.22	15.5        	-28.27
43:18.5     	-32.24	15.6        	-28.29
43:19.4     	-32.25	15.6        	-28.31
43:20.3     	-32.31	15.7        	-28.34
43:21.1     	-32.33	15.7        	-28.36
43:22.1     	-32.35	15.7        	-28.39
43:23.0     	-32.37	15.7        	-28.40
43:23.9     	-32.38	15.7        	-28.41
43:24.8     	-32.42	15.8        	-28.43
43:25.7     	-32.42	15.8        	-28.45
43:26.6     	-32.46	15.8        	-28.48
43:27.5     	-32.48	15.9        	-28.50
43:28.4     	-32.51	15.9        	-28.52
43:29.2     	-32.52	15.9        	-28.55
43:30.1     	-32.54	15.9        	-28.56
43:31.0     	-32.55	15.9        	-28.58
43:31.9     	-32.58	15.9        	-28.60
43:32.9     	-32.60	15.9        	-28.63
43:33.8     	-32.62	15.9        	-28.64
43:34.7     	-32.63	15.9        	-28.66
43:35.5     	-32.68	16.0        	-28.68
43:36.5     	-32.68	15.9        	-28.70
43:37.3     	-32.70	15.9        	-28.72
43:38.2     	-32.72	15.9        	-28.74
43:39.1     	-32.77	16.0        	-28.78
43:40.0     	-32.79	16.0        	-28.81
43:40.9     	-32.80	15.9        	-28.83
43:41.8     	-32.82	15.9        	-28.86
43:42.6     	-32.85	15.9        	-28.88
43:43.6     	-32.85	15.9        	-28.90
43:44.6     	-32.89	15.9        	-28.93
43:45.4     	-32.93	15.9        	-28.97
43:46.3     	-32.95	15.9        	-28.99
43:47.2     	-32.94	15.9        	-29.01
43:48.1     	-32.95	15.9        	-29.03
43:49.0     	-32.97	15.9        	-29.04
43:49.9     	-32.97	15.9        	-29.06
43:50.7     	-32.98	15.9        	-29.09
43:51.6     	-33.03	16.0        	-29.13
43:52.5     	-33.06	16.1        	-29.15
43:53.4     	-33.06	16.2        	-29.18
43:54.4     	-33.08	16.2        	-29.20
43:55.3     	-33.09	16.3        	-29.23
43:56.2     	-33.13	16.4        	-29.25
43:57.1     	-33.15	16.5        	-29.27
43:58.0     	-33.12	16.6        	-29.29
43:58.8     	-33.10	16.7        	-29.30
43:59.7     	-33.11	16.8        	-29.32
44:00.6     	-33.12	16.9        	-29.33
44:01.5     	-33.13	17.1        	-29.35
44:02.4     	-33.17	17.2        	-29.37
44:03.3     	-33.20	17.4        	-29.39
44:04.1     	-33.22	17.5        	-29.42
44:05.1     	-33.26	17.6        	-29.43
44:06.1     	-33.27	17.7        	-29.44
44:06.9     	-33.27	17.8        	-29.45
44:07.8     	-33.32	18.0        	-29.48
44:08.7     	-33.34	18.1        	-29.50
44:09.6     	-33.35	18.3        	-29.51
44:10.5     	-33.38	18.4        	-29.52
44:11.4     	-33.39	18.5        	-29.54
44:12.2     	-33.42	18.7        	-29.56
44:13.1     	-33.47	18.9        	-29.58
44:14.0     	-33.52	19.1        	-29.61
44:14.9     	-33.54	19.2        	-29.63
44:15.9     	-33.54	19.3        	-29.64
44:16.8     	-33.58	19.5        	-29.66
44:17.7     	-33.60	19.6        	-29.68
44:18.6     	-33.61	19.7        	-29.71
44:19.5     	-33.63	19.8        	-29.72
44:20.3     	-33.65	20.0        	-29.74
44:21.2     	-33.68	20.1        	-29.76
44:22.1     	-33.70	20.2        	-29.79
44:23.0     	-33.74	20.4        	-29.82
44:23.9     	-33.78	20.5        	-29.85
44:24.8     	-33.81	20.6        	-29.89
44:25.7     	-33.85	20.7        	-29.93
44:26.7     	-33.88	20.8        	-29.96
44:27.6     	-33.91	21.0        	-29.98
44:28.4     	-33.94	21.1        	-30.01
44:29.3     	-33.96	21.2        	-30.03
44:30.2     	-34.01	21.4        	-30.06
44:31.1     	-34.04	21.5        	-30.08
44:32.0     	-34.08	21.7        	-30.10
44:32.9     	-34.12	21.8        	-30.13
44:33.7     	-34.15	21.9        	-30.15
44:34.6     	-34.17	22.0        	-30.18
44:35.5     	-34.19	22.1        	-30.21
44:36.4     	-34.21	22.2        	-30.22
44:37.4     	-34.21	22.3        	-30.23
44:38.3     	-34.23	22.4        	-30.24
44:39.2     	-34.25	22.6        	-30.27
44:40.1     	-34.27	22.6        	-30.29
44:41.0     	-34.31	22.8        	-30.32
44:41.8     	-34.35	22.9        	-30.36
44:42.7     	-34.38	23.0        	-30.39
44:43.6     	-34.36	23.0        	-30.40
44:44.5     	-34.38	23.1        	-30.42
44:45.4     	-34.39	23.2        	-30.43
44:46.3     	-34.40	23.3        	-30.45
44:47.2     	-34.41	23.4        	-30.46
44:48.2     	-34.41	23.5        	-30.46
44:49.1     	-34.40	23.5        	-30.47
44:49.9     	-34.41	23.6        	-30.48
44:50.8     	-34.43	23.8        	-30.50
44:51.7     	-34.49	24.0        	-30.52
44:52.6     	-34.53	24.2        	-30.55
44:53.5     	-34.57	24.3        	-30.58
44:54.4     	-34.61	24.4        	-30.60
44:55.2     	-34.64	24.6        	-30.62
44:56.1     	-34.67	24.7        	-30.65
44:57.0     	-34.69	24.8        	-30.67
44:57.9     	-34.70	24.9        	-30.69
44:58.8     	-34.72	24.9        	-30.72
44:59.8     	-34.73	25.0        	-30.75
45:00.7     	-34.76	25.1        	-30.77
45:01.6     	-34.82	25.3        	-30.80
45:02.5     	-34.86	25.4        	-30.84
45:03.4     	-34.88	25.5        	-30.87
45:04.2     	-34.91	25.5        	-30.89
45:05.1     	-34.93	25.6        	-30.91
45:06.0     	-34.96	25.7        	-30.94
45:06.9     	-34.98	25.8        	-30.95
45:07.8     	-35.01	25.9        	-30.97
45:08.7     	-35.03	26.0        	-30.99
45:10.0     	-35.06	26.1        	-31.02
45:10.2     	-35.06	26.1        	-31.02
45:10.6     	-35.09	26.2        	-31.05
45:11.5     	-35.11	26.2        	-31.06
45:12.3     	-35.12	26.3        	-31.08
45:13.2     	-35.13	26.3        	-31.10
45:14.1     	-35.19	26.5        	-31.13
45:15.0     	-35.24	26.6        	-31.15
45:15.9     	-35.25	26.6        	-31.17
45:16.8     	-35.26	26.7        	-31.19
45:17.6     	-35.26	26.7        	-31.20
45:18.5     	-35.28	26.7        	-31.22
45:19.4     	-35.31	26.8        	-31.24
45:20.3     	-35.32	26.9        	-31.26
45:21.3     	-35.32	26.9        	-31.27
45:22.2     	-35.32	26.9        	-31.28
45:23.1     	-35.33	26.9        	-31.29
45:24.0     	-35.37	27.1        	-31.32
45:24.9     	-35.43	27.2        	-31.34
45:25.7     	-35.48	27.3        	-31.37
45:26.6     	-35.51	27.4        	-31.40
45:27.5     	-35.55	27.4        	-31.42
45:28.4     	-35.58	27.5        	-31.44
45:29.3     	-35.55	27.4        	-31.45
45:30.2     	-35.56	27.5        	-31.47
45:31.1     	-35.61	27.5        	-31.49
45:32.1     	-35.64	27.6        	-31.53
45:33.0     	-35.69	27.7        	-31.57
45:33.8     	-35.72	27.7        	-31.60
45:34.7     	-35.75	27.7        	-31.63
45:35.6     	-35.80	27.8        	-31.67
45:36.5     	-35.85	27.8        	-31.69
45:37.4     	-35.84	27.8        	-31.70
45:38.3     	-35.82	27.7        	-31.71
45:39.1     	-35.82	27.7        	-31.73
45:40.3     	-35.82	27.7        	-31.73
45:41.0     	-35.84	27.7        	-31.74
45:41.8     	-35.87	27.8        	-31.76
45:42.7     	-35.90	27.9        	-31.78
45:43.7     	-35.92	27.9        	-31.80
45:44.6     	-35.95	27.9        	-31.82
45:45.5     	-36.02	28.1        	-31.85
45:46.4     	-36.06	28.1        	-31.88
45:47.2     	-36.10	28.2        	-31.91
45:48.1     	-36.14	28.2        	-31.94
45:49.0     	-36.16	28.2        	-31.96
45:49.9     	-36.20	28.3        	-31.98
45:50.8     	-36.24	28.4        	-32.00
45:51.7     	-36.27	28.4        	-32.02
45:52.6     	-36.28	28.4        	-32.03
45:53.5     	-36.30	28.5        	-32.04
45:54.5     	-36.29	28.4        	-32.05
45:55.3     	-36.28	28.4        	-32.05
45:56.2     	-36.29	28.4        	-32.07
45:57.1     	-36.32	28.5        	-32.08
45:58.0     	-36.37	28.6        	-32.11
45:58.9     	-36.42	28.7        	-32.14
45:59.8     	-36.45	28.8        	-32.17
46:00.7     	-36.48	28.8        	-32.20
46:01.6     	-36.39	28.5        	-32.23
46:02.5     	-36.52	28.8        	-32.25
46:03.3     	-36.54	28.8        	-32.27
46:04.2     	-36.56	28.8        	-32.29
46:05.2     	-36.57	28.8        	-32.30
46:06.1     	-36.59	28.9        	-32.32
46:07.0     	-36.63	28.9        	-32.36
46:07.9     	-36.68	29.0        	-32.38
46:08.8     	-36.71	29.1        	-32.42
46:09.6     	-36.75	29.1        	-32.46
46:10.6     	-36.79	29.2        	-32.48
46:11.4     	-36.82	29.2        	-32.50
46:12.3     	-36.81	29.2        	-32.52
46:13.2     	-36.81	29.1        	-32.53
46:14.1     	-36.83	29.2        	-32.55
46:15.0     	-36.85	29.2        	-32.57
46:16.0     	-36.87	29.3        	-32.59
46:16.8     	-36.89	29.3        	-32.62
46:17.7     	-36.92	29.3        	-32.65
46:18.6     	-36.95	29.4        	-32.68
46:19.5     	-36.97	29.4        	-32.69
46:20.4     	-36.99	29.4        	-32.71
46:21.3     	-37.01	29.5        	-32.73
46:22.2     	-37.02	29.5        	-32.74
46:23.1     	-37.07	29.7        	-32.77
46:24.0     	-37.11	29.7        	-32.81
46:24.8     	-37.13	29.7        	-32.83
46:25.7     	-37.15	29.8        	-32.84
46:26.7     	-37.19	29.9        	-32.87
46:27.6     	-37.20	29.9        	-32.89
46:28.5     	-37.21	29.9        	-32.91
46:29.4     	-37.26	30.0        	-32.94
46:30.3     	-37.30	30.1        	-32.97
46:31.2     	-37.32	30.1        	-33.00
46:32.1     	-37.35	30.2        	-33.02
46:32.9     	-37.37	30.2        	-33.04
46:33.8     	-37.39	30.2        	-33.06
46:34.7     	-37.46	30.4        	-33.10
46:35.6     	-37.50	30.5        	-33.13
46:36.5     	-37.52	30.5        	-33.16
46:37.4     	-37.53	30.5        	-33.19
46:38.3     	-37.56	30.5        	-33.21
46:39.2     	-37.56	30.6        	-33.23
46:40.1     	-37.58	30.6        	-33.25
46:41.0     	-37.63	30.7        	-33.28
46:41.9     	-37.65	30.8        	-33.30
46:42.8     	-37.67	30.8        	-33.32
46:43.7     	-37.69	30.9        	-33.34
46:44.6     	-37.71	30.9        	-33.36
46:45.5     	-37.76	31.0        	-33.38
46:46.3     	-37.78	31.1        	-33.41
46:47.2     	-37.82	31.2        	-33.43
46:48.1     	-37.83	31.2        	-33.45
46:49.1     	-37.84	31.2        	-33.48
46:50.0     	-37.90	31.3        	-33.51
46:50.9     	-37.93	31.4        	-33.54
46:51.8     	-37.95	31.4        	-33.57
46:52.6     	-37.98	31.5        	-33.60
46:53.6     	-38.00	31.5        	-33.62
46:54.5     	-38.01	31.5        	-33.64
46:55.3     	-38.04	31.6        	-33.67
46:56.2     	-38.06	31.6        	-33.69
46:57.1     	-38.08	31.7        	-33.70
46:58.0     	-38.11	31.8        	-33.72
46:58.9     	-38.15	31.9        	-33.74
46:59.9     	-38.17	31.9        	-33.77
47:00.7     	-38.19	32.0        	-33.80
47:01.6     	-38.22	32.0        	-33.84
47:02.5     	-38.23	32.0        	-33.88
47:03.4     	-38.24	31.9        	-33.91
47:04.3     	-38.26	31.9        	-33.95
47:05.2     	-38.32	32.1        	-33.99
47:06.1     	-38.36	32.1        	-34.03
47:07.0     	-38.37	32.1        	-34.06
47:07.9     	-38.38	32.1        	-34.07
47:08.7     	-38.42	32.2        	-34.11
47:09.6     	-38.45	32.3        	-34.13
47:10.6     	-38.42	32.2        	-34.14
47:11.5     	-38.44	32.3        	-34.17
47:12.4     	-38.47	32.3        	-34.20
47:13.3     	-38.48	32.4        	-34.22
47:14.2     	-38.51	32.5        	-34.24
47:15.1     	-38.55	32.6        	-34.27
47:16.0     	-38.57	32.6        	-34.29
47:16.8     	-38.63	32.8        	-34.32
47:17.7     	-38.69	33.0        	-34.35
47:18.6     	-38.71	33.0        	-34.38
47:19.5     	-38.72	33.0        	-34.40
47:20.4     	-38.74	33.1        	-34.43
47:21.4     	-38.77	33.1        	-34.44
47:22.2     	-38.79	33.2        	-34.45
47:23.1     	-38.84	33.4        	-34.48
47:24.0     	-38.89	33.5        	-34.51
47:24.9     	-38.95	33.6        	-34.54
47:25.8     	-38.98	33.7        	-34.58
47:26.7     	-38.97	33.6        	-34.60
47:27.6     	-38.95	33.4        	-34.62
47:28.5     	-38.96	33.4        	-34.65
47:29.4     	-38.97	33.3        	-34.68
47:30.2     	-38.99	33.1        	-34.71
47:31.1     	-38.99	32.9        	-34.74
47:32.1     	-38.93	32.4        	-34.76
47:33.0     	-38.91	32.1        	-34.78
47:33.9     	-38.90	31.8        	-34.80
47:34.8     	-38.89	31.6        	-34.82
47:35.7     	-38.90	31.3        	-34.86
47:36.6     	-38.88	30.9        	-34.89
47:37.5     	-38.86	30.5        	-34.91
47:38.3     	-38.82	30.0        	-34.93
47:39.2     	-38.79	29.6        	-34.95
47:40.3     	-38.76	29.2        	-34.98
47:41.0     	-38.73	28.5        	-34.99
47:41.9     	-38.70	28.1        	-35.01
47:42.8     	-38.69	27.6        	-35.03
47:43.8     	-38.70	27.2        	-35.04
47:44.7     	-38.70	26.9        	-35.04
47:45.6     	-38.70	26.6        	-35.05
47:46.4     	-38.69	26.2        	-35.05
47:47.3     	-38.66	25.8        	-35.05
47:48.2     	-38.66	25.5        	-35.05
47:49.1     	-38.68	25.3        	-35.05
47:50.0     	-38.71	25.1        	-35.07
47:50.9     	-38.74	24.9        	-35.08
47:51.7     	-38.73	24.6        	-35.08
47:52.6     	-38.73	24.3        	-35.09
47:53.6     	-38.75	24.1        	-35.11
47:54.5     	-38.79	24.0        	-35.12
47:55.4     	-38.79	23.7        	-35.12
47:56.3     	-38.77	23.4        	-35.13
47:57.2     	-38.79	23.3        	-35.14
47:58.1     	-38.83	23.1        	-35.15
47:59.0     	-38.87	23.0        	-35.16
47:59.8     	-38.89	22.9        	-35.16
48:00.7     	-38.93	22.8        	-35.17
48:01.6     	-38.94	22.6        	-35.17
48:02.5     	-38.94	22.4        	-35.17
48:03.4     	-38.93	22.3        	-35.17
48:04.3     	-38.91	22.1        	-35.17
48:05.3     	-38.91	21.9        	-35.17
48:06.2     	-38.93	21.8        	-35.18
48:07.1     	-38.95	21.7        	-35.20
48:07.9     	-38.98	21.6        	-35.21
48:08.8     	-39.01	21.5        	-35.22
48:09.7     	-39.05	21.5        	-35.25
48:10.6     	-39.07	21.3        	-35.27
48:11.5     	-39.11	21.2        	-35.30
48:12.4     	-39.10	21.1        	-35.30
48:13.2     	-39.10	20.9        	-35.31
48:14.2     	-39.13	20.9        	-35.33
48:15.1     	-39.19	20.8        	-35.36
48:16.0     	-39.18	20.7        	-35.36
48:16.9     	-39.15	20.5        	-35.36
48:17.8     	-39.19	20.5        	-35.38
48:18.7     	-39.22	20.4        	-35.39
48:19.6     	-39.24	20.4        	-35.41
48:20.5     	-39.25	20.3        	-35.41
48:21.3     	-39.28	20.3        	-35.42
48:22.2     	-39.31	20.2        	-35.42
48:23.1     	-39.31	20.2        	-35.43
48:24.0     	-39.33	20.1        	-35.45
48:24.9     	-39.36	20.1        	-35.46
48:25.9     	-39.37	20.0        	-35.47
48:26.7     	-39.39	20.0        	-35.49
48:27.6     	-39.42	19.9        	-35.51
48:28.6     	-39.46	19.9        	-35.52
48:29.4     	-39.50	19.9        	-35.53
48:30.3     	-39.53	19.9        	-35.54
48:31.2     	-39.53	19.8        	-35.54
48:32.1     	-39.48	19.6        	-35.54
48:33.0     	-39.47	19.6        	-35.54
48:33.9     	-39.49	19.5        	-35.55
48:34.7     	-39.52	19.5        	-35.57
48:35.6     	-39.55	19.4        	-35.59
48:36.5     	-39.58	19.4        	-35.61
48:37.5     	-39.60	19.3        	-35.62
48:38.4     	-39.62	19.2        	-35.63
48:39.3     	-39.63	19.2        	-35.64
48:40.2     	-39.63	19.1        	-35.65
48:41.1     	-39.64	19.0        	-35.66
48:42.0     	-39.66	19.0        	-35.66
48:42.9     	-39.68	18.9        	-35.67
48:43.7     	-39.70	18.9        	-35.68
48:44.6     	-39.73	18.9        	-35.69
48:45.5     	-39.76	18.8        	-35.71
48:46.4     	-39.78	18.8        	-35.72
48:47.3     	-39.74	18.6        	-35.71
48:48.2     	-39.71	18.5        	-35.71
48:49.2     	-39.71	18.4        	-35.73
48:50.1     	-39.72	18.3        	-35.73
48:51.0     	-39.74	18.3        	-35.75
48:51.8     	-39.75	18.2        	-35.76
48:52.7     	-39.75	18.1        	-35.77
48:53.6     	-39.76	18.1        	-35.78
48:54.5     	-39.78	18.0        	-35.78
48:55.4     	-39.81	18.0        	-35.79
48:56.3     	-39.81	17.9        	-35.80
48:57.1     	-39.81	17.9        	-35.81
48:58.1     	-39.83	17.8        	-35.82
48:59.1     	-39.88	17.8        	-35.84
48:59.9     	-39.90	17.8        	-35.86
49:00.8     	-39.92	17.7        	-35.87
49:01.7     	-39.95	17.7        	-35.88
49:02.6     	-39.98	17.7        	-35.90
49:03.5     	-40.00	17.7        	-35.92
49:04.4     	-40.00	17.6        	-35.94
49:05.2     	-39.90	17.3        	-35.96
49:06.1     	-40.05	17.5        	-35.99
49:07.0     	-40.08	17.4        	-36.02
49:07.9     	-40.10	17.4        	-36.03
49:08.8     	-40.10	17.4        	-36.04
49:09.8     	-40.12	17.3        	-36.05
49:10.7     	-40.16	17.3        	-36.08
49:11.6     	-40.18	17.3        	-36.10
49:12.5     	-40.20	17.2        	-36.11
49:13.3     	-40.22	17.2        	-36.13
49:14.2     	-40.23	17.2        	-36.14
49:15.1     	-40.22	17.1        	-36.14
49:16.0     	-40.20	17.0        	-36.14
49:16.9     	-40.16	16.8        	-36.14
49:17.8     	-40.12	16.7        	-36.13
49:18.7     	-40.11	16.6        	-36.13
49:19.6     	-40.13	16.6        	-36.14
49:20.5     	-40.15	16.5        	-36.14
49:21.4     	-40.16	16.5        	-36.14
49:22.3     	-40.22	16.5        	-36.16
49:23.2     	-40.26	16.5        	-36.18
49:24.1     	-40.27	16.4        	-36.20
49:25.0     	-40.28	16.3        	-36.21
49:25.9     	-40.28	16.2        	-36.22
49:26.7     	-40.30	16.2        	-36.23
49:27.6     	-40.32	16.1        	-36.24
49:28.5     	-40.34	16.1        	-36.24
49:29.4     	-40.37	16.1        	-36.26
49:30.3     	-40.40	16.0        	-36.28
49:31.3     	-40.44	16.0        	-36.30
49:32.2     	-40.48	16.0        	-36.31
49:33.1     	-40.52	16.0        	-36.32
49:34.0     	-40.51	15.9        	-36.32
49:34.8     	-40.49	15.8        	-36.32
49:35.7     	-40.51	15.8        	-36.33
49:36.6     	-40.55	15.8        	-36.34
49:37.5     	-40.59	15.8        	-36.36
49:38.4     	-40.62	15.7        	-36.37
49:39.3     	-40.62	15.7        	-36.38
49:40.2     	-40.61	15.6        	-36.39
49:41.1     	-40.62	15.5        	-36.40
49:42.1     	-40.66	15.5        	-36.42
49:42.9     	-40.70	15.5        	-36.44
49:43.8     	-40.73	15.5        	-36.46
49:44.7     	-40.76	15.5        	-36.48
49:45.6     	-40.80	15.5        	-36.49
49:47.0     	-40.84	15.5        	-36.50
49:47.2     	-40.84	15.5        	-36.50
49:47.4     	-40.77	15.3        	-36.50
49:48.2     	-40.77	15.3        	-36.50
49:49.1     	-40.78	15.2        	-36.51
49:50.1     	-40.83	15.3        	-36.53
49:50.9     	-40.89	15.3        	-36.55
49:51.8     	-40.93	15.3        	-36.57
49:52.7     	-40.96	15.3        	-36.58
49:53.7     	-40.97	15.3        	-36.60
49:54.6     	-41.00	15.3        	-36.62
49:55.5     	-41.03	15.2        	-36.63
49:56.3     	-41.06	15.2        	-36.66
49:57.2     	-41.09	15.2        	-36.68
49:58.1     	-41.12	15.2        	-36.70
49:59.0     	-41.15	15.2        	-36.72
49:59.9     	-41.20	15.2        	-36.75
50:00.8     	-41.22	15.2        	-36.78
50:01.7     	-41.25	15.1        	-36.81
50:03.0     	-41.28	15.1        	-36.85
50:03.2     	-41.28	15.1        	-36.85
50:03.5     	-41.31	15.1        	-36.85
50:04.4     	-41.35	15.1        	-36.88
50:05.3     	-41.37	15.1        	-36.90
50:06.2     	-41.36	15.0        	-36.91
50:07.1     	-41.38	15.0        	-36.93
50:08.0     	-41.38	15.0        	-36.93
50:08.9     	-41.38	15.0        	-36.94
50:09.7     	-41.39	14.9        	-36.96
50:10.6     	-41.39	14.9        	-36.98
50:11.5     	-41.42	14.9        	-37.00
50:12.4     	-41.46	14.9        	-37.03
50:13.3     	-41.47	14.9        	-37.06
50:14.2     	-41.51	14.9        	-37.08
50:15.2     	-41.57	14.9        	-37.12
50:16.1     	-41.60	14.9        	-37.15
50:17.0     	-41.64	14.9        	-37.18
50:17.8     	-41.68	14.9        	-37.21
50:18.7     	-41.72	14.9        	-37.24
50:19.6     	-41.73	14.8        	-37.25
50:20.5     	-41.72	14.8        	-37.27
50:21.4     	-41.70	14.7        	-37.28
50:22.3     	-41.71	14.7        	-37.29
50:23.2     	-41.75	14.7        	-37.32
50:24.1     	-41.80	14.8        	-37.34
50:25.0     	-41.83	14.7        	-37.36
50:26.0     	-41.81	14.7        	-37.37
50:26.8     	-41.82	14.7        	-37.39
50:27.7     	-41.85	14.7        	-37.40
50:28.6     	-41.87	14.7        	-37.42
50:29.5     	-41.93	14.7        	-37.46
50:30.4     	-41.99	14.7        	-37.49
50:31.3     	-41.99	14.7        	-37.50
50:32.1     	-41.98	14.6        	-37.51
50:33.0     	-42.02	14.7        	-37.54
50:34.0     	-42.05	14.6        	-37.56
50:34.8     	-42.07	14.6        	-37.58
50:35.7     	-42.07	14.6        	-37.59
50:37.2     	-42.06	14.6        	-37.58
50:37.6     	-42.05	14.6        	-37.60
50:38.5     	-42.09	14.6        	-37.63
50:39.4     	-42.13	14.6        	-37.64
50:40.2     	-42.17	14.7        	-37.66
50:41.1     	-42.20	14.7        	-37.68
50:42.0     	-42.24	14.7        	-37.71
50:42.9     	-42.28	14.7        	-37.73
50:43.8     	-42.34	14.8        	-37.76
50:44.7     	-42.38	14.8        	-37.78
50:45.6     	-42.40	14.8        	-37.80
50:46.5     	-42.43	14.8        	-37.82
50:47.4     	-42.45	14.8        	-37.85
50:48.3     	-42.47	14.8        	-37.87
50:49.2     	-42.49	14.8        	-37.89
50:50.1     	-42.51	14.8        	-37.91
50:51.0     	-42.53	14.9        	-37.92
50:51.9     	-42.55	14.9        	-37.94
50:52.8     	-42.57	14.9        	-37.95
50:53.7     	-42.59	14.9        	-37.96
50:54.6     	-42.61	14.9        	-37.97
50:55.5     	-42.61	14.9        	-37.99
50:56.3     	-42.61	14.9        	-38.00
50:57.2     	-42.60	14.9        	-38.01
50:58.1     	-42.62	14.9        	-38.02
50:59.1     	-42.62	14.9        	-38.02
51:00.0     	-42.61	14.8        	-38.03
51:00.9     	-42.65	14.9        	-38.04
51:01.7     	-42.69	15.0        	-38.06
51:02.7     	-42.70	14.9        	-38.08
51:03.6     	-42.71	14.9        	-38.10
51:04.4     	-42.75	15.0        	-38.12
51:05.3     	-42.78	15.0        	-38.14
51:06.2     	-42.82	15.0        	-38.18
51:07.1     	-42.87	15.1        	-38.22
51:08.0     	-42.85	15.0        	-38.25
51:08.9     	-42.86	14.9        	-38.28
51:09.7     	-42.88	14.9        	-38.31
51:10.7     	-42.94	15.0        	-38.37
51:11.7     	-42.95	14.9        	-38.39
51:12.5     	-42.95	14.9        	-38.42
51:13.4     	-43.01	15.0        	-38.46
51:14.3     	-42.98	14.8        	-38.49
51:15.2     	-42.98	14.8        	-38.53
51:16.1     	-43.03	14.8        	-38.58
51:17.0     	-43.03	14.7        	-38.62
51:17.8     	-43.07	14.7        	-38.67
51:18.7     	-43.08	14.7        	-38.73
51:19.6     	-43.13	14.7        	-38.77
51:20.5     	-43.14	14.6        	-38.82
51:21.4     	-43.18	14.6        	-38.87
51:22.4     	-43.21	14.6        	-38.92
51:23.3     	-43.21	14.5        	-38.97
51:24.2     	-43.25	14.5        	-39.02
51:25.1     	-43.24	14.4        	-39.06
51:25.9     	-43.26	14.4        	-39.10
51:27.3     	-43.27	14.3        	-39.15
51:27.5     	-43.27	14.3        	-39.15
51:27.7     	-43.33	14.4        	-39.22
51:28.6     	-43.36	14.3        	-39.26
51:29.5     	-43.40	14.3        	-39.31
51:30.4     	-43.44	14.3        	-39.36
51:31.3     	-43.48	14.3        	-39.41
51:32.2     	-43.54	14.3        	-39.45
51:33.2     	-43.59	14.4        	-39.49
51:34.0     	-43.61	14.4        	-39.53
51:34.9     	-43.63	14.3        	-39.58
51:35.8     	-43.65	14.3        	-39.63
51:36.7     	-43.68	14.3        	-39.68
51:37.6     	-43.70	14.3        	-39.72
51:38.5     	-43.72	14.3        	-39.76
51:39.4     	-43.74	14.2        	-39.79
51:40.3     	-43.74	14.2        	-39.81
51:41.2     	-43.72	14.2        	-39.83
51:42.0     	-43.74	14.2        	-39.86
51:42.9     	-43.79	14.2        	-39.90
51:43.8     	-43.78	14.2        	-39.92
51:44.8     	-43.83	14.2        	-39.96
51:45.7     	-43.84	14.2        	-39.98
51:46.6     	-43.89	14.2        	-40.01
51:47.4     	-43.94	14.3        	-40.05
51:48.3     	-43.96	14.3        	-40.08
51:49.2     	-44.02	14.3        	-40.10
51:50.1     	-44.02	14.3        	-40.12
51:51.0     	-44.07	14.4        	-40.16
51:51.9     	-44.13	14.4        	-40.18
51:52.8     	-44.13	14.4        	-40.22
51:53.7     	-44.16	14.4        	-40.25
51:54.6     	-44.17	14.4        	-40.28
51:55.4     	-44.22	14.4        	-40.32
51:56.4     	-44.26	14.4        	-40.37
51:57.3     	-44.28	14.4        	-40.40
51:58.2     	-44.32	14.4        	-40.44
51:59.1     	-44.35	14.4        	-40.48
52:00.0     	-44.37	14.4        	-40.51
52:00.8     	-44.38	14.4        	-40.55
52:01.8     	-44.40	14.4        	-40.60
52:02.7     	-44.42	14.3        	-40.63
52:03.5     	-44.43	14.3        	-40.66
52:04.4     	-44.46	14.3        	-40.70
52:05.3     	-44.45	14.2        	-40.74
52:06.2     	-44.44	14.2        	-40.78
52:07.2     	-44.48	14.2        	-40.80
52:08.1     	-44.47	14.1        	-40.84
52:08.9     	-44.48	14.1        	-40.86
52:09.8     	-44.52	14.1        	-40.89
52:10.7     	-44.53	14.1        	-40.91
52:11.7     	-44.58	14.1        	-40.94
52:12.5     	-44.61	14.1        	-40.98
52:13.4     	-44.65	14.1        	-41.00
52:14.3     	-44.69	14.2        	-41.04
52:15.2     	-44.70	14.1        	-41.06
52:16.1     	-44.71	14.1        	-41.08
52:17.0     	-44.78	14.2        	-41.11
52:17.9     	-44.78	14.2        	-41.14
52:18.8     	-44.82	14.2        	-41.15
52:19.7     	-44.85	14.2        	-41.17
52:20.6     	-44.86	14.2        	-41.18
52:21.5     	-44.91	14.3        	-41.20
52:22.4     	-44.90	14.2        	-41.22
52:23.3     	-44.95	14.3        	-41.24
52:24.2     	-44.95	14.2        	-41.25
52:25.1     	-45.00	14.3        	-41.27
52:25.9     	-44.91	14.1        	-41.28
52:26.8     	-45.06	14.4        	-41.31
52:27.7     	-45.14	14.5        	-41.34
52:28.6     	-45.13	14.4        	-41.35
52:29.6     	-45.13	14.4        	-41.37
52:30.5     	-45.07	14.2        	-41.39
52:31.4     	-45.06	14.2        	-41.41
52:32.3     	-45.02	14.1        	-41.40
52:33.2     	-45.00	14.0        	-41.41
52:34.0     	-45.01	14.0        	-41.43
52:34.9     	-45.04	14.0        	-41.44
52:35.8     	-45.09	14.1        	-41.46
52:36.7     	-45.12	14.1        	-41.47
52:37.6     	-45.11	14.1        	-41.47
