Time [mm:ss]	T [°C]	U [%r H]  	Tu Cap [°C]
28:40.8     	4.67  	99.6      	4.89
28:41.7     	4.69  	99.4      	4.90
28:42.6     	4.69  	99.4      	4.86
28:43.5     	4.69  	99.2      	4.85
28:44.4     	4.67  	99.2      	4.83
28:45.3     	4.64  	99.3      	4.82
28:46.2     	4.62  	99.4      	4.80
28:47.1     	4.60  	99.5      	4.79
28:48.0     	4.58  	99.6      	4.78
28:48.9     	4.53  	99.5      	4.76
28:49.8     	4.48  	99.6      	4.74
28:50.7     	4.47  	99.6      	4.72
28:51.6     	4.45  	99.6      	4.70
28:52.4     	4.42  	99.6      	4.69
28:53.4     	4.38  	99.7      	4.67
28:54.3     	4.35  	99.7      	4.65
28:55.1     	4.33  	99.7      	4.63
28:56.0     	4.30  	99.7      	4.60
28:56.9     	4.27  	99.8      	4.59
28:57.9     	4.24  	99.8      	4.56
28:58.8     	4.23  	99.8      	4.54
28:59.7     	4.21  	99.7      	4.52
29:00.5     	4.18  	99.8      	4.50
29:01.4     	4.16  	99.7      	4.48
29:02.3     	4.13  	99.6      	4.46
29:03.2     	4.10  	99.5      	4.43
29:04.1     	4.07  	99.5      	4.41
29:05.0     	4.07  	99.5      	4.39
29:05.9     	4.13  	99.2      	4.37
29:06.9     	4.14  	99.0      	4.35
29:07.8     	4.13  	99.1      	4.34
29:08.6     	4.14  	99.0      	4.32
29:09.5     	4.14  	99.0      	4.31
29:10.4     	4.15  	99.1      	4.29
29:11.3     	4.20  	99.0      	4.29
29:12.2     	4.22  	99.0      	4.28
29:13.1     	4.22  	99.0      	4.27
29:13.9     	4.20  	99.2      	4.26
29:14.8     	4.28  	99.3      	4.26
29:15.8     	4.29  	99.3      	4.25
29:16.6     	4.20  	99.8      	4.24
29:17.6     	4.17  	99.9      	4.23
29:18.5     	4.17  	99.9      	4.23
29:19.4     	4.13  	100.0     	4.22
29:20.3     	4.12  	100.0     	4.21
29:21.2     	4.16  	99.9      	4.21
29:22.0     	4.16  	99.9      	4.20
29:22.9     	4.15  	99.9      	4.19
29:23.8     	4.12  	100.0     	4.18
29:24.7     	4.08  	100.0     	4.17
29:25.6     	4.05  	100.0     	4.16
29:26.5     	4.01  	100.0     	4.15
29:27.4     	3.96  	100.0     	4.14
29:28.4     	3.93  	99.9      	4.12
29:29.3     	3.88  	99.9      	4.11
29:30.1     	3.83  	99.8      	4.09
29:31.0     	3.82  	99.3      	4.07
29:31.9     	3.73  	99.8      	4.05
29:32.8     	3.70  	99.8      	4.03
29:33.7     	3.63  	99.8      	4.01
29:34.6     	3.54  	100.0     	3.99
29:35.4     	3.59  	100.0     	3.97
29:36.3     	3.66  	99.4      	3.95
29:37.2     	3.60  	99.6      	3.93
29:38.2     	3.58  	99.4      	3.91
29:39.1     	3.41  	99.8      	3.88
29:40.0     	3.30  	100.0     	3.84
29:40.8     	3.20  	100.0     	3.81
29:41.8     	3.13  	100.0     	3.77
29:42.7     	3.08  	100.0     	3.74
29:43.5     	3.04  	100.0     	3.70
29:44.4     	2.98  	100.0     	3.66
29:45.3     	2.93  	100.0     	3.62
29:46.2     	2.88  	100.0     	3.58
29:47.1     	2.83  	100.0     	3.54
29:48.0     	2.76  	100.0     	3.50
29:48.9     	2.70  	100.0     	3.47
29:49.8     	2.65  	100.0     	3.43
29:50.7     	2.61  	100.0     	3.38
29:51.7     	2.56  	100.0     	3.34
29:52.5     	2.53  	100.0     	3.30
29:53.4     	2.50  	100.0     	3.26
29:54.3     	2.47  	99.9      	3.23
29:55.2     	2.45  	99.7      	3.18
29:56.1     	2.43  	99.5      	3.14
29:57.0     	2.43  	99.2      	3.09
29:57.8     	2.39  	99.1      	3.05
29:58.8     	2.39  	99.0      	3.01
29:59.7     	2.37  	99.0      	2.97
30:00.6     	2.33  	99.0      	2.93
30:01.5     	2.27  	99.0      	2.89
30:02.4     	2.26  	98.9      	2.85
30:03.3     	2.27  	98.7      	2.81
30:04.2     	2.25  	98.6      	2.77
30:05.1     	2.22  	98.6      	2.74
30:05.9     	2.12  	98.8      	2.70
30:06.8     	2.09  	98.9      	2.66
30:07.7     	2.15  	98.4      	2.63
30:08.6     	2.14  	98.4      	2.60
30:09.5     	2.14  	98.2      	2.56
30:10.5     	2.14  	98.2      	2.54
30:11.3     	2.13  	98.2      	2.51
30:12.3     	2.09  	98.3      	2.49
30:13.2     	2.06  	98.4      	2.47
30:13.8     	2.02  	98.5      	2.47
30:14.0     	2.06  	98.4      	2.44
30:14.9     	2.06  	98.1      	2.41
30:15.8     	2.05  	98.1      	2.39
30:16.7     	2.02  	98.1      	2.36
30:17.6     	1.93  	98.4      	2.33
30:18.5     	1.88  	98.6      	2.30
30:19.3     	1.85  	98.6      	2.28
30:20.3     	1.82  	98.6      	2.25
30:21.2     	1.81  	98.5      	2.23
30:22.1     	1.80  	98.4      	2.20
30:23.0     	1.77  	98.4      	2.17
30:23.9     	1.73  	98.5      	2.14
30:24.7     	1.68  	98.6      	2.11
30:25.7     	1.59  	99.0      	2.08
30:26.6     	1.55  	99.0      	2.05
30:27.4     	1.53  	99.0      	2.02
30:28.6     	1.51  	98.8      	2.00
30:29.2     	1.44  	99.2      	1.97
30:30.1     	1.42  	98.9      	1.92
30:31.1     	1.35  	98.9      	1.88
30:32.0     	1.29  	99.1      	1.85
30:32.8     	1.26  	99.0      	1.82
30:33.7     	1.24  	99.0      	1.79
30:34.6     	1.24  	98.9      	1.76
30:35.5     	1.23  	98.8      	1.73
30:36.4     	1.14  	98.9      	1.68
30:37.3     	0.99  	99.7      	1.65
30:38.2     	0.93  	99.9      	1.62
30:39.1     	0.87  	99.9      	1.58
30:40.0     	0.83  	99.9      	1.53
30:40.8     	0.76  	100.0     	1.49
30:41.8     	0.73  	99.8      	1.45
30:42.7     	0.68  	99.9      	1.41
30:43.6     	0.64  	99.7      	1.35
30:44.5     	0.61  	99.5      	1.31
30:45.4     	0.58  	99.5      	1.27
30:46.2     	0.56  	99.5      	1.23
30:47.2     	0.55  	99.3      	1.19
30:48.1     	0.56  	99.1      	1.16
30:48.9     	0.55  	98.9      	1.12
30:49.8     	0.53  	98.8      	1.09
30:50.7     	0.51  	98.8      	1.06
30:51.6     	0.49  	98.8      	1.03
30:52.6     	0.46  	98.7      	0.99
30:53.5     	0.44  	98.6      	0.96
30:54.3     	0.43  	98.5      	0.93
30:55.2     	0.40  	98.4      	0.90
30:56.2     	0.38  	98.4      	0.87
30:57.0     	0.38  	98.3      	0.84
30:57.9     	0.38  	98.1      	0.81
30:58.8     	0.36  	98.0      	0.78
30:59.7     	0.33  	98.1      	0.75
31:00.6     	0.30  	98.1      	0.73
31:01.6     	0.27  	98.1      	0.70
31:02.4     	0.23  	98.1      	0.66
31:03.3     	0.19  	98.3      	0.64
31:04.2     	0.16  	98.2      	0.61
31:05.1     	0.13  	98.3      	0.58
31:06.0     	0.09  	98.4      	0.55
31:06.9     	0.06  	98.3      	0.53
31:07.7     	0.03  	98.4      	0.50
31:08.6     	0.00  	98.4      	0.47
31:09.6     	-0.05 	98.5      	0.44
31:10.4     	-0.10 	98.6      	0.41
31:11.3     	-0.15 	98.8      	0.38
31:12.3     	-0.19 	98.9      	0.35
31:13.2     	-0.22 	98.9      	0.33
31:14.1     	-0.24 	98.9      	0.30
31:15.0     	-0.28 	98.9      	0.29
31:15.8     	-0.31 	99.1      	0.26
31:16.7     	-0.33 	99.1      	0.24
31:17.6     	-0.28 	98.6      	0.21
31:18.5     	-0.31 	98.5      	0.19
31:19.4     	-0.34 	98.6      	0.16
31:20.3     	-0.31 	98.3      	0.13
31:21.1     	-0.35 	98.0      	0.09
31:22.0     	-0.41 	98.2      	0.05
31:23.0     	-0.42 	97.9      	0.02
31:23.9     	-0.49 	98.4      	0.00
31:24.8     	-0.50 	98.3      	-0.03
31:25.7     	-0.59 	98.7      	-0.06
31:26.6     	-0.62 	98.6      	-0.09
31:27.5     	-0.65 	98.7      	-0.12
31:28.4     	-0.70 	98.6      	-0.15
31:29.2     	-0.74 	98.7      	-0.19
31:30.1     	-0.75 	98.7      	-0.21
31:31.0     	-0.71 	98.4      	-0.23
31:31.9     	-0.71 	98.1      	-0.26
31:32.8     	-0.73 	97.8      	-0.28
31:33.8     	-0.74 	98.0      	-0.31
31:34.7     	-0.74 	97.9      	-0.34
31:35.6     	-0.78 	97.8      	-0.37
31:36.5     	-0.82 	98.0      	-0.39
31:37.4     	-0.88 	98.0      	-0.43
31:38.2     	-0.96 	98.4      	-0.45
31:39.1     	-0.91 	98.0      	-0.48
31:40.0     	-0.89 	97.6      	-0.50
31:40.9     	-0.89 	97.6      	-0.52
31:41.8     	-0.91 	97.5      	-0.55
31:42.7     	-0.92 	97.5      	-0.57
31:43.6     	-0.92 	97.5      	-0.58
31:44.5     	-0.97 	97.7      	-0.61
31:45.4     	-1.06 	98.0      	-0.63
31:46.3     	-1.12 	98.2      	-0.65
31:47.2     	-1.16 	98.3      	-0.68
31:48.1     	-1.18 	98.3      	-0.70
31:49.0     	-1.20 	98.2      	-0.73
31:49.9     	-1.20 	98.1      	-0.75
31:50.8     	-1.21 	98.0      	-0.78
31:51.6     	-1.27 	98.0      	-0.81
31:52.5     	-1.33 	98.3      	-0.84
31:53.5     	-1.28 	97.8      	-0.86
31:54.4     	-1.23 	97.4      	-0.88
31:55.3     	-1.27 	97.5      	-0.90
31:56.2     	-1.31 	97.7      	-0.92
31:57.1     	-1.34 	97.8      	-0.94
31:58.0     	-1.32 	97.5      	-0.96
31:58.9     	-1.33 	97.5      	-0.98
31:59.7     	-1.36 	97.5      	-1.00
32:00.6     	-1.38 	97.6      	-1.03
32:01.5     	-1.40 	97.5      	-1.05
32:02.4     	-1.42 	97.5      	-1.07
32:03.3     	-1.45 	97.6      	-1.09
32:04.2     	-1.47 	97.4      	-1.11
32:05.1     	-1.77 	99.2      	-1.14
32:06.0     	-1.95 	100.0     	-1.17
32:07.0     	-1.82 	98.9      	-1.20
32:07.8     	-2.23 	100.0     	-1.24
32:08.7     	-2.82 	100.0     	-1.29
32:09.6     	-3.22 	100.0     	-1.34
32:10.5     	-3.35 	100.0     	-1.40
32:11.4     	-3.34 	100.0     	-1.45
32:12.3     	-3.35 	100.0     	-1.52
32:13.1     	-3.32 	100.0     	-1.58
32:14.0     	-3.28 	100.0     	-1.65
32:14.9     	-3.25 	100.0     	-1.71
32:15.9     	-3.31 	100.0     	-1.78
32:16.8     	-3.21 	100.0     	-1.85
32:17.7     	-3.46 	100.0     	-1.93
32:18.6     	-3.68 	100.0     	-2.00
32:19.5     	-3.79 	100.0     	-2.06
32:20.4     	-3.88 	99.9      	-2.13
32:21.2     	-3.94 	99.2      	-2.20
32:22.1     	-3.99 	98.8      	-2.26
32:23.0     	-4.04 	98.8      	-2.32
32:23.9     	-4.08 	98.6      	-2.37
32:24.8     	-4.12 	97.6      	-2.44
32:25.7     	-4.20 	97.2      	-2.51
32:26.6     	-4.30 	97.1      	-2.57
32:27.6     	-4.34 	96.6      	-2.63
32:28.5     	-4.37 	95.8      	-2.69
32:29.3     	-4.43 	95.4      	-2.76
32:30.2     	-4.50 	95.2      	-2.82
32:31.1     	-4.57 	95.3      	-2.89
32:32.0     	-4.60 	94.7      	-2.96
32:32.9     	-4.60 	94.2      	-3.02
32:33.8     	-4.63 	93.7      	-3.09
32:34.6     	-4.71 	93.8      	-3.15
32:35.5     	-4.77 	93.1      	-3.21
32:36.5     	-4.81 	92.6      	-3.28
32:37.3     	-4.86 	91.8      	-3.34
32:38.3     	-4.90 	91.6      	-3.41
32:39.2     	-4.93 	90.8      	-3.47
32:40.1     	-4.98 	90.3      	-3.53
32:41.0     	-5.02 	89.6      	-3.59
32:41.9     	-5.04 	88.8      	-3.65
32:42.7     	-5.04 	89.1      	-3.71
32:43.6     	-5.04 	88.8      	-3.78
32:44.5     	-5.07 	88.1      	-3.84
32:45.4     	-5.06 	87.8      	-3.90
32:46.3     	-5.03 	87.0      	-3.95
32:47.2     	-5.01 	86.8      	-4.01
32:48.1     	-5.07 	86.6      	-4.06
32:49.0     	-5.02 	86.1      	-4.12
32:50.0     	-5.07 	85.6      	-4.17
32:50.8     	-5.07 	85.7      	-4.23
32:51.7     	-5.07 	84.8      	-4.28
32:52.6     	-5.03 	84.1      	-4.32
32:53.5     	-4.97 	83.7      	-4.37
32:54.4     	-4.90 	82.9      	-4.41
32:55.3     	-4.91 	82.7      	-4.46
32:56.2     	-4.90 	82.1      	-4.49
32:57.1     	-4.84 	82.0      	-4.54
32:58.0     	-4.78 	81.6      	-4.57
32:58.8     	-4.77 	81.2      	-4.61
32:59.8     	-4.75 	80.9      	-4.64
33:00.7     	-4.71 	80.3      	-4.67
33:01.6     	-4.70 	80.0      	-4.71
33:02.5     	-4.71 	79.7      	-4.73
33:03.4     	-4.71 	79.3      	-4.75
33:04.2     	-4.70 	78.9      	-4.78
33:05.1     	-4.69 	78.9      	-4.82
33:06.0     	-4.71 	78.7      	-4.85
33:06.9     	-4.71 	78.5      	-4.88
33:07.8     	-4.66 	77.7      	-4.90
33:08.7     	-4.60 	77.2      	-4.92
33:09.6     	-4.59 	77.0      	-4.94
33:10.5     	-4.58 	77.2      	-4.97
33:11.4     	-4.52 	77.1      	-5.00
33:12.3     	-4.45 	76.1      	-5.00
33:13.2     	-4.35 	75.8      	-5.03
33:14.1     	-4.35 	75.9      	-5.05
33:15.0     	-4.36 	75.9      	-5.06
33:15.9     	-4.23 	75.0      	-5.06
33:16.8     	-4.11 	75.1      	-5.06
33:17.0     	-4.11 	75.1      	-5.06
33:17.9     	--    	75.4      	-5.06
33:18.5     	-3.78 	73.3      	-5.06
33:19.4     	-3.65 	72.9      	-5.07
33:20.4     	-3.57 	72.8      	-5.07
33:21.3     	-3.50 	72.6      	-5.07
33:22.2     	-3.48 	72.9      	-5.07
33:23.1     	-3.48 	73.0      	-5.07
33:24.0     	-3.44 	72.9      	-5.05
33:24.9     	-3.39 	72.8      	-5.03
33:25.8     	-3.38 	72.8      	-5.01
33:26.6     	-3.40 	72.9      	-5.00
33:27.5     	-3.37 	72.7      	-4.99
33:28.4     	-3.35 	73.0      	-4.98
33:29.3     	-3.36 	73.1      	-4.97
33:30.2     	-3.39 	73.4      	-4.96
33:31.2     	-3.40 	73.3      	-4.96
33:32.0     	-3.39 	73.1      	-4.93
33:32.9     	-3.30 	72.8      	-4.91
33:33.8     	-3.34 	73.2      	-4.91
33:34.7     	-3.38 	73.1      	-4.90
33:35.6     	-3.38 	73.0      	-4.89
33:36.5     	-3.38 	72.8      	-4.88
33:37.4     	-3.38 	72.9      	-4.88
33:38.3     	-3.37 	72.8      	-4.87
33:39.2     	-3.38 	72.7      	-4.86
33:40.0     	-3.41 	72.8      	-4.86
33:41.0     	-3.44 	73.1      	-4.86
33:41.9     	-3.49 	73.5      	-4.87
33:42.8     	-3.50 	73.5      	-4.87
33:43.7     	-3.48 	73.4      	-4.87
33:44.6     	-3.45 	72.8      	-4.87
33:45.5     	-3.42 	72.6      	-4.86
33:46.4     	-3.40 	72.4      	-4.87
33:47.3     	-3.41 	72.4      	-4.87
33:48.1     	-3.40 	72.1      	-4.87
33:49.0     	-3.41 	72.2      	-4.88
33:49.9     	-3.40 	72.0      	-4.87
33:50.8     	-3.36 	71.5      	-4.87
33:51.8     	-3.27 	70.7      	-4.86
33:52.7     	-3.28 	70.6      	-4.86
33:53.5     	-3.31 	70.8      	-4.86
33:54.5     	-3.29 	70.9      	-4.86
33:55.4     	-3.13 	70.7      	-4.84
33:56.2     	-2.96 	70.6      	-4.83
33:57.1     	-2.80 	70.9      	-4.81
33:58.0     	-2.67 	71.4      	-4.79
33:58.9     	-2.48 	72.0      	-4.76
33:59.8     	-2.38 	72.9      	-4.72
34:00.7     	-2.26 	74.1      	-4.70
34:01.5     	-2.21 	75.4      	-4.68
34:02.5     	-2.16 	76.9      	-4.64
34:03.4     	-2.10 	78.2      	-4.58
34:04.3     	-2.07 	79.5      	-4.52
34:05.2     	-2.04 	81.0      	-4.46
34:06.1     	-2.01 	82.2      	-4.42
34:07.0     	-1.99 	82.9      	-4.38
34:07.9     	-2.02 	83.6      	-4.33
34:08.8     	-2.03 	84.2      	-4.27
34:09.6     	-2.05 	84.8      	-4.22
34:10.5     	-2.08 	85.3      	-4.19
34:11.4     	-2.14 	85.8      	-4.13
34:12.3     	-2.13 	86.1      	-4.06
34:13.3     	-2.00 	85.8      	-3.94
34:14.2     	-1.93 	86.1      	-3.87
34:15.0     	-1.89 	86.4      	-3.81
34:15.5     	-1.86 	86.4      	-3.82
34:16.0     	-1.87 	86.5      	-3.77
34:16.9     	-1.85 	86.7      	-3.71
34:17.7     	-1.84 	87.1      	-3.63
34:18.6     	-1.85 	87.6      	-3.58
34:19.5     	-1.86 	88.0      	-3.53
34:20.4     	-1.87 	88.4      	-3.45
34:21.3     	-1.89 	89.1      	-3.39
34:22.3     	-1.91 	89.6      	-3.35
34:23.1     	-1.94 	90.1      	-3.30
34:24.0     	-1.96 	90.5      	-3.26
34:24.9     	-1.95 	90.7      	-3.20
34:25.8     	-1.97 	91.3      	-3.13
34:26.7     	-2.00 	92.0      	-3.07
34:27.6     	-2.03 	92.5      	-3.03
34:28.4     	-2.06 	93.0      	-3.00
34:29.4     	-2.08 	93.5      	-2.96
34:30.3     	-2.09 	93.8      	-2.92
34:31.1     	-2.11 	94.2      	-2.89
34:32.0     	-2.13 	94.5      	-2.87
34:33.0     	-2.13 	94.6      	-2.85
34:33.9     	-2.14 	94.9      	-2.82
34:34.8     	-2.08 	94.7      	-2.79
34:35.7     	-1.97 	94.1      	-2.76
34:36.5     	-1.95 	94.2      	-2.73
34:37.4     	-1.98 	94.6      	-2.71
34:38.3     	-2.01 	94.9      	-2.70
34:39.2     	-2.06 	95.4      	-2.68
34:40.1     	-2.12 	95.9      	-2.67
34:41.0     	-2.19 	96.5      	-2.66
34:41.9     	-2.25 	97.0      	-2.65
34:42.8     	-2.30 	97.4      	-2.65
34:43.8     	-2.34 	97.8      	-2.64
34:44.6     	-2.39 	98.2      	-2.64
34:45.5     	-2.54 	99.2      	-2.66
34:46.4     	-2.39 	98.1      	-2.67
34:47.3     	-2.83 	100.0     	-2.69
34:48.2     	-2.99 	100.0     	-2.72
34:49.1     	-3.28 	100.0     	-2.78
34:49.9     	-3.80 	100.0     	-2.88
34:50.8     	-3.92 	100.0     	-2.98
34:51.7     	-3.80 	100.0     	-3.01
34:52.6     	-3.91 	100.0     	-3.02
34:53.6     	-3.95 	100.0     	-3.06
34:54.5     	-3.95 	100.0     	-3.07
34:55.4     	-3.89 	100.0     	-3.09
34:56.3     	-3.92 	100.0     	-3.12
34:57.2     	-3.89 	100.0     	-3.13
34:58.0     	-3.92 	100.0     	-3.14
34:58.9     	-3.97 	100.0     	-3.15
34:59.8     	-4.01 	100.0     	-3.16
35:00.7     	-4.06 	100.0     	-3.18
35:01.6     	-4.13 	98.5      	-3.21
35:02.5     	-4.19 	97.2      	-3.24
35:03.3     	-4.20 	96.1      	-3.27
35:04.3     	-4.30 	95.2      	-3.31
35:05.2     	-4.53 	95.3      	-3.35
35:06.1     	-4.73 	95.1      	-3.39
35:07.0     	-4.84 	93.2      	-3.44
35:07.9     	-4.84 	91.4      	-3.50
35:08.8     	-4.78 	89.6      	-3.56
35:09.7     	-4.78 	88.6      	-3.62
35:10.6     	-4.78 	87.9      	-3.67
35:11.5     	-4.71 	86.8      	-3.72
35:12.3     	-4.62 	85.1      	-3.79
35:13.3     	-4.62 	83.7      	-3.85
35:14.2     	-4.51 	81.9      	-3.92
35:15.1     	-4.48 	80.6      	-3.98
35:16.0     	-4.47 	79.8      	-4.04
35:16.9     	-4.44 	78.8      	-4.11
35:17.7     	-4.44 	77.5      	-4.17
35:18.6     	-4.36 	76.1      	-4.25
35:19.5     	-4.40 	74.6      	-4.31
35:20.4     	-4.45 	73.5      	-4.38
35:21.3     	-4.50 	72.9      	-4.44
35:22.3     	-4.51 	72.1      	-4.51
35:23.2     	-4.51 	70.9      	-4.58
35:24.1     	-4.58 	70.3      	-4.65
35:25.0     	-4.49 	68.2      	-4.72
35:25.8     	-4.54 	67.4      	-4.79
35:26.7     	-4.65 	67.4      	-4.86
35:27.6     	-4.63 	66.7      	-4.92
35:28.5     	-4.58 	65.9      	-4.99
35:29.6     	-4.53 	65.3      	-5.05
35:30.3     	-4.70 	65.3      	-5.12
35:31.1     	-4.68 	64.9      	-5.18
35:32.0     	-4.66 	64.3      	-5.24
35:33.1     	-4.59 	62.8      	-5.31
35:33.9     	-4.67 	62.6      	-5.37
35:34.8     	-4.63 	61.5      	-5.42
35:35.7     	-4.67 	61.5      	-5.50
35:36.6     	-4.75 	62.0      	-5.56
35:37.5     	-4.70 	62.0      	-5.62
35:38.4     	-4.67 	60.6      	-5.67
35:39.2     	-4.74 	60.6      	-5.72
35:40.1     	-4.78 	60.5      	-5.77
35:41.0     	-4.73 	59.8      	-5.82
35:41.9     	-4.71 	59.4      	-5.87
35:42.9     	-4.66 	58.6      	-5.92
35:43.8     	-4.72 	58.7      	-5.97
35:44.7     	-4.75 	58.6      	-6.02
35:45.5     	-4.67 	58.1      	-6.06
35:46.5     	-4.65 	58.0      	-6.11
35:47.3     	-4.61 	57.5      	-6.15
35:48.2     	-4.60 	57.0      	-6.20
35:49.1     	-4.64 	57.1      	-6.23
35:50.0     	-4.66 	57.2      	-6.28
35:50.9     	-4.65 	57.1      	-6.32
35:51.8     	-4.64 	57.3      	-6.36
35:52.7     	-4.63 	57.5      	-6.40
35:53.6     	-4.63 	57.6      	-6.44
35:54.5     	-4.64 	57.7      	-6.48
35:55.4     	-4.66 	57.2      	-6.50
35:56.3     	-4.67 	56.9      	-6.53
35:57.2     	-4.69 	57.2      	-6.57
35:58.1     	-4.67 	57.2      	-6.61
35:59.0     	-4.65 	56.5      	-6.63
35:59.9     	-4.68 	56.3      	-6.66
36:00.7     	-4.71 	56.5      	-6.69
36:01.6     	-4.73 	56.5      	-6.72
36:02.5     	-4.78 	57.3      	-6.76
36:03.5     	-4.80 	57.4      	-6.79
36:04.4     	-4.81 	57.2      	-6.81
36:05.3     	-4.83 	56.9      	-6.83
36:06.1     	-4.88 	57.0      	-6.86
36:07.1     	-4.92 	57.3      	-6.90
36:08.0     	-4.95 	57.4      	-6.93
36:08.8     	-4.98 	57.1      	-6.95
36:09.7     	-5.03 	57.1      	-6.98
36:10.6     	-5.10 	57.5      	-7.01
36:11.5     	-5.15 	58.2      	-7.05
36:12.4     	-5.17 	58.3      	-7.08
36:13.3     	-5.21 	58.1      	-7.09
36:14.2     	-5.25 	57.8      	-7.11
36:15.1     	-5.27 	57.5      	-7.14
36:16.0     	-5.32 	57.9      	-7.18
36:16.9     	-5.38 	58.4      	-7.22
36:17.8     	-5.41 	58.2      	-7.25
36:18.7     	-5.45 	58.5      	-7.28
36:19.6     	-5.49 	58.4      	-7.30
36:20.5     	-5.51 	58.4      	-7.33
36:21.4     	-5.55 	58.3      	-7.36
36:22.2     	-5.59 	58.4      	-7.39
36:23.1     	-5.63 	58.7      	-7.42
36:24.0     	-5.66 	58.4      	-7.44
36:25.0     	-5.69 	58.2      	-7.46
36:25.9     	-5.73 	58.4      	-7.49
36:26.8     	-5.77 	58.4      	-7.52
36:27.6     	-5.78 	58.8      	-7.55
36:28.6     	-5.80 	59.1      	-7.58
36:29.5     	-5.80 	59.3      	-7.61
36:30.3     	-5.79 	59.2      	-7.62
36:31.2     	-5.77 	59.2      	-7.64
36:32.1     	-5.76 	59.2      	-7.66
36:33.0     	-5.76 	59.6      	-7.69
36:33.9     	-5.76 	60.3      	-7.71
36:34.8     	-5.73 	60.6      	-7.72
36:35.7     	-5.70 	60.6      	-7.74
36:36.6     	-5.70 	60.5      	-7.74
36:37.5     	-5.70 	60.9      	-7.76
36:38.4     	-5.68 	61.6      	-7.77
36:39.3     	-5.65 	62.0      	-7.77
36:40.2     	-5.62 	62.4      	-7.77
36:41.0     	-5.62 	62.7      	-7.77
36:41.9     	-5.63 	63.3      	-7.78
36:42.9     	-5.63 	63.4      	-7.78
36:43.7     	-5.63 	63.6      	-7.78
36:44.6     	-5.68 	64.0      	-7.79
36:45.5     	-5.69 	64.3      	-7.79
36:46.5     	-5.70 	64.7      	-7.78
36:47.4     	-5.71 	64.9      	-7.78
36:48.3     	-5.74 	65.2      	-7.77
36:49.1     	-5.75 	65.4      	-7.77
36:50.0     	-5.77 	65.8      	-7.77
36:50.9     	-5.78 	65.8      	-7.77
36:51.8     	-5.81 	65.7      	-7.76
36:52.7     	-5.85 	65.8      	-7.77
36:53.6     	-5.92 	66.2      	-7.78
36:54.5     	-5.96 	66.4      	-7.77
36:55.4     	-6.00 	66.5      	-7.78
36:56.3     	-6.07 	66.8      	-7.79
36:57.3     	-6.12 	66.8      	-7.79
36:58.1     	-6.15 	67.0      	-7.80
36:59.0     	-6.18 	66.6      	-7.81
36:59.9     	-6.22 	66.1      	-7.82
37:00.8     	-6.31 	66.0      	-7.84
37:01.7     	-6.37 	65.7      	-7.85
37:02.6     	-6.42 	65.4      	-7.87
37:03.5     	-6.49 	65.0      	-7.88
37:04.4     	-6.56 	64.7      	-7.91
37:05.3     	-6.60 	64.4      	-7.94
37:06.1     	-6.63 	63.9      	-7.95
37:07.0     	-6.67 	63.2      	-7.97
37:08.0     	-6.70 	62.7      	-7.99
37:08.9     	-6.71 	62.7      	-8.03
37:09.8     	-6.72 	62.4      	-8.05
37:10.7     	-6.70 	61.9      	-8.08
37:11.5     	-6.67 	61.7      	-8.11
37:12.4     	-6.65 	61.3      	-8.13
37:13.3     	-6.64 	61.5      	-8.14
37:14.2     	-6.61 	62.0      	-8.16
37:15.1     	-6.59 	62.3      	-8.18
37:16.0     	-6.57 	62.6      	-8.20
37:17.0     	-6.77 	64.1      	-8.22
37:17.9     	-6.31 	62.4      	-8.25
37:18.8     	-5.82 	61.1      	-8.27
37:19.6     	-5.53 	60.4      	-8.26
37:20.5     	-5.39 	60.5      	-8.26
37:21.4     	-5.34 	61.1      	-8.27
37:22.3     	-5.33 	61.6      	-8.28
37:23.2     	-5.33 	61.9      	-8.27
37:24.1     	-5.34 	62.4      	-8.25
37:24.9     	-5.37 	63.0      	-8.24
37:25.8     	-5.42 	63.7      	-8.24
37:26.8     	-5.46 	64.3      	-8.24
37:27.7     	-5.50 	64.9      	-8.23
37:28.6     	-5.54 	65.6      	-8.24
37:29.5     	-5.57 	66.0      	-8.24
37:30.4     	-5.61 	66.3      	-8.22
37:31.3     	-5.65 	66.8      	-8.22
37:32.2     	-5.69 	67.4      	-8.21
37:33.0     	-5.73 	67.7      	-8.21
37:33.9     	-5.77 	68.1      	-8.20
37:34.8     	-5.80 	68.4      	-8.19
37:35.7     	-5.84 	68.9      	-8.19
37:36.7     	-5.87 	69.1      	-8.18
37:37.6     	-5.91 	69.4      	-8.17
37:38.4     	-5.95 	69.8      	-8.17
37:39.3     	-5.99 	70.2      	-8.17
37:40.2     	-6.02 	70.5      	-8.16
37:41.1     	-6.06 	70.4      	-8.14
37:42.0     	-6.10 	70.9      	-8.14
37:42.9     	-6.15 	71.2      	-8.14
37:43.8     	-6.19 	71.5      	-8.14
37:44.7     	-6.23 	72.0      	-8.15
37:45.6     	-6.27 	72.2      	-8.15
37:46.5     	-6.33 	72.4      	-8.15
37:47.4     	-6.36 	72.8      	-8.16
37:48.3     	-6.41 	72.9      	-8.16
37:49.2     	-6.45 	73.0      	-8.16
37:50.1     	-6.49 	73.2      	-8.17
37:51.0     	-6.54 	73.6      	-8.17
37:52.1     	-6.58 	73.7      	-8.18
37:52.8     	-6.62 	74.3      	-8.19
37:53.7     	-6.67 	74.4      	-8.20
37:54.5     	-6.70 	74.6      	-8.21
