Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
05:43.5     	11.34 	94.4    	11.46
05:44.4     	11.34 	94.4    	11.46
05:45.3     	11.34 	94.4    	11.46
05:46.2     	11.35 	94.4    	11.46
05:47.1     	11.34 	94.4    	11.46
05:47.9     	11.34 	94.4    	11.46
05:48.8     	11.34 	94.4    	11.46
05:49.7     	11.34 	94.4    	11.46
05:50.6     	11.34 	94.4    	11.46
05:51.5     	11.33 	94.4    	11.46
05:52.4     	11.34 	94.4    	11.46
05:53.3     	11.34 	94.4    	11.46
05:54.2     	11.33 	94.5    	11.46
05:55.2     	11.33 	94.5    	11.46
05:56.0     	11.32 	94.5    	11.46
05:56.9     	11.32 	94.5    	11.46
05:57.8     	11.32 	94.5    	11.46
05:58.7     	11.32 	94.5    	11.46
05:59.6     	11.32 	94.4    	11.45
06:00.5     	11.32 	94.4    	11.45
06:01.4     	11.33 	94.4    	11.45
06:02.3     	11.34 	94.4    	11.45
06:03.2     	11.34 	94.4    	11.45
06:04.0     	11.36 	94.4    	11.45
06:04.9     	11.36 	94.4    	11.45
06:05.8     	11.36 	94.4    	11.46
06:06.7     	11.35 	94.5    	11.46
06:07.6     	11.35 	94.5    	11.46
06:08.6     	11.35 	94.5    	11.46
06:09.5     	11.34 	94.5    	11.46
06:10.4     	11.34 	94.6    	11.46
06:11.3     	11.33 	94.6    	11.46
06:12.1     	11.33 	94.6    	11.46
06:13.0     	11.33 	94.6    	11.46
06:13.9     	11.33 	94.6    	11.46
06:14.8     	11.33 	94.6    	11.46
06:15.7     	11.33 	94.7    	11.46
06:16.6     	11.33 	94.7    	11.46
06:17.5     	11.33 	94.7    	11.46
06:18.4     	11.33 	94.7    	11.46
06:19.3     	11.34 	94.6    	11.46
06:20.1     	11.31 	94.6    	11.45
06:21.0     	11.30 	94.7    	11.45
06:22.1     	11.31 	94.6    	11.45
06:22.9     	11.31 	94.5    	11.45
06:23.8     	11.32 	94.5    	11.45
06:24.7     	11.31 	94.5    	11.45
06:25.6     	11.31 	94.5    	11.44
06:26.5     	11.31 	94.5    	11.44
06:27.4     	11.31 	94.5    	11.44
06:28.2     	11.31 	94.5    	11.44
06:29.1     	11.31 	94.6    	11.44
06:30.1     	11.30 	94.6    	11.44
06:30.9     	11.29 	94.6    	11.44
06:31.8     	11.30 	94.6    	11.44
06:32.7     	11.30 	94.6    	11.44
06:33.6     	11.31 	94.6    	11.44
06:34.6     	11.32 	94.5    	11.44
06:35.5     	11.34 	94.4    	11.44
06:36.3     	11.34 	94.4    	11.44
06:37.2     	11.33 	94.5    	11.44
06:38.2     	11.34 	94.4    	11.44
06:39.0     	11.35 	94.4    	11.44
06:39.9     	11.34 	94.4    	11.44
06:40.8     	11.34 	94.4    	11.44
06:41.7     	11.34 	94.4    	11.44
06:42.6     	11.34 	94.4    	11.44
06:43.5     	11.34 	94.5    	11.44
06:44.3     	11.34 	94.5    	11.44
06:45.3     	11.34 	94.4    	11.44
06:46.2     	11.33 	94.5    	11.44
06:47.0     	11.34 	94.5    	11.44
06:47.9     	11.34 	94.5    	11.44
06:48.9     	11.34 	94.5    	11.44
06:49.8     	11.34 	94.6    	11.44
