Time [mm:ss]	T [°C]	U [%r H]     	Tu Cap [°C]
107:43.7    	-55.79	1.7          	-55.07
107:44.5    	-55.77	1.7          	-55.06
107:45.4    	-55.76	1.7          	-55.05
107:46.3    	-55.74	1.7          	-55.05
107:47.3    	-55.73	1.7          	-55.04
107:48.2    	-55.71	1.7          	-55.04
107:49.1    	-55.68	1.7          	-55.03
107:49.9    	-55.65	1.7          	-55.02
107:50.8    	-55.61	1.7          	-55.02
107:51.9    	-55.57	1.7          	-55.01
107:52.6    	-55.50	1.6          	-55.00
107:53.5    	-55.43	1.6          	-54.99
107:54.4    	-55.35	1.6          	-54.98
107:55.3    	-55.26	1.6          	-54.97
107:56.2    	-55.20	1.6          	-54.96
107:57.2    	-54.73	1.5          	-54.95
107:58.0    	-55.08	1.5          	-54.93
107:58.9    	-55.02	1.5          	-54.92
107:59.8    	-54.96	1.5          	-54.91
108:00.7    	-54.90	1.5          	-54.89
108:01.6    	-54.85	1.5          	-54.88
108:02.5    	-54.80	1.5          	-54.86
108:03.4    	-54.76	1.5          	-54.84
108:04.3    	-54.73	1.5          	-54.83
108:05.2    	-54.72	1.5          	-54.81
108:06.0    	-54.29	1.4          	-54.79
108:06.9    	-54.70	1.5          	-54.77
108:07.8    	-54.70	1.5          	-54.75
108:08.8    	-54.70	1.5          	-54.73
108:09.7    	-54.29	1.4          	-54.72
108:10.6    	-54.72	1.5          	-54.70
108:11.4    	-54.31	1.4          	-54.68
108:12.4    	-54.74	1.5          	-54.66
108:13.2    	-54.72	1.5          	-54.65
108:14.1    	-54.68	1.4          	-54.63
108:15.0    	-54.66	1.4          	-54.61
108:15.9    	-54.63	1.4          	-54.63
108:16.8    	-54.60	1.4          	-54.58
108:17.7    	-54.57	1.4          	-54.56
108:18.6    	-54.56	1.4          	-54.54
108:19.5    	-54.55	1.4          	-54.53
108:20.4    	-54.54	1.4          	-54.51
108:21.3    	-54.54	1.4          	-54.49
108:22.2    	-54.54	1.4          	-54.47
108:23.1    	-54.55	1.4          	-54.46
108:24.0    	-54.55	1.4          	-54.44
108:24.9    	-54.56	1.4          	-54.42
108:25.8    	-54.56	1.4          	-54.41
108:26.7    	-54.57	1.4          	-54.39
108:27.5    	-54.57	1.4          	-54.38
108:28.4    	-54.16	1.3          	-54.36
108:29.4    	-54.59	1.4          	-54.35
108:30.3    	-54.59	1.4          	-54.33
108:31.2    	-54.58	1.4          	-54.32
108:32.1    	-54.58	1.4          	-54.30
108:32.9    	-54.17	1.3          	-54.29
108:33.8    	-54.18	1.3          	-54.27
108:34.7    	-54.19	1.3          	-54.26
108:35.6    	-54.62	1.4          	-54.25
108:36.5    	-54.64	1.4          	-54.23
108:37.4    	-54.65	1.4          	-54.22
108:38.3    	-54.67	1.4          	-54.21
108:39.2    	-54.69	1.4          	-54.20
108:40.2    	-54.69	1.4          	-54.19
108:41.0    	-54.69	1.4          	-54.18
108:41.9    	-54.69	1.4          	-54.17
108:42.8    	-54.69	1.4          	-54.16
108:43.7    	-54.70	1.4          	-54.15
108:44.6    	-54.71	1.4          	-54.14
108:45.5    	-54.70	1.4          	-54.13
108:46.4    	-54.69	1.4          	-54.12
108:47.3    	-54.68	1.3          	-54.11
108:48.2    	-54.68	1.3          	-54.10
108:49.0    	-54.68	1.3          	-54.09
108:49.9    	-54.69	1.3          	-54.08
108:50.9    	-54.69	1.3          	-54.07
108:51.8    	-54.70	1.3          	-54.06
108:52.7    	-54.71	1.3          	-54.06
108:53.6    	-54.31	1.3          	-54.05
108:54.4    	-54.74	1.3          	-54.04
108:55.3    	-54.75	1.3          	-54.03
108:56.2    	-54.76	1.3          	-54.03
108:57.1    	-54.78	1.3          	-54.02
108:58.0    	-54.80	1.3          	-54.01
108:58.9    	-54.81	1.3          	-54.01
108:59.8    	-54.82	1.3          	-54.00
109:00.7    	-54.83	1.3          	-53.99
109:01.7    	-54.84	1.3          	-53.99
109:02.6    	-54.86	1.3          	-53.98
