Time [mm:ss]	T [°C]	U [%r H]    	Tu Cap [°C]
02:14.9     	19.69 	63.9        	19.98
02:15.7     	19.70 	63.7        	20.00
02:16.6     	19.70 	63.8        	19.99
02:17.7     	19.71 	63.8        	19.99
02:18.5     	19.71 	63.8        	19.99
02:19.4     	19.71 	63.8        	19.99
02:20.3     	19.71 	63.8        	19.98
02:21.2     	19.70 	63.8        	19.98
02:22.1     	19.69 	63.8        	19.98
02:23.0     	19.68 	63.8        	19.98
02:23.8     	19.68 	63.9        	19.98
02:24.8     	19.68 	63.9        	19.97
02:25.7     	19.67 	63.9        	19.97
02:26.5     	19.66 	63.9        	19.97
02:27.4     	19.65 	64.0        	19.97
02:28.3     	19.65 	63.9        	19.97
02:29.2     	19.65 	63.9        	19.97
02:30.1     	19.65 	64.0        	19.96
02:31.0     	19.63 	64.0        	19.96
02:31.9     	19.62 	64.1        	19.96
02:32.9     	19.60 	64.2        	19.96
02:33.8     	19.59 	64.2        	19.96
02:34.6     	19.59 	64.2        	19.96
02:35.5     	19.58 	64.2        	19.95
02:36.4     	19.57 	64.3        	19.95
02:37.3     	19.57 	64.3        	19.96
02:38.2     	19.59 	64.2        	19.96
02:39.1     	19.64 	64.2        	19.94
02:40.0     	19.69 	64.0        	19.94
02:40.9     	19.77 	63.8        	19.98
02:41.8     	19.95 	63.2        	19.98
02:42.6     	20.08 	63.3        	19.99
02:43.5     	20.32 	62.4        	19.99
02:44.4     	20.56 	61.2        	20.01
02:45.3     	20.67 	60.6        	20.01
02:46.3     	20.76 	59.9        	20.01
02:47.2     	20.70 	59.7        	20.03
02:48.1     	20.74 	59.1        	20.01
02:49.0     	20.87 	58.4        	20.03
02:49.9     	21.01 	57.8        	20.04
02:50.7     	21.08 	57.6        	20.06
02:51.6     	21.12 	57.6        	20.07
02:52.6     	21.17 	57.2        	20.09
02:53.4     	20.11 	58.0        	20.10
02:54.3     	18.16 	62.7        	20.08
02:55.2     	16.48 	68.8        	20.04
02:56.1     	15.20 	74.2        	19.99
02:57.0     	14.15 	79.2        	19.91
02:57.9     	13.26 	83.8        	19.83
02:58.7     	12.68 	87.0        	19.72
02:59.7     	12.17 	89.3        	19.58
03:00.7     	11.78 	91.1        	19.42
03:01.5     	11.49 	92.3        	19.28
03:02.4     	11.28 	93.4        	19.11
03:03.3     	11.14 	94.2        	18.95
03:04.2     	11.02 	94.8        	18.77
03:05.1     	10.93 	95.1        	18.59
03:06.0     	10.88 	95.3        	18.40
03:06.9     	10.83 	95.0        	18.22
03:07.8     	10.82 	94.2        	18.04
03:08.7     	10.78 	94.2        	17.80
03:09.5     	10.76 	93.4        	17.62
03:10.4     	10.77 	92.9        	17.45
03:11.3     	10.81 	92.4        	17.29
03:12.2     	10.85 	92.9        	17.17
03:13.1     	10.85 	91.9        	17.03
03:14.0     	10.86 	91.8        	16.90
03:14.9     	10.86 	91.7        	16.77
03:15.9     	10.87 	91.6        	16.65
03:16.8     	10.87 	91.6        	16.53
03:17.6     	10.87 	91.5        	16.42
03:18.5     	10.86 	91.5        	16.32
03:19.5     	10.85 	91.5        	16.21
03:20.3     	10.85 	91.5        	16.12
03:21.2     	10.84 	91.5        	16.02
03:22.1     	10.85 	91.3        	15.93
03:23.0     	10.86 	91.3        	15.84
03:23.9     	10.86 	91.3        	15.76
03:24.8     	10.86 	91.3        	15.68
03:25.6     	10.86 	91.2        	15.60
03:26.6     	10.86 	91.2        	15.52
03:27.5     	10.85 	91.1        	15.44
03:28.3     	10.85 	91.1        	15.37
03:29.2     	10.84 	91.1        	15.29
03:30.2     	10.83 	91.0        	15.22
03:31.1     	10.83 	90.9        	15.15
03:32.0     	10.83 	90.7        	15.08
03:32.9     	10.82 	90.6        	15.01
03:33.8     	10.82 	90.6        	14.94
03:34.7     	10.82 	90.6        	14.88
03:35.6     	10.82 	90.5        	14.81
03:36.4     	10.82 	90.4        	14.75
03:37.3     	10.83 	90.2        	14.69
03:38.2     	10.83 	90.1        	14.63
03:39.1     	10.83 	90.0        	14.57
03:40.0     	10.83 	89.8        	14.52
03:40.9     	10.83 	89.7        	14.46
03:41.8     	10.83 	89.6        	14.41
03:42.7     	10.83 	89.7        	14.36
03:43.6     	10.83 	89.7        	14.31
03:44.6     	10.83 	89.7        	14.26
03:45.4     	10.83 	89.7        	14.21
03:46.3     	10.82 	89.6        	14.16
03:47.3     	10.82 	89.5        	14.11
03:48.1     	10.82 	89.6        	14.06
03:49.0     	10.81 	89.7        	14.01
03:49.9     	10.81 	89.7        	13.96
03:50.8     	10.81 	89.7        	13.91
03:51.7     	10.81 	89.7        	13.86
03:52.6     	10.81 	89.5        	13.81
03:53.4     	10.81 	89.4        	13.77
03:54.4     	10.81 	89.3        	13.72
03:55.3     	10.81 	89.2        	13.68
03:56.1     	10.82 	89.1        	13.63
03:57.0     	10.81 	89.1        	13.59
03:57.9     	10.81 	89.1        	13.55
03:58.8     	10.81 	89.1        	13.50
03:59.8     	10.81 	89.1        	13.46
04:00.7     	10.81 	89.1        	13.42
04:01.6     	10.81 	89.1        	13.38
04:02.5     	10.81 	89.1        	13.34
04:03.4     	10.81 	89.1        	13.30
04:04.2     	10.80 	89.1        	13.27
04:05.1     	10.80 	89.1        	13.23
04:06.0     	10.80 	89.1        	13.20
04:06.9     	10.81 	89.1        	13.16
04:07.8     	10.81 	89.1        	13.13
04:08.7     	10.81 	89.1        	13.10
04:09.6     	10.83 	89.0        	13.06
04:10.5     	10.83 	88.9        	13.03
04:11.4     	10.83 	88.9        	13.00
04:12.2     	10.82 	89.0        	12.97
04:13.1     	10.82 	89.0        	12.94
04:14.1     	10.81 	89.0        	12.91
04:15.0     	10.81 	89.0        	12.88
04:15.9     	10.81 	89.0        	12.85
04:16.8     	10.81 	88.9        	12.82
04:17.7     	10.81 	88.9        	12.79
04:18.6     	10.81 	88.8        	12.77
04:19.5     	10.81 	88.8        	12.74
04:20.3     	10.82 	88.7        	12.71
04:21.3     	10.84 	88.6        	12.68
04:22.2     	10.84 	88.5        	12.65
04:23.0     	10.84 	88.5        	12.62
04:23.9     	10.83 	88.4        	12.60
04:24.8     	10.85 	88.3        	12.57
04:25.7     	10.84 	88.3        	12.54
04:26.6     	10.84 	88.4        	12.52
04:27.5     	10.83 	88.4        	12.49
04:28.4     	10.83 	88.4        	12.47
04:29.4     	10.83 	88.4        	12.44
04:30.3     	10.83 	88.4        	12.42
04:31.1     	10.82 	88.4        	12.39
04:32.0     	10.82 	88.4        	12.37
04:32.9     	10.82 	88.4        	12.35
04:33.8     	10.82 	88.5        	12.32
04:34.7     	10.82 	88.4        	12.30
04:35.6     	10.82 	88.4        	12.28
04:36.5     	10.83 	88.4        	12.26
04:37.4     	10.83 	88.4        	12.23
04:38.3     	10.83 	88.3        	12.21
04:39.1     	10.83 	88.3        	12.19
04:40.0     	10.84 	88.2        	12.17
04:40.9     	10.83 	88.2        	12.15
04:41.8     	10.82 	88.4        	12.12
04:42.7     	10.82 	88.4        	12.10
04:43.7     	10.81 	88.5        	12.08
04:44.6     	10.81 	88.6        	12.06
04:45.5     	10.80 	88.6        	12.04
04:46.4     	10.80 	88.5        	12.01
04:47.2     	10.80 	88.5        	11.99
04:48.2     	10.81 	88.4        	11.97
04:49.1     	10.81 	88.3        	11.95
04:49.9     	10.81 	88.2        	11.93
04:50.8     	10.81 	88.2        	11.91
04:51.7     	10.81 	88.1        	11.89
04:52.6     	10.81 	88.1        	11.87
04:53.5     	10.81 	88.1        	11.85
04:54.4     	10.81 	88.1        	11.83
04:55.3     	10.82 	88.0        	11.81
04:56.2     	10.82 	88.0        	11.80
04:57.1     	10.82 	87.9        	11.78
04:57.9     	10.83 	87.9        	11.76
04:58.9     	10.83 	87.8        	11.74
04:59.8     	10.84 	87.7        	11.72
05:00.7     	10.84 	87.6        	11.71
05:01.6     	10.84 	87.5        	11.69
05:02.5     	10.85 	87.5        	11.67
05:03.4     	10.85 	87.4        	11.66
05:04.3     	10.85 	87.4        	11.64
05:05.2     	10.85 	87.4        	11.62
05:06.0     	10.84 	87.3        	11.61
05:06.9     	10.84 	87.3        	11.59
05:07.8     	10.84 	87.2        	11.58
05:08.7     	10.84 	87.2        	11.56
05:09.6     	10.84 	87.2        	11.55
05:10.5     	10.84 	87.2        	11.53
05:11.4     	10.84 	87.1        	11.52
05:12.3     	10.84 	87.1        	11.50
05:13.3     	10.84 	87.0        	11.49
05:14.1     	10.83 	87.0        	11.48
05:15.0     	10.83 	87.1        	11.47
05:16.0     	10.84 	87.2        	11.45
05:16.8     	10.86 	87.1        	11.44
05:17.7     	10.86 	87.1        	11.43
05:18.6     	10.86 	87.1        	11.42
05:19.5     	10.87 	87.1        	11.41
05:20.4     	10.87 	87.2        	11.40
05:21.3     	10.87 	87.3        	11.39
05:22.2     	10.87 	87.3        	11.39
05:23.1     	10.86 	87.4        	11.38
05:24.0     	10.86 	87.5        	11.37
05:24.8     	10.87 	87.5        	11.36
05:25.7     	10.86 	87.3        	11.35
05:26.6     	10.85 	87.2        	11.34
05:27.5     	10.85 	87.1        	11.33
05:28.5     	10.84 	87.1        	11.32
05:29.4     	10.84 	87.0        	11.32
05:30.3     	10.84 	87.0        	11.31
05:31.2     	10.83 	87.1        	11.30
05:32.1     	10.83 	87.2        	11.29
05:32.9     	10.82 	87.2        	11.28
05:33.8     	10.82 	87.1        	11.28
05:34.7     	10.82 	87.2        	11.27
05:35.6     	10.82 	87.4        	11.26
05:36.5     	10.82 	87.4        	11.25
05:37.4     	10.81 	87.4        	11.24
05:38.3     	10.81 	87.5        	11.23
05:39.2     	10.81 	87.5        	11.23
05:40.1     	10.81 	87.4        	11.22
05:40.9     	10.81 	87.2        	11.21
05:41.9     	10.81 	87.4        	11.20
05:42.8     	10.82 	87.6        	11.19
05:43.7     	10.83 	87.8        	11.18
05:44.6     	10.83 	87.9        	11.18
05:45.5     	10.84 	88.0        	11.17
05:46.3     	10.84 	88.1        	11.16
05:47.3     	10.84 	88.1        	11.15
05:48.2     	10.84 	88.0        	11.15
05:49.0     	10.84 	87.9        	11.14
05:49.9     	10.84 	87.7        	11.13
05:50.8     	10.84 	87.5        	11.12
05:51.7     	10.85 	87.3        	11.11
05:52.6     	10.85 	87.2        	11.10
05:53.5     	10.85 	87.1        	11.09
05:54.4     	10.85 	87.1        	11.09
05:55.4     	10.85 	87.0        	11.08
05:56.3     	10.85 	86.9        	11.07
05:57.1     	10.85 	86.9        	11.06
05:58.0     	10.85 	86.9        	11.05
05:58.9     	10.85 	86.8        	11.05
05:59.8     	10.85 	86.7        	11.04
06:00.7     	10.86 	86.7        	11.03
06:01.6     	10.86 	86.6        	11.02
06:02.5     	10.85 	86.6        	11.01
06:03.4     	10.84 	86.6        	11.01
06:04.3     	10.83 	86.6        	11.00
06:05.1     	10.82 	86.6        	10.99
06:06.0     	10.83 	86.7        	10.98
06:06.9     	10.83 	86.6        	10.98
06:07.8     	10.83 	86.5        	10.97
06:08.8     	10.83 	86.5        	10.96
06:09.7     	10.83 	86.5        	10.95
06:10.6     	10.84 	86.6        	10.95
06:11.5     	10.85 	86.6        	10.94
06:12.4     	10.84 	86.9        	10.94
06:13.2     	10.83 	87.1        	10.93
06:14.1     	10.82 	87.2        	10.93
06:15.0     	10.81 	87.1        	10.92
06:15.9     	10.82 	87.0        	10.91
06:16.8     	10.83 	86.9        	10.91
06:17.7     	10.83 	86.8        	10.90
06:18.6     	10.83 	86.6        	10.89
06:19.5     	10.84 	86.5        	10.89
06:20.4     	10.85 	86.3        	10.88
06:21.2     	10.87 	86.1        	10.88
06:22.2     	10.87 	86.0        	10.87
06:23.1     	10.88 	86.0        	10.86
06:24.0     	10.89 	85.9        	10.86
06:24.9     	10.89 	85.8        	10.86
06:25.8     	10.89 	85.9        	10.85
06:26.7     	10.88 	85.9        	10.85
06:27.6     	10.88 	86.0        	10.84
06:28.5     	10.89 	85.9        	10.84
06:29.4     	10.89 	85.9        	10.84
06:30.3     	10.89 	85.8        	10.83
06:31.2     	10.89 	85.8        	10.83
06:32.0     	10.88 	85.9        	10.83
06:32.9     	10.87 	86.0        	10.82
06:33.8     	10.88 	86.0        	10.82
06:34.7     	10.88 	86.1        	10.82
06:35.6     	10.88 	86.1        	10.81
06:36.5     	10.89 	86.1        	10.81
06:37.4     	10.90 	86.1        	10.81
06:38.4     	10.91 	86.1        	10.81
06:39.3     	10.91 	86.1        	10.80
06:40.1     	10.91 	86.2        	10.80
06:41.0     	10.91 	86.1        	10.80
06:41.9     	10.92 	86.2        	10.80
06:42.8     	10.92 	86.3        	10.80
06:43.7     	10.92 	86.3        	10.80
06:44.6     	10.92 	86.3        	10.79
06:45.5     	10.92 	86.4        	10.79
06:46.4     	10.92 	86.4        	10.79
06:47.3     	10.92 	86.4        	10.79
06:48.1     	10.92 	86.5        	10.79
06:49.1     	10.92 	86.5        	10.79
06:49.9     	10.91 	86.6        	10.79
06:50.9     	10.91 	86.5        	10.78
06:51.7     	10.90 	86.5        	10.78
06:52.7     	10.90 	86.5        	10.78
06:53.6     	10.90 	86.5        	10.78
06:54.5     	10.90 	86.5        	10.78
06:55.4     	10.90 	86.5        	10.78
06:56.3     	10.90 	86.5        	10.77
06:57.2     	10.90 	86.6        	10.77
06:58.1     	10.90 	86.6        	10.77
06:59.0     	10.90 	86.6        	10.77
06:59.8     	10.90 	86.6        	10.77
07:00.7     	10.90 	86.6        	10.77
07:01.6     	10.89 	86.6        	10.77
07:02.5     	10.89 	86.6        	10.76
07:03.4     	10.89 	86.6        	10.76
07:04.3     	10.89 	86.6        	10.76
07:05.2     	10.89 	86.5        	10.76
07:06.2     	10.89 	86.5        	10.76
07:07.1     	10.89 	86.5        	10.76
07:07.9     	10.89 	86.5        	10.76
07:08.8     	10.89 	86.5        	10.75
07:09.7     	10.89 	86.5        	10.75
07:10.6     	10.89 	86.5        	10.75
07:11.5     	10.89 	86.5        	10.75
07:12.4     	10.89 	86.5        	10.75
07:13.3     	10.89 	86.6        	10.75
07:14.2     	10.89 	86.6        	10.75
07:15.1     	10.89 	86.6        	10.75
07:15.9     	10.88 	86.6        	10.75
07:16.8     	10.88 	86.6        	10.75
07:17.7     	10.88 	86.6        	10.75
07:18.6     	10.87 	86.6        	10.75
07:19.5     	10.87 	86.6        	10.74
07:20.5     	10.87 	86.6        	10.74
07:21.4     	10.87 	86.6        	10.74
07:22.3     	10.86 	86.7        	10.74
07:23.2     	10.86 	86.8        	10.74
07:24.0     	10.85 	86.8        	10.74
07:24.9     	10.85 	86.8        	10.74
07:25.9     	10.85 	86.8        	10.74
07:26.7     	10.84 	86.8        	10.74
07:27.6     	10.85 	86.8        	10.74
07:28.5     	10.84 	86.8        	10.74
07:29.4     	10.84 	86.9        	10.73
07:30.3     	10.84 	86.9        	10.73
07:31.2     	10.83 	87.0        	10.73
07:32.0     	10.83 	87.0        	10.73
07:33.0     	10.83 	87.0        	10.73
07:34.0     	10.83 	87.1        	10.73
07:34.8     	10.83 	87.1        	10.73
07:35.7     	10.83 	87.1        	10.73
07:36.6     	10.83 	87.1        	10.73
07:37.5     	10.83 	87.2        	10.72
07:38.4     	10.83 	87.2        	10.72
07:39.3     	10.83 	87.2        	10.72
07:40.2     	10.83 	87.2        	10.72
07:41.1     	10.83 	87.2        	10.72
07:42.0     	10.83 	87.2        	10.72
07:42.8     	10.83 	87.2        	10.72
07:43.7     	10.84 	87.2        	10.72
07:44.6     	10.84 	87.2        	10.72
07:45.5     	10.84 	87.2        	10.71
07:46.4     	10.84 	87.2        	10.71
07:47.3     	10.85 	87.2        	10.71
07:48.3     	10.84 	87.2        	10.71
07:49.2     	10.84 	87.2        	10.71
07:50.1     	10.84 	87.3        	10.71
07:50.9     	10.83 	87.4        	10.71
07:51.8     	10.82 	87.5        	10.71
07:52.7     	10.82 	87.6        	10.71
07:53.6     	10.82 	87.6        	10.71
07:54.5     	10.83 	87.5        	10.71
07:55.4     	10.83 	87.5        	10.71
07:56.3     	10.84 	87.5        	10.71
07:57.2     	10.84 	87.4        	10.71
07:58.1     	10.84 	87.4        	10.70
07:58.9     	10.84 	87.5        	10.70
07:59.9     	10.84 	87.5        	10.70
08:00.8     	10.84 	87.5        	10.70
08:01.6     	10.84 	87.6        	10.70
08:02.6     	10.84 	87.5        	10.70
08:03.5     	10.84 	87.5        	10.70
08:04.4     	10.85 	87.5        	10.70
08:05.3     	10.86 	87.4        	10.70
08:06.2     	10.87 	87.3        	10.70
08:07.0     	10.88 	87.2        	10.70
08:08.0     	10.88 	87.1        	10.70
08:08.9     	10.89 	87.1        	10.69
08:09.7     	10.89 	87.1        	10.69
08:10.6     	10.89 	87.1        	10.69
08:11.5     	10.88 	87.2        	10.69
08:12.4     	10.88 	87.2        	10.69
08:13.3     	10.88 	87.2        	10.69
08:14.2     	10.88 	87.2        	10.69
08:15.1     	10.89 	87.2        	10.69
08:16.0     	10.89 	87.2        	10.69
08:16.9     	10.89 	87.2        	10.69
08:17.8     	10.89 	87.1        	10.69
08:18.7     	10.89 	87.2        	10.69
08:19.6     	10.89 	87.2        	10.69
08:20.5     	10.88 	87.3        	10.69
08:21.4     	10.88 	87.3        	10.69
08:22.3     	10.88 	87.4        	10.69
08:23.2     	10.87 	87.4        	10.69
08:24.1     	10.87 	87.5        	10.69
08:25.0     	10.87 	87.5        	10.69
08:25.8     	10.87 	87.5        	10.69
08:26.7     	10.86 	87.6        	10.69
08:27.7     	10.85 	87.7        	10.69
08:28.5     	10.85 	87.8        	10.69
08:29.4     	10.85 	87.8        	10.69
08:30.3     	10.85 	87.8        	10.69
08:31.2     	10.84 	87.8        	10.69
08:32.2     	10.84 	87.8        	10.69
08:33.1     	10.84 	87.7        	10.69
08:33.9     	10.85 	87.6        	10.69
08:34.9     	10.85 	87.5        	10.69
08:35.8     	10.85 	87.5        	10.69
08:36.6     	10.85 	87.5        	10.69
08:37.5     	10.85 	87.4        	10.69
08:38.4     	10.85 	87.4        	10.69
08:39.3     	10.85 	87.3        	10.69
08:40.2     	10.85 	87.2        	10.69
08:41.1     	10.86 	87.2        	10.69
08:42.0     	10.86 	87.2        	10.69
08:42.9     	10.86 	87.2        	10.69
08:43.8     	10.85 	87.2        	10.69
08:44.6     	10.85 	87.4        	10.69
08:45.5     	10.85 	87.4        	10.69
08:46.4     	10.84 	87.3        	10.69
08:47.4     	10.84 	87.3        	10.69
08:48.3     	10.84 	87.3        	10.69
08:49.2     	10.83 	87.4        	10.69
08:50.1     	10.83 	87.5        	10.69
08:51.0     	10.83 	87.8        	10.69
08:51.9     	10.82 	87.9        	10.69
08:52.7     	10.82 	88.0        	10.69
08:53.6     	10.82 	88.1        	10.70
08:54.6     	10.83 	87.9        	10.70
08:55.4     	10.85 	87.6        	10.70
08:56.3     	10.85 	87.4        	10.70
08:57.2     	10.86 	87.3        	10.70
08:58.1     	10.86 	87.3        	10.70
08:59.0     	10.87 	87.3        	10.70
08:59.9     	10.88 	87.4        	10.70
09:00.7     	10.89 	87.5        	10.70
09:01.7     	10.90 	87.6        	10.70
09:02.7     	10.90 	87.3        	10.70
09:03.5     	10.90 	87.2        	10.70
09:04.4     	10.92 	87.1        	10.70
09:05.3     	10.95 	87.0        	10.70
09:06.2     	10.97 	86.9        	10.70
09:07.1     	10.97 	86.8        	10.70
09:08.0     	10.97 	86.8        	10.70
09:08.9     	10.97 	86.6        	10.70
09:09.8     	11.00 	86.0        	10.70
09:10.7     	11.02 	85.6        	10.70
09:11.5     	11.04 	85.3        	10.71
09:12.4     	11.05 	85.2        	10.71
09:13.3     	11.07 	85.1        	10.71
09:14.2     	11.08 	84.9        	10.71
09:15.1     	11.09 	84.8        	10.71
09:16.0     	11.09 	84.9        	10.72
09:16.9     	11.09 	84.8        	10.72
09:17.9     	11.08 	84.8        	10.72
09:18.8     	11.07 	85.0        	10.72
09:19.6     	11.06 	85.1        	10.73
09:20.5     	11.07 	85.2        	10.73
09:21.4     	11.07 	85.2        	10.73
09:22.3     	11.08 	85.2        	10.74
09:23.2     	11.09 	85.2        	10.74
09:24.1     	11.08 	85.3        	10.74
09:24.9     	11.08 	85.3        	10.75
09:25.9     	11.08 	85.4        	10.75
09:26.8     	11.08 	85.3        	10.75
09:27.6     	11.09 	85.2        	10.75
09:28.5     	11.10 	85.1        	10.76
09:29.4     	11.10 	85.1        	10.76
09:30.4     	11.10 	85.2        	10.76
09:31.3     	11.09 	85.2        	10.76
09:32.2     	11.09 	85.3        	10.77
09:33.1     	11.09 	85.3        	10.77
09:34.0     	11.09 	85.4        	10.77
09:34.9     	11.09 	85.4        	10.77
09:35.7     	11.09 	85.4        	10.78
09:36.6     	11.09 	85.4        	10.78
09:37.5     	11.09 	85.4        	10.78
09:38.4     	11.09 	85.5        	10.78
09:39.3     	11.09 	85.5        	10.78
09:40.2     	11.08 	85.5        	10.79
09:41.1     	11.08 	85.7        	10.79
09:42.0     	11.07 	85.8        	10.79
09:42.9     	11.06 	86.1        	10.79
09:43.8     	11.06 	86.2        	10.79
09:44.7     	11.05 	86.3        	10.80
09:45.6     	11.04 	86.6        	10.80
09:46.5     	11.03 	86.7        	10.80
09:47.4     	11.03 	86.8        	10.80
09:48.3     	11.02 	86.8        	10.80
09:49.2     	11.01 	86.7        	10.81
09:50.1     	11.01 	86.6        	10.81
09:51.0     	11.01 	86.6        	10.81
09:51.8     	11.01 	86.6        	10.81
09:52.7     	11.01 	86.5        	10.81
