Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
07:21.0     	14.11 	93.9    	14.61
07:21.9     	14.11 	94.0    	14.62
07:22.8     	14.11 	94.2    	14.62
07:23.7     	14.14 	94.2    	14.62
07:24.6     	14.17 	94.0    	14.62
07:25.5     	14.14 	94.1    	14.62
07:26.4     	14.10 	94.1    	14.62
07:27.4     	14.07 	94.1    	14.61
07:28.2     	14.07 	94.2    	14.61
07:29.1     	14.06 	94.3    	14.60
07:30.0     	14.06 	94.3    	14.60
07:30.9     	14.09 	94.1    	14.60
07:31.8     	14.14 	93.8    	14.60
07:32.7     	14.16 	93.8    	14.60
07:33.6     	14.27 	93.4    	14.60
07:34.5     	14.27 	93.5    	14.61
07:35.4     	14.28 	93.6    	14.61
07:36.2     	14.26 	93.8    	14.62
07:37.1     	14.24 	94.0    	14.63
07:38.1     	14.26 	94.0    	14.63
07:38.9     	14.28 	94.0    	14.64
07:39.9     	14.32 	93.9    	14.65
07:40.8     	14.36 	93.7    	14.65
07:41.7     	14.41 	93.6    	14.66
07:42.6     	14.45 	93.5    	14.67
07:43.5     	14.57 	93.1    	14.68
07:44.3     	14.64 	93.0    	14.69
07:45.2     	14.63 	93.2    	14.71
07:46.2     	14.62 	93.3    	14.72
07:47.0     	14.60 	93.4    	14.74
07:47.9     	14.59 	93.5    	14.75
07:48.8     	14.55 	93.8    	14.76
07:49.7     	14.58 	93.7    	14.77
07:50.6     	14.57 	93.8    	14.78
07:51.5     	14.57 	93.9    	14.79
07:52.3     	14.60 	93.8    	14.80
07:53.3     	14.63 	93.8    	14.81
07:54.3     	14.58 	94.0    	14.82
07:55.1     	14.46 	94.6    	14.83
07:56.0     	14.39 	94.9    	14.83
07:56.9     	14.36 	95.1    	14.84
07:57.8     	14.33 	95.3    	14.84
07:58.7     	14.32 	95.3    	14.84
07:59.6     	14.32 	95.3    	14.85
08:00.4     	14.37 	95.1    	14.85
08:01.3     	14.36 	95.1    	14.86
08:02.3     	14.37 	94.9    	14.86
08:03.1     	14.42 	94.7    	14.86
08:04.0     	14.45 	94.8    	14.87
08:04.9     	14.45 	94.6    	14.87
08:05.8     	14.43 	94.6    	14.87
08:06.8     	14.43 	94.5    	14.88
08:07.7     	14.45 	94.4    	14.88
08:08.6     	14.52 	94.3    	14.88
08:09.5     	14.56 	94.1    	14.88
08:10.4     	14.58 	94.0    	14.89
08:11.3     	14.56 	94.1    	14.89
08:12.1     	14.54 	94.1    	14.89
08:13.0     	14.50 	94.3    	14.89
08:13.9     	14.44 	94.4    	14.89
08:14.8     	14.32 	94.2    	14.88
08:15.7     	14.21 	94.7    	14.88
08:16.6     	14.13 	94.8    	14.86
08:17.5     	14.08 	94.8    	14.85
08:18.4     	14.06 	94.9    	14.84
08:19.3     	14.08 	95.0    	14.83
08:20.2     	14.09 	94.9    	14.82
08:21.1     	14.10 	94.8    	14.81
08:22.0     	14.08 	94.4    	14.80
08:22.9     	14.06 	94.4    	14.78
08:23.8     	14.05 	94.4    	14.77
08:24.7     	14.06 	94.5    	14.75
08:25.6     	14.07 	94.5    	14.74
08:26.5     	14.07 	94.3    	14.73
08:27.4     	14.06 	94.3    	14.72
08:28.2     	14.08 	94.1    	14.71
08:29.1     	14.09 	94.1    	14.69
08:30.0     	14.14 	94.0    	14.68
08:30.9     	14.08 	93.6    	14.66
08:31.8     	14.05 	93.8    	14.65
08:32.7     	14.07 	93.8    	14.63
08:33.7     	14.07 	93.5    	14.61
08:34.6     	14.02 	93.4    	14.59
08:35.5     	14.03 	93.7    	14.57
08:36.3     	14.08 	93.7    	14.56
08:37.2     	14.05 	93.3    	14.54
08:38.1     	14.06 	93.5    	14.53
08:39.0     	14.07 	93.6    	14.52
08:39.9     	14.03 	93.4    	14.51
08:40.8     	14.06 	93.6    	14.50
08:41.7     	14.12 	93.6    	14.49
08:42.6     	14.18 	93.3    	14.48
08:43.5     	14.17 	93.4    	14.47
08:44.3     	14.14 	93.4    	14.47
08:45.2     	14.16 	93.5    	14.46
08:46.1     	14.16 	93.4    	14.45
08:47.1     	14.15 	93.5    	14.45
08:48.0     	14.20 	93.5    	14.45
08:48.9     	14.32 	93.5    	14.46
08:49.8     	14.42 	93.3    	14.47
08:50.7     	14.46 	93.2    	14.48
08:51.6     	14.56 	93.3    	14.50
08:52.4     	14.68 	92.8    	14.52
08:53.3     	14.74 	92.8    	14.54
08:54.2     	14.73 	92.9    	14.56
08:55.1     	14.74 	92.8    	14.58
08:56.0     	14.65 	93.4    	14.60
08:56.9     	14.57 	93.9    	14.61
08:57.8     	14.56 	94.0    	14.62
08:58.7     	14.58 	93.9    	14.63
08:59.6     	14.61 	93.9    	14.65
09:00.5     	14.62 	93.9    	14.66
09:01.4     	14.70 	93.6    	14.68
09:02.3     	14.69 	93.8    	14.69
09:03.2     	14.72 	93.7    	14.71
09:04.1     	14.75 	93.6    	14.72
09:05.0     	14.76 	93.7    	14.74
09:05.9     	14.78 	93.6    	14.75
09:06.8     	14.74 	93.9    	14.76
09:07.7     	14.72 	94.0    	14.78
09:08.5     	14.74 	94.0    	14.79
09:09.4     	14.72 	94.0    	14.80
09:10.3     	14.60 	94.6    	14.81
09:11.2     	14.60 	94.7    	14.82
09:12.1     	14.56 	94.9    	14.83
09:13.0     	14.50 	95.2    	14.83
09:14.0     	14.39 	95.5    	14.83
09:14.9     	14.37 	95.7    	14.84
09:15.8     	14.31 	95.7    	14.83
09:16.6     	14.27 	95.8    	14.83
09:17.5     	14.33 	95.6    	14.83
09:18.4     	14.37 	95.4    	14.82
09:19.3     	14.38 	95.1    	14.82
09:20.2     	14.33 	95.2    	14.81
09:21.1     	14.44 	94.9    	14.81
09:22.0     	14.54 	94.5    	14.81
09:22.9     	14.52 	94.4    	14.81
09:23.8     	14.40 	94.0    	14.79
09:24.6     	14.24 	93.6    	14.76
09:25.6     	14.08 	93.8    	14.73
09:26.5     	14.03 	94.1    	14.69
09:27.4     	14.06 	94.5    	14.66
09:28.3     	14.12 	93.9    	14.64
09:29.2     	14.10 	94.0    	14.62
09:30.1     	14.21 	93.9    	14.61
09:31.0     	14.26 	93.8    	14.60
09:31.9     	14.23 	93.3    	14.58
09:32.7     	14.22 	93.5    	14.57
09:33.7     	14.29 	93.5    	14.56
09:34.6     	14.35 	93.4    	14.56
09:35.4     	14.40 	93.1    	14.56
09:36.3     	14.31 	92.7    	14.55
09:37.7     	14.40 	92.2    	14.54
09:38.1     	14.21 	93.2    	14.53
09:39.0     	14.10 	93.1    	14.51
09:39.9     	14.10 	93.1    	14.50
09:40.7     	14.08 	93.3    	14.49
09:41.8     	14.08 	93.3    	14.47
09:42.7     	14.13 	93.4    	14.47
09:43.5     	14.15 	93.0    	14.46
09:44.4     	14.10 	93.1    	14.45
09:45.3     	14.13 	93.1    	14.44
09:46.2     	14.16 	93.1    	14.44
09:47.1     	14.12 	93.2    	14.43
09:48.0     	14.10 	93.0    	14.42
09:48.9     	14.07 	93.0    	14.41
09:49.8     	13.99 	92.8    	14.40
09:50.7     	13.97 	92.9    	14.39
