Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
02:39.2     	7.39  	75.3    	8.16
02:40.1     	7.43  	75.0    	8.14
02:41.0     	7.46  	74.8    	8.12
02:41.9     	7.51  	74.5    	8.10
02:42.8     	7.52  	74.2    	8.08
02:43.7     	7.55  	73.9    	8.07
02:44.5     	7.49  	74.2    	8.05
02:45.4     	7.51  	74.1    	8.04
02:46.3     	7.44  	74.5    	8.02
02:47.2     	7.40  	74.7    	8.00
02:48.1     	7.42  	74.7    	7.99
02:49.1     	7.41  	74.7    	7.97
02:50.0     	7.53  	74.0    	7.96
02:50.9     	7.61  	73.5    	7.94
02:51.8     	7.64  	73.3    	7.93
02:52.6     	7.61  	73.4    	7.92
02:53.5     	7.65  	73.2    	7.90
02:54.4     	7.69  	73.0    	7.89
02:55.3     	7.75  	72.6    	7.88
02:56.2     	7.73  	72.7    	7.87
02:57.1     	7.65  	73.2    	7.87
02:58.0     	7.62  	73.5    	7.86
02:58.9     	7.64  	73.3    	7.85
02:59.8     	7.62  	73.5    	7.84
03:00.6     	7.58  	73.7    	7.83
03:01.5     	7.60  	73.5    	7.82
03:02.5     	7.66  	73.2    	7.81
03:03.4     	7.90  	71.7    	7.81
03:04.3     	8.12  	70.3    	7.80
03:05.2     	8.21  	69.9    	7.80
03:06.1     	8.25  	69.8    	7.81
03:07.0     	8.26  	69.8    	7.81
03:07.9     	8.19  	70.3    	7.81
03:08.7     	8.29  	69.6    	7.82
03:09.6     	8.36  	69.2    	7.83
03:10.6     	8.40  	69.1    	7.84
03:11.4     	8.44  	68.9    	7.85
03:12.3     	8.58  	68.1    	7.86
03:13.2     	8.69  	67.5    	7.88
03:14.1     	8.74  	67.3    	7.90
03:15.0     	8.79  	67.1    	7.91
03:16.0     	8.68  	68.1    	7.93
03:16.8     	8.58  	69.0    	7.95
03:17.7     	8.44  	70.2    	7.96
03:18.6     	8.36  	70.5    	7.97
03:19.5     	8.31  	70.7    	7.98
03:20.4     	8.25  	71.2    	7.99
03:21.3     	8.21  	71.2    	8.00
03:22.2     	8.23  	71.0    	8.00
03:23.1     	8.23  	71.0    	8.01
03:24.0     	8.24  	70.9    	8.02
03:24.8     	8.21  	71.1    	8.02
03:25.7     	8.17  	71.4    	8.03
03:26.7     	8.17  	71.4    	8.03
03:27.6     	8.15  	71.5    	8.04
03:28.5     	8.14  	71.5    	8.04
03:29.4     	8.11  	71.6    	8.04
03:30.3     	8.06  	71.9    	8.04
03:31.2     	8.12  	71.4    	8.05
03:32.1     	8.17  	71.1    	8.05
03:33.0     	8.14  	71.2    	8.05
03:33.9     	8.15  	71.3    	8.05
03:34.8     	8.13  	71.3    	8.05
03:35.7     	8.07  	71.6    	8.05
03:36.5     	8.02  	72.0    	8.05
03:37.4     	8.01  	72.0    	8.05
03:38.3     	8.05  	71.7    	8.05
03:39.2     	8.09  	71.5    	8.04
03:40.1     	8.08  	71.4    	8.05
03:41.0     	8.03  	71.7    	8.05
03:42.0     	7.98  	72.1    	8.05
03:42.9     	8.02  	71.9    	8.05
03:43.8     	8.11  	71.3    	8.05
03:44.6     	8.16  	70.9    	8.05
03:45.5     	8.16  	70.8    	8.04
03:46.4     	8.19  	70.7    	8.04
03:47.3     	8.19  	70.7    	8.04
03:48.2     	8.17  	70.7    	8.04
03:49.1     	8.17  	70.8    	8.04
03:50.0     	8.15  	70.9    	8.04
03:50.9     	8.08  	71.3    	8.04
03:51.8     	8.00  	71.7    	8.04
03:52.6     	7.98  	71.9    	8.04
03:53.5     	8.04  	71.5    	8.04
03:54.4     	8.10  	71.1    	8.04
03:55.3     	8.14  	70.9    	8.04
03:56.3     	8.16  	70.8    	8.04
03:57.2     	8.20  	70.5    	8.04
03:58.1     	8.22  	70.4    	8.04
03:59.0     	8.31  	69.9    	8.04
03:59.9     	8.44  	69.1    	8.04
04:00.7     	8.54  	68.7    	8.05
04:01.6     	8.58  	68.3    	8.05
04:02.5     	8.60  	68.3    	8.06
04:03.4     	8.65  	68.0    	8.07
04:04.3     	8.46  	69.1    	8.08
04:05.2     	8.19  	70.9    	8.08
04:06.1     	7.97  	72.3    	8.09
04:07.0     	7.74  	73.7    	8.09
04:08.0     	7.68  	74.1    	8.09
04:08.8     	7.68  	73.9    	8.08
04:09.7     	7.71  	73.7    	8.08
04:10.6     	7.75  	73.3    	8.08
04:11.5     	7.76  	73.3    	8.07
04:12.4     	7.75  	73.3    	8.07
04:13.3     	7.78  	73.0    	8.06
04:14.2     	7.81  	72.9    	8.06
04:15.1     	7.84  	72.7    	8.05
04:16.0     	7.85  	72.6    	8.05
04:16.8     	7.86  	72.5    	8.04
04:17.7     	7.95  	72.1    	8.04
04:18.6     	7.98  	71.9    	8.03
04:19.5     	8.02  	71.6    	8.03
04:20.4     	8.03  	71.6    	8.03
04:21.4     	8.04  	71.5    	8.02
04:22.3     	8.01  	71.7    	8.02
04:23.2     	7.97  	71.9    	8.02
04:24.1     	7.93  	72.2    	8.02
04:24.9     	7.90  	72.4    	8.01
04:25.8     	7.88  	72.6    	8.01
04:26.8     	7.88  	72.6    	8.01
04:27.6     	7.84  	72.8    	8.00
04:28.5     	7.79  	73.2    	8.00
04:29.4     	7.73  	73.6    	7.99
04:30.3     	7.71  	73.7    	7.99
04:31.2     	7.69  	73.9    	7.98
04:32.1     	7.70  	74.1    	7.98
04:32.9     	7.68  	74.3    	7.97
04:33.9     	7.64  	74.5    	7.96
04:34.8     	7.60  	74.7    	7.96
04:35.7     	7.61  	74.5    	7.95
04:36.6     	7.62  	74.3    	7.94
04:37.5     	7.61  	74.3    	7.93
04:38.4     	7.61  	74.4    	7.93
04:39.3     	7.60  	74.5    	7.92
04:40.2     	7.60  	74.5    	7.91
04:41.0     	7.58  	74.5    	7.91
04:41.9     	7.57  	74.4    	7.90
04:42.8     	7.57  	74.4    	7.89
04:43.7     	7.58  	74.3    	7.88
04:44.6     	7.55  	74.4    	7.88
04:45.6     	7.51  	74.6    	7.87
04:46.5     	7.45  	74.9    	7.86
04:47.4     	7.38  	75.2    	7.86
04:48.3     	7.37  	75.3    	7.85
04:49.1     	7.36  	75.3    	7.84
04:50.0     	7.29  	75.8    	7.83
04:50.9     	7.25  	76.1    	7.82
04:51.8     	7.25  	76.1    	7.81
04:52.7     	7.26  	76.1    	7.80
04:53.6     	7.27  	76.1    	7.79
04:54.5     	7.25  	76.2    	7.79
04:55.4     	7.25  	76.3    	7.78
04:56.3     	7.28  	76.1    	7.77
04:57.1     	7.26  	76.2    	7.76
04:58.1     	7.25  	76.3    	7.75
04:59.0     	7.24  	76.3    	7.74
04:59.9     	7.22  	76.4    	7.73
05:00.8     	7.19  	76.5    	7.72
05:01.7     	7.21  	76.4    	7.71
05:02.6     	7.29  	76.0    	7.70
05:03.5     	7.29  	76.0    	7.69
05:04.4     	7.32  	75.8    	7.69
05:05.2     	7.47  	75.2    	7.68
05:06.1     	7.56  	74.9    	7.67
05:07.0     	7.61  	74.6    	7.66
05:07.9     	7.64  	74.4    	7.66
05:08.8     	7.68  	74.3    	7.65
05:09.7     	7.69  	74.3    	7.65
05:10.6     	7.69  	74.4    	7.65
05:11.6     	7.65  	74.6    	7.64
05:12.5     	7.63  	74.7    	7.64
05:13.3     	7.59  	75.0    	7.64
05:14.2     	7.51  	75.4    	7.64
05:15.1     	7.42  	75.9    	7.63
05:16.0     	7.35  	76.4    	7.63
05:16.9     	7.30  	76.7    	7.62
05:17.8     	7.32  	76.5    	7.61
05:18.6     	7.35  	76.4    	7.61
05:19.5     	7.35  	76.5    	7.60
05:20.5     	7.34  	76.5    	7.61
05:21.3     	7.34  	76.6    	7.59
05:22.2     	7.29  	76.7    	7.58
05:23.1     	7.23  	77.0    	7.57
05:24.1     	7.19  	77.2    	7.56
05:25.0     	7.14  	77.5    	7.56
05:25.9     	7.08  	77.8    	7.55
05:26.7     	7.03  	78.1    	7.54
05:27.7     	6.97  	78.4    	7.53
05:28.6     	6.96  	78.6    	7.52
05:29.4     	6.92  	79.0    	7.51
05:30.3     	6.89  	79.2    	7.50
05:31.2     	6.86  	79.4    	7.49
05:32.1     	6.86  	79.4    	7.47
05:33.0     	6.84  	79.6    	7.46
05:33.9     	6.83  	79.6    	7.45
05:34.7     	6.82  	79.6    	7.44
05:35.7     	6.80  	79.8    	7.42
05:36.6     	6.76  	80.0    	7.41
05:37.5     	6.73  	80.1    	7.40
05:38.4     	6.71  	80.2    	7.39
05:39.3     	6.69  	80.3    	7.38
05:40.2     	6.67  	80.4    	7.37
05:41.1     	6.68  	80.4    	7.36
05:42.0     	6.69  	80.5    	7.35
05:42.9     	6.70  	80.6    	7.34
05:43.8     	6.70  	80.7    	7.32
05:44.7     	6.66  	80.9    	7.31
05:45.5     	6.64  	81.1    	7.30
05:46.4     	6.61  	81.3    	7.29
05:47.3     	6.59  	81.5    	7.28
05:48.2     	6.57  	81.6    	7.27
05:49.1     	6.52  	81.9    	7.25
05:50.0     	6.48  	82.1    	7.24
05:51.0     	6.44  	82.2    	7.23
05:51.9     	6.41  	82.4    	7.22
05:52.8     	6.39  	82.5    	7.20
05:53.6     	6.37  	82.5    	7.19
05:54.5     	6.35  	82.6    	7.17
05:55.4     	6.34  	82.6    	7.16
05:56.3     	6.31  	82.7    	7.15
05:57.2     	6.31  	82.6    	7.13
05:58.1     	6.31  	82.5    	7.12
05:59.0     	6.28  	82.6    	7.10
05:59.9     	6.25  	82.7    	7.09
06:00.8     	6.23  	82.8    	7.08
06:01.6     	6.22  	82.8    	7.06
06:02.5     	6.23  	82.7    	7.05
06:03.4     	6.27  	82.6    	7.04
06:04.3     	6.28  	82.6    	7.03
06:05.3     	6.25  	82.9    	7.01
06:06.2     	6.28  	83.0    	7.00
06:07.1     	6.34  	82.8    	6.99
06:08.0     	6.39  	82.7    	6.98
06:08.9     	6.38  	82.7    	6.97
06:09.7     	6.36  	83.0    	6.96
06:10.6     	6.36  	82.9    	6.95
06:11.6     	6.37  	82.9    	6.94
06:12.4     	6.39  	82.7    	6.93
06:13.3     	6.40  	82.8    	6.92
06:14.2     	6.42  	82.8    	6.91
06:15.1     	6.43  	82.7    	6.90
06:16.0     	6.44  	82.6    	6.89
06:16.9     	6.46  	82.6    	6.89
06:17.7     	6.48  	82.6    	6.88
06:18.8     	6.50  	82.6    	6.87
06:19.7     	6.51  	82.6    	6.86
06:20.5     	6.51  	82.6    	6.86
06:21.4     	6.49  	82.7    	6.85
06:22.3     	6.49  	82.8    	6.85
06:23.2     	6.47  	82.9    	6.84
06:24.1     	6.47  	82.9    	6.83
06:25.0     	6.47  	82.9    	6.83
06:25.9     	6.50  	82.7    	6.82
06:26.8     	6.49  	82.6    	6.82
06:27.7     	6.50  	82.6    	6.81
06:28.5     	6.48  	82.7    	6.81
06:29.4     	6.47  	82.7    	6.80
06:30.3     	6.45  	82.8    	6.80
06:31.2     	6.43  	82.8    	6.79
06:32.2     	6.42  	82.9    	6.78
06:33.1     	6.42  	82.9    	6.78
06:34.0     	6.41  	82.9    	6.77
06:34.9     	6.40  	83.0    	6.77
06:35.8     	6.40  	83.0    	6.76
06:36.6     	6.43  	82.8    	6.75
06:37.5     	6.44  	82.7    	6.75
06:38.4     	6.44  	82.7    	6.74
06:39.3     	6.44  	82.6    	6.74
06:40.2     	6.44  	82.6    	6.73
06:41.1     	6.44  	82.6    	6.73
06:42.0     	6.44  	82.6    	6.72
06:42.9     	6.44  	82.6    	6.72
06:43.8     	6.46  	82.4    	6.71
06:44.6     	6.46  	82.3    	6.71
06:45.6     	6.45  	82.3    	6.70
06:46.5     	6.44  	82.5    	6.70
06:47.4     	6.43  	82.6    	6.69
06:48.3     	6.38  	82.9    	6.69
06:49.2     	6.41  	82.5    	6.68
06:50.1     	6.53  	81.7    	6.68
06:51.0     	6.58  	81.5    	6.67
06:51.9     	6.54  	81.8    	6.67
06:52.7     	6.57  	81.6    	6.66
06:53.6     	6.64  	81.2    	6.66
06:54.5     	6.67  	81.0    	6.66
06:55.4     	6.78  	80.2    	6.66
06:56.3     	6.81  	80.1    	6.66
06:57.2     	6.80  	80.3    	6.66
06:58.1     	6.77  	80.5    	6.65
06:59.1     	6.78  	80.4    	6.65
07:00.0     	6.76  	80.6    	6.65
07:00.8     	6.76  	80.6    	6.65
07:01.7     	6.78  	80.5    	6.65
07:02.6     	6.74  	80.8    	6.65
07:03.5     	6.71  	81.0    	6.65
07:04.4     	6.70  	81.1    	6.65
07:05.3     	6.67  	81.3    	6.65
07:06.2     	6.66  	81.3    	6.65
07:07.1     	6.67  	81.2    	6.65
07:08.0     	6.70  	81.1    	6.65
07:08.9     	6.72  	81.0    	6.65
07:09.8     	6.74  	80.7    	6.66
07:10.7     	6.78  	80.6    	6.66
07:11.6     	6.77  	80.7    	6.66
07:12.4     	6.77  	80.8    	6.66
07:13.4     	6.75  	81.0    	6.66
07:14.3     	6.76  	80.9    	6.66
07:15.2     	6.77  	80.8    	6.66
07:16.1     	6.80  	80.7    	6.66
07:17.0     	6.82  	80.8    	6.67
07:17.9     	6.83  	80.8    	6.67
07:18.8     	6.83  	80.9    	6.67
07:19.7     	6.84  	80.8    	6.67
07:20.5     	6.83  	80.9    	6.67
07:21.4     	6.83  	80.8    	6.68
07:22.3     	6.86  	80.5    	6.68
07:23.2     	6.88  	80.3    	6.68
07:24.1     	6.91  	80.1    	6.69
07:25.0     	6.93  	79.9    	6.69
07:25.9     	6.99  	79.3    	6.70
07:26.9     	7.06  	78.6    	6.70
07:27.8     	7.17  	77.6    	6.71
07:28.6     	7.24  	77.1    	6.72
07:29.5     	7.29  	76.8    	6.72
07:30.4     	7.33  	76.6    	6.73
07:31.3     	7.38  	76.3    	6.74
07:32.2     	7.49  	75.6    	6.75
07:33.1     	7.49  	75.7    	6.76
07:34.0     	7.50  	75.7    	6.76
07:34.9     	7.61  	74.8    	6.77
07:35.8     	7.71  	74.0    	6.78
07:36.6     	7.77  	73.6    	6.79
07:37.5     	7.79  	73.5    	6.80
07:38.4     	7.82  	73.4    	6.81
07:39.4     	7.85  	73.2    	6.83
07:40.3     	7.88  	73.0    	6.84
07:41.2     	7.89  	73.0    	6.85
07:42.1     	7.92  	72.8    	6.86
07:43.0     	7.92  	72.7    	6.87
07:43.9     	7.90  	72.9    	6.88
07:44.7     	7.84  	73.3    	6.90
07:45.6     	7.80  	73.6    	6.91
07:46.5     	7.85  	73.3    	6.92
07:47.4     	7.86  	73.4    	6.94
07:48.3     	7.88  	73.4    	6.95
07:49.2     	7.89  	73.4    	6.97
07:50.1     	7.90  	73.4    	6.98
07:51.0     	7.93  	73.3    	7.00
07:51.9     	7.96  	73.0    	7.02
07:52.8     	7.98  	72.9    	7.03
07:53.7     	7.96  	73.1    	7.05
07:54.6     	7.95  	73.2    	7.07
07:55.5     	7.94  	73.3    	7.09
07:56.4     	7.83  	73.9    	7.10
07:57.3     	7.74  	74.5    	7.12
07:58.2     	7.70  	74.8    	7.13
07:59.1     	7.65  	75.1    	7.15
08:00.0     	7.54  	75.7    	7.16
08:00.8     	7.42  	76.3    	7.17
08:01.7     	7.37  	76.5    	7.18
08:02.7     	7.27  	77.1    	7.19
08:03.5     	7.07  	78.2    	7.19
08:04.4     	6.92  	79.0    	7.20
08:05.3     	6.85  	79.4    	7.20
08:06.3     	6.77  	79.9    	7.20
08:07.2     	6.73  	80.1    	7.19
08:08.1     	6.76  	80.0    	7.19
08:08.9     	6.76  	80.0    	7.18
08:09.8     	6.78  	80.0    	7.17
08:10.7     	6.78  	80.1    	7.16
08:11.6     	6.76  	80.2    	7.16
08:12.5     	6.70  	80.6    	7.15
08:13.4     	6.70  	80.7    	7.14
08:14.3     	6.70  	80.8    	7.13
08:15.2     	6.67  	81.0    	7.12
08:16.1     	6.69  	80.9    	7.11
08:16.9     	6.70  	81.0    	7.10
08:17.9     	6.66  	81.2    	7.09
08:18.8     	6.65  	81.4    	7.07
08:19.7     	6.66  	81.3    	7.06
08:20.6     	6.74  	81.0    	7.05
08:21.5     	6.85  	80.3    	7.04
08:22.4     	6.91  	80.0    	7.03
08:23.3     	6.94  	79.7    	7.03
08:24.2     	6.90  	79.9    	7.02
08:25.0     	6.82  	80.3    	7.01
08:26.0     	6.88  	80.0    	7.01
08:26.9     	6.98  	79.5    	7.00
08:27.7     	7.05  	79.1    	7.00
08:28.6     	7.10  	79.0    	6.99
08:29.5     	7.12  	79.0    	6.99
08:30.4     	7.15  	79.0    	6.99
08:31.3     	7.18  	78.8    	6.99
08:32.2     	7.23  	78.5    	6.99
08:33.1     	7.21  	78.7    	7.00
08:34.0     	7.19  	78.9    	7.00
08:35.0     	7.18  	79.0    	7.00
08:35.8     	7.16  	79.2    	7.01
08:36.7     	7.14  	79.3    	7.01
08:37.6     	7.14  	79.4    	7.01
08:38.5     	7.14  	79.3    	7.02
08:39.4     	7.13  	79.4    	7.02
08:40.3     	7.10  	79.6    	7.02
08:41.1     	7.07  	79.8    	7.02
08:42.5     	7.03  	80.0    	7.02
08:43.0     	7.00  	80.2    	7.03
08:43.8     	6.96  	80.4    	7.03
08:44.7     	6.97  	80.3    	7.02
08:45.6     	6.99  	80.2    	7.02
08:46.5     	6.98  	80.3    	7.02
08:47.5     	6.96  	80.4    	7.02
08:48.4     	6.96  	80.4    	7.02
08:49.3     	6.95  	80.3    	7.02
08:50.2     	6.94  	80.4    	7.02
08:51.1     	6.91  	80.6    	7.01
08:51.9     	6.88  	80.7    	7.01
08:52.8     	6.84  	81.0    	7.01
08:53.7     	6.77  	81.3    	7.00
08:54.6     	6.80  	81.0    	7.00
08:55.5     	6.87  	80.6    	7.00
08:56.4     	6.81  	80.9    	6.99
08:57.3     	6.83  	80.8    	6.99
08:58.2     	6.84  	80.7    	6.98
08:59.1     	6.80  	80.9    	6.98
09:00.0     	6.74  	81.2    	6.97
09:00.9     	6.72  	81.4    	6.97
09:01.8     	6.71  	81.4    	6.96
09:02.7     	6.75  	81.2    	6.95
09:03.6     	6.80  	80.9    	6.95
09:04.5     	6.85  	80.7    	6.94
09:05.3     	6.89  	80.5    	6.94
09:06.2     	6.92  	80.3    	6.93
09:07.2     	6.94  	80.3    	6.93
09:08.0     	6.94  	80.3    	6.93
09:08.9     	6.94  	80.3    	6.92
09:09.8     	6.94  	80.3    	6.92
09:10.8     	6.94  	80.3    	6.92
09:11.7     	6.93  	80.3    	6.92
09:12.6     	6.94  	80.3    	6.92
09:13.4     	6.96  	80.1    	6.92
09:14.3     	7.06  	79.3    	6.92
09:15.2     	7.07  	79.2    	6.92
09:16.1     	7.04  	79.4    	6.92
09:17.0     	7.00  	79.7    	6.92
09:17.9     	7.08  	79.1    	6.92
09:18.8     	7.16  	78.5    	6.92
09:19.7     	7.19  	78.2    	6.92
09:20.6     	7.22  	78.1    	6.93
09:21.4     	7.22  	78.0    	6.93
09:22.3     	7.19  	78.3    	6.94
09:23.3     	7.16  	78.6    	6.94
09:24.2     	7.15  	78.6    	6.95
09:25.1     	7.13  	78.7    	6.95
09:26.0     	7.10  	78.9    	6.96
09:26.9     	7.07  	79.1    	6.96
09:27.8     	7.04  	79.3    	6.96
09:28.7     	7.03  	79.3    	6.96
09:29.5     	6.98  	79.6    	6.97
09:30.4     	6.97  	79.6    	6.97
09:31.4     	6.97  	79.6    	6.97
09:32.2     	6.99  	79.5    	6.97
09:33.1     	6.96  	79.5    	6.97
09:34.0     	6.95  	79.6    	6.97
09:34.9     	6.90  	79.8    	6.97
09:35.8     	6.84  	80.1    	6.97
09:36.7     	6.82  	80.0    	6.97
09:37.7     	6.99  	78.9    	6.97
09:38.6     	7.18  	77.5    	6.97
09:39.5     	7.27  	76.8    	6.97
09:40.3     	7.26  	76.9    	6.97
09:41.2     	7.22  	77.1    	6.97
09:42.1     	7.26  	76.8    	6.97
09:43.0     	7.38  	76.0    	6.98
09:43.9     	7.48  	75.4    	6.98
09:44.8     	7.56  	74.9    	6.99
09:45.7     	7.61  	74.6    	7.00
09:46.6     	7.63  	74.5    	7.01
09:47.5     	7.63  	74.5    	7.02
09:48.3     	7.62  	74.7    	7.03
09:49.2     	7.60  	74.8    	7.04
09:50.1     	7.57  	75.1    	7.05
09:51.1     	7.53  	75.4    	7.06
09:52.0     	7.48  	75.7    	7.07
09:52.9     	7.42  	76.1    	7.08
