Time [mm:ss]	T [°C]	U [%r H]    	Tu Cap [°C]
26:34.7     	6.41  	83.1        	6.88
26:35.6     	6.38  	82.8        	6.85
26:36.5     	6.36  	82.6        	6.81
26:37.4     	6.33  	82.5        	6.77
26:38.3     	6.30  	82.6        	6.74
26:39.2     	6.26  	82.5        	6.70
26:40.1     	6.23  	82.2        	6.67
26:40.9     	6.20  	82.0        	6.64
26:41.8     	6.17  	81.6        	6.61
26:42.8     	6.14  	81.3        	6.58
26:43.7     	6.11  	80.9        	6.54
26:44.6     	6.08  	80.2        	6.51
26:45.5     	6.07  	79.7        	6.49
26:46.4     	6.05  	79.5        	6.46
26:47.3     	6.03  	79.4        	6.43
26:48.2     	6.00  	79.4        	6.40
26:49.0     	5.97  	79.6        	6.37
26:49.9     	5.93  	79.9        	6.34
26:50.8     	5.89  	80.1        	6.31
26:51.7     	5.85  	80.4        	6.28
26:52.6     	5.81  	80.7        	6.25
26:53.5     	5.77  	80.9        	6.22
26:54.3     	5.74  	81.1        	6.19
26:55.2     	5.69  	81.4        	6.16
26:56.3     	5.65  	81.6        	6.13
26:57.1     	5.61  	81.8        	6.09
26:58.0     	5.56  	81.9        	6.06
26:58.9     	5.51  	82.1        	6.02
26:59.8     	5.46  	82.4        	5.98
27:00.7     	5.42  	82.5        	5.94
27:01.6     	5.37  	82.6        	5.91
27:02.4     	5.32  	82.9        	5.87
27:03.4     	5.27  	83.4        	5.83
27:04.3     	5.22  	83.6        	5.79
27:05.1     	5.17  	83.8        	5.74
27:06.0     	5.12  	84.1        	5.70
27:06.9     	5.07  	84.4        	5.66
27:07.8     	5.03  	84.7        	5.63
27:08.7     	4.98  	85.0        	5.58
27:09.7     	4.95  	85.1        	5.55
27:10.6     	4.90  	85.3        	5.51
27:11.5     	4.86  	85.5        	5.48
27:12.4     	4.82  	85.6        	5.44
27:13.2     	4.79  	85.7        	5.40
27:14.1     	4.76  	85.6        	5.36
27:15.0     	4.73  	85.6        	5.32
27:15.9     	4.70  	85.5        	5.27
27:16.8     	4.66  	85.5        	5.24
27:17.7     	4.63  	85.6        	5.19
27:18.6     	4.58  	85.7        	5.15
27:19.5     	4.55  	85.8        	5.11
27:20.4     	4.51  	85.8        	5.07
27:21.2     	4.45  	86.0        	5.02
27:22.1     	4.41  	86.0        	4.99
27:23.1     	4.37  	86.1        	4.94
27:24.0     	4.33  	86.2        	4.91
27:24.9     	4.29  	86.3        	4.88
27:25.8     	4.25  	86.5        	4.84
27:26.7     	4.20  	86.6        	4.80
27:27.6     	4.17  	86.6        	4.75
27:28.5     	4.12  	86.7        	4.72
27:29.4     	4.10  	86.6        	4.67
27:30.2     	4.05  	86.6        	4.63
27:31.1     	4.02  	86.5        	4.59
27:32.0     	3.98  	86.5        	4.55
27:32.9     	3.95  	86.6        	4.51
27:33.8     	3.92  	86.8        	4.47
27:34.8     	3.87  	87.1        	4.43
27:35.7     	3.83  	87.5        	4.40
27:36.6     	3.80  	88.1        	4.36
27:37.5     	3.76  	88.5        	4.33
27:38.3     	3.73  	88.7        	4.29
27:39.2     	3.69  	88.5        	4.25
27:40.1     	3.66  	88.4        	4.21
27:41.0     	3.63  	88.6        	4.18
27:41.9     	3.60  	88.8        	4.14
27:42.8     	3.56  	88.9        	4.10
27:43.7     	3.53  	88.8        	4.06
27:44.6     	3.50  	88.8        	4.03
27:45.5     	3.47  	88.9        	3.99
27:46.3     	3.43  	89.1        	3.94
27:47.2     	3.39  	89.2        	3.91
27:48.2     	3.34  	89.5        	3.86
27:49.1     	3.32  	89.6        	3.83
27:50.0     	3.27  	89.8        	3.79
27:50.9     	3.22  	90.0        	3.76
27:51.8     	3.18  	90.2        	3.72
27:52.7     	3.14  	90.3        	3.69
27:53.6     	3.11  	90.5        	3.66
27:54.4     	3.06  	90.7        	3.62
27:55.3     	3.03  	90.8        	3.59
27:56.2     	2.99  	91.1        	3.55
27:57.1     	2.96  	91.3        	3.51
27:58.0     	2.93  	91.5        	3.48
27:58.9     	2.89  	91.7        	3.45
27:59.8     	2.86  	92.0        	3.41
28:00.7     	2.83  	92.1        	3.37
28:01.7     	2.79  	92.3        	3.34
28:02.5     	2.75  	92.5        	3.30
28:03.4     	2.72  	92.6        	3.27
28:04.3     	2.68  	92.8        	3.23
28:05.2     	2.64  	92.9        	3.19
28:06.1     	2.60  	93.1        	3.16
28:07.0     	2.57  	93.1        	3.12
28:07.9     	2.54  	93.3        	3.08
28:08.8     	2.50  	93.3        	3.04
28:09.7     	2.46  	93.5        	3.01
28:10.5     	2.43  	93.4        	2.98
28:11.4     	2.41  	93.4        	2.95
28:12.4     	2.39  	93.5        	2.91
28:13.2     	2.36  	93.6        	2.88
28:14.1     	2.34  	93.5        	2.85
28:15.1     	2.31  	93.6        	2.82
28:16.0     	2.28  	93.6        	2.78
28:16.9     	2.25  	93.6        	2.75
28:17.8     	2.24  	93.7        	2.72
28:18.6     	2.25  	93.5        	2.69
28:19.5     	2.26  	93.4        	2.66
28:20.4     	2.26  	91.5        	2.63
28:21.3     	2.31  	89.9        	2.62
28:22.2     	2.41  	85.5        	2.61
28:23.1     	2.68  	79.7        	2.62
28:24.0     	3.16  	73.0        	2.67
28:24.9     	3.74  	67.3        	2.76
28:25.8     	4.17  	63.5        	2.85
28:26.7     	4.72  	57.4        	2.96
28:27.6     	5.37  	51.1        	3.11
28:28.6     	5.93  	45.3        	3.26
28:29.4     	6.39  	40.7        	3.44
28:30.3     	6.73  	40.0        	3.64
28:31.2     	6.98  	43.5        	3.85
28:32.1     	7.14  	45.5        	4.05
28:33.0     	7.29  	46.4        	4.27
28:33.9     	7.37  	47.4        	4.47
28:34.7     	7.44  	48.2        	4.65
28:35.6     	7.48  	48.7        	4.84
28:36.5     	7.51  	48.9        	5.02
28:37.4     	7.54  	49.1        	5.18
28:38.3     	7.57  	49.2        	5.34
28:39.2     	7.59  	49.4        	5.47
28:40.2     	7.61  	49.3        	5.61
28:41.1     	7.62  	49.0        	5.73
28:42.0     	7.64  	48.7        	5.85
28:42.8     	7.65  	48.4        	5.97
28:43.8     	7.66  	48.2        	6.08
28:44.7     	7.68  	47.9        	6.18
28:45.5     	7.70  	47.7        	6.28
28:46.4     	7.73  	47.1        	6.37
28:47.3     	7.77  	46.0        	6.46
28:48.2     	7.83  	45.1        	6.56
28:49.1     	7.88  	44.6        	6.64
28:50.0     	7.92  	44.2        	6.72
28:50.9     	7.95  	43.9        	6.81
28:51.8     	7.98  	43.5        	6.87
28:52.7     	8.01  	42.9        	6.95
28:53.5     	8.02  	42.3        	7.03
28:54.5     	8.02  	41.5        	7.09
28:55.4     	8.02  	40.3        	7.15
28:56.3     	8.02  	39.3        	7.21
28:57.2     	8.01  	37.7        	7.25
28:58.1     	8.01  	36.3        	7.29
28:59.0     	8.01  	35.0        	7.34
28:59.9     	8.02  	33.9        	7.38
29:00.8     	8.03  	33.6        	7.42
29:01.6     	8.04  	33.8        	7.46
29:02.5     	8.04  	34.0        	7.50
29:03.4     	8.04  	34.8        	7.53
29:04.3     	8.03  	35.8        	7.57
29:05.4     	8.02  	36.7        	7.59
29:06.1     	8.02  	37.4        	7.62
29:07.0     	8.00  	38.7        	7.64
29:08.0     	8.01  	38.5        	7.66
29:08.9     	8.02  	37.7        	7.69
29:09.7     	8.05  	36.7        	7.71
29:10.6     	8.06  	35.1        	7.73
29:11.5     	8.07  	33.9        	7.76
29:12.4     	8.06  	33.0        	7.78
29:13.3     	8.06  	32.6        	7.79
29:14.2     	8.07  	33.5        	7.81
29:15.1     	8.06  	35.9        	7.82
29:16.0     	8.05  	40.0        	7.84
29:16.9     	8.06  	42.3        	7.85
29:17.7     	8.07  	46.2        	7.87
29:18.6     	8.05  	52.2        	7.88
29:19.5     	8.01  	60.3        	7.89
29:20.5     	7.97  	63.5        	7.90
29:21.4     	7.93  	65.2        	7.91
29:22.3     	7.88  	66.1        	7.90
29:23.2     	7.86  	66.1        	7.91
29:24.1     	7.85  	66.1        	7.90
29:25.0     	7.84  	66.5        	7.90
29:25.8     	7.82  	66.9        	7.90
29:26.7     	7.80  	67.9        	7.89
29:27.6     	7.79  	69.0        	7.89
29:28.5     	7.78  	70.1        	7.88
29:29.4     	7.77  	71.0        	7.87
29:30.3     	7.76  	71.5        	7.86
29:31.2     	7.75  	72.1        	7.86
29:32.1     	7.75  	72.4        	7.85
29:33.0     	7.75  	72.6        	7.85
29:33.9     	7.72  	73.0        	7.83
29:34.8     	7.71  	73.3        	7.83
29:35.7     	7.72  	73.8        	7.82
29:36.6     	7.71  	74.2        	7.81
29:37.5     	7.72  	74.2        	7.81
29:38.4     	7.74  	74.1        	7.80
29:39.3     	7.76  	73.9        	7.80
29:40.2     	7.79  	73.6        	7.79
29:41.1     	7.83  	73.2        	7.79
29:41.9     	7.88  	72.8        	7.80
29:42.8     	7.92  	73.0        	7.80
29:43.8     	7.98  	72.8        	7.80
29:44.6     	8.01  	72.6        	7.81
29:45.5     	8.04  	72.5        	7.82
29:46.4     	8.01  	72.8        	7.83
29:47.4     	8.03  	73.1        	7.84
29:48.3     	8.03  	73.3        	7.85
29:49.2     	8.04  	73.7        	7.86
29:50.0     	8.04  	73.9        	7.87
29:50.9     	8.02  	74.0        	7.88
29:51.9     	8.00  	74.2        	7.88
29:52.7     	7.98  	74.3        	7.89
29:53.6     	7.95  	74.5        	7.89
29:54.5     	7.92  	74.6        	7.89
29:55.4     	7.88  	74.8        	7.89
29:56.3     	7.84  	75.0        	7.89
29:57.2     	7.81  	75.1        	7.89
29:58.0     	7.78  	75.2        	7.88
29:59.0     	7.76  	75.3        	7.88
29:59.9     	7.73  	75.4        	7.87
30:00.8     	7.69  	75.5        	7.86
30:01.7     	7.66  	75.7        	7.84
30:02.6     	7.62  	75.7        	7.83
30:03.5     	7.59  	75.8        	7.81
30:04.4     	7.54  	75.9        	7.80
30:05.3     	7.51  	76.1        	7.77
30:06.2     	7.49  	76.0        	7.76
30:07.1     	7.46  	76.0        	7.74
30:08.0     	7.44  	75.9        	7.72
30:08.8     	7.42  	75.7        	7.70
30:09.7     	7.41  	75.6        	7.69
30:10.6     	7.39  	75.4        	7.67
30:11.5     	7.38  	75.2        	7.65
30:12.4     	7.36  	75.3        	7.63
30:13.4     	7.32  	75.4        	7.61
30:14.2     	7.28  	75.5        	7.59
30:15.2     	7.24  	75.8        	7.57
30:16.1     	7.20  	75.8        	7.55
30:16.9     	7.17  	75.8        	7.52
30:17.8     	7.13  	75.8        	7.50
30:18.7     	7.11  	75.9        	7.47
30:19.6     	7.08  	75.6        	7.45
30:20.5     	7.09  	75.2        	7.43
30:21.4     	7.09  	74.9        	7.41
30:22.2     	7.08  	74.7        	7.39
30:23.1     	7.08  	74.3        	7.37
30:24.0     	7.07  	74.2        	7.35
30:24.9     	7.06  	74.1        	7.33
30:25.9     	7.04  	74.0        	7.31
30:26.8     	7.02  	73.9        	7.29
30:27.7     	7.00  	73.8        	7.27
30:28.6     	6.98  	73.7        	7.25
30:29.5     	6.96  	73.6        	7.24
30:30.3     	6.94  	73.7        	7.21
30:31.2     	6.91  	73.7        	7.20
30:32.2     	6.89  	73.8        	7.17
30:33.0     	6.87  	73.8        	7.15
30:33.9     	6.84  	73.8        	7.14
30:34.8     	6.83  	74.0        	7.12
30:35.7     	6.81  	74.1        	7.10
30:36.6     	6.79  	74.2        	7.08
30:37.5     	6.76  	74.3        	7.06
30:38.4     	6.75  	74.6        	7.04
30:39.4     	6.75  	74.7        	7.02
30:40.2     	6.73  	74.9        	7.00
30:41.2     	6.72  	75.0        	6.99
30:42.0     	6.69  	75.2        	6.96
30:42.9     	6.66  	75.3        	6.95
30:43.8     	6.64  	75.2        	6.93
30:44.7     	6.62  	75.0        	6.91
30:45.6     	6.58  	75.0        	6.88
30:46.5     	6.56  	74.9        	6.86
30:47.3     	6.54  	75.0        	6.84
30:48.3     	6.51  	75.2        	6.82
30:49.2     	6.48  	75.3        	6.80
30:50.0     	6.45  	75.4        	6.78
30:50.9     	6.42  	75.6        	6.76
30:51.8     	6.39  	76.0        	6.74
30:52.8     	6.36  	76.2        	6.71
30:53.7     	6.33  	75.8        	6.69
30:54.6     	6.32  	75.3        	6.66
30:55.5     	6.30  	74.8        	6.65
30:56.4     	6.28  	74.7        	6.62
30:57.3     	6.25  	76.6        	6.61
30:58.1     	6.22  	77.9        	6.59
30:59.0     	6.18  	78.5        	6.56
30:59.9     	6.15  	78.9        	6.54
31:00.8     	6.11  	79.1        	6.51
31:01.7     	6.08  	79.1        	6.49
31:02.6     	6.06  	79.0        	6.46
31:03.5     	6.03  	78.7        	6.44
31:04.4     	6.02  	78.3        	6.41
31:05.3     	6.00  	78.0        	6.39
31:06.2     	5.99  	77.7        	6.36
31:07.1     	5.98  	77.3        	6.33
31:08.0     	5.96  	76.7        	6.31
31:08.9     	5.93  	76.6        	6.29
31:09.8     	5.92  	76.5        	6.27
31:10.7     	5.90  	76.7        	6.24
31:11.6     	5.88  	76.8        	6.22
31:12.5     	5.85  	76.8        	6.20
31:13.4     	5.83  	76.8        	6.18
31:14.2     	5.82  	76.8        	6.16
31:15.1     	5.79  	77.3        	6.14
31:16.0     	5.77  	77.4        	6.12
31:16.9     	5.75  	77.6        	6.10
31:17.8     	5.77  	77.3        	6.07
31:18.8     	5.69  	77.7        	6.04
31:19.7     	5.65  	78.6        	6.02
31:20.6     	5.61  	79.0        	5.99
31:21.5     	5.59  	79.4        	5.96
31:22.3     	5.53  	79.3        	5.93
31:23.2     	5.50  	78.7        	5.91
31:24.1     	5.47  	78.4        	5.88
31:25.0     	5.45  	78.3        	5.85
31:25.9     	5.42  	78.2        	5.83
31:26.8     	5.41  	77.9        	5.81
31:27.7     	5.38  	77.8        	5.78
31:28.6     	5.35  	77.9        	5.76
31:29.5     	5.33  	78.1        	5.73
31:30.3     	5.30  	78.4        	5.71
31:31.2     	5.26  	78.6        	5.68
31:32.2     	5.22  	78.8        	5.65
31:33.1     	5.18  	79.0        	5.62
31:34.0     	5.15  	78.9        	5.60
31:34.9     	5.12  	78.9        	5.56
31:35.8     	5.09  	78.7        	5.53
31:36.7     	5.06  	78.8        	5.50
31:37.6     	5.02  	78.8        	5.46
31:38.4     	5.00  	78.9        	5.44
31:39.3     	4.98  	77.6        	5.41
31:40.3     	4.97  	76.3        	5.39
31:41.1     	4.95  	75.7        	5.35
31:42.0     	4.92  	75.0        	5.32
31:42.9     	4.91  	74.7        	5.29
31:43.8     	4.91  	74.5        	5.27
31:44.7     	4.90  	74.6        	5.24
31:45.6     	4.88  	74.7        	5.21
31:46.5     	4.86  	74.9        	5.18
31:47.4     	4.82  	75.1        	5.15
31:48.4     	4.80  	75.1        	5.13
31:49.2     	4.77  	75.1        	5.11
31:50.1     	4.74  	75.2        	5.08
31:51.0     	4.70  	75.4        	5.05
31:51.9     	4.67  	75.4        	5.03
31:52.8     	4.64  	75.4        	5.02
31:53.7     	4.60  	75.6        	4.99
31:54.5     	4.56  	75.7        	4.97
31:55.4     	4.53  	75.9        	4.94
31:56.4     	4.48  	76.1        	4.92
31:57.2     	4.45  	76.9        	4.89
31:58.2     	4.45  	76.5        	4.87
31:59.1     	4.47  	75.7        	4.84
32:00.0     	4.47  	75.4        	4.82
32:00.9     	4.46  	75.2        	4.80
32:01.8     	4.45  	75.0        	4.77
32:02.6     	4.43  	74.1        	4.75
32:03.5     	4.41  	73.8        	4.73
32:04.5     	4.37  	74.7        	4.71
32:05.3     	4.33  	74.3        	4.68
32:06.2     	4.30  	74.1        	4.66
32:07.1     	4.26  	74.3        	4.64
32:08.0     	4.21  	73.9        	4.61
32:08.9     	4.18  	73.2        	4.59
32:09.8     	4.14  	73.1        	4.56
32:10.7     	4.11  	72.6        	4.53
32:11.6     	4.06  	73.0        	4.50
32:12.6     	4.02  	71.8        	4.47
32:13.4     	4.00  	69.7        	4.43
32:14.3     	4.00  	66.2        	4.41
32:15.2     	4.01  	64.1        	4.38
32:16.3     	4.01  	62.8        	4.35
32:17.0     	3.99  	62.0        	4.32
32:17.9     	3.99  	61.5        	4.30
32:18.7     	3.97  	61.5        	4.28
32:19.6     	3.94  	61.6        	4.26
32:20.6     	3.90  	61.7        	4.24
32:21.4     	3.87  	61.8        	4.21
32:22.3     	3.83  	61.8        	4.19
32:23.2     	3.77  	62.1        	4.17
32:24.2     	3.74  	62.2        	4.14
32:25.1     	3.70  	62.7        	4.12
32:26.0     	3.67  	62.9        	4.09
32:26.8     	3.64  	63.0        	4.07
32:27.7     	3.61  	63.2        	4.05
32:28.7     	3.58  	63.7        	4.02
32:29.5     	3.55  	64.6        	3.99
32:30.4     	3.52  	66.0        	3.96
32:31.3     	3.50  	66.6        	3.94
32:32.2     	3.49  	67.4        	3.91
32:33.1     	3.49  	68.7        	3.89
32:34.0     	3.48  	69.4        	3.87
32:34.9     	3.49  	69.2        	3.85
32:35.8     	3.50  	68.1        	3.82
32:36.7     	3.51  	66.6        	3.80
32:37.6     	3.53  	65.5        	3.78
32:38.5     	3.53  	64.6        	3.77
32:39.4     	3.54  	63.5        	3.75
32:40.3     	3.55  	62.6        	3.74
32:41.2     	3.56  	61.8        	3.72
32:42.1     	3.55  	61.3        	3.71
32:42.9     	3.54  	61.7        	3.70
32:43.8     	3.52  	62.8        	3.69
32:44.7     	3.50  	63.4        	3.67
32:45.6     	3.46  	63.4        	3.66
32:46.5     	3.44  	63.2        	3.64
32:47.4     	3.42  	62.6        	3.63
32:48.4     	3.41  	61.4        	3.62
32:49.3     	3.41  	60.5        	3.60
32:50.2     	3.40  	59.9        	3.59
32:51.0     	3.38  	59.9        	3.57
32:51.9     	3.32  	59.6        	3.56
32:52.8     	3.30  	59.0        	3.54
32:53.7     	3.28  	58.5        	3.53
32:54.6     	3.25  	58.4        	3.51
32:55.5     	3.21  	58.5        	3.49
32:56.4     	3.17  	58.6        	3.47
32:57.3     	3.13  	58.5        	3.45
32:58.2     	3.08  	58.6        	3.43
32:59.0     	3.03  	58.6        	3.41
32:59.9     	2.98  	58.9        	3.39
33:00.9     	2.93  	58.9        	3.36
33:01.8     	2.89  	59.1        	3.33
33:02.7     	2.84  	59.3        	3.31
33:03.6     	2.80  	59.5        	3.28
33:04.5     	2.77  	59.6        	3.26
33:05.4     	2.72  	59.7        	3.23
33:06.3     	2.69  	59.6        	3.21
33:07.1     	2.67  	59.8        	3.17
33:08.1     	2.64  	59.8        	3.14
33:09.0     	2.60  	60.1        	3.11
33:09.8     	2.55  	60.3        	3.08
33:10.7     	2.52  	60.2        	3.05
33:11.6     	2.49  	60.4        	3.02
33:12.5     	2.45  	60.4        	2.99
33:13.4     	2.41  	60.1        	2.96
33:14.3     	2.38  	60.2        	2.94
33:15.3     	2.34  	60.2        	2.90
33:16.2     	2.31  	60.3        	2.88
33:17.1     	2.28  	60.4        	2.84
33:17.9     	2.24  	60.6        	2.81
33:18.8     	2.21  	60.6        	2.77
33:19.7     	2.16  	60.6        	2.74
33:20.6     	2.12  	60.7        	2.70
33:21.5     	2.09  	60.7        	2.67
33:22.4     	2.06  	60.7        	2.64
33:23.2     	2.03  	61.0        	2.61
33:24.2     	2.01  	61.3        	2.58
33:25.3     	1.98  	61.4        	2.54
33:25.9     	1.94  	61.5        	2.51
33:26.8     	1.89  	61.5        	2.46
33:27.7     	1.85  	61.4        	2.43
33:28.7     	1.81  	61.4        	2.39
33:29.6     	1.76  	61.4        	2.36
33:30.5     	1.72  	61.5        	2.32
33:31.4     	1.66  	61.7        	2.27
33:32.3     	1.61  	61.9        	2.24
33:33.2     	1.58  	62.0        	2.21
33:34.0     	1.54  	62.2        	2.17
33:34.9     	1.50  	62.2        	2.13
33:35.8     	1.46  	62.4        	2.09
33:36.7     	1.42  	62.7        	2.06
33:38.1     	1.38  	63.0        	2.03
33:38.3     	1.38  	63.0        	2.03
33:38.5     	1.35  	63.3        	1.99
33:39.4     	1.31  	63.4        	1.95
33:40.3     	1.27  	63.7        	1.91
33:41.2     	1.24  	64.0        	1.88
33:42.1     	1.21  	64.1        	1.84
33:43.0     	1.18  	64.2        	1.80
33:43.9     	1.14  	64.3        	1.76
33:44.8     	1.11  	64.4        	1.73
33:45.7     	1.08  	64.6        	1.69
33:46.6     	1.05  	64.8        	1.66
33:47.5     	1.03  	65.6        	1.62
33:48.4     	1.02  	66.0        	1.59
33:49.3     	1.01  	66.3        	1.55
33:50.2     	0.99  	66.6        	1.52
33:51.0     	0.96  	66.9        	1.48
33:51.9     	0.94  	67.0        	1.45
33:52.8     	0.91  	67.2        	1.42
33:53.7     	0.89  	67.3        	1.39
33:54.6     	0.87  	67.4        	1.36
33:55.6     	0.84  	67.4        	1.34
33:56.5     	0.83  	67.4        	1.31
33:57.4     	0.81  	67.4        	1.27
33:58.3     	0.78  	67.5        	1.24
33:59.1     	0.73  	67.7        	1.20
34:00.0     	0.71  	67.7        	1.18
34:00.9     	0.67  	67.8        	1.15
34:01.8     	0.64  	67.9        	1.12
34:02.7     	0.61  	68.0        	1.10
34:03.6     	0.59  	68.2        	1.07
34:04.5     	0.56  	68.3        	1.04
34:05.4     	0.54  	68.3        	1.02
34:06.3     	0.53  	68.4        	0.99
34:07.1     	0.51  	68.3        	0.97
34:08.0     	0.49  	68.4        	0.95
34:09.0     	0.47  	68.3        	0.92
34:09.9     	0.44  	68.3        	0.89
34:10.8     	0.42  	68.1        	0.86
34:11.7     	0.39  	68.1        	0.84
34:12.6     	0.37  	68.0        	0.81
34:13.5     	0.34  	67.9        	0.79
34:14.4     	0.32  	67.6        	0.76
34:15.2     	0.30  	67.3        	0.73
34:16.1     	0.27  	67.0        	0.70
34:17.1     	0.25  	66.7        	0.68
34:17.9     	0.24  	66.6        	0.65
34:18.8     	0.21  	66.6        	0.63
34:19.7     	0.19  	66.6        	0.61
34:20.6     	0.16  	66.6        	0.59
34:21.6     	0.14  	66.6        	0.56
34:22.5     	0.12  	66.6        	0.54
34:23.3     	0.09  	66.7        	0.52
34:24.2     	0.06  	66.8        	0.50
34:25.1     	0.04  	66.9        	0.48
34:26.0     	0.01  	67.0        	0.45
34:26.9     	-0.03 	67.2        	0.42
34:27.8     	-0.07 	67.4        	0.39
34:28.7     	-0.11 	67.5        	0.36
34:29.6     	-0.14 	67.6        	0.34
34:30.5     	-0.18 	67.7        	0.31
34:31.3     	-0.21 	67.8        	0.27
34:32.2     	-0.25 	67.8        	0.24
34:33.1     	-0.30 	68.0        	0.21
34:34.0     	-0.34 	68.1        	0.19
34:35.0     	-0.39 	68.2        	0.15
34:35.9     	-0.43 	68.3        	0.12
34:36.8     	-0.48 	68.4        	0.08
34:37.7     	-0.53 	68.5        	0.05
34:38.6     	-0.57 	68.7        	0.01
34:39.4     	-0.60 	68.7        	-0.01
34:40.3     	-0.63 	68.8        	-0.04
34:41.3     	-0.66 	68.9        	-0.07
34:42.1     	-0.69 	69.0        	-0.11
34:43.0     	-0.74 	69.2        	-0.15
34:43.9     	-0.79 	69.4        	-0.19
34:44.8     	-0.82 	69.5        	-0.22
34:45.7     	-0.86 	69.6        	-0.26
34:46.6     	-0.90 	69.8        	-0.29
34:47.4     	-0.94 	70.0        	-0.32
34:48.5     	-0.97 	70.1        	-0.36
34:49.4     	-1.01 	70.2        	-0.40
34:50.2     	-1.06 	70.3        	-0.43
34:51.1     	-1.11 	70.5        	-0.47
34:52.0     	-1.15 	70.6        	-0.51
34:52.9     	-1.20 	70.7        	-0.54
34:53.8     	-1.24 	70.9        	-0.59
34:54.7     	-1.29 	71.1        	-0.63
34:55.6     	-1.33 	71.3        	-0.67
34:56.5     	-1.37 	71.5        	-0.71
34:57.4     	-1.41 	71.6        	-0.74
34:58.2     	-1.45 	71.8        	-0.78
34:59.1     	-1.50 	72.0        	-0.82
35:00.0     	-1.54 	72.2        	-0.86
35:00.9     	-1.58 	72.3        	-0.91
35:01.8     	-1.63 	72.5        	-0.95
35:02.8     	-1.65 	72.8        	-0.98
35:03.7     	-1.68 	73.1        	-1.02
35:04.6     	-1.72 	73.3        	-1.06
35:05.5     	-1.76 	73.6        	-1.10
35:06.3     	-1.79 	73.9        	-1.14
35:07.2     	-1.83 	74.1        	-1.18
35:08.1     	-1.87 	74.3        	-1.22
35:09.0     	-1.91 	74.5        	-1.26
35:09.9     	-1.96 	74.7        	-1.30
35:10.8     	-2.01 	74.9        	-1.33
35:11.7     	-2.05 	75.0        	-1.37
35:12.6     	-2.09 	75.1        	-1.41
35:13.5     	-2.11 	75.0        	-1.45
35:14.3     	-2.13 	75.0        	-1.49
35:15.2     	-2.15 	75.0        	-1.53
35:16.2     	-2.19 	75.1        	-1.56
35:17.1     	-2.23 	75.2        	-1.60
35:18.0     	-2.26 	75.1        	-1.63
35:18.9     	-2.30 	75.0        	-1.67
35:19.8     	-2.32 	74.8        	-1.71
35:20.7     	-2.35 	74.6        	-1.75
35:21.6     	-2.38 	74.4        	-1.79
35:22.4     	-2.41 	74.4        	-1.82
35:23.3     	-2.43 	74.3        	-1.85
35:24.2     	-2.47 	74.4        	-1.89
35:25.1     	-2.51 	74.4        	-1.93
35:26.0     	-2.55 	74.3        	-1.97
35:26.9     	-2.58 	74.3        	-2.00
35:27.8     	-2.62 	74.4        	-2.03
35:28.7     	-2.67 	74.5        	-2.07
35:29.7     	-2.71 	74.5        	-2.11
35:30.5     	-2.76 	74.6        	-2.15
35:31.4     	-2.79 	74.5        	-2.18
35:32.4     	-2.83 	74.6        	-2.22
35:33.2     	-2.89 	74.8        	-2.26
35:34.1     	-2.94 	74.8        	-2.30
35:35.0     	-2.98 	74.8        	-2.34
35:35.9     	-3.01 	74.7        	-2.36
35:37.3     	-3.04 	74.6        	-2.38
35:37.4     	-3.04 	74.6        	-2.38
35:37.7     	-3.08 	--          	--
35:38.3     	-42.49	--          	--
35:38.5     	-3.12 	75.2        	-2.47
35:39.4     	-3.16 	74.8        	-2.51
35:40.3     	-3.20 	74.9        	-2.54
35:41.2     	-3.24 	74.9        	-2.58
35:42.1     	-3.27 	74.7        	-2.62
35:43.1     	-3.30 	74.6        	-2.66
35:44.0     	-3.33 	74.4        	-2.70
35:44.9     	-3.37 	74.3        	-2.74
35:45.8     	-3.41 	74.2        	-2.78
35:46.6     	-3.45 	74.1        	-2.81
35:47.5     	-3.48 	74.1        	-2.84
35:48.5     	-3.52 	74.1        	-2.88
35:49.3     	-3.54 	73.9        	-2.92
35:50.2     	-3.57 	73.8        	-2.95
35:51.1     	-3.60 	73.7        	-2.98
35:52.0     	-3.63 	73.6        	-3.02
35:52.9     	-3.65 	73.3        	-3.05
35:53.8     	-3.67 	73.0        	-3.08
35:54.6     	-3.69 	72.7        	-3.11
35:55.7     	-3.70 	72.3        	-3.14
35:56.6     	-3.72 	72.0        	-3.18
35:57.4     	-3.75 	71.8        	-3.21
35:58.3     	-3.78 	71.5        	-3.24
35:59.2     	-3.81 	70.9        	-3.27
36:00.1     	-3.83 	70.6        	-3.31
36:01.0     	-3.85 	70.5        	-3.34
36:01.9     	-3.85 	68.6        	-3.37
36:02.7     	-3.77 	63.0        	-3.39
36:03.7     	-3.67 	57.5        	-3.42
36:04.6     	-3.56 	52.2        	-3.43
36:05.4     	-3.44 	46.9        	-3.44
36:06.3     	-3.34 	41.9        	-3.45
36:07.2     	-3.21 	36.4        	-3.44
36:08.2     	-3.12 	32.6        	-3.44
36:09.1     	-3.08 	30.0        	-3.43
36:10.0     	-3.04 	28.0        	-3.41
36:10.8     	-3.02 	26.0        	-3.40
36:11.8     	-3.00 	24.0        	-3.38
36:12.7     	-2.97 	21.7        	-3.37
36:13.5     	-2.95 	19.3        	-3.35
36:14.4     	-2.93 	18.6        	-3.33
36:15.3     	-2.93 	17.7        	-3.31
36:16.2     	-2.93 	16.9        	-3.28
36:17.1     	-2.95 	16.3        	-3.27
