Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
01:41.1     	8.22  	76.6    	11.69
01:42.0     	8.14  	77.0    	11.57
01:42.9     	8.08  	77.2    	11.49
01:43.8     	8.00  	77.7    	11.41
01:44.7     	7.91  	78.4    	11.30
01:45.6     	7.80  	78.9    	11.19
01:46.4     	7.73  	79.2    	11.08
01:47.4     	7.70  	79.1    	10.97
01:48.3     	7.71  	78.9    	10.87
01:49.1     	7.69  	78.8    	10.78
01:50.0     	7.75  	78.4    	10.69
01:51.0     	7.76  	78.3    	10.60
01:51.9     	7.75  	78.3    	10.51
01:52.8     	7.76  	78.1    	10.42
01:53.7     	7.87  	77.3    	10.34
01:54.5     	7.93  	76.9    	10.26
01:55.4     	7.96  	76.7    	10.18
01:56.3     	7.98  	76.5    	10.11
01:57.2     	8.15  	75.6    	10.05
01:58.1     	8.14  	75.7    	9.98
01:59.0     	8.02  	76.4    	9.91
01:59.9     	7.95  	76.6    	9.85
02:00.8     	8.11  	75.6    	9.79
02:01.8     	8.20  	75.1    	9.75
02:02.6     	8.40  	74.0    	9.71
02:03.5     	8.47  	73.7    	9.67
02:04.4     	8.53  	73.4    	9.63
02:05.3     	8.54  	73.4    	9.60
02:06.2     	8.49  	73.9    	9.55
02:07.1     	8.31  	75.0    	9.53
02:08.0     	8.31  	74.9    	9.49
02:08.9     	8.36  	74.6    	9.46
02:09.8     	8.34  	74.7    	9.44
02:10.6     	8.28  	75.0    	9.41
02:11.5     	8.26  	75.0    	9.38
02:12.4     	8.40  	74.2    	9.34
02:13.4     	8.52  	73.5    	9.31
02:14.3     	8.52  	73.6    	9.29
02:15.2     	8.41  	74.4    	9.27
02:16.0     	8.43  	74.1    	9.25
02:16.9     	8.54  	73.5    	9.23
02:17.9     	8.65  	72.9    	9.21
02:18.7     	8.76  	72.2    	9.19
02:19.6     	8.82  	71.9    	9.18
02:20.5     	8.89  	71.5    	9.16
02:21.4     	8.87  	71.7    	9.15
02:22.3     	8.79  	72.3    	9.14
02:23.3     	8.74  	72.6    	9.13
02:24.1     	8.69  	72.9    	9.12
02:25.0     	8.54  	73.9    	9.11
02:25.9     	8.39  	74.9    	9.09
02:26.8     	8.48  	74.3    	9.08
02:27.7     	8.55  	73.8    	9.07
02:28.6     	8.60  	73.5    	9.05
02:29.5     	8.65  	73.2    	9.04
02:30.4     	8.66  	73.2    	9.03
02:31.3     	8.70  	73.0    	9.02
02:32.1     	8.70  	73.0    	9.01
02:33.0     	8.70  	73.1    	9.00
02:33.9     	8.60  	73.9    	8.99
02:34.9     	8.50  	74.6    	8.98
02:35.8     	8.46  	74.8    	8.97
02:36.7     	8.58  	73.9    	8.95
02:37.6     	8.75  	72.9    	8.94
02:38.5     	8.82  	72.6    	8.94
02:39.4     	8.95  	71.9    	8.93
02:40.3     	8.99  	71.8    	8.93
02:41.1     	8.95  	72.1    	8.92
02:42.0     	8.84  	72.7    	8.92
02:42.9     	8.70  	73.6    	8.92
02:43.8     	8.52  	74.6    	8.91
02:44.7     	8.54  	74.3    	8.90
02:45.7     	8.63  	73.7    	8.90
02:46.5     	8.72  	73.2    	8.89
02:47.5     	8.89  	72.1    	8.88
02:48.4     	9.04  	71.3    	8.88
02:49.2     	9.13  	70.9    	8.88
02:50.1     	9.20  	70.5    	8.88
02:51.0     	9.14  	70.9    	8.89
02:51.9     	9.06  	71.5    	8.89
02:52.8     	8.98  	72.0    	8.89
02:53.7     	8.94  	72.2    	8.89
02:54.5     	8.93  	72.2    	8.90
02:55.4     	8.91  	72.3    	8.90
02:56.4     	8.89  	72.3    	8.90
02:57.3     	8.83  	72.8    	8.89
02:58.2     	8.76  	73.0    	8.89
02:59.1     	8.67  	73.7    	8.89
03:00.0     	8.60  	74.1    	8.88
03:00.9     	8.50  	74.7    	8.88
03:01.8     	8.37  	75.4    	8.87
03:02.6     	8.34  	75.5    	8.86
03:03.5     	8.27  	76.0    	8.85
03:04.4     	8.35  	75.5    	8.84
03:05.3     	8.39  	75.1    	8.83
03:06.2     	8.44  	74.7    	8.82
03:07.1     	8.49  	74.4    	8.81
03:08.1     	8.50  	74.3    	8.80
03:09.0     	8.52  	74.1    	8.79
03:09.9     	8.53  	74.0    	8.78
03:10.7     	8.60  	73.6    	8.78
03:11.6     	8.64  	73.4    	8.77
03:12.5     	8.66  	73.2    	8.77
03:13.4     	8.67  	73.2    	8.76
03:14.3     	8.68  	73.1    	8.76
03:15.2     	8.67  	73.2    	8.75
03:16.0     	8.65  	73.3    	8.75
03:17.0     	8.67  	73.2    	8.75
03:17.9     	8.65  	73.3    	8.74
03:18.8     	8.61  	73.6    	8.74
03:19.7     	8.59  	73.7    	8.73
03:20.6     	8.56  	73.9    	8.73
03:21.5     	8.58  	73.8    	8.72
03:22.4     	8.61  	73.6    	8.72
03:23.3     	8.58  	73.8    	8.71
03:24.1     	8.56  	74.0    	8.71
03:25.0     	8.51  	74.3    	8.71
03:25.9     	8.45  	74.6    	8.70
03:26.8     	8.43  	74.7    	8.69
03:27.7     	8.42  	74.7    	8.68
03:28.6     	8.42  	74.7    	8.68
03:29.6     	8.35  	75.1    	8.67
03:30.5     	8.31  	75.4    	8.66
03:31.4     	8.28  	75.5    	8.65
03:32.2     	8.25  	75.6    	8.64
03:33.1     	8.25  	75.6    	8.63
03:34.0     	8.25  	75.6    	8.62
03:34.9     	8.26  	75.5    	8.61
03:35.8     	8.26  	75.5    	8.61
03:36.7     	8.26  	75.5    	8.60
03:37.5     	8.26  	75.4    	8.59
03:38.4     	8.26  	75.5    	8.58
03:39.4     	8.26  	75.4    	8.57
03:40.2     	8.24  	75.5    	8.56
03:41.2     	8.22  	75.6    	8.55
03:42.1     	8.28  	75.2    	8.54
03:43.0     	8.41  	74.3    	8.54
03:43.9     	8.49  	73.8    	8.53
03:44.8     	8.54  	73.6    	8.53
03:45.6     	8.56  	73.4    	8.53
03:46.5     	8.58  	73.4    	8.53
03:47.4     	8.56  	73.6    	8.53
03:48.3     	8.55  	73.6    	8.52
03:49.2     	8.54  	73.6    	8.52
03:50.1     	8.60  	73.3    	8.53
03:51.0     	8.59  	73.3    	8.53
03:52.0     	8.56  	73.6    	8.52
03:52.9     	8.47  	74.2    	8.52
03:53.7     	8.38  	74.7    	8.52
03:54.6     	8.30  	75.1    	8.51
03:55.5     	8.24  	75.4    	8.50
03:56.4     	8.19  	75.7    	8.49
03:57.3     	8.10  	76.2    	8.47
03:58.2     	8.03  	76.6    	8.46
03:59.1     	7.95  	77.1    	8.44
04:00.0     	7.91  	77.2    	8.42
04:00.9     	7.87  	77.5    	8.41
04:01.7     	7.85  	77.7    	8.39
04:02.7     	7.86  	77.5    	8.37
04:03.6     	7.93  	76.9    	8.36
04:04.5     	8.02  	76.3    	8.36
04:05.4     	8.12  	75.5    	8.36
04:06.3     	8.21  	75.2    	8.35
04:07.1     	8.16  	75.6    	8.34
04:08.0     	8.13  	75.8    	8.33
04:08.9     	8.05  	76.2    	8.32
04:09.8     	8.02  	76.3    	8.31
04:10.7     	8.08  	76.0    	8.31
04:11.6     	7.83  	77.4    	8.30
04:12.5     	7.71  	78.2    	8.30
04:13.5     	7.79  	77.5    	8.29
04:14.4     	7.81  	77.4    	8.28
04:15.2     	7.84  	77.2    	8.26
04:16.1     	7.96  	76.4    	8.26
04:17.0     	8.04  	75.9    	8.25
04:17.9     	8.12  	75.4    	8.24
04:18.8     	8.14  	75.3    	8.23
04:19.7     	8.27  	74.5    	8.23
04:20.6     	8.38  	73.9    	8.22
04:21.5     	8.44  	73.7    	8.22
04:22.4     	8.43  	73.8    	8.22
04:23.2     	8.31  	74.5    	8.22
04:24.2     	8.21  	75.1    	8.22
04:25.1     	8.15  	75.4    	8.22
04:26.0     	8.26  	74.8    	8.22
04:26.9     	8.33  	74.4    	8.22
04:27.8     	8.26  	74.8    	8.22
04:28.7     	8.21  	75.1    	8.22
04:29.6     	8.37  	74.0    	8.22
04:30.5     	8.60  	72.8    	8.23
04:31.4     	8.70  	72.2    	8.23
04:32.2     	8.76  	72.0    	8.24
04:33.1     	8.74  	72.2    	8.25
04:34.0     	8.71  	72.4    	8.25
04:34.9     	8.72  	72.5    	8.26
04:35.9     	8.82  	72.0    	8.27
04:36.8     	8.82  	72.1    	8.28
04:37.6     	8.74  	72.6    	8.29
04:38.5     	8.72  	72.8    	8.30
04:39.4     	8.66  	73.2    	8.31
04:40.3     	8.67  	73.1    	8.32
04:41.2     	8.61  	73.5    	8.32
04:42.1     	8.62  	73.4    	8.33
04:43.0     	8.64  	73.3    	8.33
04:43.9     	8.63  	73.4    	8.34
04:44.8     	8.62  	73.5    	8.35
04:45.6     	8.58  	73.7    	8.35
04:46.6     	8.52  	74.1    	8.36
04:47.5     	8.47  	74.4    	8.36
04:48.4     	8.44  	74.6    	8.36
04:49.3     	8.42  	74.7    	8.37
04:50.2     	8.39  	74.9    	8.37
04:51.1     	8.33  	75.3    	8.37
04:52.0     	8.34  	75.2    	8.37
04:52.9     	8.41  	74.7    	8.37
04:53.7     	8.40  	74.7    	8.37
04:54.6     	8.37  	74.9    	8.37
04:55.5     	8.28  	75.5    	8.37
04:56.4     	8.20  	76.0    	8.37
04:57.4     	8.17  	76.3    	8.37
04:58.3     	8.23  	75.9    	8.37
04:59.1     	8.25  	75.8    	8.37
05:00.1     	8.38  	74.9    	8.36
05:01.0     	8.49  	74.1    	8.36
05:01.8     	8.56  	73.7    	8.36
05:02.7     	8.60  	73.5    	8.36
05:03.6     	8.59  	73.6    	8.37
05:04.5     	8.55  	73.9    	8.37
05:05.4     	8.50  	74.3    	8.37
05:06.3     	8.49  	74.4    	8.37
05:07.1     	8.48  	74.5    	8.37
05:08.1     	8.47  	74.6    	8.38
05:09.0     	8.46  	74.7    	8.38
05:09.9     	8.48  	74.6    	8.38
05:10.8     	8.47  	74.8    	8.38
05:11.7     	8.45  	75.0    	8.38
05:12.6     	8.44  	75.1    	8.38
05:13.5     	8.45  	75.0    	8.38
05:14.4     	8.43  	75.1    	8.38
05:15.2     	8.38  	75.5    	8.38
05:16.1     	8.38  	75.5    	8.38
05:17.0     	8.36  	75.6    	8.38
05:17.9     	8.41  	75.3    	8.38
05:18.8     	8.52  	74.5    	8.38
05:19.8     	8.59  	73.9    	8.38
05:20.6     	8.59  	73.9    	8.38
05:21.6     	8.58  	74.0    	8.38
05:22.5     	8.53  	74.4    	8.38
05:23.3     	8.47  	74.9    	8.39
05:24.2     	8.55  	74.3    	8.39
05:25.1     	8.64  	73.6    	8.39
05:26.0     	8.71  	73.1    	8.39
05:26.9     	8.78  	72.7    	8.38
05:27.8     	8.82  	72.4    	8.40
05:28.6     	8.83  	72.5    	8.40
05:29.5     	8.75  	73.0    	8.41
05:30.5     	8.69  	73.5    	8.41
05:31.4     	8.68  	73.6    	8.42
05:32.3     	8.70  	73.4    	8.42
05:33.2     	8.73  	73.1    	8.42
05:34.1     	8.75  	73.0    	8.43
05:35.0     	8.74  	73.0    	8.43
05:35.9     	8.72  	73.2    	8.44
05:36.7     	8.68  	73.4    	8.44
05:37.6     	8.65  	73.6    	8.45
05:38.5     	8.63  	73.8    	8.45
05:39.4     	8.59  	74.1    	8.45
05:40.3     	8.54  	74.5    	8.46
05:41.2     	8.52  	74.6    	8.46
05:42.2     	8.53  	74.5    	8.46
05:43.1     	8.58  	74.2    	8.46
05:44.0     	8.60  	74.0    	8.46
05:44.8     	8.61  	73.9    	8.46
05:45.7     	8.63  	73.8    	8.47
05:46.6     	8.60  	74.0    	8.47
05:47.5     	8.55  	74.3    	8.47
05:48.4     	8.56  	74.3    	8.47
05:49.3     	8.59  	74.1    	8.47
05:50.1     	8.60  	74.0    	8.47
05:51.0     	8.55  	74.4    	8.47
05:52.0     	8.48  	74.8    	8.48
05:52.9     	8.42  	75.2    	8.48
05:53.8     	8.38  	75.5    	8.48
05:54.7     	8.39  	75.5    	8.48
05:55.6     	8.38  	75.5    	8.48
05:56.5     	8.39  	75.5    	8.47
05:57.4     	8.41  	75.4    	8.47
05:58.2     	8.43  	75.3    	8.47
05:59.1     	8.45  	75.1    	8.47
06:00.0     	8.45  	75.1    	8.47
06:00.9     	8.45  	75.1    	8.47
06:01.8     	8.45  	75.0    	8.47
06:02.8     	8.49  	74.8    	8.47
06:03.7     	8.54  	74.6    	8.47
06:04.6     	8.56  	74.2    	8.47
06:05.5     	8.57  	74.1    	8.47
06:06.3     	8.56  	74.2    	8.47
06:07.2     	8.56  	74.2    	8.47
06:08.1     	8.55  	74.3    	8.47
06:09.0     	8.52  	74.5    	8.47
06:09.9     	8.47  	74.9    	8.47
06:10.8     	8.38  	75.6    	8.46
06:11.6     	8.30  	76.1    	8.46
06:12.6     	8.23  	76.5    	8.46
06:13.5     	8.19  	76.7    	8.46
06:14.5     	8.14  	76.9    	8.45
06:15.3     	8.12  	76.9    	8.45
06:16.2     	8.11  	76.9    	8.44
06:17.1     	8.13  	76.7    	8.44
06:18.0     	8.12  	76.7    	8.43
06:18.9     	8.12  	76.6    	8.43
06:19.8     	8.18  	76.3    	8.42
06:20.6     	8.22  	76.0    	8.41
06:21.5     	8.23  	75.9    	8.41
06:22.4     	8.24  	75.9    	8.40
06:23.4     	8.23  	75.9    	8.40
06:24.3     	8.21  	76.0    	8.39
06:25.2     	8.16  	76.2    	8.39
06:26.1     	8.13  	76.4    	8.38
06:27.0     	8.08  	76.7    	8.38
06:27.9     	8.00  	77.1    	8.37
06:28.7     	7.92  	77.6    	8.36
06:29.6     	7.89  	77.7    	8.35
06:30.5     	7.89  	77.7    	8.34
06:31.4     	7.86  	77.9    	8.33
06:32.3     	7.81  	78.2    	8.32
06:33.2     	7.63  	79.1    	8.31
06:34.0     	7.52  	79.7    	8.29
06:35.0     	7.50  	79.8    	8.28
06:36.0     	7.52  	79.6    	8.26
06:36.8     	7.55  	79.3    	8.25
06:37.7     	7.56  	79.4    	8.23
06:38.6     	7.65  	78.9    	8.22
06:39.5     	7.73  	78.4    	8.21
06:40.4     	7.85  	77.7    	8.19
06:41.3     	7.94  	77.2    	8.18
06:42.1     	8.02  	76.7    	8.17
06:43.0     	8.07  	76.4    	8.16
06:43.9     	8.08  	76.5    	8.15
06:44.9     	8.14  	76.1    	8.15
06:45.8     	8.18  	75.9    	8.14
06:46.7     	8.21  	75.7    	8.14
06:47.6     	8.24  	75.5    	8.14
06:48.5     	8.24  	75.6    	8.13
06:49.4     	8.21  	75.8    	8.13
06:50.2     	8.18  	76.0    	8.13
06:51.1     	8.17  	76.1    	8.13
06:52.0     	8.15  	76.3    	8.13
06:52.9     	8.14  	76.3    	8.12
06:53.8     	8.06  	76.8    	8.12
06:54.7     	7.97  	77.3    	8.12
06:55.6     	7.92  	77.7    	8.12
06:56.5     	7.87  	78.0    	8.11
06:57.4     	7.84  	78.2    	8.11
06:58.3     	7.83  	78.3    	8.11
06:59.2     	7.83  	78.3    	8.10
07:00.1     	7.82  	78.3    	8.10
07:01.0     	7.81  	78.4    	8.09
07:01.9     	7.83  	78.2    	8.08
07:02.8     	7.87  	77.9    	8.08
07:03.6     	7.84  	78.0    	8.07
07:04.5     	7.80  	78.3    	8.07
07:05.4     	7.79  	78.3    	8.06
07:06.4     	7.85  	78.0    	8.06
07:07.3     	7.79  	78.3    	8.05
07:08.2     	7.78  	78.4    	8.05
07:09.0     	7.72  	78.8    	8.04
07:10.0     	7.68  	79.1    	8.03
07:10.9     	7.65  	79.2    	8.03
07:11.7     	7.63  	79.2    	8.02
07:12.6     	7.59  	79.4    	8.01
07:13.5     	7.57  	79.4    	8.00
07:14.4     	7.54  	79.6    	7.99
07:15.3     	7.50  	79.8    	7.98
07:16.2     	7.48  	79.9    	7.97
07:17.1     	7.43  	80.2    	7.96
07:17.8     	7.38  	80.1    	7.96
07:18.0     	7.39  	80.6    	7.95
07:18.9     	7.36  	80.7    	7.94
07:19.8     	7.30  	81.0    	7.92
07:20.7     	7.32  	80.8    	7.91
07:21.6     	7.32  	80.8    	7.90
07:22.5     	7.35  	80.6    	7.89
07:23.4     	7.36  	80.5    	7.88
07:24.3     	7.35  	80.5    	7.86
07:25.1     	7.35  	80.5    	7.85
07:26.0     	7.32  	80.5    	7.84
07:26.9     	7.34  	80.4    	7.83
07:27.9     	7.34  	80.3    	7.82
07:28.8     	7.34  	80.3    	7.81
07:29.7     	7.36  	80.2    	7.80
07:30.6     	7.34  	80.3    	7.79
07:31.5     	7.35  	80.2    	7.78
07:32.4     	7.35  	80.2    	7.77
07:33.2     	7.34  	80.2    	7.76
07:34.1     	7.33  	80.2    	7.75
07:35.0     	7.31  	80.4    	7.74
07:35.9     	7.29  	80.6    	7.73
07:36.8     	7.28  	80.7    	7.72
07:37.7     	7.30  	80.5    	7.71
07:38.5     	7.35  	80.1    	7.70
07:39.6     	7.35  	80.1    	7.70
07:40.5     	7.47  	79.4    	7.69
07:41.3     	7.60  	78.6    	7.68
07:42.2     	7.56  	78.8    	7.67
07:43.1     	7.50  	79.1    	7.67
07:44.0     	7.43  	79.6    	7.66
07:44.9     	7.37  	80.0    	7.66
07:45.8     	7.35  	80.1    	7.65
07:46.6     	7.34  	80.2    	7.64
07:47.5     	7.34  	80.2    	7.64
07:48.4     	7.41  	79.8    	7.63
07:49.3     	7.47  	79.5    	7.62
07:50.3     	7.43  	79.7    	7.62
07:51.2     	7.35  	80.2    	7.61
07:52.1     	7.35  	80.1    	7.60
07:53.0     	7.32  	80.3    	7.60
07:53.9     	7.36  	80.0    	7.59
07:54.7     	7.36  	80.0    	7.59
07:55.6     	7.36  	80.0    	7.58
07:56.5     	7.39  	79.9    	7.57
07:57.4     	7.46  	79.5    	7.57
07:58.3     	7.52  	79.3    	7.56
07:59.2     	7.59  	78.9    	7.56
08:00.1     	7.71  	78.1    	7.56
08:01.0     	7.80  	77.6    	7.56
08:02.0     	7.84  	77.3    	7.56
08:02.9     	7.88  	77.1    	7.56
08:03.7     	7.78  	77.8    	7.56
08:04.6     	7.60  	78.9    	7.56
08:05.5     	7.65  	78.6    	7.56
08:06.4     	7.67  	78.5    	7.56
08:07.3     	7.61  	78.9    	7.56
08:08.2     	7.52  	79.4    	7.56
08:09.1     	7.52  	79.4    	7.56
08:10.0     	7.54  	79.2    	7.56
08:10.9     	7.55  	79.1    	7.56
08:11.7     	7.53  	79.2    	7.56
08:12.7     	7.48  	79.5    	7.56
08:13.6     	7.46  	79.6    	7.55
08:14.5     	7.55  	79.1    	7.55
08:15.4     	7.61  	79.0    	7.55
08:16.3     	7.63  	78.8    	7.55
08:17.1     	7.64  	78.8    	7.55
08:18.0     	7.70  	78.4    	7.55
08:19.0     	7.78  	77.9    	7.55
08:19.8     	7.78  	78.1    	7.56
08:20.7     	7.84  	77.6    	7.56
08:21.6     	7.93  	77.0    	7.57
08:22.5     	8.00  	76.6    	7.57
08:23.5     	8.03  	76.5    	7.58
08:24.4     	8.04  	76.5    	7.59
08:25.2     	8.05  	76.4    	7.59
08:26.1     	8.08  	76.3    	7.60
08:27.0     	8.09  	76.3    	7.61
08:27.9     	8.09  	76.3    	7.62
08:28.8     	8.09  	76.3    	7.63
08:29.7     	8.09  	76.3    	7.64
08:30.6     	8.06  	76.5    	7.65
08:31.5     	8.06  	76.5    	7.65
08:32.4     	8.03  	76.8    	7.66
08:33.2     	8.00  	77.1    	7.67
08:34.2     	7.96  	77.5    	7.68
08:35.1     	7.91  	77.9    	7.68
08:36.0     	7.85  	78.1    	7.69
08:36.9     	7.96  	77.2    	7.69
08:37.8     	7.97  	77.1    	7.70
08:38.6     	7.98  	76.9    	7.70
08:39.5     	8.16  	75.8    	7.71
08:40.4     	8.27  	75.1    	7.72
08:41.3     	8.28  	75.1    	7.74
08:42.2     	8.21  	75.7    	7.75
08:43.1     	8.12  	76.2    	7.76
08:44.0     	8.17  	75.9    	7.77
08:45.0     	8.25  	75.4    	7.78
08:45.9     	8.33  	75.0    	7.79
08:46.7     	8.51  	73.9    	7.80
08:47.6     	8.70  	72.8    	7.82
08:48.5     	8.79  	72.3    	7.84
08:49.4     	8.78  	72.5    	7.86
08:50.3     	8.66  	73.2    	7.88
08:51.2     	8.53  	74.1    	7.90
08:52.0     	8.47  	74.5    	7.91
08:52.9     	8.50  	74.3    	7.93
08:53.9     	8.51  	74.2    	7.94
08:54.7     	8.52  	74.2    	7.96
08:55.7     	8.41  	74.8    	7.97
08:56.6     	8.29  	75.5    	7.98
08:57.5     	8.36  	75.1    	7.99
08:58.4     	8.41  	74.9    	8.00
08:59.3     	8.41  	74.9    	8.01
09:00.1     	8.45  	74.7    	8.02
09:01.0     	8.44  	74.7    	8.03
09:01.9     	8.38  	75.1    	8.04
09:02.8     	8.42  	74.8    	8.06
09:03.7     	8.45  	74.6    	8.06
09:04.6     	8.45  	74.7    	8.07
09:05.5     	8.42  	74.9    	8.08
09:06.5     	8.41  	75.0    	8.09
09:07.4     	8.39  	75.0    	8.10
09:08.2     	8.37  	75.2    	8.10
09:09.1     	8.27  	75.7    	8.11
09:10.0     	8.24  	75.9    	8.11
09:10.9     	8.17  	76.3    	8.12
09:11.8     	8.18  	76.3    	8.12
09:12.7     	8.23  	76.0    	8.12
09:13.6     	8.30  	75.5    	8.13
09:14.5     	8.32  	75.4    	8.13
09:15.4     	8.35  	75.2    	8.13
09:16.2     	8.38  	75.1    	8.13
09:17.2     	8.42  	74.9    	8.14
09:18.1     	8.44  	74.7    	8.14
09:19.0     	8.44  	74.7    	8.14
09:19.9     	8.44  	74.7    	8.15
09:20.8     	8.44  	74.7    	8.15
09:21.6     	8.44  	74.7    	8.16
09:22.5     	8.42  	74.9    	8.16
09:23.4     	8.38  	75.1    	8.16
09:24.3     	8.32  	75.4    	8.17
09:25.2     	8.30  	75.6    	8.17
09:26.1     	8.37  	75.1    	8.17
09:27.0     	8.39  	75.1    	8.17
09:28.0     	8.39  	75.1    	8.18
09:28.9     	8.38  	75.2    	8.18
09:29.7     	8.34  	75.4    	8.18
09:30.6     	8.26  	76.0    	8.19
09:31.5     	8.17  	76.5    	8.19
09:32.4     	8.11  	76.8    	8.17
09:33.3     	8.04  	77.1    	8.19
09:34.2     	8.11  	76.7    	8.18
09:35.0     	8.22  	76.3    	8.18
09:35.5     	8.32  	76.3    	8.18
09:36.0     	8.23  	75.8    	8.18
09:36.9     	8.25  	75.8    	8.18
09:37.8     	8.20  	76.1    	8.18
09:38.7     	8.18  	76.2    	8.18
09:39.6     	8.24  	75.8    	8.18
09:40.5     	8.38  	74.8    	8.18
09:41.4     	8.57  	73.7    	8.18
09:42.3     	8.69  	73.0    	8.19
09:43.1     	8.80  	72.4    	8.20
09:44.0     	8.82  	72.3    	8.21
09:44.9     	8.76  	72.8    	8.22
09:45.8     	8.71  	73.1    	8.23
09:46.7     	8.76  	72.8    	8.24
09:47.6     	8.87  	72.1    	8.25
09:48.6     	9.01  	71.3    	8.26
09:49.5     	9.09  	70.9    	8.28
09:50.4     	9.11  	70.9    	8.30
09:51.3     	9.12  	70.9    	8.31
09:52.1     	9.15  	70.8    	8.33
