Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
29:55.9     	3.48  	85.4    	3.70
29:56.8     	3.48  	85.3    	3.69
29:57.7     	3.47  	85.1    	3.67
29:58.7     	3.48  	84.8    	3.65
29:59.6     	3.46  	84.6    	3.64
30:00.5     	3.45  	84.6    	3.62
30:01.4     	3.43  	84.5    	3.61
30:02.3     	3.41  	84.4    	3.59
30:03.2     	3.39  	84.4    	3.58
30:04.0     	3.37  	84.4    	3.56
30:04.9     	3.35  	84.4    	3.54
30:05.8     	3.32  	84.5    	3.53
30:06.7     	3.29  	84.6    	3.51
30:07.6     	3.26  	84.7    	3.50
30:08.5     	3.23  	84.8    	3.47
30:09.4     	3.19  	85.0    	3.46
30:10.3     	3.15  	85.3    	3.44
30:11.2     	3.11  	85.4    	3.42
30:12.1     	3.07  	85.6    	3.39
30:13.0     	3.03  	85.7    	3.37
30:13.9     	3.00  	85.9    	3.35
30:14.8     	2.96  	86.1    	3.33
30:15.7     	2.93  	86.2    	3.30
30:16.6     	2.90  	86.1    	3.27
30:17.5     	2.88  	86.1    	3.25
30:18.4     	2.86  	86.1    	3.23
30:19.3     	2.82  	86.3    	3.20
30:20.1     	2.78  	86.4    	3.17
30:21.0     	2.75  	86.6    	3.15
30:21.9     	2.72  	86.7    	3.12
30:22.8     	2.68  	86.8    	3.10
30:23.7     	2.65  	86.9    	3.07
30:24.6     	2.62  	87.1    	3.03
30:25.5     	2.57  	87.2    	3.00
30:26.4     	2.52  	87.5    	2.97
30:27.4     	2.47  	87.7    	2.94
30:28.2     	2.43  	87.5    	2.91
30:29.2     	2.43  	87.2    	2.87
30:30.0     	2.41  	87.1    	2.84
30:30.9     	2.38  	87.0    	2.80
30:31.8     	2.35  	87.0    	2.77
30:32.7     	2.31  	87.1    	2.73
30:33.6     	2.27  	87.3    	2.69
30:34.5     	2.23  	87.3    	2.66
30:35.4     	2.20  	87.4    	2.63
30:36.2     	2.17  	87.5    	2.60
30:37.2     	2.14  	87.5    	2.58
30:38.1     	2.12  	87.5    	2.55
30:38.9     	2.09  	87.6    	2.52
30:39.8     	2.06  	87.7    	2.49
30:40.7     	2.03  	87.8    	2.46
30:41.7     	2.00  	87.8    	2.44
30:42.6     	1.98  	87.9    	2.41
30:43.5     	1.95  	87.9    	2.38
30:44.4     	1.92  	87.9    	2.35
30:45.3     	1.89  	88.0    	2.31
30:46.2     	1.86  	88.0    	2.28
30:47.0     	1.83  	88.0    	2.25
30:47.9     	1.80  	87.9    	2.21
30:48.8     	1.76  	88.0    	2.18
30:49.7     	1.73  	88.0    	2.15
30:50.6     	1.70  	88.0    	2.12
30:51.5     	1.67  	88.0    	2.08
30:52.4     	1.63  	88.0    	2.05
30:53.3     	1.60  	87.9    	2.02
30:54.2     	1.58  	87.5    	1.98
30:55.1     	1.56  	86.8    	1.94
30:56.0     	1.55  	86.2    	1.92
30:56.9     	1.55  	85.1    	1.89
30:57.8     	1.57  	84.1    	1.87
30:58.7     	1.61  	83.1    	1.84
30:59.6     	1.69  	81.9    	1.83
31:00.5     	1.74  	80.6    	1.81
31:01.4     	1.80  	79.3    	1.80
31:02.3     	1.84  	78.4    	1.80
31:03.1     	1.87  	77.6    	1.80
31:04.0     	1.92  	75.9    	1.80
31:05.0     	1.98  	73.7    	1.80
31:05.8     	2.08  	71.0    	1.81
31:06.7     	2.20  	66.6    	1.83
31:07.6     	2.39  	60.6    	1.85
31:08.5     	2.56  	55.9    	1.88
31:09.4     	2.69  	51.7    	1.91
31:10.4     	2.77  	48.8    	1.94
31:11.3     	2.83  	46.3    	1.98
31:12.2     	2.86  	43.9    	2.03
31:13.1     	2.88  	41.9    	2.08
31:13.9     	2.89  	40.4    	2.12
31:14.8     	2.87  	39.1    	2.16
31:15.7     	2.86  	37.9    	2.20
31:16.6     	2.83  	37.2    	2.24
31:17.5     	2.81  	36.5    	2.27
31:18.4     	2.79  	35.6    	2.30
31:19.3     	2.78  	34.8    	2.33
31:20.2     	2.77  	34.2    	2.36
31:21.1     	2.75  	33.5    	2.38
31:21.9     	2.73  	32.6    	2.40
31:22.8     	2.70  	32.2    	2.42
31:23.8     	2.67  	32.1    	2.43
31:24.7     	2.63  	31.8    	2.45
31:25.6     	2.59  	31.5    	2.45
31:26.5     	2.57  	31.0    	2.46
31:27.4     	2.57  	29.7    	2.47
31:28.3     	2.56  	29.3    	2.47
31:29.2     	2.53  	29.4    	2.47
31:30.0     	2.50  	29.2    	2.47
31:30.9     	2.48  	28.2    	2.47
31:31.8     	2.46  	27.6    	2.46
31:32.7     	2.44  	27.1    	2.46
31:33.6     	2.42  	26.6    	2.46
31:34.5     	2.40  	26.2    	2.44
31:35.4     	2.38  	25.7    	2.44
31:36.3     	2.38  	24.4    	2.44
31:37.2     	2.42  	21.8    	2.43
31:38.0     	2.45  	20.1    	2.43
31:39.0     	2.49  	17.8    	2.43
31:40.0     	2.53  	16.3    	2.42
31:40.8     	2.56  	15.1    	2.43
31:41.7     	2.57  	14.0    	2.43
31:42.6     	2.59  	13.2    	2.43
31:43.5     	2.58  	12.4    	2.43
31:44.4     	2.60  	11.3    	2.44
31:45.3     	2.64  	9.8     	2.44
31:46.2     	2.70  	8.4     	2.46
31:47.1     	2.77  	7.2     	2.47
31:48.0     	2.82  	6.2     	2.48
31:48.8     	2.88  	5.0     	2.50
31:49.7     	2.95  	3.9     	2.52
31:50.6     	3.01  	2.9     	2.54
31:51.5     	3.07  	2.4     	2.56
31:52.4     	3.10  	1.9     	2.58
31:53.3     	3.14  	1.3     	2.60
31:54.3     	3.16  	0.7     	2.63
31:55.2     	3.18  	1.0     	2.66
31:56.1     	3.19  	1.0     	2.69
31:56.9     	3.19  	1.0     	2.71
31:57.8     	3.21  	1.0     	2.74
31:58.8     	3.22  	1.0     	2.77
31:59.6     	3.22  	1.0     	2.79
32:00.5     	3.22  	1.0     	2.81
32:01.4     	3.20  	1.0     	2.83
32:02.3     	3.18  	1.0     	2.85
32:03.2     	3.16  	1.0     	2.86
32:04.1     	3.14  	1.0     	2.88
32:04.9     	3.12  	1.0     	2.89
32:05.9     	3.09  	1.0     	2.90
32:06.8     	3.07  	1.0     	2.91
32:07.6     	3.05  	1.0     	2.91
32:08.6     	3.03  	1.0     	2.92
32:09.5     	3.00  	1.0     	2.92
32:10.4     	2.96  	1.0     	2.92
32:11.3     	2.93  	1.0     	2.91
32:12.2     	2.90  	1.0     	2.92
32:13.0     	2.87  	1.0     	2.91
32:14.0     	2.84  	1.0     	2.90
32:14.9     	2.81  	1.0     	2.90
32:15.7     	2.79  	1.0     	2.89
32:16.6     	2.76  	1.0     	2.89
32:17.5     	2.75  	1.0     	2.88
32:18.4     	2.73  	1.0     	2.87
32:19.3     	2.72  	1.0     	2.86
32:20.2     	2.71  	1.0     	2.85
32:21.1     	2.70  	1.0     	2.84
32:22.1     	2.68  	1.0     	2.83
32:23.0     	2.66  	1.0     	2.82
32:23.8     	2.64  	1.0     	2.80
32:24.7     	2.61  	1.0     	2.79
32:25.6     	2.58  	1.0     	2.77
32:26.5     	2.55  	1.0     	2.76
32:27.4     	2.51  	1.0     	2.74
32:28.3     	2.48  	1.0     	2.72
32:29.2     	2.46  	1.0     	2.70
32:30.1     	2.44  	1.0     	2.68
32:31.0     	2.41  	1.0     	2.66
32:31.8     	2.38  	1.0     	2.64
32:32.7     	2.36  	1.0     	2.62
32:33.6     	2.34  	1.0     	2.59
32:34.5     	2.33  	1.0     	2.58
32:35.4     	2.31  	1.0     	2.56
32:36.3     	2.31  	1.0     	2.54
32:37.3     	2.30  	1.0     	2.53
32:38.2     	2.30  	1.0     	2.51
32:39.1     	2.30  	1.0     	2.49
32:39.9     	2.30  	1.0     	2.47
32:40.8     	2.31  	1.0     	2.46
32:41.8     	2.31  	1.0     	2.44
32:42.6     	2.31  	1.0     	2.43
32:43.5     	2.31  	1.0     	2.42
32:44.4     	2.32  	1.0     	2.40
32:45.3     	2.34  	1.0     	2.39
32:46.2     	2.36  	1.0     	2.39
32:47.1     	2.38  	1.0     	2.38
32:48.0     	2.40  	1.0     	2.38
32:48.9     	2.40  	1.0     	2.37
32:49.8     	2.41  	1.0     	2.37
32:50.6     	2.40  	1.0     	2.37
32:51.6     	2.41  	1.0     	2.36
32:52.5     	2.41  	1.0     	2.36
32:53.4     	2.43  	1.0     	2.36
32:54.3     	2.45  	1.0     	2.36
32:55.2     	2.48  	1.0     	2.37
32:56.1     	2.50  	1.0     	2.37
32:57.0     	2.52  	1.0     	2.38
32:57.9     	2.53  	1.0     	2.38
32:58.7     	2.54  	1.0     	2.39
32:59.6     	2.53  	1.0     	2.39
33:00.5     	2.51  	1.0     	2.39
33:01.4     	2.50  	1.0     	2.40
33:02.3     	2.48  	1.0     	2.40
33:03.2     	2.48  	1.0     	2.40
33:04.1     	2.48  	1.0     	2.40
33:05.0     	2.48  	1.0     	2.40
33:06.0     	2.48  	1.0     	2.40
33:06.8     	2.49  	1.0     	2.41
33:07.7     	2.50  	1.0     	2.41
33:08.6     	2.50  	1.0     	2.41
33:09.5     	2.50  	1.0     	2.41
33:10.4     	2.51  	1.0     	2.41
33:11.3     	2.51  	1.0     	2.41
33:12.2     	2.51  	1.0     	2.42
33:13.1     	2.52  	1.0     	2.42
33:14.0     	2.53  	1.0     	2.42
33:14.9     	2.55  	1.0     	2.43
33:15.8     	2.57  	1.0     	2.43
33:16.7     	2.58  	1.0     	2.43
33:17.6     	2.59  	1.0     	2.44
33:18.4     	2.59  	1.0     	2.44
33:19.4     	2.58  	1.0     	2.45
33:20.3     	2.56  	1.0     	2.45
33:21.2     	2.54  	1.0     	2.45
33:22.1     	2.52  	1.0     	2.45
33:23.0     	2.49  	1.1     	2.45
33:23.9     	2.47  	1.1     	2.45
33:24.8     	2.44  	1.2     	2.45
33:25.7     	2.41  	1.3     	2.44
33:26.5     	2.37  	1.4     	2.43
33:27.4     	2.33  	1.3     	2.42
33:28.3     	2.30  	1.2     	2.41
33:29.2     	2.28  	1.1     	2.40
33:30.1     	2.27  	1.0     	2.39
33:31.0     	2.26  	1.0     	2.38
33:31.9     	2.26  	1.0     	2.37
33:32.8     	2.26  	1.0     	2.37
33:33.8     	2.25  	1.0     	2.36
33:34.6     	2.25  	1.0     	2.35
33:35.5     	2.24  	1.0     	2.34
33:36.4     	2.24  	1.0     	2.33
33:37.3     	2.23  	1.0     	2.32
33:38.2     	2.23  	1.0     	2.32
33:39.1     	2.22  	1.0     	2.31
33:40.0     	2.21  	1.0     	2.30
33:40.9     	2.21  	2.1     	2.29
33:41.8     	2.21  	3.4     	2.28
33:42.6     	2.19  	4.6     	2.27
33:43.5     	2.18  	5.5     	2.27
33:44.4     	2.16  	6.2     	2.26
33:45.3     	2.13  	6.9     	2.25
33:46.2     	2.11  	7.7     	2.24
33:47.1     	2.09  	8.7     	2.23
33:48.0     	2.06  	10.2    	2.22
33:49.0     	2.03  	12.0    	2.21
33:49.9     	2.00  	13.7    	2.19
33:50.7     	1.97  	15.0    	2.18
33:51.6     	1.93  	16.0    	2.16
33:52.6     	1.89  	16.7    	2.14
33:53.4     	1.86  	17.2    	2.12
33:54.3     	1.83  	17.7    	2.10
33:55.2     	1.80  	18.3    	2.08
33:56.1     	1.77  	18.7    	2.06
33:57.0     	1.75  	19.0    	2.04
33:57.9     	1.72  	19.3    	2.02
33:58.7     	1.70  	19.8    	2.00
33:59.6     	1.68  	20.6    	1.98
34:00.5     	1.66  	21.6    	1.96
34:01.4     	1.63  	22.6    	1.93
34:02.4     	1.60  	23.2    	1.91
34:03.3     	1.58  	23.7    	1.89
34:04.2     	1.57  	24.1    	1.87
34:05.1     	1.55  	24.3    	1.84
34:06.0     	1.54  	24.5    	1.82
34:06.8     	1.52  	24.7    	1.80
34:07.8     	1.51  	24.9    	1.79
34:08.6     	1.51  	25.0    	1.77
34:09.5     	1.51  	25.2    	1.75
34:10.4     	1.53  	25.1    	1.73
34:11.3     	1.55  	25.1    	1.72
34:12.2     	1.56  	25.1    	1.70
34:13.1     	1.55  	25.1    	1.69
34:14.0     	1.55  	25.1    	1.68
34:14.8     	1.54  	25.1    	1.66
34:15.8     	1.52  	25.1    	1.65
34:16.8     	1.51  	24.9    	1.64
34:17.6     	1.49  	24.7    	1.63
34:18.5     	1.48  	24.5    	1.61
34:19.4     	1.47  	24.4    	1.60
34:20.3     	1.46  	24.3    	1.59
34:21.2     	1.45  	24.2    	1.59
34:22.1     	1.45  	24.1    	1.58
34:22.9     	1.45  	24.0    	1.57
34:23.9     	1.44  	24.0    	1.56
34:24.8     	1.44  	23.9    	1.55
34:25.6     	1.44  	23.8    	1.54
34:26.5     	1.44  	23.8    	1.53
34:27.4     	1.44  	23.7    	1.52
34:28.3     	1.44  	23.7    	1.52
34:29.3     	1.44  	23.8    	1.51
34:30.2     	1.45  	23.9    	1.50
34:31.1     	1.44  	24.0    	1.50
34:32.0     	1.44  	24.1    	1.49
34:32.9     	1.44  	24.1    	1.48
34:33.7     	1.42  	24.1    	1.48
34:34.6     	1.41  	23.9    	1.47
34:35.5     	1.40  	23.9    	1.46
34:36.4     	1.39  	23.9    	1.45
34:37.3     	1.38  	23.9    	1.45
34:38.2     	1.36  	23.9    	1.44
34:39.1     	1.35  	23.8    	1.43
34:40.0     	1.33  	23.7    	1.42
34:40.9     	1.31  	23.7    	1.41
34:41.7     	1.29  	23.6    	1.40
34:42.6     	1.28  	23.6    	1.39
34:43.6     	1.26  	23.5    	1.38
34:44.5     	1.24  	23.5    	1.37
34:45.4     	1.21  	23.6    	1.35
34:46.3     	1.18  	23.6    	1.34
34:47.2     	1.15  	23.6    	1.32
34:48.1     	1.13  	23.6    	1.30
34:49.0     	1.11  	23.6    	1.29
34:49.8     	1.09  	23.7    	1.28
34:50.7     	1.08  	23.7    	1.26
34:51.6     	1.08  	23.7    	1.25
34:52.5     	1.07  	23.7    	1.24
34:53.4     	1.07  	23.8    	1.23
34:54.3     	1.06  	23.7    	1.22
34:55.2     	1.06  	23.7    	1.20
34:56.1     	1.05  	23.6    	1.19
34:57.0     	1.04  	23.6    	1.18
34:58.0     	1.03  	23.6    	1.17
34:58.8     	1.01  	23.7    	1.16
34:59.8     	1.00  	23.7    	1.15
35:00.6     	0.99  	23.8    	1.14
35:01.5     	0.98  	23.8    	1.13
35:02.4     	0.97  	23.8    	1.12
35:03.3     	0.97  	23.8    	1.11
35:04.2     	0.97  	23.8    	1.10
35:05.1     	0.97  	23.8    	1.09
35:05.9     	0.97  	23.8    	1.08
35:06.8     	0.98  	23.8    	1.08
35:07.8     	0.97  	23.8    	1.07
35:08.6     	0.97  	23.9    	1.06
35:09.6     	0.97  	23.9    	1.05
35:10.5     	0.96  	23.9    	1.04
35:11.4     	0.95  	24.0    	1.03
35:12.3     	0.94  	24.1    	1.03
35:13.2     	0.93  	24.2    	1.02
35:14.0     	0.91  	24.4    	1.01
35:14.9     	0.90  	24.6    	1.00
35:15.9     	0.90  	24.7    	0.99
35:16.7     	0.90  	24.8    	0.98
35:17.6     	0.90  	24.8    	0.98
35:18.5     	0.90  	24.9    	0.97
35:19.4     	0.89  	25.0    	0.96
35:20.3     	0.89  	25.0    	0.96
35:21.2     	0.89  	25.1    	0.95
35:22.1     	0.89  	25.2    	0.94
35:23.0     	0.88  	25.3    	0.94
35:24.0     	0.87  	25.4    	0.93
35:24.8     	0.87  	25.4    	0.92
35:25.7     	0.87  	25.5    	0.92
35:26.6     	0.87  	25.5    	0.91
35:27.5     	0.87  	25.6    	0.90
35:28.4     	0.88  	25.6    	0.90
35:29.3     	0.90  	25.6    	0.90
35:30.2     	0.91  	25.5    	0.89
35:31.1     	0.91  	25.5    	0.89
35:32.0     	0.92  	25.5    	0.89
35:32.8     	0.91  	25.5    	0.89
35:33.7     	0.91  	25.5    	0.88
35:34.6     	0.91  	25.5    	0.88
35:35.5     	0.91  	25.4    	0.88
35:36.4     	0.94  	24.9    	0.88
35:37.3     	0.99  	23.9    	0.89
35:38.3     	1.04  	22.9    	0.89
35:39.2     	1.09  	21.9    	0.89
35:40.1     	1.15  	21.1    	0.90
35:40.9     	1.18  	20.3    	0.91
35:41.8     	1.22  	19.5    	0.91
35:42.7     	1.26  	18.8    	0.92
35:43.6     	1.30  	18.1    	0.94
35:44.5     	1.33  	18.0    	0.95
35:45.4     	1.35  	18.0    	0.97
35:46.3     	1.36  	18.7    	0.99
35:47.2     	1.38  	19.5    	1.01
35:48.1     	1.39  	20.3    	1.03
35:48.9     	1.40  	20.8    	1.05
35:49.9     	1.42  	21.0    	1.07
35:50.8     	1.47  	21.0    	1.09
35:51.6     	1.53  	20.8    	1.11
35:52.5     	1.59  	20.4    	1.13
35:53.5     	1.65  	20.1    	1.15
35:54.4     	1.69  	20.0    	1.17
35:55.3     	1.71  	20.1    	1.20
35:56.2     	1.73  	20.2    	1.22
35:57.1     	1.74  	20.3    	1.24
35:58.0     	1.74  	20.5    	1.27
35:58.9     	1.74  	20.9    	1.29
35:59.7     	1.74  	21.4    	1.31
36:00.6     	1.74  	22.1    	1.33
36:01.5     	1.75  	22.9    	1.35
36:02.4     	1.74  	23.5    	1.36
36:03.3     	1.73  	24.1    	1.38
36:04.2     	1.73  	25.0    	1.39
36:05.1     	1.71  	25.9    	1.41
36:06.0     	1.70  	27.2    	1.42
36:06.9     	1.69  	27.4    	1.43
36:07.8     	1.68  	27.5    	1.44
36:08.7     	1.66  	27.6    	1.45
36:09.6     	1.65  	27.6    	1.46
36:10.5     	1.63  	27.6    	1.47
36:11.4     	1.61  	27.7    	1.47
36:12.3     	1.59  	27.8    	1.48
36:13.2     	1.56  	27.9    	1.48
36:14.1     	1.52  	28.1    	1.48
36:15.0     	1.48  	28.2    	1.48
36:15.8     	1.45  	28.4    	1.47
36:16.7     	1.41  	28.5    	1.47
36:17.7     	1.37  	28.5    	1.47
36:18.5     	1.34  	28.6    	1.46
36:19.4     	1.31  	28.7    	1.45
36:20.3     	1.28  	28.8    	1.44
36:21.2     	1.25  	28.8    	1.43
36:22.2     	1.23  	28.8    	1.42
36:23.1     	1.20  	28.8    	1.41
36:23.9     	1.16  	28.9    	1.39
36:24.9     	1.14  	28.9    	1.38
36:25.8     	1.10  	28.9    	1.36
36:26.6     	1.07  	28.9    	1.34
36:27.5     	1.05  	28.9    	1.33
36:28.4     	1.02  	28.9    	1.31
36:29.3     	0.99  	29.0    	1.29
36:30.2     	0.95  	29.0    	1.27
36:31.1     	0.91  	29.0    	1.25
36:32.0     	0.86  	29.0    	1.23
36:32.9     	0.82  	28.9    	1.20
36:33.8     	0.80  	28.9    	1.17
36:34.7     	0.77  	28.8    	1.15
36:35.6     	0.75  	28.8    	1.12
36:36.5     	0.73  	28.8    	1.10
36:37.4     	0.70  	28.8    	1.08
36:38.3     	0.68  	29.0    	1.05
36:39.2     	0.65  	29.2    	1.02
36:40.1     	0.62  	29.4    	1.00
36:41.0     	0.58  	29.6    	0.97
36:41.9     	0.56  	29.7    	0.95
36:42.8     	0.53  	29.8    	0.93
36:43.6     	0.52  	29.8    	0.90
36:44.5     	0.51  	29.8    	0.88
36:45.4     	0.50  	29.8    	0.85
36:46.3     	0.50  	29.8    	0.83
36:47.2     	0.50  	29.7    	0.81
36:48.1     	0.49  	29.7    	0.78
36:49.0     	0.48  	29.5    	0.76
36:50.0     	0.48  	29.3    	0.75
36:50.9     	0.48  	28.8    	0.73
36:51.7     	0.48  	28.4    	0.72
36:52.6     	0.49  	28.1    	0.70
36:53.6     	0.50  	27.9    	0.69
36:54.4     	0.51  	28.3    	0.68
36:55.3     	0.51  	29.0    	0.66
36:56.2     	0.50  	29.6    	0.65
36:57.1     	0.49  	30.1    	0.64
36:58.0     	0.49  	30.4    	0.63
36:58.9     	0.50  	30.5    	0.62
36:59.8     	0.49  	30.5    	0.61
37:00.7     	0.49  	30.5    	0.60
37:01.6     	0.48  	30.4    	0.59
37:02.4     	0.46  	30.4    	0.58
37:03.3     	0.44  	30.5    	0.56
37:04.2     	0.41  	30.8    	0.55
37:05.2     	0.38  	31.1    	0.54
37:06.1     	0.35  	31.4    	0.52
37:07.0     	0.32  	31.6    	0.51
37:07.8     	0.29  	31.7    	0.49
37:08.8     	0.26  	31.8    	0.47
37:09.7     	0.23  	31.8    	0.46
37:10.5     	0.20  	31.8    	0.45
37:11.4     	0.18  	31.8    	0.43
37:12.3     	0.15  	31.7    	0.41
37:13.2     	0.12  	31.6    	0.40
37:14.1     	0.10  	31.5    	0.39
37:15.0     	0.07  	31.5    	0.36
37:15.8     	0.04  	31.4    	0.35
37:16.8     	0.01  	31.3    	0.33
37:17.7     	-0.02 	31.1    	0.30
37:18.6     	-0.05 	31.1    	0.28
37:19.5     	-0.08 	31.0    	0.26
37:20.4     	-0.12 	30.9    	0.24
37:21.3     	-0.14 	30.7    	0.21
37:22.2     	-0.17 	30.2    	0.18
37:23.1     	-0.20 	29.3    	0.16
37:24.0     	-0.22 	28.2    	0.13
37:24.9     	-0.25 	27.6    	0.11
37:25.8     	-0.27 	27.1    	0.09
37:26.6     	-0.30 	26.7    	0.06
37:27.5     	-0.33 	26.4    	0.03
37:28.4     	-0.37 	26.0    	0.01
37:29.3     	-0.42 	25.7    	-0.02
37:30.2     	-0.47 	25.6    	-0.05
37:31.1     	-0.50 	25.0    	-0.08
37:32.0     	-0.54 	24.5    	-0.11
37:33.0     	-0.57 	24.4    	-0.14
37:33.9     	-0.61 	24.3    	-0.17
37:34.7     	-0.63 	24.5    	-0.20
37:35.6     	-0.67 	24.4    	-0.22
37:36.5     	-0.69 	24.2    	-0.24
37:37.4     	-0.72 	24.0    	-0.27
37:38.3     	-0.75 	23.9    	-0.30
37:39.2     	-0.77 	23.6    	-0.33
37:40.1     	-0.79 	23.5    	-0.36
37:41.0     	-0.83 	23.4    	-0.38
37:41.9     	-0.86 	23.8    	-0.41
37:42.7     	-0.90 	23.8    	-0.44
37:43.6     	-0.93 	24.3    	-0.46
37:44.5     	-0.96 	24.7    	-0.49
37:45.4     	-0.97 	24.8    	-0.52
37:46.4     	-0.99 	24.8    	-0.55
37:47.3     	-1.02 	24.9    	-0.58
37:48.2     	-1.05 	25.3    	-0.61
37:49.1     	-1.07 	25.9    	-0.64
37:50.0     	-1.09 	26.6    	-0.66
37:50.8     	-1.12 	27.2    	-0.69
37:51.8     	-1.16 	27.8    	-0.72
37:52.7     	-1.20 	28.3    	-0.74
37:53.5     	-1.23 	28.5    	-0.77
37:54.4     	-1.26 	28.5    	-0.80
37:55.3     	-1.29 	28.5    	-0.83
37:56.2     	-1.32 	28.4    	-0.85
37:57.1     	-1.35 	28.4    	-0.89
37:58.0     	-1.38 	28.3    	-0.92
37:58.9     	-1.41 	28.1    	-0.95
37:59.8     	-1.44 	27.8    	-0.97
38:00.8     	-1.47 	27.4    	-1.01
38:01.6     	-1.49 	27.1    	-1.04
38:02.5     	-1.52 	26.8    	-1.07
38:03.4     	-1.55 	27.0    	-1.10
38:04.3     	-1.58 	27.4    	-1.13
38:05.2     	-1.60 	27.7    	-1.16
38:06.1     	-1.63 	27.6    	-1.20
38:07.0     	-1.66 	27.4    	-1.23
38:07.9     	-1.69 	27.2    	-1.26
38:08.8     	-1.71 	27.2    	-1.29
38:09.6     	-1.74 	27.2    	-1.31
38:10.5     	-1.77 	27.2    	-1.34
38:11.4     	-1.79 	27.2    	-1.36
38:12.3     	-1.82 	27.2    	-1.38
38:13.2     	-1.84 	27.2    	-1.41
38:14.1     	-1.87 	27.2    	-1.44
38:15.0     	-1.89 	27.4    	-1.46
38:16.0     	-1.92 	27.5    	-1.49
38:16.9     	-1.95 	27.6    	-1.51
38:17.7     	-1.98 	27.6    	-1.54
38:18.6     	-2.01 	27.6    	-1.57
38:19.6     	-2.05 	27.7    	-1.59
38:20.4     	-2.09 	27.9    	-1.62
38:21.3     	-2.13 	27.9    	-1.65
38:22.2     	-2.18 	27.8    	-1.68
38:23.1     	-2.21 	27.8    	-1.71
38:24.0     	-2.25 	27.8    	-1.75
38:24.9     	-2.28 	27.9    	-1.78
38:25.7     	-2.31 	27.9    	-1.81
38:26.6     	-2.34 	28.0    	-1.84
38:27.6     	-2.37 	28.1    	-1.86
38:28.4     	-2.39 	28.2    	-1.89
38:29.3     	-2.42 	28.3    	-1.92
38:30.3     	-2.39 	28.3    	-1.95
38:31.2     	-2.47 	28.5    	-1.98
38:32.1     	-2.51 	28.6    	-2.02
38:33.0     	-2.54 	28.7    	-2.05
38:33.9     	-2.57 	28.7    	-2.07
38:34.8     	-2.60 	28.8    	-2.10
38:35.7     	-2.63 	28.8    	-2.13
38:36.5     	-2.66 	28.6    	-2.15
38:37.4     	-2.70 	28.4    	-2.18
